"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"710","2020-09-12 05:00:02-03","US","US","1350715","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","E. P. Killip & A. C. Smith","14743","1926","11","28","South America - Neotropics","Colombia","Santander","Dept. Santander: Puerto Wilches and vicinity.",NA,NA,"US02099077",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"711","2020-09-12 05:00:02-03","US","US","3203198","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees",NA,"3335","1934","6","4","South America - Neotropics","Brazil","Pernambuco","Beneath trees, Recife.",NA,NA,"US02099031","US02099031_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"712","2020-09-12 05:00:02-03","US","US","2435732","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","B. Maguire, J. A. Steyermark & C. K. Maguire","53537","1962","9","1","South America - Neotropics","Venezuela","Bolívar","Alto Río Cuyuni, 2 km S of Río Chibau, right hand bank",NA,NA,"US00880597",NA,"Camelbeke, K.","100",NA,"-61.81","6.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"713","2020-09-12 05:00:02-03","US","US","2845384","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","S. Keel & J. Guedes","337","1977","11","30","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Estado do Amazonas. Vicinity of Manaus.",NA,NA,"US02099007","US02099007_01",NA,NA,NA,"-60.13","-3.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"714","2020-09-12 05:00:02-03","US","US","3374010","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","P. Mutchnick","691","1995","2","13","South America - Neotropics","Guyana","Potaro-Siparuni","Iwokrama Reserve. Essequibo River; Pisham Pisham Falls and upriver channels",NA,NA,"US00601435","US00601435_01","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","50",NA,"-58.485","4.43556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"715","2020-09-12 05:00:02-03","US","US","2167099","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","R. E. Schultes & I. Cabrera","16129","1952","2","14","South America - Neotropics","Colombia",NA,"Amazonas-Vaupes. Rio Apaporis: Soratama.",NA,NA,"US02099073","US02099073_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"716","2020-09-12 05:00:02-03","US","US","3245380","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","W. R. Anderson, S. F. Fonsêca, R. Reis dos Santos & R. Souza","10907","1974","2","13","South America - Neotropics","Brazil","Pará","Estado do Para, Alto Tapajos, Rio Cururu. Region of Missao Velha, a Munduruku village ca. 2 km N of the Rio Cururu.",NA,NA,"US02099027","US02099027_01",NA,"200",NA,"-57.33","-7.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"717","2020-09-12 05:00:02-03","US","US","2106448","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","N. C. Fassett","25357","1944","6","15","South America - Neotropics","Colombia","Santander","Dept. Santander, Colombia, S.A. Wet swale, Flat land bordering Magdalena, Puerto Olaya, opposite Puerto Berrio.",NA,NA,"US02099070","US02099070_01",NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"718","2020-09-12 05:00:02-03","US","US","1572248","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","Y. Mexia","4970","1930","8","18","South America - Neotropics","Brazil","Minas Gerais","State of Minas Gerais. Districto Ilheu. Fazendo da Tabunho, Forest on main road.",NA,NA,"US02099024","US02099024_01",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"719","2020-09-12 05:00:02-03","US","US","3272769","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","T. McDowell, S. Allicock, P. Acevedo-Rodriguez, C. Feuillet & S. Tiwari","1960","1990","2","22","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","About 3 mi. NE of Surama village, near eastern end of Lake Surama",NA,NA,"US00517512",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","65",NA,"-59.0333","4.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"720","2020-09-12 05:00:02-03","US","US","3141450","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","C. A. Cid Ferreira","4189","1983","7","17","South America - Neotropics","Brazil","Amazonas","Estado do Amazonas. Municipio de Maues, rio Parauari, entre os lugares Laranjal e Vila Darcy ao longo do rio.",NA,NA,"US02099028","US02099028_01",NA,NA,NA,"-57.57","-4.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"721","2020-09-12 05:00:02-03","US","US","3205149","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","M. Hoff","5719","1989","10","20","South America - Neotropics","French Guiana",NA,"Pri pri Cabassou - Ile de Cayenne",NA,NA,"US00510264",NA,NA,"5",NA,"-52.2833","4.8667","5",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"722","2020-09-12 05:00:02-03","US","US","1572866","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","O. Heilbron","108","1919","12","4","South America - Neotropics","Ecuador","Guayas","Prov. Guayas: pr. Rio Blanco in distr. Tenguel.",NA,NA,"US02099107","US02099107_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"723","2020-09-12 05:00:02-03","US","US","3451856","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","J.-J. de Granville & F. Crozier","15567","2002","8","13","South America - Neotropics","French Guiana",NA,"Crique Cabassou, Ile de Cayenne, Route R.N. 3, nouveau trace, PK 2.3",NA,NA,"US00759150",NA,"Crozier, F.","2",NA,"-54.3","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"724","2020-09-12 05:00:02-03","US","US","1462750","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","E. P. Killip & A. C. Smith","29385","1929","9","17","South America - Neotropics","Peru","Loreto","Dept. Loreto: Wooded banks of Rio Itaya, above Iquitos.",NA,NA,"US02099103",NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"725","2020-09-12 05:00:02-03","US","US","2799007","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. Schunke Vigo","5079","1971","10","26","South America - Neotropics","Peru","Huanuco","A orilla de la quebrada e en bosque secundario, Al oeste de Tingo maria Dpto. Huanuco. Prov. Leoncio Prado.",NA,NA,"US02099093","US02099093_01",NA,"672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"726","2020-09-12 05:00:02-03","US","US","3119897","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","C. R. Sperling & S. King","6559","1982","8","10","South America - Neotropics","Bolivia","Pando","Department of Pando, Manuripi, Bolivia. Lago Bay, a black water lake formed by the Rio Arroyo just upstream from its junction with Rio Manuripi. Rooted in ca. 0.5, of water at edge of river.",NA,NA,"US02099110",NA,NA,NA,NA,"-68.67","-11.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"727","2020-09-12 05:00:02-03","US","US","1906086","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","F. Cardona","1440","1946","2","16","South America - Neotropics","Brazil","Amazonas","Amazonas: Along Rio Castanho, Tributary of Rio Padauiri, upper Rio Negro Basin.",NA,NA,"US02099025","US02099025_01",NA,"100",NA,NA,NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"728","2020-09-12 05:00:02-03","US","US","3632348","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","P. G. Delprete, R. Bone & G. Lolli","11540","1910","5","12","South America - Neotropics","French Guiana",NA,"Commune de Sinnamary. Savane de Malamanoury",NA,NA,"US01122614","US01122614_01","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","40",NA,"-52.85","5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"729","2020-09-12 05:00:02-03","US","US","1471989","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","E. Holt & W. Gehriger","279","1930","1","12","South America - Neotropics","Venezuela","Amazonas","Tamatama, Río Orinoco",NA,NA,"US00880601",NA,"Camelbeke, K.","100",NA,"-65.83","3.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"730","2020-09-12 05:00:02-03","US","US","3419795","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","R. S. Secco, C. Sperling, M. A. Condon, A. L. Mesquita & et al.","196",NA,NA,NA,"South America - Neotropics","Brazil","Pará","Amazonia. Para, Maraba, N5, arrededores do lago, canga.",NA,NA,"US02099026","US02099026_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"731","2020-09-12 05:00:02-03","US","US","1043852","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","F. W. Pennell","3881","1918","1","15","South America - Neotropics","Colombia","Bolívar","Department of Bolivar, Canabetal, Rio Magdalena. Muddy pool margin.",NA,NA,"US02099075","US02099075_01",NA,"90",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"732","2020-09-12 05:00:02-03","US","US","3283071","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","F. R. Fosberg","29241","1947","12","1","South America - Neotropics","Brazil","Amazonas","Est. do Amazonas. Caisara, above Tefe, opp. mouth of Rio Japura, south bank of Amazon river.",NA,NA,"US02099006","US02099006_01",NA,"60",NA,"-64.83","-3.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"733","2020-09-12 05:00:02-03","US","US","3271516","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","E. L. Little Jr.","16739","1955","8","26","South America - Neotropics","Guyana",NA,"Canals near Wales, 10 mi. SW of Georgetown",NA,NA,"US00510262",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"734","2020-09-12 05:00:02-03","US","US","3279150","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","B. Hoffman & C. Capellaro","920","1992","1","30","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","Arawak Amerindian land, 2 km up Pokerero River above junction with Warakabra River",NA,NA,"US00517514",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","2",NA,"-58.3667","6.56667","6",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"735","2020-09-12 05:00:02-03","US","US","1858116","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. T. Baldwin","3490","1944","2","26","South America - Neotropics","Brazil","Amazonas","State of Amazonas. Igarape Bucury, Upper Rio Negro.",NA,NA,"US02099017","US02099017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"736","2020-09-12 05:00:02-03","US","US","3279158","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","B. Hoffman & C. Capellaro","1313","1992","4","18","South America - Neotropics","Guyana","Potaro-Siparuni","Essequibo River at Karupukari crossing; beach on Indian House island, 1 km N. Iwokrama",NA,NA,"US00517513",NA,"Camelbeke, K.","55",NA,"-58.6792","4.65917",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"737","2020-09-12 05:00:02-03","US","US","1906632","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","F. Tamayo","2778","1946","2",NA,"South America - Neotropics","Venezuela","Bolívar","Gran Sabana, Sta. Elena, Las Delicias",NA,NA,"US00880592",NA,NA,"900",NA,"-62.88","5.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"738","2020-09-12 05:00:02-03","US","US","1900839","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. Cuatrecasas","21381","1946","5","28","South America - Neotropics","Colombia","Chocó","Colombia, Intendencia del Choco, Rio San Juan, orilla izquierda: Quebradita frente a Palestina.",NA,NA,"US02099064","US02099064_01",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"739","2020-09-12 05:00:02-03","US","US","3072802","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro & et al.","3829","1981","7","31","South America - Neotropics","Brazil","Pará","Para, Brazil. Ca. 23 km upstream from Lageira airstrip. Small islands of pinkish granite-like rock in Rio Maicuru opposite Mutum stream.",NA,NA,"US02099036","US02099036_01",NA,NA,NA,"-54.43","-0.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"740","2020-09-12 05:00:02-03","US","US","820031","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","-. Eggers","14280","1892","1",NA,"South America - Neotropics","Ecuador",NA,"Balao( Ecuador).",NA,NA,"US02099105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"741","2020-09-12 05:00:02-03","US","US","1518737","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","W. A. Archer","1884","1931","4",NA,"South America - Neotropics","Colombia","Chocó","Intendencia del Choco: Quibdo, Rio Atrato.",NA,NA,"US02099079",NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"742","2020-09-12 05:00:02-03","US","US","1542414","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","W. A. Archer","1411","1931","1","11","South America - Neotropics","Colombia","Antioquia","Dept. Antioquia: Puerto Berrio.",NA,NA,"US02099066","US02099066_01",NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"743","2020-09-12 05:00:02-03","US","US","819959","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","G. S. Jenman","6089","1889","8",NA,"South America - Neotropics","Guyana",NA,"Mazaruni River",NA,NA,"US00510255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"744","2020-09-12 05:00:02-03","US","US","3206418","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","F. Zuloaga, M. Ramia & R. Ortiz","4323","1989","8","5","South America - Neotropics","Venezuela","Apure","En sabanas del Modulo Unellez, entre los canos Guaritico y Caicara, estado Apure. A unos 5 Km al sur de la casa principal.",NA,NA,"US02099044",NA,NA,"90",NA,"-69.42","7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"745","2020-09-12 05:00:02-03","US","US","3528624","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","K. M. Redden, C. Perry, D. Singh, E. Alexander, H. James, N. John, H. Simon & E. Joseph","5089","2007","1","20","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Conservation International concession on the Essequibo River. Right side of river bank going down river.",NA,NA,"US00963737","US00963737_01","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","112",NA,"-58.2999","3.58439",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"746","2020-09-12 05:00:02-03","US","US","3258203","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","T. McDowell, D. Gopaul, C. N. Horn & J. H. Wiersema","4157","1991","3","8","South America - Neotropics","Guyana","Demerara-Mahaica","To E Demerara Water Conservancy, Lama Creek",NA,NA,"US00517516",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"-58","6.66667","12",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"747","2020-09-12 05:00:02-03","US","US","3122490","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","R. Kral","71797","1984","11","25","South America - Neotropics","Venezuela","Amazonas","Sta. Lucia, N side",NA,NA,"US00880602",NA,"Camelbeke, K.",NA,"Río Negro","-66.86","1.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"748","2020-09-12 05:00:02-03","US","US","2559772","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","J. C. Lindeman","6594","1954","9","14","South America - Neotropics","Suriname",NA,"Along Para River W of Hannover",NA,NA,"US00510259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"749","2020-09-12 05:00:02-03","US","US","3104300","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","B. W. Nelson, D. G. Campbell, S. P. Nelson & P. De Almeida","927",NA,NA,NA,"South America","Brazil","Amazonas","Municipio de Manaus, Igapo arenosa do rio Branquinho, perto do rio Guieiras, Agua Clara.",NA,NA,"US02099030","US02099030_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"750","2020-09-12 05:00:02-03","US","US","2224834","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","E. Asplund","14115","1940","10","29","South America - Neotropics","Peru","Loreto","Dept. Loreto, Iquitos, towards Nanay, grassy rivershore.",NA,NA,"US02099100","US02099100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"751","2020-09-12 05:00:02-03","US","US","1234217","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","-. Jelski","s.n.","1867",NA,NA,"South America - Neotropics","French Guiana",NA,"Cayenne",NA,NA,"US00510252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"752","2020-09-12 05:00:02-03","US","US","3174474","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","G. Cremers & M. Hoff","10692","1989","6","9","South America - Neotropics","French Guiana",NA,"Savane des Singes - Région littorale; S.SW Kourou",NA,NA,"US00510266",NA,NA,"20",NA,"-52.7","5.0833","20",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"753","2020-09-12 05:00:02-03","US","US","2514737","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","G. T. Prance & N. Silva","59691","1964","10","27","South America - Neotropics","Brazil","Goiás","New Brazilian Highways, Serra do Caiapo. 42 km. south of Caiaponia. Riverine forest of Rio Claro.",NA,NA,"US02099014","US02099014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"754","2020-09-12 05:00:02-03","US","US","1143122","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","E. P. Killip & T. E. Hazen","11044","1922","8","31","South America - Neotropics","Colombia","Valle del Cauca","Department of El Valle, Puerto Caldas, Cauca Valley. Thickets along Rio Cauca.",NA,NA,"US02099076",NA,NA,"860",NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"755","2020-09-12 05:00:02-03","US","US","3240281","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees","M. Rimachi Y.","7260","1984","1","13","South America - Neotropics","Peru","Loreto","Mayna, Dtto. Iquitos. Rio Nanay, Quebrada de Momocillo, en margen de pasto bajo inundable, terreno arcilloso.",NA,NA,"US02099083",NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
