"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"1475","2021-03-04 11:06:31-03","UFRB","HURB","14750","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","1526","2013","01","14",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014750",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","2021-03-04 11:06:31-03","UFRB","HURB","14751","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","873","2013","01","12",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014751",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477","2021-03-04 11:06:31-03","UFRB","HURB","14752","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","840","2013","01","12",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014752",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","2021-03-04 11:06:31-03","UFRB","HURB","14753","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","1002","2013","01","11",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014753",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","2021-03-04 11:06:31-03","UFRB","HURB","14754","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","955","2013","01","11",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014754",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2021-03-04 11:06:31-03","UFRB","HURB","14755","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","1050","2013","01","11",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014755",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","2021-03-04 11:06:31-03","UFRB","HURB","14756","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","557","2013","01","10",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014756",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","2021-03-04 11:06:31-03","UFRB","HURB","14757","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","528","2013","01","10",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014757",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","2021-03-04 11:06:31-03","UFRB","HURB","14758","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","523","2013","01","10",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014758",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","2021-03-04 11:06:31-03","UFRB","HURB","14759","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","435","2013","01","10",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014759",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","2021-03-04 11:06:31-03","UFRB","HURB","14760","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Victor Jr., V.","421","2013","01","10",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014760",NA,NA,NA,"Ibirapitanga","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","2020-07-15 14:43:48-03","UNESP-RC","HRCB","31047","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Bencke, C. S. C.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Ubatuba","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","2020-07-15 14:43:48-03","UNESP-RC","HRCB","31030","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Bencke, C. S. C.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Ubatuba","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","2020-07-15 14:43:48-03","UNESP-RC","HRCB","29547","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Ubatuba","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","2020-07-15 14:43:48-03","UNESP-RC","HRCB","23326","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Ubatuba","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","2020-07-15 14:43:48-03","UNESP-RC","HRCB","9799","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","J. P. P. Carauta","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Ubatuba","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","2020-07-15 14:43:48-03","UNESP-RC","HRCB","11458","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","J. P. P. Carauta","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Ubatuba","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","2017-11-24 14:12:35-02","UFLA","ESAL","20042","S","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Albert","R.M.Santos; H. Almeida","Fábio Buaiz de Lima","s.n.",NA,NA,NA,NA,"Brasil","Espírito Santo","Morro do Convento da Penha","-40.2924995422363","-20.3297004699707",NA,"arbusto; + - 1,5 m; ;",NA,NA,NA,NA,"Vila Velha","27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","2017-11-24 14:12:35-02","UFLA","ESAL","17902","S","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Albert",NA,"Carvalho, WAC","243",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"Reserva Indígena do Povo Maxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","2021-01-26 13:53:10-03","IMA","MAC","44925","PreservedSpecimen","Plantae",NA,NA,"Cecropiaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","E.C.O.Chagas","Chagas-Mota; J.W.A.Silva","6429","2009","11","07",NA,"Brasil","Alagoas","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,"Árvore ca. 12 m de altura. Estéril.; Mata Atlântica.","MAC0044925",NA,NA,NA,"Chã Preta","13328","auto",NA,"2009","11","07",NA,NA,NA,NA,NA,NA,NA,NA
"1495","2021-01-26 13:59:01-03","IMA","MAC","20580","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"M.Oliveira; A.A.Grillo","1167","2002","10","16",NA,"Brasil","Alagoas","Coimbra. Grota do Varjão.","-35.9393997192383","-8.97249984741211",NA,"Árvore com ca. de 20m de altura. Caule enegrecido Frutos vinho acobreado e adocicados. Frequente.; Vegetação arbustiva arbórea densa.","MAC0020580",NA,NA,NA,"Ibateguara","16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","2021-01-26 13:59:01-03","IMA","MAC","28917","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"N.T. Mendonça","240","2005","03","08",NA,"Brasil","Alagoas",NA,"-35.9432983398438","-9.30667018890381",NA,"Árvore ca. de 14m de altura. Frutos marrons.; Mata Atlântica.","MAC0028917",NA,NA,NA,"Murici","22851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","2021-01-26 13:53:10-03","IMA","MAC","45702","PreservedSpecimen","Plantae",NA,NA,"Cecropiaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","E.C.O.Chagas","Chagas-Mota","7206","2010","01","28",NA,"Brasil","Alagoas","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 10 m de altura. Estéril.; Mata Atlântica.","MAC0045702",NA,NA,NA,"Viçosa","18701","auto",NA,"2010","01","28",NA,NA,NA,NA,NA,NA,NA,NA
"1498","2021-01-26 13:59:01-03","IMA","MAC","21007","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","R.P.Lyra-Lemos","R.P.Lyra-Lemos; et al.","8457","2004","08","21",NA,"Brasil","Alagoas","RPPN Garabu.","-35.085556","-9.235556",NA,"Árvore com ca. de 20m de altura.; Floresta Ombrófila.","MAC0021007",NA,NA,NA,"São Luiz do Quitunde",NA,NA,NA,"2004",NA,NA,"-35.085556","-9.235556",NA,NA,NA,NA,NA,NA
"1499","2021-01-26 13:56:34-03","IMA","MAC","20475","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"M.Oliveira; A.A.Grillo","1167","2002","10","16",NA,"Brasil","Alagoas","Grota do Varjão, interior da mata. Vegetação arbustivo-arbórea densa. Solo humoso.","-36.576111","-9.623611",NA,"Árvore ca. de 20 m de altura. Frutos vinho-acobreado e adoçicados.; Mata Atlântica","MAC0020475",NA,NA,NA,"Ibateguara",NA,NA,NA,NA,NA,NA,"-36.576111","-9.623611",NA,NA,NA,NA,NA,NA
"1500","2021-01-26 13:59:01-03","IMA","MAC","29361","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"A.I.L.Pinheiro","330","2004","06","23",NA,"Brasil","Alagoas","Serra do Ouro, EFSCO-UFAL/AL.","-33.833333","-9.216667",NA,"Árvore ca. 10 m de altura. Estéril.; Mata Atlântica, Floresta Ombrófila.","MAC0029361",NA,"450","450","Murici",NA,NA,NA,NA,NA,NA,"-33.833333","-9.216667",NA,NA,NA,NA,NA,NA
"1501","2021-01-26 13:59:01-03","IMA","MAC","3034","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","N.T.Silva","N.R.Santos","455","1978","12","02",NA,"Brasil","Pará","Monte Dourado, Estrada do sul de Pacamari.","-52.578808","-1.529036",NA,"Árvore com ca. de 10m de altura. Flores marrons.; Mata de terra firme.","MAC0003034",NA,NA,NA,"Almeirim",NA,NA,NA,"1979",NA,NA,"-52.578808","-1.529036",NA,NA,NA,NA,NA,NA
"1502","2021-01-26 13:59:01-03","IMA","MAC","22395","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","R.P.Lyra-Lemos","A.I.L.Pinheiro","291","2004","03","04",NA,"Brasil","Alagoas","Serra do Ouro, estação ecológica.","-36.575833","-9.518611",NA,"Árvore ca. de 10 m de altura.; Mata Atlântica","MAC0022395",NA,NA,NA,"Murici",NA,NA,NA,NA,NA,NA,"-36.575833","-9.518611",NA,NA,NA,NA,NA,NA
"1503","2021-01-26 13:59:01-03","IMA","MAC","14277","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"R.P.Lyra-Lemos; I.A.Bayma","5564","2001","03","14",NA,"Brasil","Alagoas","Reserva de Murici.","-35.8","-9.233333",NA,"Árvore ca. de 10m de altura. Frutos vermelhos.; Mata Atlântica.","MAC0014277",NA,NA,NA,"Murici",NA,NA,NA,NA,NA,NA,"-35.8","-9.233333",NA,NA,NA,NA,NA,NA
"1504","2021-01-26 13:53:10-03","IMA","MAC","48840","PreservedSpecimen","Plantae",NA,NA,"Cecropiaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","E.C.O.Chagas","Chagas-Mota; C.Couto; D.Oliveira","7879","2010","08","06",NA,"Brasil","Alagoas","Águas Belas.","-35.7807998657227","-9.19750022888184",NA,"Árvore ca. 15 m de altura. Estéril.; Mata Atlântica.","MAC0048840",NA,NA,NA,"Flexeiras","21617","auto",NA,"2010","08","06",NA,NA,NA,NA,NA,NA,NA,NA
"1505","2021-01-26 13:53:10-03","IMA","MAC","48230","PreservedSpecimen","Plantae",NA,NA,"Cecropiaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","E.C.O.Chagas","Chagas-Mota; A.M.T.Bastos","7776","2010","05","14",NA,"Brasil","Alagoas","Fazenda Mata Verde.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 10 m de altura. Estéril.; Mata Atlântica.","MAC0048230",NA,NA,NA,"Viçosa","18701","auto",NA,"2010","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"1506","2021-01-26 13:56:34-03","IMA","MAC","8302","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","S.Romaniuc Neto","R.P.Lyra-Lemos","2725","1993","04","25",NA,"Brasil","Alagoas","Trilha da Grota da Russa.","-36.575833","-9.518611",NA,"Árvore com ca. de 15m de altura. Flores passadas, látex incolor com cheiro de iodex.; Mata Atlântica em encosta.","MAC0008302",NA,NA,NA,"Murici",NA,NA,NA,"2005",NA,NA,"-36.575833","-9.518611",NA,NA,NA,NA,NA,NA
"1507","2021-01-26 13:56:34-03","IMA","MAC","20902","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","S.Romaniuc Neto","A.I.L.Pinheiro","330","2004","06","23",NA,"Brasil","Alagoas","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. 10 m de altura.; Mata Atlântica.","MAC0020902",NA,NA,NA,"Murici","22851","auto",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","2021-01-26 13:56:34-03","IMA","MAC","8302","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","S.Romaniuc Neto","R.P.Lyra-Lemos","2725","1993","04","25",NA,"Brasil","Alagoas","Trilha da Grota da Russa.","-36.575833","-9.518611",NA,"Árvore com ca. de 15m de altura. Flores passadas, látex incolor com cheiro de iodex.; Mata Atlântica em encosta.","MAC0008302",NA,NA,NA,"Murici",NA,NA,NA,"2005",NA,NA,"-36.575833","-9.518611",NA,NA,NA,NA,NA,NA
"1509","2021-01-26 13:56:34-03","IMA","MAC","20902","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","S.Romaniuc Neto","A.I.L.Pinheiro","330","2004","06","23",NA,"Brasil","Alagoas","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. 10 m de altura.; Mata Atlântica.","MAC0020902",NA,NA,NA,"Murici","22851","auto",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510","2021-03-29 10:07:52-03","UFRPE","HST","3145","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","S.Tavares","D.P.Lima","12656","1969","11","12",NA,"Brasil","Bahia","Fazenda Promissão","-39.0752983093262","-15.2932996749878",NA,"Flores amarelo-claro com penugens marron; perfume agradável; látex marrom-claro.","HST003145",NA,NA,NA,"Una","36070","auto",NA,"1970","01","04",NA,NA,NA,NA,NA,NA,NA,NA
"1511","2021-02-04 10:30:28-03","UFRPE","HST","3131","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","A.M.Miranda","F.G.Serpa","13","1969","05","12",NA,"Brasil","Pernambuco","Saltinho","-35.1585998535156","-8.66361045837402",NA,NA,"HST003131",NA,NA,NA,"Rio Formoso","21734","auto",NA,"2019","12","16",NA,NA,NA,NA,NA,NA,NA,NA
"1512","2021-02-09 10:14:17-03","UENF","HUENF","1321","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Moreno, M.R.; Nascimento, M.T.","102","1997","07","07",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"Igual ao 35","HUENF00001323",NA,"38","38","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA
"1513","2021-02-09 10:14:17-03","UENF","HUENF","9363","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gomes, M.","Moreno, M.R.; Nascimento, M.T.","157","1997","10","29",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00009367",NA,"38","38","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA
"1514","2021-02-09 10:14:17-03","UENF","HUENF","1697","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Moreno, M.R.; Nascimento, M.T.","546","1997","05","22",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"Igual ao 35; P.","HUENF00001699",NA,"38","38","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA
"1515","2021-02-09 10:14:17-03","UENF","HUENF","1282","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Moreno, M.R.; Nascimento, M.T.","37","1997","07","07",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"Igual ao 35","HUENF00001284",NA,"38","38","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA
"1516","2021-02-09 10:14:17-03","UENF","HUENF","1276","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Moreno, M.R.; Nascimento, M.T.","31","1997","10","15",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"Igual ao 35","HUENF00001278",NA,"38","38","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA
"1517","2021-02-09 10:14:17-03","UENF","HUENF","1362","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Moreno, M.R.; Nascimento, M.T.","157","1997","07","08",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00001364",NA,"38","38","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA
"1518","2021-02-09 10:14:17-03","UENF","HUENF","1420","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Moreno, M.R.; Nascimento, M.T.","181","1997","11","01",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"Igual ao 35","HUENF00001422",NA,"38","38","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA
"1519","2021-02-09 10:14:17-03","UENF","HUENF","1280","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Moreno, M.R.; Nascimento, M.T.","35","1997","05","28",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"Igual ao 27","HUENF00001282",NA,"38","38","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA
"1520","2021-02-09 10:14:17-03","UENF","HUENF","10194","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","André Luiz Gaglioti","Pereira, I.S.P.; Nascimento, A.A. & Faitanin, M.A.","2","2015","07","24",NA,"Brasil","Rio de Janeiro","Rebio União.","-41.9449996948242","-22.5268993377686",NA,NA,"HUENF00010797",NA,NA,NA,"Rio das Ostras","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","2021-02-09 10:14:17-03","UENF","HUENF","10198","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","André Luiz Gaglioti","Pereira, I.S.P.; Nascimento, A.A. & Faitanin, M.A.","6","2015","07","24",NA,"Brasil","Rio de Janeiro","Rebio União.","-41.9449996948242","-22.5268993377686",NA,NA,"HUENF00010801",NA,NA,NA,"Rio das Ostras","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","2021-02-25 10:13:28-03","CVRD","CVRD","13666","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Urticaceae","Pourouma","guianensis","subsp. guianensis","Pourouma guianensis subsp. guianensis","Aubl.","Geovane S. Siqueira","Siqueira, G.S.","700","2012","01","12","América do Sul","BRASIL","ES",NA,"-39.901","-19.146889",NA,"Proximo ao molembá de barbela <ll>dwc_commonname:</ll> Uva de macaco","CVRD013666",NA,"31","31","Linhares",NA,NA,NA,"2012","01","17","39°54'03,6W","19°08'48,8S","Magnoliopsida",NA,NA,NA,NA,NA
"1523","2021-02-25 10:13:28-03","CVRD","CVRD","13611","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Urticaceae","Pourouma","guianensis","subsp. guianensis","Pourouma guianensis subsp. guianensis","Aubl.","Geovane S. Siqueira","Folli, D.A.","6816","2011","12","02","América do Sul","BRASIL","ES","Sitio RMJ","-40.6591987609863","-20.3633003234863",NA,"<ll>dwc_commonname:</ll> Uva de macaco","CVRD013611",NA,"428","428","Domingos Martins","48150","auto",NA,"2014","01","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1524","2021-02-25 10:13:28-03","CVRD","CVRD","1333","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Urticaceae","Pourouma","guianensis","subsp. guianensis","Pourouma guianensis subsp. guianensis","Aubl.","C. C. Berg","Folli, D.A.","607","1986","09","13","América do Sul","BRASIL","ES","Próximo a estrada da Porteira.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Uva de macaco","CVRD001333","CVRD001333",NA,NA,"Linhares","48094","auto",NA,"1990","12","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
