"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","imagecode","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex","typeStatus"
"677","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208614F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Ecuador",NA,NA,NA,NA,"V0208614F",NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208614F_01",NA,NA,NA,NA,NA,NA
"678","2015-03-17 14:33:24-03","F","FMNH-SEEDPLANTS","V0208615F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0208615F",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208615F_01",NA,NA,NA,NA,NA,NA
"679","2016-01-13 11:14:29-02","F","FMNH-SEEDPLANTS","V0208616F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Herb. H. Smith","544","South America","Colombia",NA,NA,NA,NA,"V0208616F",NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0208616F_01",NA,NA,NA,NA,NA,NA
"680","2016-01-07 11:37:57-02","F","FMNH-SEEDPLANTS","V0365428F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","V. Quipuscoa S.","2804","South America","Peru","Dist. Meija; a 1 km S de Meija",NA,NA,NA,"V0365428F","2002","11","6","Arequipa","Islay",NA,NA,"-71.8869","-17.1236",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0365428F_01",NA,NA,NA,NA,NA,NA
"681","2016-11-16 15:10:28-02","F","FMNH-SEEDPLANTS","V0412486F","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","J. Cuatrecasas","24285","South America","Colombia",NA,NA,NA,NA,"V0412486F","1959","9","13","Atlántico",NA,NA,NA,"-75","10.75",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","V0412486F_01",NA,NA,NA,NA,NA,NA
"682","2020-02-20 14:36:41-03","IAC","IAC","24675","S","Plantae","Boraginaceae-3.Heliotropioideae","Heliotropium","curassavicum","Heliotropium curassavicum","A. Schinini; S.G. Tressens & R.O. Vanni","18648",NA,"Argentina","a caminho de Mercedes a Paso de Los Libres e Rio Mirinay",NA,NA,NA,NA,"1979","09","17","Corrientes","Mercedes",NA,NA,"-58.0833","-29.25","-58.0833","-29.2500",NA,NA,"L.","A. Schinini et al.","1979","09","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-02-20 14:36:41-03","IAC","IAC","41951","S","Plantae","Boraginaceae-3.Heliotropioideae","Heliotropium","curassavicum","Heliotropium curassavicum","R. Panza","s/nº",NA,"Argentina","Riachuelo",NA,NA,NA,NA,"1994","09","30","Corrientes","Corrientes",NA,NA,"-58.8176","-27.4868","-58.8176","-27.4868",NA,NA,"L.","A. Schinini","1994","09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2016-08-23 09:45:04-03","NHMLondon","NHM-LONDON-BOT","BM001010045","S","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Carl Axel Magnus Lindman; b.1856; d.1928; Lindm.","314",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:464813",NA,NA,"1892","02","19","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.M.Johnst.","Federico Luebert; Freie Universität Berlin; b.1975; Luebert","1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2017-09-11 17:09:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Sellow, F","s.n.","Southern America","Brazil","Brasilia meridionalis, Montevideo",NA,NA,"Cultum?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2014-12-02 11:02:17-02","CAS","CAS-BOT","412207","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Howell, John Thomas","8718A","South America","Ecuador","Gardner Bay, Hood Island",NA,NA,"The Templeton Crocker Expedition of the California Academy of Sciences. On same sheet as CAS 468159-Barcode 412502",NA,"1932","4",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"687","2014-12-02 10:54:29-02","CAS","CAS-BOT","412217","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","3196","South America","Ecuador","Abingdon Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","9",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"688","2014-12-02 10:47:39-02","CAS","CAS-BOT","412224","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","3199","South America","Ecuador","Basso Point, Chatham Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","2",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"689","2014-12-02 11:23:08-02","CAS","CAS-BOT","412030","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Snodgrass, R. E.; Heller, E.","766","South America","Ecuador","Bindloe Island",NA,NA,"The Hopkins Galapagos Expedition. Leland Stanford Junior University",NA,"1899","6",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"690","2014-12-02 11:14:50-02","CAS","CAS-BOT","412203","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Wiggins, Ira L.; Porter, Duncan M.","322","South America","Ecuador","at landing on S side of Isla Genovesa (Tower Island)",NA,NA,"Branches procumbent, to 5 dm long, purplish and glaucous. Flowers white.",NA,"1967","2",NA,"Galápagos",NA,NA,"2",NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"691","2014-12-02 11:33:48-02","CAS","CAS-BOT","412036","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Fournier, Luis A.","180","South America","Ecuador","Tortuga Bay, W of Academy Bay, Santa Cruz Island",NA,NA,"Label includes locality map.",NA,"1964","2",NA,"Galápagos",NA,"1",NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"692","2014-12-02 10:46:27-02","CAS","CAS-BOT","410395","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","3198","South America","Ecuador","Brattle Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","10",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"693","2014-12-02 10:52:03-02","CAS","CAS-BOT","412219","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","3201","South America","Ecuador","Gardner Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","9",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"694","2014-12-02 11:17:37-02","CAS","CAS-BOT","412202","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Wiggins, Ira L.; Porter, Duncan M.","566","South America","Ecuador","Bahia Cormorant, NE part of Isla Floreana (Charles Island)",NA,NA,"Stems procumbent; herbage markedly glaucous; flowers white with pale yelowish centers.",NA,"1967","2",NA,"Galápagos",NA,"3","4",NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"695","2014-12-02 10:59:20-02","CAS","CAS-BOT","412210","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Howell, John Thomas","9976","South America","Ecuador","North Seymour Island",NA,NA,"The Templeton Crocker Expedition of the California Academy of Sciences",NA,"1932","6",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"696","2014-12-02 11:41:18-02","CAS","CAS-BOT","412041","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Taylor, T. W. J.","G-71","South America","Ecuador","Indefatigable Island",NA,NA,"3-8 inches high. Old leaves very dark blue. Flowers white.",NA,"1939","3",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"697","2014-12-02 11:01:01-02","CAS","CAS-BOT","412208","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Howell, John Thomas","9058","South America","Ecuador","Academy Bay, Indefatigable Island",NA,NA,"Corolla white, greenish-yellow in tube. The Templeton Crocker Expedition of the California Academy of Sciences",NA,"1932","5",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"698","2014-12-02 10:51:17-02","CAS","CAS-BOT","412220","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","3203","South America","Ecuador","SE side, Indefatigable Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","10",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"699","2014-12-02 10:49:35-02","CAS","CAS-BOT","412222","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","3204","South America","Ecuador","NE side, James Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","6",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"700","2014-12-02 10:50:24-02","CAS","CAS-BOT","412221","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","3202","South America","Ecuador","N side, James Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","11",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"701","2014-12-02 10:55:14-02","CAS","CAS-BOT","412216","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","s.n.","South America","Ecuador","Cerros Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","7",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"702","2014-12-02 10:56:43-02","CAS","CAS-BOT","412214","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Howell, John Thomas","8517","South America","Ecuador","Wreck Bay, Chatham Island",NA,NA,"The Templeton Crocker Expedition of the California Academy of Sciences",NA,"1932","4",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"703","2014-12-02 10:59:56-02","CAS","CAS-BOT","412209","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Howell, John Thomas","9841","South America","Ecuador","Duncan Island",NA,NA,"The Templeton Crocker Expedition of the California Academy of Sciences",NA,"1932","6",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"704","2014-12-02 11:46:15-02","CAS","CAS-BOT","412205","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Colinvaux, Paul A.","405","South America","Ecuador","along trail from Charles Darwin Station to village, Santa Cruz (Indefatigable Island)",NA,NA,"Prostrate plant. White flowers. Restricted root system.",NA,"1966","7",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"705","2014-12-02 10:58:01-02","CAS","CAS-BOT","412212","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Howell, John Thomas","8840","South America","Ecuador","Post Office Bay, Charles Island",NA,NA,"The Templeton Crocker Expedition of the California Academy of Sciences",NA,"1932","4",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"706","2014-12-02 11:34:04-02","CAS","CAS-BOT","412037","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Fournier, Luis A.","180","South America","Ecuador","Tortuga Bay, W of Academy Bay, Santa Cruz Island",NA,NA,"Label includes locality map.",NA,"1964","2",NA,"Galápagos",NA,"1",NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"707","2014-12-02 11:23:43-02","CAS","CAS-BOT","412031","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Snodgrass, R. E.; Heller, E.","560","South America","Ecuador","North Seymour Island",NA,NA,"The Hopkins Galapagos Expedition. Leland Stanford Junior University",NA,"1899","5",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"708","2014-12-02 11:03:44-02","CAS","CAS-BOT","412502","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Crocker, T.","s.n.","South America","Ecuador","Low islet off SE end of North Seymour Island",NA,NA,"The Templeton Crocker Expedition of the California Academy of Sciences. On same sheet as CAS 468158-Barcode 412207",NA,"1932","6",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"709","2014-12-02 11:22:31-02","CAS","CAS-BOT","412029","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Snodgrass, R. E.; Heller, E.","514","South America","Ecuador","Chatham Island",NA,NA,"The Hopkins Galapagos Expedition. Leland Stanford Junior University",NA,"1899","5",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"710","2014-12-02 10:53:37-02","CAS","CAS-BOT","412218","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","3197","South America","Ecuador","Villamil, Albemarle Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","11",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"711","2014-12-02 11:19:08-02","CAS","CAS-BOT","412201","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Wiggins, Ira L.; Porter, Duncan M.","736","South America","Ecuador","Conway Bay, Isla Santa Cruz (Indefatigable Island)",NA,NA,"Plants procumbent; leaves glaucous-blue.",NA,"1967","1",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"712","2014-12-02 10:57:25-02","CAS","CAS-BOT","412213","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Howell, John Thomas","8930","South America","Ecuador","Villamil, Albemarle Island",NA,NA,"The Templeton Crocker Expedition of the California Academy of Sciences",NA,"1932","4",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"713","2014-12-02 11:42:30-02","CAS","CAS-BOT","412042","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Schimpff, H. J.F.","11","South America","Ecuador","Academy Bay, Isla Santa Cruz",NA,NA,NA,NA,"1932","5",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"714","2014-12-02 10:58:42-02","CAS","CAS-BOT","412211","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Howell, John Thomas","10133","South America","Ecuador","Darwin Bay, Tower Island",NA,NA,"The Templeton Crocker Expedition of the California Academy of Sciences",NA,"1932","6",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"715","2014-12-02 10:55:36-02","CAS","CAS-BOT","412215","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","s.n.","South America","Ecuador","Cerros Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","7",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"716","2014-12-02 11:24:10-02","CAS","CAS-BOT","412032","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Snodgrass, R. E.; Heller, E.","660","South America","Ecuador","North Indefatigable Island",NA,NA,"The Hopkins Galapagos Expedition. Leland Stanford Junior University",NA,"1899","5",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"717","2014-12-02 10:46:46-02","CAS","CAS-BOT","412225","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","3198","South America","Ecuador","Wreck Bay, Chatham Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","1",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"718","2014-12-02 11:30:30-02","CAS","CAS-BOT","412034","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Bowman, Robert I.","129","South America","Ecuador","along shore, Academy Bay, Indefatigable Island",NA,NA,NA,NA,"1953","4",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"719","2014-12-02 11:39:16-02","CAS","CAS-BOT","412040","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","van der Werff, H. H.","1715","South America","Ecuador","Puerto Ayora, Santa Cruz Island",NA,NA,"Flowers white, leaves glaucous.",NA,"1974","11",NA,"Galápagos",NA,"3.048",NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"720","2014-12-02 11:44:12-02","CAS","CAS-BOT","412043","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Smith, Allyn G.","s-4","South America","Ecuador","First bench inland from anchorage, Darwin Bay, Tower Island",NA,NA,NA,NA,"1964","1",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"721","2014-12-02 11:12:37-02","CAS","CAS-BOT","412204","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Wiggins, Ira L.","18436","South America","Ecuador","Along new road from Bahia Academy to Bella Vista, Isla Santa Cruz",NA,NA,"Label includes locality map.",NA,"1964","1",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"722","2014-12-02 11:36:37-02","CAS","CAS-BOT","412038","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Itow, Syuzo","246","South America","Ecuador","about 1 km E of Charles Darwin Research Station, Isla Santa Cruz",NA,NA,"Label includes locality map.",NA,"1964","2",NA,"Galápagos",NA,"5",NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"723","2014-12-02 11:29:30-02","CAS","CAS-BOT","412033","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Bowman, Robert I.","s.n.","South America","Ecuador","10 ft from ocean, Academy Bay, Indefatigable Island",NA,NA,NA,NA,"1957","10",NA,"Galápagos",NA,"0.6096",NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"724","2014-12-02 11:36:41-02","CAS","CAS-BOT","412039","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Itow, Syuzo","145","South America","Ecuador","Tortuga Bay, about 10 miles W of Academy Bay, Isla Santa Cruz",NA,NA,"Label includes locality map.",NA,"1964","2",NA,"Galápagos",NA,"5",NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"725","2014-12-02 11:21:13-02","CAS","CAS-BOT","412028","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Wiggins, Ira L.; Porter, Duncan M.","486","South America","Ecuador","near W end of Punta Suarez, Isla Espanola (Hood Island)",NA,NA,"Stems prostrate; subjected to much trampling by nesting birds.",NA,"1967","2",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"726","2014-12-02 11:09:57-02","CAS","CAS-BOT","412206","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Wiggins, Ira L.","18704","South America","Ecuador","On lava peninsula along S shore of Tortuga Bay, 15-16 km W of Academy Bay, Isla Santa Cruz",NA,NA,"Label includes locality map.",NA,"1964","2",NA,"Galápagos",NA,"3","5",NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"727","2014-12-02 10:48:46-02","CAS","CAS-BOT","412223","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stewart, Alban","3205","South America","Ecuador","one half mile off the NE shore, James Island",NA,NA,"California Academy of Sciences Expedition to the Galapagos Islands 1905-1906",NA,"1905","6",NA,"Galápagos",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"728","2014-12-02 11:31:22-02","CAS","CAS-BOT","412035","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Bowman, Robert I.","s.n.","South America","Ecuador","N side, Jervis Island",NA,NA,NA,NA,"1957","7",NA,"Galápagos",NA,"15.24",NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","L.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"729","2021-02-08 12:38:59-03","UFRGS","ICN","002556","S","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Schultz, AR; Vianna, EC","2556","América do Sul","Argentina","Estrada de ferro entre Buenos Aires e Tucumán",NA,NA,NA,NA,"1960","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
