"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","county","minimumElevationInMeters","identifiedBy","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"809","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0443643F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Lanjouw & J. C. Lindeman","3023","1949","4","21","South America","Suriname",NA,NA,NA,NA,NA,"V0443643F","Spermatophyta",NA,NA,"V0443643F_01",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"810","2019-07-09 14:03:07-03","F","FMNH-SEEDPLANTS","V0443644F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Schunke V.","4043","1970","6","12","South America","Peru",NA,NA,NA,NA,NA,"V0443644F","Spermatophyta",NA,NA,"V0443644F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"811","2019-07-09 14:03:12-03","F","FMNH-SEEDPLANTS","V0443645F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L. K. Escobar","878","1978","11","23","South America","Ecuador",NA,NA,NA,NA,NA,"V0443645F","Spermatophyta",NA,NA,"V0443645F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"812","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0443646F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Schunke V.","3201","1969","6","21","South America","Peru",NA,NA,NA,NA,NA,"V0443646F","Spermatophyta",NA,NA,"V0443646F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"813","2020-04-09 15:17:44-03","F","FMNH-SEEDPLANTS","V0443647F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. B. Foster","3688","1977","9","16","South America","Ecuador",NA,NA,NA,NA,NA,"V0443647F","Spermatophyta",NA,NA,"V0443647F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"814","2019-07-09 14:03:07-03","F","FMNH-SEEDPLANTS","V0443648F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Schunke V.","4350","1970","9","7","South America","Peru",NA,NA,NA,NA,NA,"V0443648F","Spermatophyta",NA,NA,"V0443648F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"815","2020-04-09 15:17:46-03","F","FMNH-SEEDPLANTS","V0443649F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. B. Foster & et al.","6882","1979","8","12","South America","Peru",NA,NA,NA,NA,NA,"V0443649F","Spermatophyta",NA,NA,"V0443649F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"816","2020-04-09 15:17:46-03","F","FMNH-SEEDPLANTS","V0443650F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. B. Foster & C. Augspurger","3528 A","1976","8","23","South America","Peru",NA,NA,NA,NA,NA,"V0443650F","Spermatophyta",NA,NA,"V0443650F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"817","2020-04-09 15:17:55-03","F","FMNH-SEEDPLANTS","V0443651F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. B. Foster & J. Terborgh","6536","1978","7",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0443651F","Spermatophyta",NA,NA,"V0443651F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"818","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443652F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"B. Maguire","24092","1944","9","7","South America","Suriname",NA,NA,NA,NA,NA,"V0443652F","Spermatophyta",NA,NA,"V0443652F_01",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"819","2019-07-09 14:05:22-03","F","FMNH-SEEDPLANTS","V0443653F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"H. S. Irwin & et al.","48089","1960","9","8","South America","Brazil",NA,NA,NA,NA,NA,"V0443653F","Spermatophyta",NA,NA,"V0443653F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"820","2019-07-09 14:03:01-03","F","FMNH-SEEDPLANTS","V0443654F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L. C. M. Croizat","787","1951","10","4","South America","Venezuela",NA,NA,NA,NA,NA,"V0443654F","Spermatophyta",NA,NA,"V0443654F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"821","2019-07-09 14:03:08-03","F","FMNH-SEEDPLANTS","V0443655F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L. C. M. Croizat","580","1951","9","10","South America","Venezuela",NA,NA,NA,NA,NA,"V0443655F","Spermatophyta",NA,NA,"V0443655F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"822","2019-07-09 14:03:07-03","F","FMNH-SEEDPLANTS","V0443656F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"P. Grubb & et al.","1512","1960","8","30","South America","Ecuador",NA,NA,NA,NA,NA,"V0443656F","Spermatophyta",NA,NA,"V0443656F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"823","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443657F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"P. C. D. Cazalet & T. D. Pennington","7713","1962","2","7","South America","Ecuador",NA,NA,NA,NA,NA,"V0443657F","Spermatophyta",NA,NA,"V0443657F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"824","2019-07-09 14:03:09-03","F","FMNH-SEEDPLANTS","V0443658F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. A. Steyermark","87813","1960","11","26","South America","Venezuela",NA,NA,NA,NA,NA,"V0443658F","Spermatophyta",NA,NA,"V0443658F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"825","2019-07-09 14:03:09-03","F","FMNH-SEEDPLANTS","V0443659F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. A. Steyermark","88055","1960","12","14","South America","Venezuela",NA,NA,NA,NA,NA,"V0443659F","Spermatophyta",NA,NA,"V0443659F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"826","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443660F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. J. Wurdack & J. V. Monachino","39486","1955","9","27","South America","Venezuela",NA,NA,NA,NA,NA,"V0443660F","Spermatophyta",NA,NA,"V0443660F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"827","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443661F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"B. Maguire","40823","1955","3","19","South America","Suriname",NA,NA,NA,NA,NA,"V0443661F","Spermatophyta",NA,NA,"V0443661F_01",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"828","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443662F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"W. H. Camp","E-1497","1944","12","13","South America","Ecuador",NA,NA,NA,NA,NA,"V0443662F","Spermatophyta",NA,NA,"V0443662F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"829","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443663F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"W. H. Camp","E-1057","1944","11","17","South America","Ecuador",NA,NA,NA,NA,NA,"V0443663F","Spermatophyta",NA,NA,"V0443663F_01",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"830","2019-07-09 14:02:47-03","F","FMNH-SEEDPLANTS","V0443664F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Schunke V. & J. G. Graham","15804","2004","7","1","South America","Peru",NA,NA,NA,NA,NA,"V0443664F","Spermatophyta",NA,NA,"V0443664F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"831","2019-07-09 14:05:05-03","F","FMNH-SEEDPLANTS","V0443665F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Rod. Vasquez & et al.","22240","1997","1","24","South America","Peru",NA,NA,NA,NA,NA,"V0443665F","Spermatophyta",NA,NA,"V0443665F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"832","2019-07-09 14:01:17-03","F","FMNH-SEEDPLANTS","V0511451F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"D. N. Smith","1298","1982","4","13","South America","Peru","Huánuco",NA,NA,NA,NA,"V0511451F","Spermatophyta",NA,NA,NA,NA,NA,"RRC ID Flag","-75.8333","-9.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1298",NA,NA,NA
"833","2019-07-09 14:01:19-03","F","FMNH-SEEDPLANTS","V0511452F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. B. Foster","8896","1982","9","24","South America","Peru","Pasco","Oxapampa",NA,NA,NA,"V0511452F","Spermatophyta",NA,NA,NA,NA,NA,"RRC ID Flag","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"8896",NA,NA,NA
"834","2019-07-09 14:01:19-03","F","FMNH-SEEDPLANTS","V0511453F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. B. Foster","7271","1983","12","8","South America","Peru","Madre de Dios",NA,NA,NA,NA,"V0511453F","Spermatophyta",NA,NA,NA,NA,NA,"RRC ID Flag","-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"7271",NA,NA,NA
"835","2019-07-09 14:01:19-03","F","FMNH-SEEDPLANTS","V0511454F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. B. Foster","3370","1974","8","17","South America","Peru","Madre de Dios",NA,NA,NA,NA,"V0511454F","Spermatophyta",NA,NA,NA,NA,NA,"RRC ID Flag","-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3370",NA,NA,NA
"836","2019-08-07 17:09:52-03","F","FMNH-SEEDPLANTS","V0524356F","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"N. Castaño","4212","2015","4","21","South America","Colombia",NA,NA,NA,NA,NA,"V0524356F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"837","2020-07-23 12:17:58-03","CEPLAC","CEPEC","80953","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. G. Jardim","1763","1998","04","10",NA,"Brasil","Bahia","Rod. Jussari/Palmira, entrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. Serra do Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,NA,"JUSSARÍ",NA,"A. M. Amorim","-39.583333","-15.166667",NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"838","2020-07-23 12:17:58-03","CEPLAC","CEPEC","24788","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. L. Hage","1272","1981","09","02",NA,"Brasil","Bahia","CEPEC. Quadra H.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"R. Callejas","-39.0494003295898","-14.7889003753662",NA,"61245","auto","0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1983",NA,NA,NA,NA
"839","2020-07-23 12:17:58-03","CEPLAC","CEPEC","24823","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. L. Hage","1307","1981","09","08",NA,"Brasil","Bahia","Cepec. Quadra I'.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"R. Callejas","-39.0494003295898","-14.7889003753662",NA,"61245","auto","0*0'0","0*0'0",NA,NA,NA,NA,"01/06/1982",NA,NA,NA,NA
"840","2020-07-23 12:17:58-03","CEPLAC","CEPEC","28416","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. L. Hage","1639","1982","02","17",NA,"Brasil","Bahia","CEPEC. Quadra I'.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"R. Callejas","-39.0494003295898","-14.7889003753662",NA,"61245","auto","0*0'0","0*0'0",NA,NA,NA,NA,"01/06/1982",NA,NA,NA,NA
"841","2020-07-23 12:17:58-03","CEPLAC","CEPEC","36714","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. L. Hage","1775","1985","07","16",NA,"Brasil","Bahia","Quadra D do CEPEC.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"T. S. dos Santos","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,NA,NA,"25/07/1985",NA,NA,NA,NA
"842","2020-07-23 12:17:58-03","CEPLAC","CEPEC","24820","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. L. Hage","1308","1981","09","08",NA,"Brasil","Bahia","Quadra I' do CEPEC.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"R. Callejas","-39.0494003295898","-14.7889003753662",NA,"61245","auto","0*0'0","0*0'0",NA,NA,NA,NA,"01/06/1982",NA,NA,NA,NA
"843","2020-07-23 12:17:58-03","CEPLAC","CEPEC","610","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. P. Belém","521","1965","03","24",NA,"Brasil","Bahia","Area do CEPEC.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"R. Callejas","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA,NA,NA
"844","2020-07-23 12:17:58-03","CEPLAC","CEPEC","103086","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"M. A. Jaramillo","861","2004","12","10",NA,"Brasil","Bahia","Área do CEPEC. KM 22Rod. Ilhéus/Itabuna. Quadra D.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"E. F. Guimarães","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA,NA
"845","2020-07-23 12:17:58-03","CEPLAC","CEPEC","32966","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"E. B. dos Santos","74","1983","09","08",NA,"Brasil","Bahia","CEPEC. Quadra D.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"R. Callejas","-39.0494003295898","-14.7889003753662",NA,"61245","auto","0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1983",NA,NA,NA,NA
"846","2020-07-23 12:17:58-03","CEPLAC","CEPEC","40132","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. L. Hage","2146","1986","09","30",NA,"Brasil","Bahia","Faz. Sta. Luzia limite ao N c/ CEPEC.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"J. L. Hage","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1986",NA,NA,NA,NA
"847","2020-07-23 12:17:58-03","CEPLAC","CEPEC","29273","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. L. Hage","1653","1982","08","04",NA,"Brasil","Bahia","Quadra D do CEPEC.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"R. Callejas","-39.0494003295898","-14.7889003753662",NA,"61245","auto","0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1983",NA,NA,NA,NA
"848","2020-07-23 12:17:58-03","CEPLAC","CEPEC","34752","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. Callejas","1586","1983","10","28",NA,"Brasil","Bahia","Estr. Jucari/Palmira. Faz. Sto. Antonio.",NA,NA,NA,NA,NA,NA,NA,NA,"ITABUNA",NA,"R. Callejas","-39.2803001403809","-14.7855997085571",NA,"30592","auto",NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA,NA
"849","2020-07-23 12:17:58-03","CEPLAC","CEPEC","57642","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"A. M. de Carvalho","4232","1993","03","25",NA,"Brasil","Bahia","Faz. Rancho Alegre. Ca. 4Km na estrada da BR-101 para Ibirataia. Ca. 2Km ramal adentro.",NA,NA,NA,NA,NA,NA,NA,NA,"UBATÃ",NA,"E. F. Guimarães","-39.5228004455566","-14.2138996124268",NA,"37956","auto",NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA,NA
"850","2020-07-23 12:17:58-03","CEPLAC","CEPEC","24470","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. L. Hage","1176","1981","08","11",NA,"Brasil","Bahia","Quadra H' do CEPEC.",NA,NA,NA,NA,NA,NA,NA,NA,"ILHÉUS",NA,"R. Callejas","-39.0494003295898","-14.7889003753662",NA,"61245","auto","0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1983",NA,NA,NA,NA
"851","2015-02-26 09:30:13-03","NHMLondon","NHM-LONDON-BOT","K000200853","S","Plantae","Piperaceae","Peperomia","scandens","Peperomia scandens",NA,"Richard Spruce; b.1817; d.1893; Spruce","2221","1852","01",NA,NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:4685395",NA,NA,NA,NA,"Ruiz & Pav.",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2016-08-23 09:45:50-03","NHMLondon","NHM-LONDON-BOT","K000200867","S","Plantae","Piperaceae","Peperomia","scandens","Peperomia scandens",NA,"Richard Spruce; b.1817; d.1893; Spruce","3033","1853","07",NA,NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:4685429",NA,NA,NA,NA,"Ruiz & Pav.",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2016-08-23 11:00:04-03","NHMLondon","NHM-LONDON-BOT","BM000777557","S","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Richard Spruce; b.1817; d.1893; Spruce","2221",NA,NA,NA,NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:4677081","<a href=http://www.nhm.ac.uk/services/media-store/asset/efe7fe5f518a7b8d927c10374baf769255d49985/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Kunth",NA,NA,NA,"Richard Spruce; b.1817; d.1893; Spruce","-53.08982","-10.773109",NA,NA,NA,"-53.08982","-10.773109","1960",NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-09-18 09:33:12-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Podostemaceae","Peperomia","serpens","Peperomia serpens",NA,"Figueiredo, CS","36",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"Podostemales","Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2019-11-01 15:07:51-03","UnB","UB","15471","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Prance, GT; Amaral, IL; Pipoly, JJ; Tavares, AS; ; Mota, CDA; Cress, A","29220","1984","02","21","Southern America","Brasil","Amazonas","Serra Araca. North part of North slope.",NA,NA,".",NA,"Dicotyledoneae",NA,"(Sw.) Loudon",NA,NA,NA,"Carvalho-Silva, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2019-11-01 15:07:51-03","UnB","UB","213478","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Carvalho, FA; et al.","208","2004","12","25","Southern America","Brasil","Amazonas","Parque Nacional do Pico da Neblina - Trilha para o Pico da Neblina. Margem esquerda do rio Tucano",NA,NA,"Epífita à 1,5m de altura em beira de Igarapé; Floresta de Terra Firme",NA,"Dicotyledoneae",NA,"(Sw.) Loudon",NA,"Santa Isabel do Rio Negro","1200","Carvalho-Silva, M","-65",NA,"1200",NA,NA,"-65",NA,"2011","04",NA,NA,NA,NA,NA,NA,NA
"857","2019-11-01 15:07:51-03","UnB","UB","213431","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Pessoa, MC; Santos, EA","835","2013","08","08","Southern America","Brasil","Roraima","Comunidade Xixuaú",NA,NA,"Erva prostada, inflorescência com flores dimininutas; Floresta de terra firme",NA,"Dicotyledoneae",NA,"(Sw.) Loudon",NA,"Rorainópolis",NA,"Carvalho-Silva, M","-60.418098449707","0.946111023426056",NA,"306313","auto",NA,NA,"2015","04",NA,NA,NA,NA,NA,NA,NA
"858","2019-11-01 15:07:51-03","UnB","UB","156565","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Belém, RP; Magalhães, M","521","1965","03","24","Southern America","Brasil","Bahia","Centro de Pesquisas do Cacau, CEPLAC, CEPEC",NA,NA,"Epífita sobre cacau. Inflorescência esverdeada.",NA,"Dicotyledoneae",NA,"(Sw.) Loudon",NA,"Ilhéus",NA,"Carvalho-Silva, M","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,"2005","01","13",NA,NA,NA,NA,NA,NA
"859","2021-03-04 15:45:44-03","IF","SPSF","18485","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"A.Furlan & M.A.Assis & F.C.P.Garcia & P.H.P.Ruffino & C.E.Carneiro","1510","1994","04","16","América do Sul","Brasil","SP","rodovia Rio Santos",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Atlântica.&nf;Epífita em tronco, inflorescência verde clara.; GEOGRAFIA: Km 46, estrada da fazenda Capriocónio.;",NA,"Magnoliophyta","Piperales","(Sw.) London",NA,"Ubatuba",NA,"J. A. Pastore","-45.083333","-23.4",NA,NA,NA,NA,NA,"2007","06","05","Magnoliopsida",NA,NA,NA,NA,NA
"860","2021-03-04 15:45:44-03","IF","SPSF","28945","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"F.O. Souza","38","2000","07","18","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,"Magnoliophyta","Piperales",NA,NA,"Caraguatatuba",NA,NA,"-45.4099998474121","-23.6200008392334",NA,"30093","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"861","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Peperomia","reniformis","Peperomia reniformis",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","in silvis aboriginibus ad Ilheos",NA,NA,NA,NA,NA,NA,"Hook.",NA,"Ilhéus",NA,NA,"-39.05","-14.79",NA,NA,NA,"-39.05","-14.79",NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Peperomia","reniformis","Peperomia reniformis",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Crescit ad Margaritiva, S. Angra dos Reys",NA,NA,NA,NA,NA,NA,"Hook.",NA,"Angra dos Reis",NA,NA,"-44.32","-23.01",NA,NA,NA,"-44.32","-23.01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Peperomia","reniformis","Peperomia reniformis",NA,"Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Crescit ad Margaritiva, S. Angra dos Reys",NA,NA,NA,NA,NA,NA,"Hook.",NA,"Angra dos Reis",NA,NA,"-44.32","-23.01",NA,NA,NA,"-44.32","-23.01",NA,NA,NA,NA,NA,NA,NA,NA,NA
