"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"351","2020-07-23 11:58:00-03","CEPLAC","CEPEC","67356","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"C. S. Florencio","C. S. Florêncio","36","1995","09","17",NA,"Brasil","Bahia","ILHÉUS","Castelo Novo, BA-001 p/ Itacare, aprox. 0,5Km N Tulha/Mamoan, prox. campo futebol.","-39.05","-35",NA,NA,NA,NA,NA,NA,"39W3'","35S",NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"352","2020-07-23 11:58:00-03","CEPLAC","CEPEC","60189","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"S. Mayo","A. M. Amorim","1558","1993","11","28",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,"25/07/1994",NA,NA,NA,NA
"353","2020-07-23 11:58:00-03","CEPLAC","CEPEC","62079","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"S. Mayo","J. G. Jardim","512","1994","07","28",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Entr. Km 46 BA-001 Ilheus/Una. Picada do Marimbondo.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,"28/07/1994",NA,NA,NA,NA
"354","2020-07-23 11:58:00-03","CEPLAC","CEPEC","67213","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"A. M. Amorim","A. M. de Carvalho","6182","1995","12","12",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"355","2020-07-23 11:58:00-03","CEPLAC","CEPEC","84380","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"E. G. Gonçalves","E. G. Gonçalves","406","2000","02","29",NA,"Brasil","Bahia","UNA","Olivença, 34,2Km na estrada para Una, a leste da BA-001 .","-39.030278","-15.222778",NA,NA,NA,NA,NA,NA,"39W1'49","15S13'22",NA,NA,NA,NA,NA,NA,"28/02/2000",NA,NA,NA,NA
"356","2020-07-23 11:58:00-03","CEPLAC","CEPEC","84405","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"I. M. Andrade & S. J. Mayo","E. G. Gonçalves","432","2000","03","01",NA,"Brasil","Bahia","URUÇUCA","Ca. 11Km de Serra Grande, na estrada para Uruçuca. Ramla Buraco da Joana.","-39.083333","-14.466667",NA,NA,NA,NA,NA,NA,"39W5'","14S28'",NA,NA,NA,NA,NA,NA,"03/04/2014",NA,NA,NA,NA
"357","2020-07-23 11:58:00-03","CEPLAC","CEPEC","99537","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"S. Mayo","D. L. Santana","564","2001","12","18",NA,"Brasil","Bahia","IGRAPIÚNA","Litoral Sul. Caminho para o Assentamento Mirante.","-39.133333","-13.816667",NA,NA,NA,NA,NA,NA,"39W8'","13S49'",NA,NA,NA,NA,NA,NA,"30/03/2012",NA,NA,NA,NA
"358","2020-07-23 11:58:00-03","CEPLAC","CEPEC","99772","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"I. M. Andrade & S. J. Mayo","W. W. Thomas","13442","2003","03","19",NA,"Brasil","Bahia","IBIRAPITANGA","22Km ao N de Itamari BR-101, depois 6.8Km a E da Rod. Para torre da Embratel. Reserva Mun. Cachoeira do Pau.","-39.459167","-13.890833",NA,NA,NA,NA,NA,NA,"39W27'33","13S53'27",NA,NA,NA,NA,NA,NA,"03/04/2014",NA,NA,NA,NA
"359","2020-07-23 11:58:00-03","CEPLAC","CEPEC","28514","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"S. Mayo","A. M. de Carvalho","1169","1982","02","09",NA,"Brasil","Bahia","BUERAREMA","Rod. Buerarema/Vila Brasil, Km 14.","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"14251","auto",NA,NA,NA,"16/09/1993",NA,NA,NA,NA
"360","2020-07-23 11:58:00-03","CEPLAC","CEPEC","63862","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"S. Mayo","S. Mayo","1134","1995","01","10",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Antiga estrada Ilheus/Itabuna, logo depois de atravessar a antiga ponte na direção Itabuna.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"361","2020-07-23 11:58:00-03","CEPLAC","CEPEC","50557","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"S. Mayo","S. Mayo","780","1991","04","25",NA,"Brasil","Bahia","ITACARÉ","Km 2-7 Rod. Taboquinhas/Serra Grande, entronc. Km 7 Rod. Itacare/Taboquinhas.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99",NA,"41230","auto",NA,NA,NA,"16/09/1993",NA,NA,NA,NA
"362","2020-07-23 11:58:00-03","CEPLAC","CEPEC","3681","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"T. B. Croat","S. G. da Vinha","131","1968","03","25",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"68835","auto",NA,NA,NA,"30/12/1992",NA,NA,NA,NA
"363","2020-07-23 11:58:00-03","CEPLAC","CEPEC","50647","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"T. B. Croat","S. Mayo","840","1991","05","14",NA,"Brasil","Bahia","UNA","Km 6-7 Rod. S. Jose/Una, entronc. BR-101 a 34Km ao S Itabuna","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99",NA,"36070","auto",NA,NA,NA,"30/12/1992",NA,NA,NA,NA
"364","2020-07-23 11:58:00-03","CEPLAC","CEPEC","69410","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"M. Nadruz","M. Nadruz","1191","1973","06","08",NA,"Brasil","Bahia","URUÇUCA","Serra Grande, 7.7Km na estrada que liga Serra Grande/Itacaré.","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33791","auto",NA,NA,NA,"09/05/1996",NA,NA,NA,NA
"365","2020-07-23 11:58:00-03","CEPLAC","CEPEC","40578","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"S. Mayo","R. M. Harley","17847","1977","01","11",NA,"Brasil","Bahia","PORTO SEGURO","Parqu Nacional de Monte Pascoal. Ao NW Monte Pascoal.","-39.416667","-16.883333",NA,NA,NA,NA,NA,NA,"39W25'0","16S53'0",NA,NA,NA,NA,NA,NA,"16/09/1991",NA,NA,NA,NA
"366","2020-07-23 11:58:00-03","CEPLAC","CEPEC","50580","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"S. Mayo","S. Mayo","793","1991","04","26",NA,"Brasil","Bahia","ITACARÉ","Km 20 Rod. Itacare/Taboquinhas.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99",NA,"41230","auto",NA,NA,NA,"16/09/1993",NA,NA,NA,NA
"367","2020-07-23 11:58:00-03","CEPLAC","CEPEC","57709","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"S. Mayo","S. C. de Sant'Ana","310","1993","04","01",NA,"Brasil","Bahia","WENCESLAU GUIMARÃES","Res. Est. . 40Km a W Teolandia, prox. Nova Esperanca.","-39.4794006347656","-13.686900138855",NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99",NA,"37469","auto",NA,NA,NA,"16/09/1993",NA,NA,NA,NA
"368","2020-07-23 11:58:00-03","CEPLAC","CEPEC","3493","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"S. Mayo","S. G. da Vinha","117","1968","02","16",NA,"Brasil","Bahia","ILHÉUS","Castelo Novo, Faz. Ponta Grossa. Marg. da Lagoa Encantada.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99",NA,"61245","auto",NA,NA,NA,"16/09/1991",NA,NA,NA,NA
"369","2020-07-23 11:58:00-03","CEPLAC","CEPEC","50599","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"T. B. Croat","S. Mayo","797","1991","04","26",NA,"Brasil","Bahia","ITACARÉ","Km 15 Rod. Taboquinhas/Urucuca, entroc. Rod.Itacare/BR-101 a 1Km a W Taboquinhas.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99",NA,"41230","auto",NA,NA,NA,"30/12/1992",NA,NA,NA,NA
"370","2020-07-23 11:58:00-03","CEPLAC","CEPEC","50567","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,"T. B. Croat","S. Mayo","784","1991","04","24",NA,"Brasil","Bahia","ITACARÉ","Km 45 Rod. liga BR-101/Itacare, 16Km a E Taboquinhas/Itacare","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99",NA,"41230","auto",NA,NA,NA,"30/12/1992",NA,NA,NA,NA
"371","2020-09-18 09:32:59-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Putranjivaceae","Rhodospatha","oblongata","Rhodospatha oblongata","(Poepp. & Endl.) Mast.",NA,"Croat, B T; Rosas Junior, A","62642",NA,NA,NA,NA,"Brasil","Acre","Cruzeiro do Sul","Along road between Cruzeiro do Sul and Barão do Rio Branco; vicinity of airport. 0.6 km beyond airport.","-73","-8",NA,"Mostly terrestrial, rarely epiphytic; internodes short, 1.5-3.0 cm diameter; cataphylls narrowly triangular, persisting +- intact; petioles D-shaped, obtusely V-sulcate to sharply flattened with erect margins; blades moderately coriaceous, dark green",NA,NA,NA,NA,"-73","-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-09-18 09:32:59-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Putranjivaceae","Rhodospatha","oblongata","Rhodospatha oblongata","(Poepp. & Endl.) Mast.","Croat, T","Daly, D C; Ferreira, L; RAMOS, J; Lima, L; Walthier, F","7447",NA,NA,NA,NA,"Brasil","Acre","Cruzeiro do Sul","Reserva Extrativista do Alto Rio Juruá; seringal São João, colocação Tapaúna.","-73","-9",NA,"Terrestrial herb, spadix wine-colored.",NA,NA,NA,NA,"-73","-9","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-09-18 09:32:59-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Putranjivaceae","Rhodospatha","oblongata","Rhodospatha oblongata","(Poepp. & Endl.) Mast.","Croat, T","Silveira, M","1333",NA,NA,NA,NA,"Brasil","Acre","Mâncio Lima",NA,"-73","-8",NA,"Erva terrestre 80 cm; inflorescência ereta branca.",NA,NA,NA,NA,"-73","-8","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-09-18 09:32:59-03","UFAC","UFACPZ","4731","PreservedSpecimen","Plantae",NA,"Malpighiales","Putranjivaceae","Rhodospatha","oblongata","Rhodospatha oblongata","(Poepp. & Endl.) Mast.",NA,"Croat, TB; Rosas Júnior, A","62642","1986","08","25",NA,"Bolívi","Acre","Cruzeiro do Sul","Along road between Cruzeiro do Sul and Barão do Rio Branco; Vicinity af airport, primary forest, 0.6 km beyound airport.","-73","-8",NA,"Mostly terrestrial, rarely epiphytic; Internodes short, 1.5 - 3.0 cm diam.; Cataphylls narrowly triangular, persisting more or less intact; Petioles D-shaped, obtusely V-sulcate to sharply flattened with erect margins; Blades moderately coriaceous, d","UFACPZ004731",NA,NA,NA,"-73","-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-01 15:13:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.","Gonçalves, EG","Gonçalves, EG; Pereira, LA; Cesarino, F","545","2000","08","26","Southern America","Brasil","Amapá","Porto Grande","Assentamento Munguba, ramal principal do assentamento","-51.875556","0.6125",NA,"Caule alternando trechos de entrenós congestos e folhas inteiras com trechos de entrenós alongados e folhas reduzidas. Ocasional; Floresta de terra firme","UB0001896","UB0001896",NA,NA,"-51.875556","0.6125","2000",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"376","2019-11-01 15:13:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.","Gonçalves, EG","Gonçalves, EG; Jardim, JG; Sant'Ana, SC","806","2001","03","07","Southern America","Brasil","Bahia","Una","Estrada São José da Vitória-Una, 11 km após o entroncamento com a BR 101, depois mais6.1 km num ramal ao sul","-39.300833","-15.166111",NA,"Caule com folhas periodicamente agrupadas. Pulvino canaliculado adax.. pecíolo cilíndrico, levemente achatado. Folha verde escuro brilhante com nervuras levemente impressas, mais clara e brilhante abax.. Flores vináceas","UB0001898","UB0001898","575","575","-39.300833","-15.166111","2001",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"377","2019-11-01 15:13:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.","Gonçalves, EG","Gonçalves, EG; et al.","432","2000","03","01","Southern America","Brasil","Bahia","Uruçuca","Parque Estadual da Serra do Conduru, ca. 11km de Serra Grande, na estrada para Uruçuca. Ramal Buraco da Joana","-39.083333","-14.466667",NA,"Hemiepífita, verde escuro brilhante adaxialmente, verde claro (amarelado) brilhante abaxialmente. Estéril; Floresta em regeneração","UB0001902","UB0001902","50","100","-39.083333","-14.466667","2001",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 15:13:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.","Gonçalves, EG","Gonçalves, EG; Pereira, LA; Cesarino, F","530","2000","08","24","Southern America","Brasil","Amapá","Porto Grande","Cupixi, ramal do Vila Nova, Fazenda Boa Esperança","-51.785556","0.539167",NA,"Hemiepífita em árvore derrubada. Folha verde brilhante nas duas faces, estéril","UB0001895","UB0001895",NA,NA,"-51.785556","0.539167","2000",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"379","2019-11-01 15:13:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.","Croat, T","Croat, TB","61283","1986","07","06","Southern America","Colombia",NA,NA,"Valle: Bajo Calima, within forestry concession of Cartón de Colombia, between Buenaventura and Rio Calima, 6,5 km beyond the Porton Tomar (at km 27), 22.3 km beyond main Cali-Buenaventura Highway","-77.116667","4.033333",NA,"Epiphyte; Internodes short, 2.3 cm diameter, dark green, glossy; Petioles paler, subterete above sheath, thicker than broad, not sulcate; Blades coriaceous moderately bicolorous; Midrib narrowly sunken; Primary lateral veins weakly pl","UB0001894",NA,"50","50","-77.116667","4.033333","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 15:13:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.","Gonçalves, EG","Gonçalves, EG; Klein, VLG; Jardim, JG; Sant'Ana, SC","406","2000","02","29","Southern America","Brasil","Bahia","Olivença","34,2 km na estrada para Una (BA001)","-39.030389","-15.222806",NA,"Hemiepífita, estéril. Folhas verde escuro adaxialmente, mais claras abaxialmente, brilhantes dos dois lados; Restinga a leste da BA001","UB0001897","UB0001897",NA,"20","-39.030389","-15.222806","2000",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"381","2019-11-01 15:13:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.","Gonçalves, EG","Vinha, SG","117","1968","02","16","Southern America","Brasil","Bahia","Ilhéus","Castelo Novo. Fazenda Ponta Grossa, margem da lagoa Encantada","-39.0494003295898","-14.7889003753662",NA,"Epífita","UB0001900","UB0001900",NA,NA,NA,NA,"1997","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 15:13:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.","Gonçalves, EG","Vinha, SG","117","1968","02","16","Southern America","Brasil","Bahia","Ilhéus","Castelo Novo. Fazenda Ponta Grossa, margem da lagoa Encantada","-39.0494003295898","-14.7889003753662",NA,"Epífita","UB0001901","UB0001901",NA,NA,NA,NA,"1997","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-01 15:13:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.","Gonçalves, EG","Gonçalves, EG; Cerqueira, LS; Lorenzi, H","1055","2003","01","14","Southern America","Brasil","Pará ","Barcarena","Área da Albrás, Igarapé da Água Verde","-48.6258010864258","-1.50583004951477",NA,"Hemiepífita, entrenós alternando entre longos e congestos, folha verde brilhante dos dois lados","UB0001912","UB0001912",NA,NA,NA,NA,"2003","34723","auto","01",NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 16:26:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Rhodospatha","blanda","Rhodospatha blanda","Schott",NA,"Maximilianius, F","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus",NA,"-39.05","-14.79",NA,NA,NA,NA,NA,NA,"-39.05","-14.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"P03P2N0017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.",NA,"Poeppig, EF","s.n.",NA,NA,NA,"Southern America","Peru",NA,NA,"in Peruvia subandina ad missionem Tocache.",NA,NA,NA,NA,NA,"P03P2N0017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-01-15 09:50:42-02","CAS","CAS-BOT","601720","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.",NA,"Mayo, S. J.; Santos, T. S.; Argôlo, A. J. S.","840","1991","5",NA,"South America","Brazil","Bahia","Una","Município de Una, km 6-7 na rodovia São José da Vitória/Una, cujo entroncamento na BR101 se situa 34km ao sul de Itabuna","-39.0752983093262","-15.2932996749878",NA,"Para descrição, veja informações em anexo.",NA,NA,"100",NA,NA,NA,NA,"36070","auto",NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"388","2019-01-15 10:01:47-02","CAS","CAS-BOT","601721","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.",NA,"Mayo, S. J.; Santos, T. S.; de Carvalho, F. A.; Mayo, A. K.","793","1991","4",NA,"South America","Brazil","Bahia","Itacare","Município de Itacaré, km 20 de Itacaré na rodovia Itacaré/Taboquinhas.","-38.9967002868652","-14.2775001525879",NA,"Para descrição, veja informações em anexo.",NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"389","2019-01-15 10:05:44-02","CAS","CAS-BOT","601722","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.",NA,"Mayo, S. J.; Santos, T. S.; de Carvalho, F. A.; Mayo, A. K.","784","1991","4",NA,"South America","Brazil","Bahia","Itacare","Município de Itacaré, km 45 na rodovia que liga a BR101 a Itacaré e 16km a leste de Taboquinhas na direção a Itacaré.","-38.9967002868652","-14.2775001525879",NA,"Para descrição, veja informações em anexo.",NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"390","2019-11-21 09:59:17-03","IBt","SP","129367","S","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poepp.",NA,"Eiten, G; Eiten, LT; Felippe, GM","5320","1963","02","04",NA,"Brasil","Amazonas","Manaus","Cachoeira do Tarumãzinho, about 20km from downtown Manaus.","-60.0250015258789","-3.10193991661072",NA,NA,"SP049858","SP049858",NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-01-31 15:56:33-02","GH","HU-HERB","GH 01630440","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poeppig",NA,"T. B. Croat","61384","1986","7","8","South America","Colombia",NA,NA,"Valle: Bajo Calima: Within forestry concession of Cartón de Colombia, between Buenaventura & Río Calima, 6.5 km beyond Porton Tomar (at km 27(, 22.3 km beyond Camp Portada Pulpapel, 33.3 km beyond main Calí-Buenaventura Highway",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61384",NA,NA,"undetermined"
"392","2019-01-31 16:07:04-02","GH","HU-HERB","GH 01630441","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poeppig",NA,"T. B. Croat, L. Hannon, D. Hannon & E. Kinsinger","83940","2000","7","12","South America","Ecuador","Esmeraldas",NA,"Along road to Río Tulubí from main San Lorenzo-Lita hwy., 33.0 Km E of Gasolinera San Lorenzo at edge of San Lorenzo, along Río San José, 1.1. Km N of main hwy.","-78.6497222222","1.0788888889","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83940",NA,NA,"undetermined"
"393","2019-01-31 16:09:09-02","GH","HU-HERB","GH 01630442","PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata","Poeppig",NA,"R. E. Schultes & I. Cabrera","17469","1952","9","12","South America","Colombia","Vaupés",NA,"Río Piraparaná (tributary of Río Apaporis) Headwaters of Caño Teemeeña","-70.5","-0.25","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17469",NA,NA,"undetermined"
"394","2020-08-07 17:10:16-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,NA,"Gonçalves, EG","545",NA,NA,NA,NA,"Brasil","Amapá","Porto Grande",NA,"-51.866667","0.6",NA,NA,NA,NA,NA,NA,"-51.866667","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-08-07 17:10:16-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,NA,"Pereira, LA","149","2001","02","28",NA,"Brasil","Amapá","Pedra Branca do Amapari",NA,"-51.633333","0.616667",NA,NA,NA,NA,NA,NA,"-51.633333","0.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-08-07 17:10:16-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,NA,"Gonçalves, EG","530",NA,NA,NA,NA,"Brasil","Amapá","Porto Grande","Cupixi","-51.783333","0.533333",NA,NA,NA,NA,NA,NA,"-51.783333","0.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-08-07 17:10:16-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Araceae","Rhodospatha","oblongata","Rhodospatha oblongata",NA,NA,"Gonçalves, EG","505",NA,NA,NA,NA,"Brasil","Amapá","Calçoene",NA,"-51.6","2.316667",NA,NA,NA,NA,NA,NA,"-51.6","2.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
