"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","typeStatus","sex"
"644","2019-12-19 16:18:58-03","UFMG","BHCB-SL","173086","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A","15825","2014","07","15","América","México","Veracruz","Bosque tropical","-96.826667","19.363056","490","490",NA,"Epipetric along the stream in disturbed forest.",NA,NA,"Salino, A","Puente dos Pescados",NA,"-96.826667","19.363056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-11-07 11:14:07-03","UFMG","BHCB-SL","159145","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Silva, LVC; Jorge, TB; Marino, F; Pereira, RA","1289","2012","06","22","América","Brasil","Pará","Floresta Nacional de Carajás, N3","-50.219722","-6.105556","603","603",NA,"Mata baixa",NA,NA,NA,"Parauapebas",NA,"-50.219722","-6.105556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-12-19 16:18:58-03","UFMG","BHCB-SL","85557","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Figueiredo, JB; Salino, A; Mota, NFO; Almeida, TE","110","2003","09","19","América","Brasil","Minas Gerais","RPPN Capitão do Mato, Floresta Estacional Semidecidual.","-43.886111","-20.133333",NA,NA,NA,"Rupícula em margem de córrego.",NA,NA,"Salino, A","Nova Lima",NA,"-43.886111","-20.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-11-07 11:14:07-03","UFMG","BHCB-SL","134367","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Almeida, TE; Souza, DT","2130","2009","11","19","América","Brasil","Minas Gerais","Serra da Moeda, Floresta Estacional Semidecidual e Matas de Galeria","-44.008","-20.17675","937","937",NA,"Erva rupícola no interior de floresta",NA,NA,"Almeida, TE","Brumadinho","2009","-44.008","-20.17675",NA,NA,NA,NA,"11","19",NA,NA,NA,NA,NA
"648","2019-12-19 16:18:58-03","UFMG","BHCB-SL","138547","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Nunes, GFS; Camargos, JC; Silva, MS; Castro, EDP; Ferreira, DS","26","2009","05","23","América","Brasil","Minas Gerais","Serra da Moeda, Mata de Galeria","-43.970556","-20.284444","1000","1200",NA,"Rupícula",NA,NA,"Salino, A","Moeda",NA,"-43.970556","-20.284444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-12-19 16:18:58-03","UFMG","BHCB-SL","146182","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Rezende, SG; Gomes, AJ","4016","2010","06","05","América","Brasil","Minas Gerais","Rio do Peixe.","-46.397222","-20.250556","840","845",NA,"Mata ciliar, herbácea, sobre rocha, samambaia.",NA,NA,"Salino, A","São Roque de Minas",NA,"-46.397222","-20.250556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-11-07 11:14:07-03","UFMG","BHCB-SL","90695","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Almeida, TE; Echternacht, LA; Mota, RC; Dornas, T","16","2004","12","10","América","Brasil","Minas Gerais",NA,"-44.615778","-20.430278","80","80",NA,"Rupícola no interior de mata",NA,NA,"Almeida, TE","Carmópolis de Minas","2005","-44.615778","-20.430278",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"651","2019-11-07 11:14:07-03","UFMG","BHCB-SL","155906","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Silva, LVC; Pivari, MO; Jorge, TB; Gontijo, ML","1182","2012","01","29","América","Brasil","Pará","Floresta Nacional de Carajás, S11C","-50.388889","-6.408333","660","660",NA,"Floresta, próximo a curso d'água",NA,NA,NA,"Canaã dos Carajás",NA,"-50.388889","-6.408333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-12-19 16:18:58-03","UFMG","BHCB-SL","123717","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Rezende, SG; Pena, FSR; Neves, GS; Mendes, MS","2608","2008","05","07","América","Brasil","Minas Gerais","Minas de Gongo Soco; Região da Barragem de Rejeto","-43.603056","-19.974722","868","868",NA,"Floresta Estacional Semideciual Montana, herbáceo.",NA,NA,"Salino, A","Barão de Cocais",NA,"-43.603056","-19.974722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-11-07 11:14:07-03","UFMG","BHCB-SL","129642","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Giorni, VT; et al.","242","2009","04","25","América","Brasil","Pará","Floresta Nacional de Carajás, Serra Norte, Corpo N4","-50.156667","-6.032778",NA,NA,NA,NA,NA,NA,"Salino, A","Parauapebas","2009","-50.156667","-6.032778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-12-19 16:18:58-03","UFMG","BHCB-SL","37094","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A","3091","1997","05","24","América","Brasil","Minas Gerais","Vale do Rio Peruaçu, Boqueirão da Onça.","-44.254722","-15.140278",NA,NA,NA,"Crescendo em barranco úmido, beira de estrada e borda de mata.",NA,NA,"Salino, A","Januária",NA,"-44.254722","-15.140278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-01-12 15:23:37-03","UFMG","BHCB-SL","122392","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Carmo, FF do","2014","2008","01","17","América","Brasil","Minas Gerais","Parque Estadual da Serra do Rola Moça","-44.011111","-20.044722","1430","1430",NA,"Coletada em Capão. Afloramento de canga.",NA,NA,"Salino, A","Nova Lima",NA,"-44.011111","-20.044722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-11-07 11:14:07-03","UFMG","BHCB-SL","155903","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Silva, LVC; Pivari, MO; Jorge, TB; Gontijo, ML","1179","2012","01","29","América","Brasil","Pará","Floresta Nacional de Carajás, S11C","-50.385","-6.398611","656","656",NA,"Floresta, próximo a curso d'água",NA,NA,NA,"Canaã dos Carajás",NA,"-50.385","-6.398611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-12-19 16:18:58-03","UFMG","BHCB-SL","146491","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Costa, HES; Mota, RC","22","2009","12","03","América","Brasil","Minas Gerais","Inhotim, Paredão rochoso da Montanha Dolomita.","-44.2325","-20.115556","1022","1022",NA,"Erva rupícula.",NA,NA,"Salino, A","Brumadinho",NA,"-44.2325","-20.115556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-12-19 16:18:58-03","UFMG","BHCB-SL","148661","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Rezende, SG; Mendes, MS; Neves, GS","4244","2010","07","06","América","Brasil","Minas Gerais","Rio do Peixe, Região Quartizítica - Bacia do córrego Volta Grande.","-43.864444","-20.164444","1250","1250",NA,"Floresta Estacional Semidecidual Baixo-Montana, Herbáceo, samambaia.",NA,NA,"Salino, A","Rio Acima",NA,"-43.864444","-20.164444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-12-19 16:18:58-03","UFMG","BHCB-SL","180886","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Mota, RC; Cardoso, FF","3660","2015","12","16","América","Brasil","Minas Gerais","Chapada de Canga","-43.400556","-20.164167","880","880",NA,"Erva rupestre. Coletada em Mata de Galeria.",NA,NA,"Salino, A","Catas Altas",NA,"-43.400556","-20.164167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-07 11:14:07-03","UFMG","BHCB-SL","109235","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Almeida, TE; Salino, A; Souza, DT; Heringer, G","1147","2007","06","20","América","Brasil","Minas Gerais",NA,"-44.213056","-21.116944","100","100",NA,"Rupícola no interior de mata de galeria",NA,NA,"Almeida, TE","Tiradentes","2007","-44.213056","-21.116944",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"661","2021-01-12 15:23:37-03","UFMG","BHCB-SL","148820","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Almeida, TE; Souza, DT; Mota, NFO; Giacomin, LL","2736","2011","03","06","América","Brasil","Mato Grosso","Parque Estadual Serra de Ricardo Franco, Mata de Galeria do córrego Cascata.","-60.024444","-14.933611","265","265",NA,"Erva rupícula próximo a córrego, no interior de floresta. Prensado em álcool.",NA,NA,"Salino, A","Vila Bela da Sant. Trindade",NA,"-60.024444","-14.933611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-12-19 16:18:58-03","UFMG","BHCB-SL","87873","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Figueiredo, JB; Alves, A","297","2004","03","23","América","Brasil","Minas Gerais","RPPN Mata do Jambreiro, Floresta Estacional Semidecidual. Próximo à sede abandonada de antiga fazenda cujas imediações são ocupadas por capoeira","-43.886111","-19.978056",NA,NA,NA,"Rupícula no interior da mata.",NA,NA,"Salino, A","Nova Lima",NA,"-43.886111","-19.978056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-12-19 16:18:58-03","UFMG","BHCB-SL","94794","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Melo, PHA; Carvalho, FA; Souza, DT; Mota, TRP; Cardos, RHG","966","2003","11","23","América","Brasil","Minas Gerais","Fazenda Faroeste, Margem direita do Rio São Miguel.","-45.664028","-20.260417","650","850",NA,"Herbácea terrestre, no interior de mata seca, sobre afloramento calcário, próximo ao vale da Bocaina.",NA,NA,"Salino, A","Arcos",NA,"-45.664028","-20.260417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-11-07 11:14:07-03","UFMG","BHCB-SL","130699","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Viana, PL; Versieux, LM; Garcia, LC; Giorni, VT; Silva, LVC; Silva, DF","4098","2009","03","17","América","Brasil","Pará","Floresta Nacional de Carajás, S11D","-50.2775","-6.398611","743","743",NA,"Floresta Ombrófila Densa",NA,NA,NA,"Canaã dos Carajás",NA,"-50.2775","-6.398611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-11-07 11:14:07-03","UFMG","BHCB-SL","101784","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Almeida, TE; Souza, DT","405","2006","09","09","América","Brasil","Minas Gerais",NA,"-45.241278","-18.205917","53","53",NA,"Rupícola em Mata de Galeria",NA,NA,"Almeida, TE","Três Marias","2006","-45.241278","-18.205917",NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"666","2019-12-19 16:18:58-03","UFMG","BHCB-SL","160190","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Gontijo, FD","s.n.","2011","11","10","América","Brasil","Minas Gerais","Mina da fábrica Nova, Cava Norte.","-43.433333","-20.198611",NA,NA,NA,"Resgate da informação científica.",NA,NA,"Salino, A","Mariana",NA,"-43.433333","-20.198611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-11-07 11:14:07-03","UFMG","BHCB-SL","136523","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Almeida, TE; Souza, DT; Gontijo, FD; Silva, LVC; Arruda, AJ; Pivari, MO; Costa, FM; Ciminell","2172","2010","02","14","América","Brasil","Pará","Floresta Nacional de Carajás, Serra Sul, Corpo A","-50.430278","-6.349722","688","688",NA,"Próximo a córrego, no interior de floresta",NA,NA,NA,"Canaã dos Carajás",NA,"-50.430278","-6.349722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-11-07 11:14:07-03","UFMG","BHCB-SL","157502","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Arruda, AJ; Paula, LFA de; Salino, A; Silva, LVC; Gontijo, ML; Alves, T","585","2012","02","09","América","Brasil","Pará","Floresta Nacional de Carajás, Serra do Tarzan","-50.116667","-6.316667","740","740",NA,"Transição entre mata baixa e Floresta Ombrófila Densa",NA,NA,"Arruda, AJ","Canaã dos Carajás","2012","-50.116667","-6.316667",NA,NA,NA,NA,"02","09",NA,NA,NA,NA,NA
"669","2019-12-19 16:18:58-03","UFMG","BHCB-SL","102638","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Silva, SMB","19","2005","03","19","América","Brasil","Mato Grosso do Sul","Vale das Bruxas","-55.7872009277344","-20.4710998535156",NA,NA,NA,"Rupícula.",NA,NA,"Salino, A","Aquidauana",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-03-04 20:43:03-03","UFMG","BHCB-SL","50147","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Assis, ELM de; Brandão, MC","39","1999","07","16","América","Brasil","Mato Grosso do Sul","Área de mineração Urucum S.A.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Rupícula, beira do córrego prox. a caixa d'água.",NA,NA,"Salino, A","Corumbá",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-12-19 16:18:58-03","UFMG","BHCB-SL","33009","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Clemente, LP","3","1996","03","29","América","Brasil","Mato Grosso do Sul","Fazenda São Marcos, BR 163, Km 19","-54.8055992126465","-22.2210998535156",NA,NA,NA,"Herbáceo, mata semidecídua.",NA,NA,"Salino, A","Dourados",NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-11-07 11:14:07-03","UFMG","BHCB-SL","46200","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A; Morais, PO","4554",NA,NA,NA,"América","Brasil","Minas Gerais","Cachoeira das Andorinhas","-41.8683013916016","-20.4333000183105","1300","1300",NA,"Rupícola crescendo a margem de rio, no interior de floresta.",NA,NA,"Salino, A","Alto Caparaó","1999",NA,NA,NA,"21645","auto",NA,"03",NA,NA,NA,NA,NA,NA
"673","2019-12-19 16:18:58-03","UFMG","BHCB-SL","33031","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A","2807","1996","09","13","América","Brasil","Minas Gerais","Barreiro, área da Copasa.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Rupícula, interior da floresta.",NA,NA,"Salino, A","Belo Horizonte",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"674","2021-01-12 15:23:37-03","UFMG","BHCB-SL","94679","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Echternacht, LA; et al.","787","2005","01","22","América","Brasil","Minas Gerais","Estação Ecológica Estadual da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Rupícula em sub-bosque de mata.",NA,NA,"Almeida, TE","Carmópolis de Minas",NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA
"675","2019-11-07 11:14:07-03","UFMG","BHCB-SL","95623","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Rezende, SG; Werneck, MS","713","2005","06","02","América","Brasil","Minas Gerais",NA,"-43.8577995300293","-20.4997005462646",NA,NA,NA,"Herbáceo",NA,NA,"Almeida, TE","Congonhas","2005",NA,NA,NA,"16368","auto",NA,"09",NA,NA,NA,NA,NA,NA
"676","2019-12-19 16:18:58-03","UFMG","BHCB-SL","30311","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A","1561","1992","12","09","América","Brasil","Minas Gerais","Gruta do Salitre, Campo Rupestre.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Rupícula em arenito úmido, beira de lagoa.",NA,NA,"Salino, A","Diamantina",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-11-07 11:14:07-03","UFMG","BHCB-SL","4339","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Krieger, L","s.n.","1977","01","30","América","Brasil","Minas Gerais",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,"Sober pedras em lug.sombreado;herbáceo;",NA,NA,NA,"Entre Rios de Minas",NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"678","2021-01-12 15:23:37-03","UFMG","BHCB-SL","56861","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A","5739","2001","01","10","América","Brasil","Minas Gerais","Rio Ponte Grande;","-46.2318992614746","-14.9467000961304",NA,NA,NA,"Rupícola, interior de mata ciliar.",NA,NA,"Salino, A","Formoso","2000",NA,NA,NA,"79140","auto",NA,"10",NA,NA,NA,NA,NA,NA
"679","2019-12-19 16:18:58-03","UFMG","BHCB-SL","41298","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A","4148","1998","04","05","América","Brasil","Minas Gerais","Área de inundação da Usina Hidrelétrica de Ponte. às margens do Rio Pomba. FLoresta ciliar.","-43.0469017028809","-21.3521995544434",NA,NA,NA,"Sobre rocha, interior de floresta.",NA,NA,"Salino, A","Guarani",NA,NA,NA,NA,"13577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"680","2021-01-12 15:23:37-03","UFMG","BHCB-SL","63053","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Mota, RC","463","2001","06","14","América","Brasil","Minas Gerais","Rio das Mortes;","-44.7477989196777","-21.1525001525879",NA,NA,NA,NA,NA,NA,"Salino, A","Ibituruna",NA,NA,NA,NA,"13047","auto",NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-12-19 16:18:58-03","UFMG","BHCB-SL","106517","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Heringer, G; Carmo, FF do; Carmo, JE do","83","2006","07","12","América","Brasil","Minas Gerais","Serra da Moeda, Mata Semi-decidual da Vale na trilha da subida para a Serra da Moeda partindo do Restauranre Mirante da Serra.","-43.801399230957","-20.2532997131348","1307","1307",NA,"Rupícula em interior de mata, próximo a trilha.",NA,NA,"Salino, A","Itabirito",NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-12-19 16:18:58-03","UFMG","BHCB-SL","38985","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A","3499","1997","09","28","América","Brasil","Minas Gerais","Área da Usina da Cachoeira Grande.","-42.6657981872559","-20.4557991027832",NA,NA,NA,"Crescendo em barranco na margem do rio. Floresta ciliar.",NA,NA,"Salino, A","Jequeri",NA,NA,NA,NA,"22280","auto",NA,NA,NA,NA,NA,NA,NA,NA
"683","2021-01-12 15:23:37-03","UFMG","BHCB-SL","63963","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Mota, RC; Viana, L","681","2001","01","29","América","Brasil","Minas Gerais","Mina da Samitri","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"Salino, A","Mariana",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-12-19 16:18:58-03","UFMG","BHCB-SL","33043","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Salino, A","2819","1996","10","31","América","Brasil","Minas Gerais","Fazenda Cavaia","-44.0814018249512","-19.5578002929688",NA,NA,NA,"Terrestre e sobre rocha em afloramento de calcáreo, no interior de floresta semidecídua.",NA,NA,"Salino, A","Matozinhos",NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-11-07 11:14:07-03","UFMG","BHCB-SL","98744","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Almeida, TE; Souza, DT; Melo, LCN; Assis, FC; Kamino, LHY; Couto, FR; Lemes, EAO","206","2006","04","22","América","Brasil","Minas Gerais","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,"Rupícola na beira da trilha. Interior de mata",NA,NA,NA,"Moeda",NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-12-19 16:18:58-03","UFMG","BHCB-SL","48706","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Alunos do 3º perído de Biologia","s.n.","1999","04","09","América","Brasil","Minas Gerais","Fazenda Lapa Grande, 15 Km da Sede da Fazenda","-43.8616981506348","-16.7350006103516",NA,NA,NA,"Sobre barrancos e sobre rochas em locais com deposição de matéria orgânica.",NA,NA,"Salino, A","Montes Claros",NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-12-19 16:18:58-03","UFMG","BHCB-SL","86199","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Figueiredo, JB; Mota, NFO; Queiroz, JC","216","2004","01","19","América","Brasil","Minas Gerais","RPPN Capitão do Mato, Floresta Estacional Semidecidual.","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Terrestre; interior de mata.",NA,NA,"Salino, A","Nova Lima",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-11-07 11:14:07-03","UFMG","BHCB-SL","1378","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Schwacke, CAW","s.n.","1904",NA,NA,"América","Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-11-07 11:14:07-03","UFMG","BHCB-SL","51774","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Badini, J","1",NA,NA,NA,"América","Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
