"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","order","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","previousCatalogNumber","sex"
"1179","2019-10-07 09:38:56-03","UEFS","HUEFS","116502","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J.L.Ferreira & L.S.Damascena","2007","07",NA,"Cardoso, D.","1667","2007","01","27","Brasil","Bahia","Amargosa","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.65","-13.083333",NA,NA,"Fragmento de floresta ombrófila densa do Domínio da Floresta Atlântica.",NA,"39W39'","13S5'","750","900","Schizaeales",NA,NA,"HUEFS0116502","HUEFS0116502","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1180","2019-10-07 09:38:56-03","UEFS","HUEFS","128281","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Ferreira, J.L.","104","2007","09","23","Brasil","Bahia","Andaraí","Andaraí, trilha para a Cachoeira do Ramalho.","-41.352222","-12.766667",NA,NA,"Mata perto da Cachoeira.",NA,"41W21'8''","12S46'0''","311","311","Schizaeales",NA,NA,"HUEFS0128281","HUEFS0128281 HUEFS0128281_01","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1181","2019-10-07 09:38:56-03","UEFS","HUEFS","13390","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J.Prado","1997","04",NA,"Queiroz, L.P.de","3146","1993","05","07","Brasil","Bahia","Castro Alves","Serra da Jibóia (= Serra da Pioneira), ca. 10 km do Povoado de Pedra Branca.","-39.466667","-12.85",NA,NA,"Mata Higrófila.",NA,"39W28'","12S51'",NA,NA,"Schizaeales",NA,NA,"HUEFS0013390","HUEFS0013390 HUEFS0013390_01","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1182","2019-10-07 09:38:56-03","UEFS","HUEFS","149586","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","T.S.Macedo","2010","02",NA,"Cardoso, D.","2678","2009","03","21","Brasil","Bahia","Elísio Medrado","Serra da Jibóia, Reserva do GAMBA. Monte Cruzeiro.","-39.475833","-12.870556",NA,NA,"Floresta ombrófila densa.",NA,"39W28'33''","12S52'14''","676","676","Schizaeales",NA,NA,"HUEFS0149586","HUEFS0149586","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1183","2019-10-07 09:38:56-03","UEFS","HUEFS","158219","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Macedo, T.S.","183","2009","10","31","Brasil","Bahia","Santa Terezinha","Serra da Jibóia. Fragmento de Mata atlântica.","-39.482222","-12.851667",NA,NA,"Borda de mata.",NA,"39W28'56''","12S51'6''","717","717","Schizaeales",NA,NA,"HUEFS0158219","HUEFS0158219","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1184","2019-10-07 09:38:56-03","UEFS","HUEFS","170722","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Melo, E.","9045","2011","02","11","Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.475833","-12.854444",NA,NA,"Mata atlântica, ápice próximo às Torres de transmissão.",NA,"39W28'33''","12S51'16''","770","830","Schizaeales",NA,NA,"HUEFS0170722","HUEFS0170722 HUEFS0170722_01","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1185","2019-10-07 09:38:56-03","UEFS","HUEFS","171263","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Mota, N.F.O.","1647","2010","10","10","Brasil","Bahia","Mucugê","Chapada de Diamantina. Trilha Paty, subida do beco.","-41.506944","-12.758611",NA,NA,"Campão de mata da nascente do Rio Preto.",NA,"41W30'25''","12S45'31''","1371","1371","Schizaeales",NA,NA,"HUEFS0171263","HUEFS0171263","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1186","2019-10-07 09:38:56-03","UEFS","HUEFS","183384","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Jesus, N.G.","1253","2001","04","04","Brasil","Bahia","Miguel Calmon","Serra das Sete Passagens, Parque Estadual das Sete Passagens, próximo à sede do parque.","-40.535556","-11.388333",NA,NA,"Floresta de galeria.",NA,"40W32'8''","11S23'18''","1040","1040","Schizaeales",NA,NA,"HUEFS0183384","HUEFS0183384","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1187","2019-10-07 09:38:56-03","UEFS","HUEFS","37872","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","F.R.Nonato","2000","11",NA,"Harley, R.M.","53687","1999","04","02","Brasil","Bahia","Jacobina","Serra da Jaqueira, na subida da Fazenda do Japonês.","-40.511111","-11.351667",NA,NA,"Mata de encosta, com áreas derrubadas para cultivo, riacho, solo úmido e afloramentos rochosos.&nf;Na sombra da mata de encosta.",NA,"40W30'40''","11S21'6''","950","950","Schizaeales",NA,NA,"HUEFS0037872","HUEFS0037872","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1188","2019-10-07 09:38:56-03","UEFS","HUEFS","244152","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Marinho, L.C.","1422","2018","10","08","Brasil","Bahia","Santa Teresinha","Pedra Branca Serra da Jibóia, trilha em área florestada passando as torres de transmissão.","-39.475833","-12.853333",NA,NA,NA,NA,"39W28'33''","12S51'12''","806","806","Schizaeales",NA,NA,"HUEFS0244152","HUEFS0244152","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1189","2019-10-07 09:38:56-03","UEFS","HUEFS","33897","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Thomas, W.W.","NY9254","1992","05","14","Brasil","Bahia","Wenceslau Guimarães","Ca. 3Km Wof Nova Esperança, W edge of Reserva Estadual Wenceslau Guimarães.","-39.716667","-13.6",NA,NA,"Moist tropical forest on steep slope.",NA,"39W43'","13S36'","500","600","Schizaeales",NA,NA,"HUEFS0033897","HUEFS0033897","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1190","2019-10-07 09:38:56-03","UEFS","HUEFS","3489","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J.Prado","1997","04",NA,"Noblick, L.R.","3343","1984","06","06","Brasil","Bahia","Santa Terezinha","Serra da Pioneira, 3 km de Pedra Branca.","-39.533333","-12.75",NA,NA,NA,NA,"39W32'","12S45'",NA,NA,"Schizaeales",NA,NA,"HUEFS0003489","HUEFS0003489","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1191","2019-10-07 09:38:56-03","UEFS","HUEFS","49134","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","F.R.Nonato","2001","01",NA,"Carvalho-Sobrinho, J.G.de","27","2000","10","18","Brasil","Bahia","Santa Terezinha","Pedra Branca. Serra da Jibóia, ca. 7 km de Pedra Branca.","-39.475556","-12.853056",NA,NA,"Mata Higrófila.",NA,"39W28'32''","12S51'11''","838","838","Schizaeales",NA,NA,"HUEFS0049134","HUEFS0049134","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1192","2019-10-07 09:38:56-03","UEFS","HUEFS","5330","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J.Prado","1997","04",NA,"Noblick, L.R.","4359","1985","08","27","Brasil","Bahia","Santa Terezinha","Serra da Jibóia, 3 km de Pedra Branca.","-39.533333","-12.75",NA,NA,"Ocasional na mata neblina, em cima da serra.",NA,"39W32'","12S45'","750","800","Schizaeales",NA,NA,"HUEFS0005330","HUEFS0005330 HUEFS0005330_01","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1193","2019-10-07 09:38:56-03","UEFS","HUEFS","55756","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","F.R.Nonato","2004","05",NA,"Nonato, F.R.","1011","2001","08","06","Brasil","Bahia","Andaraí","Trilha para Cachoeira do Ramalho, Serra do Sincorá.","-41.349444","-12.783056",NA,NA,"Campo rupestre.",NA,"41W20'58''","12S46'59''","461","461","Schizaeales",NA,NA,"HUEFS0055756","HUEFS0055756","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1194","2019-10-07 09:38:56-03","UEFS","HUEFS","68352","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Smidt, E.C.","270","2002","11","18","Brasil","Bahia","Mucugê","Guiné.","-41.5","-12.85",NA,NA,"Mata ribeirinha; substrato úmido, muitas briófitas.",NA,"41W30'","12S51'","1300","1300","Schizaeales",NA,NA,"HUEFS0068352","HUEFS0068352","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1195","2019-10-07 09:38:56-03","UEFS","HUEFS","68361","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","F.R.Nonato","2004","05",NA,"Smidt, E.C.","279","2002","11","20","Brasil","Bahia","Mucugê","Guiné.","-41.5","-12.85",NA,NA,"Mata ribeirinha alta, com briófita.",NA,"41W30'","12S51'",NA,NA,"Schizaeales",NA,NA,"HUEFS0068361","HUEFS0068361","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1196","2019-10-07 09:38:56-03","UEFS","HUEFS","84428","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Queiroz, L.P.de","9266","2004","07","27","Brasil","Bahia","Rui Barbosa","Serra do Orobó, Riacho do Ouro.","-40.490556","-12.318611",NA,NA,"Floresta ciliares.",NA,"40W29'26''","12S19'7''","563","563","Schizaeales",NA,NA,"HUEFS0084428","HUEFS0084428 HUEFS0084428_01","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1197","2019-10-07 09:38:56-03","UEFS","HUEFS","96947","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J.Costa","2006","12",NA,"Conceição, A.A.","1422","2005","06","20","Brasil","Bahia","Mucugê","Gerais do Rio Preto. PARNA Chapada Diamantina.","-41.5","-12.75",NA,NA,NA,NA,"41W30'","12S45'","1300","1300","Schizaeales",NA,NA,"HUEFS0096947","HUEFS0096947","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1198","2019-10-07 09:38:56-03","UEFS","HUEFS","201089","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Silva, J.M.","3738","2002","10","29","Brasil","Paraná","Paranaguá","Morro Inglês.","-48.5092010498047","-25.5200004577637","24916",NA,"Floresta Atlãntica da encosta do morro.","auto",NA,NA,NA,NA,"Schizaeales",NA,NA,"HUEFS0201089","HUEFS0201089","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1199","2019-10-07 09:38:56-03","UEFS","HUEFS","69603","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","F.R.Nonato & V.G.Correia","2003","05",NA,"Azevedo, C.","162","2002","10","19","Brasil","Bahia","Mucugê","Parque Municipal de Mucugê, mata do Zé Leandro.","-41.3708000183105","-13.0052995681763","52493",NA,"Mata","auto",NA,NA,NA,NA,"Schizaeales",NA,NA,"HUEFS0069603","HUEFS0069603","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1200","2019-10-07 09:38:56-03","UEFS","HUEFS","2074","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Carvalho, A.M.de","1362","1983","01","08","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878","36070",NA,NA,"auto",NA,NA,NA,NA,"Schizaeales",NA,NA,"HUEFS0002074","HUEFS0002074","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1201","2019-10-07 09:38:56-03","UEFS","HUEFS","21692","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Silva, J.M.","1348","1994","08","15","Brasil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621","22441",NA,NA,"auto",NA,NA,NA,NA,"Schizaeales",NA,NA,"HUEFS0021692","HUEFS0021692","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1202","2019-10-07 09:38:56-03","UEFS","HUEFS","71390","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Silva, J.M.","3738","2002","10","29","Brasil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637","24916",NA,NA,"auto",NA,NA,NA,NA,"Schizaeales",NA,NA,"HUEFS0071390","HUEFS0071390","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1203","2019-10-07 09:38:56-03","UEFS","HUEFS","215096","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Vasconcelos, L.V.","685","2014","02","20","Brasil","Bahia","Pindobaçu","Serra da Fumaça. Mata Encantada.","-40.3608016967773","-10.7417001724243","20730",NA,NA,"auto",NA,NA,NA,NA,"Schizaeales",NA,NA,"HUEFS0215096","HUEFS0215096","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1204","2019-10-07 09:38:56-03","UEFS","HUEFS","36405","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","F.R.Nonato","2000","11",NA,"Melo, E.","2667","1996","10","05","Brasil","Bahia","Santa Terezinha","Serra da Jibóia. Ápice do Morro.","-39.5233001708984","-12.771900177002","25196",NA,NA,"auto",NA,NA,"750","750","Schizaeales",NA,NA,"HUEFS0036405","HUEFS0036405","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1205","2019-10-07 09:38:56-03","UEFS","HUEFS","19877","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J.Prado","1997","04",NA,"Melo, E.","1254","1995","05","28","Brasil","Bahia","Santa Terezinha","Serra da Jibóia, próximo a torre de Telebahia.","-39.5233001708984","-12.771900177002","25196",NA,"Interior da mata.","auto",NA,NA,NA,NA,"Schizaeales",NA,NA,"HUEFS0019877","HUEFS0019877","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1206","2019-01-25 15:37:13-02","IAC","IAC","15008","S","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","Sw.","R.L. Fróes","1949","10","29","R.L. Fróes","25578","1949","10","29","Brasil","Amazonas",NA,"Rio Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2020-07-23 12:05:04-03","CEPLAC","CEPEC","140441","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum",NA,"Sem Informação",NA,NA,NA,"Olenscki L. J.","27","2012","02","25","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, ramal à esquerda que leva à RPPN e torre da Embratel, ca. 6 km.","-39.565278","-15.391667",NA,NA,"trilha da Bapeba",NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2020-07-23 12:22:38-03","CEPLAC","CEPEC","100118","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"N. G. Jesus",NA,NA,NA,"N. G. Jesus","1253","2001","04","05","Brasil","Bahia","miguel calmon","Serra adas Sete Passagens, parque Estadual das Sete Passagens, próx. à sede do parque.","-40.535556","-11.388333",NA,NA,NA,NA,"40W32'8","11S23'18",NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2000",NA,NA,NA,NA,NA
"1209","2020-07-23 12:22:38-03","CEPLAC","CEPEC","110544","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"Sem Informação",NA,NA,NA,"Matos, F. B.","915","2006","02","08","Brasil","Minas Gerais","SANTA MARIA DO SALTO","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da caixa d'água.","-40.054444","-16.406389",NA,NA,NA,NA,"40W3'16","16S24'23","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2020-07-23 11:56:18-03","CEPLAC","CEPEC","111778","PreservedSpecimen","Plantae",NA,NA,"Schizaea","elegans","Schizaea elegans",NA,"A. Santiago",NA,NA,NA,"Amorim, A. M.","5883","2006","04","22","Brasil","Minas Gerais","SANTA MARIA DO SALTO","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.","-40.054444","-16.403611",NA,NA,"UNICATA.",NA,"40W3'16","16S24'13","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2020-07-23 12:22:38-03","CEPLAC","CEPEC","116844","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"Sem Informação",NA,NA,NA,"Matos, F. B.","1411","2007","04","19","Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833",NA,NA,NA,NA,"39W36'12","14S42'21","750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2020-07-23 12:22:38-03","CEPLAC","CEPEC","119137","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"M. M. M. Lopes",NA,NA,NA,"D. Cardoso","1667","2007","01","27","Brasil","Bahia","AMARGOSA","Serra do Timbó. Área de estudos do Projeto Timbó/Cenrto Sapucaia.","-39.65","-13.083333",NA,NA,NA,NA,"39W39'","13S5'",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2007",NA,NA,NA,NA,NA
"1213","2020-07-23 12:22:38-03","CEPLAC","CEPEC","147339","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"A. Santiago",NA,NA,NA,"P. H. Labiak","5624","2014","04","17","Brasil","Amazonas","barcelos",NA,"-63.178056","-0.154444",NA,NA,NA,NA,"63W10'41","0S9'16","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","2020-07-23 12:22:38-03","CEPLAC","CEPEC","40211","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"A. M. Amorim",NA,NA,NA,"L. R. Noblick","4359","1985","08","27","Brasil","Bahia","SANTA TEREsINHA","Serra da Pioneira, 3Km de Pedra Branca.","-39.533333","-12.75",NA,NA,NA,NA,"39W32'","12S45'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA,NA
"1215","2020-07-23 12:22:38-03","CEPLAC","CEPEC","56443","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"A. M. Amorim",NA,NA,NA,"W. W. Thomas","9254","1992","05","14","Brasil","Bahia","WENCESLAU GUIMARÃES","Ca. 3Km a W de Nova Esperança, a W da Reserva Estadual Wenceslau Guimarães.","-39.716667","-13.6",NA,NA,NA,NA,"39W43'","13S36'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA,NA
"1216","2020-07-23 12:22:38-03","CEPLAC","CEPEC","62198","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"A. M. Amorim",NA,NA,NA,"J. G. Jardim","555","1994","08","26","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (IBAMA). Entrada no Km 46 da Rod. BA-001 Ilhéus/Una. Picada paralela ao Rio.","-39.083333","-15.15",NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA,NA
"1217","2020-07-23 12:22:38-03","CEPLAC","CEPEC","77029","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"A. M. Amorim",NA,NA,NA,"W. W. Thomas","11494","1997","04","10","Brasil","Bahia","UNA","Reserva Biológica de Uma, a W (27Km a W de Una na Rod. Para São José, depois 3,9Km ao N para a reserva via Faz. Piedade, depois 8Km a E para sede).","-39.141389","-15.18",NA,NA,NA,NA,"39W8'29","15S10'48",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA,NA
"1218","2020-07-23 12:22:38-03","CEPLAC","CEPEC","12606","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"J. T. Mickel",NA,NA,NA,"J. L. Hage","146","1976","04","09","Brasil","Bahia","BELMONTE","Berrolândia. A 20Km para Belmonte","-38.8828010559082","-15.8631000518799","71281",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1978",NA,NA,NA,NA,NA
"1219","2020-07-23 12:22:38-03","CEPLAC","CEPEC","5934","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"S. A. Mori",NA,NA,NA,"T. S. dos Santos","882","1993","02","04","Brasil","Bahia","EUNÁPOLIS","Itabela.","-39.5802993774414","-16.3775005340576","37596",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"1220","2020-07-23 12:22:38-03","CEPLAC","CEPEC","30885","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"A. M. de Carvalho",NA,NA,NA,"A. M. de Carvalho","1362","1983","01","08","Brasil","Bahia","UNA","Ramal a 5Km da estrada Una/Canavieiras.","-39.0752983093262","-15.2932996749878","36070",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/01/1983",NA,NA,NA,NA,NA
"1221","2020-07-23 12:22:38-03","CEPLAC","CEPEC","121669","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"A. Santiago",NA,NA,NA,"Ferreira, F. M.","1803","2007","11","16","Brasil","Bahia","AMARGOSA","Serra do Timbó, Faz. do Sr. Arlindo","-39.6046981811523","-13.0303001403809","22699",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2020-07-23 12:22:38-03","CEPLAC","CEPEC","29067","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"T. S. dos Santos",NA,NA,NA,"L. A. Mattos-Silva","1564","1982","02","17","Brasil","Bahia","ILHÉUS","Ramal que liga Rod. BR-415 Ilhéus/Itabuna do povoado Japu. Desvio à esquerda,coleta a 2Km da entrada. Fazenda Sultão.","-39.0494003295898","-14.7889003753662","61245",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25/05/1982",NA,NA,NA,NA,NA
"1223","2020-07-23 12:22:38-03","CEPLAC","CEPEC","82945","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"F. R. Nonato",NA,NA,NA,"R. C. Forzza","1320","1999","04","24","Brasil","Bahia","JACOBINA","Itaitu, Cachoeira do Véu da Noiva.","-40.5182991027832","-11.1806001663208","62396",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2001",NA,NA,NA,NA,NA
"1224","2020-07-23 12:22:38-03","CEPLAC","CEPEC","8485","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"S. A. Mori",NA,NA,NA,"R. S. Pinheiro","1740","1972","01","21","Brasil","Bahia","PORTO SEGURO","Rod. Porto Seguro a Eunápolis.","-39.0647010803223","-16.4496994018555","68835",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"1225","2020-07-23 12:22:38-03","CEPLAC","CEPEC","77385","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans",NA,"M. C. Marques",NA,NA,NA,"M. C. Marques","261","1992","03","20","Brasil","Rio de Janeiro","PARATY","Apa-cairuçu, Ponta Negra, Morro dos Antigos.","-44.7131004333496","-23.2178001403809","34470",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA,NA,NA
