"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"1326","2019-11-01 15:14:39-03","UnB","UB","18520","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Chaves, E",NA,NA,NA,"Chaves, E; Soares-Silva, LH; Mendes, VC","13","2004","05","01","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Portal da Chapada, Trilha de Visita","-47.593056","-14.163333","-47.593056","-14.163333","1155","1155","UB0011921","UB0011921","Na margem de um córrego, perifiliada na base. Antera creme, estígmas brancos.; Erva 1m. Flor esverdeada; Mata de galeria.","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2019-11-01 15:14:39-03","UnB","UB","18536","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Chaves, E","2005","05","27","Chaves, E; Silva Filho, JPB","29","2004","09","25","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Portal da Chapada, Trilha de Visita","-47.593056","-14.163333","-47.593056","-14.163333","1155","1155","UB0011920","UB0011920","Interior da mata.; Erva 1m. Fruto roxo.; Mata de galeria.","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","2019-11-01 15:14:39-03","UnB","UB","188212","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Davidse, G","3021","1971","11","13","Venezuela",NA,NA,"State of Aragua: Parque Nacional Henry Pittier NW of Maracay, Rancho Grande",NA,NA,NA,NA,"1150","1150","UB0011596",NA,"Along trail through cloud forest behind R. Grande","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2019-11-01 15:14:39-03","UnB","UB","18902","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Chaves, E",NA,NA,NA,"Chaves, E; Mendes, VC; Castro, CLF","322","2005","07","19","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.593056","-14.163333","-47.593056","-14.163333","1155","1155","UB0011918","UB0011918","Frutos imaturos. Pedúnculo verde. Estames e estígmas esbranquiçados ou marrons. Interior da mata.; Erva 0,6m. Flor verde. Fruto verde.; Mata de galeria e fitofisionomias associadas.","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","2019-11-01 15:14:39-03","UnB","UB","194643","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Walter, BMT; Fernandes, MH","2013","01",NA,"Fernandes, MH; Brant, HSC","219","2012","08","21","Brasil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II","-47.638889","-15.765556","-47.638889","-15.765556","956","956","UB0006897","UB0006897","Erva 1m. Botões florais verdes com manchas roxas; Mata de galeria trecho não inundável. Relevo levemente inclinado. Solo argiloso com presença de serrapilheira","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","2019-11-01 15:14:39-03","UnB","UB","200461","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Munhoz, CBR","2013",NA,NA,"Souza, ACM","1","2013","01","30","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-48.0115","-15.714","-48.0115","-15.714",NA,NA,NA,NA,"Mata de galeria","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2019-11-01 15:14:39-03","UnB","UB","212309","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Munhoz, CBR","2012",NA,NA,"Projeto Biodiversidade BP; Amaral, AG; Marshall, C; Villarroel, D; Souza, ENF; Hawthorne, W; Mendes, VC","RE363","2012","09","23","Brasil","Goiás","Edéia","Fazenda Canandá - Casa Base (REVEFC99)","-50.08","-17.6884","-50.08","-17.6884","472","472","UB0011912","UB0011912","Vereda. Gleissolo, preto, orgânico, úmido","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","2019-11-01 15:14:39-03","UnB","UB","3867","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Ramos, PCM","215","1990","10","26","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, próximo ao Córrego Bananal","-47.933333","-15.883333","-47.933333","-15.883333",NA,NA,"UB0006903","UB0006903","Erva 0,6m. Fruto; Sub bosque","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2019-11-01 15:14:39-03","UnB","UB","78225","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1983","06",NA,"Irwin, HS","9449","1965","10","21","Brasil","Goiás",NA,"12 km ao NW de Veadeiros",NA,NA,NA,NA,NA,NA,"UB0011930","UB0011930","In clumps, 1 m tall","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2019-11-01 15:14:39-03","UnB","UB","78226","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1983","06",NA,"Prance, GT","59590","1964","10","23","Brasil","Goiás",NA,"50 km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,"UB0011929","UB0011929",NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","2019-11-01 15:14:39-03","UnB","UB","78227","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1983","06",NA,"Irwin, HS","7495","1964","10",NA,"Brasil","Goiás",NA,"45km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,"UB0011928","UB0011928","Short-rhizomatous, the culms to 1,5 m high","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2019-11-01 15:14:39-03","UnB","UB","78339","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Schneider, L","2018","11",NA,"Irwin, HS","17891","1966","06","27","Brasil","Goiás",NA,"50km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,"UB0012388","UB0012388","Mais informações; Gallery forest","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","2019-11-01 15:14:39-03","UnB","UB","78593","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Ratter, JA","3593","1976","09","15","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18km SSW of Brasília TV Tower","-47.916667","-15.95","-47.916667","-15.95",NA,NA,"UB0006904","UB0006904 UB0006904_1","Tall razor grass growing in marginal zone of swampy gallery forest. In considerable shade. Ripe fruits growing black","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2019-11-01 15:14:39-03","UnB","UB","78598","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Irwin, HS","5875","1964","09","03","Brasil","Distrito Federal","Gama","Parque Municipal do Gama, ca. 20km S of Brasília",NA,NA,NA,NA,NA,NA,"UB0006902","UB0006902","Common; Rhizomatous, the culms ca. 1m tall; Creek margin, gallery forest","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2019-11-01 15:14:39-03","UnB","UB","78599","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Feledi, K","1995","06","19","Irwin, HS","12281","1966","02","05","Brasil","Distrito Federal",NA,"Fazenda Vargem Bonita, ca.10km S of Brasília",NA,NA,NA,NA,"975","975","UB0006913","UB0006913","Ascending to 2m tall; Gallery forest","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2019-11-01 15:14:39-03","UnB","UB","78600","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Barroso, GM","1967",NA,NA,"Irwin, HS","5668","1964","08","27","Brasil","Distrito Federal",NA,"Ca. 30km S of Brasília on road to Belo Horizonte",NA,NA,NA,NA,"700","1000","UB0006898","UB0006898","Erect short-rhizomatous weak-steamed herb to 2,5m high, the clump with 3 stems. Inflorescence branches deep violet; Gallery forest","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2019-11-01 15:14:39-03","UnB","UB","78603","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Irwin, HS","8855","1965","10","01","Brasil","Distrito Federal",NA,"10km ao E de Brasília, near Sobradinho",NA,NA,NA,NA,"1075","1075","UB0006908","UB0006908","In clumps, the culms ca. 1m tall; Gallery shade. Gallery forest and adjacent burned-over cerrado","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2019-11-01 15:14:39-03","UnB","UB","78613","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Proença, CEB","867","1993","07","18","Brasil","Distrito Federal",NA,"Estrada para Unaí","-47.3","-16.033333","-47.3","-16.033333",NA,NA,"UB0006906","UB0006906","Arbusto no interior da mata, próximo à nascente, ramificado partindo da raiz; páleas rosado-marrons; anteras cremes; estigma plumoso alvo, trífido; caules levemente avermelhados; Cabeçeira de mata (com nascente no centro) isolada no me","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","2019-11-01 15:14:39-03","UnB","UB","78637","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Incógnito",NA,NA,NA,"Irwin, HS","13065","1966","02","20","Brasil","Distrito Federal",NA,"25km ao SW de Brasília",NA,NA,NA,NA,"1000","1000","UB0006911","UB0006911","Caespitose, the culms to ca. 1,5m tall; Gallery forest","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Schneider, L","2018","11",NA,"Garcia, AI; Bridgewater, S","A449","1996","10","27","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra. Mata de Ciro, near Casca D'Anta","-46.516667","-20.316667","-46.516667","-20.316667",NA,NA,"UB0012367","UB0012367","C. 3 m; mesophytic forest, very common at patches, close to a seasonal stream","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Barroso, GM","1967",NA,NA,"Belém, RP","1528","1965","08","09","Brasil","Espírito Santo",NA,"Reserva Florestal de Sooretama",NA,NA,NA,NA,NA,NA,"UB0011926","UB0011926","Planta de 2 metros, inflorescência marrom; Mata virgem","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Ribeiro, ARO; Santana, SH; Almeida, RF","2011","10","09","Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","23564","1969","02","19","Brasil","Minas Gerais",NA,"Ca. 18 km west of Grão Mogol",NA,NA,NA,NA,"950","950","UB0011922","UB0011922","Wet places. Sandy cerrado","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Barroso, GM","1967",NA,NA,"Heringer, EP","7051s.n.","1959","06","28","Brasil",NA,NA,"Fazenda das Pindaibas",NA,NA,NA,NA,NA,NA,"UB0011927","UB0011927",NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Davidse, G","1978",NA,NA,"Hammel, B","1966","1978","03","08","Panama","Coclé",NA,"7 km north of Llano Grande on road to Coclesito",NA,NA,NA,NA,"518","518","UB0011602",NA,"In forest","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Alves, M","2015","05",NA,"Eiten, G; Clayton, WD","6180","1965","02","17","Brasil","São Paulo","Cananéia","Island of Cananéia, about 1 km NE of center of city of Cananéia, along east shore of the island.","-47.916667","-25","-47.916667","-25","1000","1000","UB0012390","UB0012390","Sedge rooted in soaking soil by a small brook.; At edge of a virgin restinga forest (bordering a small field recently cut out of it.)","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2019-11-01 15:14:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Core, EL","1975",NA,NA,"Davidse, G","5236","1973","12","26","Colombia",NA,NA,"Vichada: Ca. 51km E of Las Gaiviotas along unimproved dirt road to Santa Rita, in area around a lake",NA,NA,NA,NA,"200","200","UB0011502",NA,"Plants mostly 1-2m tall; In swamp forest with standing water","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Guimarães, O","1994","08",NA,"Shirata, MT; et al.","211","1985","10","11","Brasil","Paraná","Caiobá","Ilha do Farol",NA,NA,NA,NA,NA,NA,"UB0011923","UB0011923","Planta com espiga cor vinho, ocorre na face Oeste da Ilha","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","2019-11-01 15:14:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Alves, M","2015","05",NA,"Rosa, NA; Silva, JF; Pompeu Júnior, J","5216","1990","01","26","Brasil","Ceará",NA,"Serra de Maranguape",NA,NA,NA,NA,NA,NA,"UB0011501","UB0011501","Erva comum de aproximadamente 1,00m, inflorescência marrom, frutos escuros; Vegetação natural baixa, sobre rochas, muito encharcado na época chuvosa. Serviços realizados durante XLI Congresso Nacional de Botânica","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Schneider, L","2018","11",NA,"Schwacke","13144","1897","09","28","Brasil","Santa Catarina",NA,"Caraú",NA,NA,NA,NA,NA,NA,"UB0012097","UB0012097","Culmus metralis, ad ripas","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Schneider, L","2018","11",NA,"Garcia, AI; Bridgewater, S","A449","1996","10","27","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra. Mata de Ciro, near Casca D'Anta","-46.516667","-20.316667","-46.516667","-20.316667",NA,NA,"UB0012369","UB0012369","C. 3 m; mesophytic forest, very common at patches, close to a seasonal stream","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Matos, GMA","2012","08","13","Matos, GMA; Santos, E","116","2012","03","30","Brasil","Sergipe","Areia Branca","Parna Serra de Itabaiana","-37.342222","-10.755278","-37.342222","-10.755278",NA,NA,"UB0030100","UB0030100","Herbácea. Inflorescência verde; Solo arenoso","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araújo, AG","1999","05",NA,"Irwin, HS; Harley, RM; Onishi, E","30613","1971","01","17","Brasil","Minas Gerais",NA,"Ca. 34 km E. of Belo Horizonte, road (BR-31) to Roças Novas",NA,NA,NA,NA,"1500","1500","UB0011925","UB0011925","Stem erect, to ca. 1.5 m tall; In wet places, partial shade. Cut-over woodland","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Davidse, G","1980",NA,NA,"Antonio, T","3244","1980","12","18","Panama",NA,NA,"Vicinity of Cerro Jefe, Altas de Pacora",NA,NA,NA,NA,"731","731","UB0011598",NA,"Grass at forest edge; Forest","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1983","06",NA,"Belém, RP; Aguiar, AM; Lana, JP","1396","1965","07","28","Brasil","Bahia",NA,"Rodovia Camacan-Canavieira, 3-30 km L de Camacan",NA,NA,NA,NA,NA,NA,"UB0011924","UB0011924","Planta de 30 cm; inflorescência esverdeada; Plantação de cacau","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2019-11-01 15:14:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1983","06",NA,"Ratter, JA; et al.","3812","1976","10","21","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Ripe fruits black; At the margin of gallery forest and damp campo","Monocotyledonae",NA,"Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1361","2019-11-01 15:14:39-03","UnB","UB","78612","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Heringer, EP","8469","1961","07","11","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UB0006910","UB0006910","Mata","Monocotyledonae",NA,"Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1362","2019-11-01 15:14:39-03","UnB","UB","78611","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Heringer, EP","7954","1961","02","20","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UB0006909","UB0006909","Cerrado aberto","Monocotyledonae",NA,"Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1363","2019-11-01 15:14:39-03","UnB","UB","78605","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1983","05",NA,"Irwin, HS","8393","1965","09","17","Brasil","Distrito Federal","Brasília","Lago Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,"975","975","UB0006912","UB0006912","Caespitose, in clumps, partial shade; Disturbed gallery forest, east side of Lago Paranoá","Monocotyledonae",NA,"Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1364","2019-11-01 15:14:39-03","UnB","UB","9253","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Proença, CEB; Munhoz, CBR; Oliveira, RS; Machado, MG; Gonçalves, EG","1247","1994","11","19","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UB0006914","UB0006914","Frutos rosados e negros brilhantes quando maduros, muito duros; Erva 0,8m. Fruto alvos; Mata brejosa","Monocotyledonae",NA,"Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1365","2019-11-01 15:14:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Schneider, L","2018","11",NA,"Sucre, D","1957","1957","11","25","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista. Propriedade do Sr. Frank Ikem","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"UB0012395","UB0012395","Heliófila. Frutos arroxeados; Crescendo em beira de mata secundária","Monocotyledonae",NA,"Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"1366","2019-11-01 15:14:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Santos, LAS","2010","11","25","Santos, LAS","426","2010","11","24","Brasil","Sergipe","Areia Branca","Parna Serra da Itabaiana: próximo ao Poço das Moças","-37.315299987793","-10.7578001022339",NA,NA,NA,NA,"UB0011914","UB0011914","Aquênios brancos; Mata fechada, na margem de um riacho","Monocotyledonae",NA,"Southern America",NA,NA,"11840","auto",NA,NA,NA,NA,NA,NA
"1367","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Menezes, IRN","2010","02","22","Menezes, IRN; Melo, DS; Santos, LAS","62","2010","01","14","Brasil","Sergipe","Areia Branca","Serra da Itabaiana, margem do riacho Água Fria","-37.315299987793","-10.7578001022339",NA,NA,NA,NA,"UB0030102","UB0030102","Herbácea 70cm. Aquênios brancos, base persistente na espigueta feminina. Folhas largas (5 cm); Borda de mata ciliar","Monocotyledonae",NA,"Southern America",NA,NA,"11840","auto",NA,NA,NA,NA,NA,NA
"1368","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H.Pfeiff.","Davidse, G","1979",NA,NA,"Stevens, WD; Krukoff, BA","8442","1978","04","29","Nicaragua","Zelaya",NA,"Along new road to Mina Nueva America (leading more or less westward from ca. 14.3 km N of El Empalme on main road to Rosita), ca. 6.3 km from main road, near high point on road",NA,NA,NA,NA,NA,NA,"UB0011600",NA,"Erect, inflorescence red-purple, fruits white; Tall evergreen forest on steep slopes, metamorphic rocks. Forest","Monocotyledonae",NA,"Southern America",NA,"arundinacea",NA,NA,NA,NA,NA,NA,NA,NA
"1369","2019-11-01 15:14:39-03","UnB","UB","78606","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Irwin, HS","8501","1965","09","20","Brasil","Distrito Federal","Brasília","Ca. 15km S of Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,"1155","1155","UB0006901","UB0006901","In clumps, the culms to 75cm tall. Shade; Gallery forest","Monocotyledonae",NA,"Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1370","2019-11-01 15:14:39-03","UnB","UB","78610","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Araujo, AC","2008",NA,NA,"Heringer, EP","8667","1961","09","14","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UB0006905","UB0006905","Brejo","Monocotyledonae",NA,"Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
