"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","sex"
"371","2019-10-07 09:19:33-03","UEFS","HUEFS","24446","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Melo, E.","1797","1996","08","18",NA,"Brasil","Bahia","Lagoa 1, km 03, lado NE.","-39.05","-12.2",NA,NA,"HUEFS0024446",NA,"M.Bezerra","160","160","Feira de Santana","39W3'","12S12'",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"372","2019-10-07 09:19:33-03","UEFS","HUEFS","25191","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","2070","1996","12","08",NA,"Brasil","Bahia","Lagoa 6, Km 23,1, BA -052, SW.","-39.2","-12.166667",NA,NA,"HUEFS0025191","HUEFS0025191",NA,"200","200","Anguera","39W12'","12S10'",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"373","2019-10-07 09:19:33-03","UEFS","HUEFS","25840","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Harley, R.M.","PCD3125","1996","06","27",NA,"Brasil","Bahia","Leito pedregoso do rio Ventura.","-41.016389","-11.681667",NA,"Afloramentos rochosos.","HUEFS0025840","HUEFS0025840",NA,"724","724","Morro do Chapéu","41W0'59''","11S40'54''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"374","2019-10-07 09:19:33-03","UEFS","HUEFS","25907","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Harley, R.M.","PCD3400","1996","07","04",NA,"Brasil","Bahia","Catuaba.","-40.545556","-11.172778",NA,NA,"HUEFS0025907","HUEFS0025907",NA,"728","728","Jacobina","40W32'44''","11S10'22''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"375","2019-10-07 09:19:33-03","UEFS","HUEFS","30732","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","2387","1997","09","14",NA,"Brasil","Bahia","Lagoa 1.","-38.966667","-12.25",NA,NA,"HUEFS0030732","HUEFS0030732",NA,NA,NA,"Feira de Santana","38W58'","12S15'",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"376","2019-10-07 09:19:33-03","UEFS","HUEFS","4493","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Noblick, L.R.","3719","1985","03","15",NA,"Brasil","Bahia","Faz. Suíbra, Tanque da Pindoba, 18 Km a leste da cidade, próx. a ferrovia.","-40.116667","-12.716667",NA,NA,"HUEFS0004493","HUEFS0004493","V.J.Pott",NA,NA,"Iaçu","40W7'","12S43'",NA,NA,"1992","10","Lilianae",NA,NA,NA,NA,NA
"377","2019-10-07 09:19:33-03","UEFS","HUEFS","92873","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5085","2004","05",NA,NA,"Brasil","Bahia","c. 20km do Posto Santa Helena, BR 242","-40.2325","-12.508056",NA,"Lagoa.","HUEFS0092873","HUEFS0092873 HUEFS0092873_01",NA,"312","340","Itaberaba","40W13'57''","12S30'29''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"378","2019-10-07 09:19:33-03","UEFS","HUEFS","92874","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5086","2004","05",NA,NA,"Brasil","Bahia","c. 20km do Posto Santa Helena, BR 242","-40.2325","-12.508056",NA,"Lagoa.","HUEFS0092874","HUEFS0092874 HUEFS0092874_01",NA,"312","340","Itaberaba","40W13'57''","12S30'29''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"379","2019-10-07 09:19:33-03","UEFS","HUEFS","92875","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5087","2004","05",NA,NA,"Brasil","Bahia","Faz. Lagoa da Cova","-41.2325","-14.041111",NA,"Lagoa","HUEFS0092875","HUEFS0092875 HUEFS0092875_01",NA,"405","405","Tanhaçu","41W13'57''","14S2'28''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"380","2019-10-07 09:19:33-03","UEFS","HUEFS","92876","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5088","2004","05",NA,NA,"Brasil","Bahia","Faz. Lagoa da Cova","-41.2325","-14.041111",NA,"Lagoa","HUEFS0092876","HUEFS0092876 HUEFS0092876_01",NA,"405","405","Tanhaçu","41W13'57''","14S2'28''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"381","2019-10-07 09:19:33-03","UEFS","HUEFS","92886","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5098","2004","08",NA,NA,"Brasil","Piauí","c. 1 km SW de Alegrete do Piauí","-40.851389","-7.254167",NA,"Lagoa","HUEFS0092886","HUEFS0092886 HUEFS0092886_01",NA,"400","400","Alegrete do Piauí","40W51'5''","7S15'15''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"382","2019-10-07 09:19:33-03","UEFS","HUEFS","92887","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","França, F.","5099","2004","08",NA,NA,"Brasil","Piauí","c. 1 km SW de Alegrete do Piauí","-40.851389","-7.254167",NA,"Lagoa","HUEFS0092887","HUEFS0092887 HUEFS0092887_01",NA,"400","400","Alegrete do Piauí","40W51'5''","7S15'15''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"383","2017-04-20 15:34:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis",NA,"F. E. Drouet","2203","1935","8","5","South America","Brazil","Ceará",NA,"-40","-5",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"2203",NA
"384","2019-02-19 11:33:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis",NA,"R. B. Foster","9592","1984","7","9","South America","Peru","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"9592",NA
"385","2018-04-19 09:37:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis",NA,"M. Cárdenas","2612","1934","4",NA,"South America","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"2612",NA
"386","2020-07-23 12:09:51-03","CEPLAC","CEPEC","72735","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis",NA,"R. M. Harley","3400","1996","07","04",NA,"Brasil","Bahia","Catuaba.","-40.545556","-11.172778",NA,"<ll>dwc_commonname:</ll>",NA,NA,"E. O. Moura",NA,NA,"JACOBINA","40W32'44","11S10'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-07-02 15:54:54-03","UEM","HUEM","30056","S","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw","M.do S.M. de Deus; F.A.L.Batista; N.J.da Silva; J.B.da Silva","591","2014","04","07",NA,"Brasil","Piauí","lagoa Catavento","-41.445833","-7.076667",NA,"Planta aquática flutuante; ambiente aquático temporário (lagoa); solo argiloso","HUEM000000826","HUEM000000826","Vali J.Pott",NA,NA,"Picos","-41.445833","-7.076667",NA,NA,"2015","04",NA,NA,"16",NA,NA,NA
"388","2020-11-05 13:53:41-03","UNIRIO","HUNI","197","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","C.P. Bove; W. Costa; B.B. Costa","988","2002","01","25",NA,"Brasil","Bahia","4,6 Km ao Norte do Sítio do Mato, em frente à Olaria Dois Irmãos.",NA,NA,NA,"Folhas verde claro em ambas as faces. Habitat: Poça coberta apenas por Lemna sp.","HUNI00000197",NA,"A. Moreira",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-11-05 13:53:41-03","UNIRIO","HUNI","191","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","C.P. Bove; W. Costa; B.B. Costa","994","2002","01","26",NA,"Brasil","Bahia","BA-161, 16 Km ao norte de Igarité.",NA,NA,NA,"Associada à Salvinia; folhas verde-claro em ambas as faces. Habitat: Margens do rio","HUNI00000191",NA,"A. Moreira",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-11-05 13:53:41-03","UNIRIO","HUNI","479","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","C.P. Bove; W. Costa; B.B. Costa","954","2002","01","21",NA,"Brasil","Minas Gerais","Início da estrada Janaúba-Jaíba.","-43.3088989257812","-15.8024997711182",NA,"Habitat: Brejo de alta diversidade, com ca. 1 m de profundidade","HUNI00000479",NA,"A. Moreira",NA,NA,"Janaúba",NA,NA,"55466","auto",NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-11-05 13:53:41-03","UNIRIO","HUNI","6111","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","C.P. Bove; W. costa; B.B. Costa","740","2000","10","07",NA,"Brasil","Rio de Janeiro","RJ-106, a 5 km de Bacaxá","-42.5102996826172","-22.9200000762939",NA,"Erva flutuante verde clara. Habitat: Aquático Habito: Erva","HUNI00006111",NA,"V.J. Pott",NA,NA,"Saquarema",NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-12-18 18:37:27-03","UFMT","UFMT","25077","S","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V.J.; Pott, A.; et al","1835","1993","02","17",NA,"Brasil","Mato Grosso do Sul","Rua santos Dumont, de frente ao aeroporto.","-57.65","-19.016667",NA,"erva aquatica flutuante livre. Flor alva, fruto ainda verde.; aquático",NA,NA,"Pott, V.J.","141","141","Corumbá","-57.65","-19.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2018-09-18 22:12:25-03","UFMT","UFMT","25078","S","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V.J.; Hamilton, S.; Sippel, S.","1662","1992","05","28",NA,"Brasil","Mato Grosso do Sul","Em frente a porteira no corixo mutum na estrada para carandazal, nabileque, Pantanal.","-57.183333","-19.8",NA,"Erva aquatica flutuante livre. Flor branca e fruto castanho.",NA,NA,"Pott, V.J.","90","90","Corumbá","-57.183333","-19.8",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Lemna","paucicostata","Lemna paucicostata","Hegelm.","Martius, CFP","s.n.","1869","07",NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P03P2N0001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Lemna","paucicostata","Lemna paucicostata","Hegelm.","Weigelt, C","s.n.",NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,"P03P2N0001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Lemna","paucicostata","Lemna paucicostata","Hegelm.","Wullschlaegel, HR","505",NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,"P03P2N0001",NA,NA,NA,"Paramaribo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Lemna","paucicostata","Lemna paucicostata","Hegelm.","Glaziou, AFM","3155",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03P2N0001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2017-09-11 16:26:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Lemna","paucicostata","Lemna paucicostata","Hegelm.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"-43.35","-21.76",NA,NA,NA,"P03P2N0001",NA,NA,NA,"Juiz de Fora","-43.35","-21.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Araceae","Lemna","paucicostata","Lemna paucicostata","Hegelm.","Weigelt, C","s.n.",NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,"P03P2N0001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-04-30 07:16:32-03","CAS","CAS-BOT","610742","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Howell, J. T.","8895A","1932","4",NA,"South America","Ecuador","Galápagos","Galapagos Island. Spring east of Floreana Peak",NA,NA,NA,"(Fronds distinctly 3-nerved). Determined by Ira L. Wiggins 20.IX.66. On same sheet as CAS 363403, barcode 610742.",NA,NA,"E. Landolt",NA,NA,"Charles Island",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"401","2019-04-30 07:19:13-03","CAS","CAS-BOT","610743","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Svenson, H. K.","87","1930","4",NA,"South America","Ecuador","Galápagos","Galapagos Islands. Tortoise Country, about 8 mi. w. of Academy Bay",NA,NA,NA,"Common. Plants of the Astor Expedition, 1930. Galapagos Islands.",NA,NA,"E. Landolt","121.92",NA,"Indefatigable Island",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"402","2019-04-30 07:29:35-03","CAS","CAS-BOT","610745","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Wiggins, Ira L.","18655","1964","2",NA,"South America","Ecuador","Galápagos","Galapagos Islands. Pond about 1 km southwest of flank of Table Mountain.",NA,NA,NA,"Abundant. Plants of Isla Santa Cruz, Galapagos Islands, Ecuador.",NA,NA,"E. Landolt",NA,NA,"Santa Cruz Island",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"403","2019-04-29 10:33:17-03","CAS","CAS-BOT","610727","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Svenson, H. K.","11024","1941","3",NA,"South America","Ecuador","Guayas","Pool south of Engabao, Chanduy Hills","-80.7166666667","-2.3",NA,"Plants of Western Ecuador, Prov. Guayas.",NA,NA,"E. Landolt",NA,NA,NA,"80° 43' W","2° 18' S",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"404","2019-04-30 07:27:47-03","CAS","CAS-BOT","610744","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Hendrickson, John R.","H-34","1964","2",NA,"South America","Ecuador","Galápagos","Galapagos Islands. El Chato, tortoise country 15-18 km W of Bella Vista.",NA,NA,NA,"Fairly abundant. Plants of Isla Santa Cruz, Galapagos Islands, Ecuador.",NA,NA,"E. Landolt","200","300","Santa Cruz Island",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"405","2019-04-30 07:18:00-03","CAS","CAS-BOT","610741","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Howell, J. T.","8595B","1932","4",NA,"South America","Ecuador","Galápagos","Galapagos Islands. Wreck Bay",NA,NA,NA,"(Fronds distinctly 3-nerved). Determined by Ira L. Wiggins 20.IX.66. On same sheet as CAS 363403, barcode 610742.",NA,NA,"E. Landolt",NA,NA,"Chatham Island",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"406","2021-02-08 12:50:41-03","UFRGS","ICN","194775","S","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, VJ; Pott, A; Hatschbach, G; Silva, J","6027","2002","11","19","América do Sul","Brasil","MS","Sede da Fazenda Santa Cruz, borda sudeste do Pantanal, no antigo chiqueiro de porco","-56.116111","-20.156944",NA,"Doação Herbário CGMS 43354; erva aquática flutuante livre, dominante; lagoa pequena, solo argiloso, relevo plano",NA,NA,"Pott, VJ",NA,NA,"Aquidauana","-56.116111","-20.156944",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"407","2021-02-08 12:50:41-03","UFRGS","ICN","008022","S","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Lindeman, JC","s.n.","1971","05","08","América do Sul","Brasil","RS","Praia do Cego","-51.2299995422363","-30.0331001281738",NA,"Na zona pantanosa",NA,NA,"Pott, VJ",NA,NA,"Porto Alegre",NA,NA,"29946","auto","1993","03",NA,NA,"18",NA,NA,NA
"408","2021-04-05 12:30:08-03","UNIVASF","HVASF","1813","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","N.B. Cavalcante","14","2008","07","02","América do Sul","Brasil","Pernambuco","Reservatório Tucutu","-39.479138","-8.459666",NA,"Macrófita aquática.","HVASF001813",NA,"V.J. Pott","364","364","Cabrobó","-39.479138","-8.459666",NA,NA,"2011","09",NA,NA,"22",NA,NA,"U"
"409","2021-04-05 12:30:08-03","UNIVASF","HVASF","21513","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","D.S. Fernandes","42","2013","09","03","América do Sul","Brasil","Bahia","Área proposta do Parque Nacional Boqueirão da Onça, Olho d'água, Povoado Batateira",NA,NA,NA,"Macrófita aquática, flutuante livre, ocorrendo em agrupamentos homogêneos concomitante com espécies de Azolla sp. (Salviniaceae).","HVASF021513",NA,"D.S. Fernandes","549","549","Sento Sé","9999.000000","9999.000000",NA,NA,"2013","11",NA,NA,"06",NA,NA,"U"
"410","2021-04-05 12:30:08-03","UNIVASF","HVASF","12094","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.M. Cotarelli","808","2011","07","11","América do Sul","Brasil","Pernambuco","Lote 11, Aqueduto Branco, margem do canal","-37.576744","-8.165583",NA,"Macrófita aquática, flutuante livre. Plantas ocorrendo em agrupamentos homogêneos de plantas da mesma espécie e com espécies de Azolla sp.","HVASF012094","HVASF012094_v01","V.J. Pott","501","501","Custódia","-37.576744","-8.165583",NA,NA,"2011","09",NA,NA,"22",NA,NA,"U"
"411","2021-04-05 12:30:08-03","UNIVASF","HVASF","11952","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.M. Cotarelli","802","2011","07","02","América do Sul","Brasil","Pernambuco","Açude (Barragem) Marí, na margem do açude","-39.303972","-8.364",NA,"Macrófita aquática flutuante livre, pouco abundante. Material fixado em álcool 70%","HVASF011952","HVASF011952_v01","V.J. Pott","570","570","Cabrobó","-39.303972","-8.364000",NA,NA,"2011","09",NA,NA,"22",NA,NA,"U"
"412","2021-04-05 12:30:08-03","UNIVASF","HVASF","5049","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","J.A. Siqueira Filho","2152","2009","07","08","América do Sul","Brasil","Pernambuco","Lote 11, Lagoa lote 1, Km 24","-37.57425","-8.165055",NA,"Erva aquática flutuante livre, frequente no local.","HVASF005049",NA,"V.J. Pott","507","507","Custódia","-37.574250","-8.165055",NA,NA,"2011","09",NA,NA,"22",NA,NA,"U"
"413","2021-04-05 12:30:08-03","UNIVASF","HVASF","14466","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.M. Cotarelli","1510","2012","03","15","América do Sul","Brasil","Bahia","Brejo da Brázida, manilha onde o canal da nascente corta a estrada",NA,NA,NA,"Macrófita aquática flutuante livre. Ocorrendo com populações de Azolla sp.","HVASF014466",NA,"J.A. Siqueira Filho","408","408","Sento Sé","9999.000000","9999.000000",NA,NA,"2016","10",NA,NA,"25",NA,NA,"U"
"414","2021-04-05 12:30:08-03","UNIVASF","HVASF","12445","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.M. Cotarelli","1049","2011","08","17","América do Sul","Brasil","Pernambuco","Estrada de acesso ao Lote 11 que passa pelo cemitério da cidade. Açude na margem da estrada","-37.625055","-8.124583",NA,"Macrófita aquática flutuante livre","HVASF012445",NA,"V.J. Pott","524","524","Custódia","-37.625055","-8.124583",NA,NA,"2011","09",NA,NA,"22",NA,NA,"U"
"415","2021-04-05 12:30:08-03","UNIVASF","HVASF","21530","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","D.S. Fernandes","59","2013","09","03","América do Sul","Brasil","Bahia","Área proposta do Parque Nacional Boqueirão da Onça, Nascente do Brejo da Brázida, Olho d'água Manilha",NA,NA,NA,"Macrófita aquática, flutuante livre diminuta, ocorrendo simpátrica com população de Azolla sp. (Salviniaceae).","HVASF021530",NA,"M.A.N. Coelho","409","409","Sento Sé","9999.000000","9999.000000",NA,NA,"2016","10",NA,NA,"06",NA,NA,"U"
"416","2021-04-05 12:30:08-03","UNIVASF","HVASF","12343","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.M. Cotarelli","1017","2011","07","29","América do Sul","Brasil","Pernambuco","Lote 01, riacho do Estreito, localizado antes do Reservatório Terra Nova, na margem do canal","-39.356916","-8.285694",NA,"Macrófita aquática flutuante livre.","HVASF012343",NA,"V.J. Pott","349","349","Cabrobó","-39.356916","-8.285694",NA,NA,"2011","09",NA,NA,"22",NA,NA,"U"
"417","2019-11-21 09:59:14-03","IBt","SP","129855","S","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Eiten, G; Eiten, LT","10299","1970","01","12",NA,"Brasil","Maranhão","At Village of Copaíba, 26km east of center of city of Alto Alegre, or ca. 35km W of Barra do Corda.","-45.566667","-5.466667",NA,NA,NA,NA,"Pott, VJ",NA,NA,"Barra do Corda","-45.566667","-5.466667",NA,NA,"1993","03",NA,NA,"18",NA,NA,NA
