"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"659","2017-09-11 17:08:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Langsdorff, GH (Baron)",NA,NA,NA,"Brazil",NA,NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"529","in hb. imp. Petrop.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"660","2021-02-08 12:38:47-03","UFRGS","ICN","034369","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo, JC","Baptista, LRM","1977","06","23","Brasil","RS","Guaíba","Mariana Pimentel, Cerro Negro","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"s.n.","Epífita no interior de mata.","2017","06","29","28343","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"661","2021-02-08 12:38:47-03","UFRGS","ICN","028069","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Irgang, BE; Girardi, A; et al.","1972","07","13","Brasil","RS","Parque de Torres","Mato úmudo Central",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Espécie ameaçada de extinção (Vulnerável).; Trepadeira de 3m. Série 21.37.; magem.","2017","06","29",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"662","2021-02-08 12:38:47-03","UFRGS","ICN","128055","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Oliveira, PI","1985","09","17","Brasil","PR","São José dos Pinhais","Col. Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"934","Espécie ameaçada de extinção (Vulnerável).; flor alvescente, perfumada.; Crescendo ao longo do tronco de árvore; da mata.","2017","06","29","45291","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"663","2021-02-08 12:38:47-03","UFRGS","ICN","041280","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Waechter, JL","1978","04","30","Brasil","RS","Canela","Morro Pelado","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"836","Espécie ameaçada de extinção (Vulnerável).; Escandente; ovário verde-claro, pétalas brancas, estígmas amarelo-pálidos.; Em interior de mato.","2017","06","29","16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"664","2021-02-08 12:38:47-03","UFRGS","ICN","160531","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Grings, M","2003","10",NA,"Brasil","RS","Nova Petrópolis","Linha Ackerman","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,"609","trepadeira fixa por raízes, frutificando; sobre árvore em beira de nascente do arroio Ackerman","2017","06","29","14669","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"665","2021-02-08 12:38:47-03","UFRGS","ICN","066394","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo, JC","Stehmann, JR","1986","04","24","Brasil","RS","Osório","8km W da AGASA.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,"s.n.",NA,"2017","06","29","27350","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"666","2021-02-08 12:38:47-03","UFRGS","ICN","175055","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Seger, GDS","2006","08","20","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"838","838",NA,NA,"254","Trepadeira, frutos; Interior de mata nativa junto a um córrego no tronco de uma Araucária","2017","06","29","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"667","2021-02-08 12:38:47-03","UFRGS","ICN","175091","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Seger, GDS","2008","05","13","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"838","838",NA,NA,"599","Trepadeira, flores brancas perfumadas; Interior de mata nativa","2017","06","29","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"668","2021-02-08 12:38:47-03","UFRGS","ICN","183736","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Seger, GDS","2008","08","07","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP) Barro vermelho","-50.5835990905762","-29.4480991363525",NA,NA,"923","923",NA,NA,"621","Duplicata doada a HUCS; frutos verdes, ca. de 2m; Interior de mata nativa, na beira de um córrego","2017","06","29","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"669","2021-02-08 12:38:47-03","UFRGS","ICN","034662","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Baptista, LRM; et al.","1977","03","26","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"s.n.","Espécie ameaçada de extinção (Vulnerável).; Em mata.","2017","06","29","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"670","2021-02-08 12:38:47-03","UFRGS","ICN","043941","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Zanette, V","1979","03","17","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"348","Espécie ameaçada de extinção (Vulnerável).; Planta trepadeira; exemplar feminino.; Desenvolvendo-se em mata paludosa.","2017","06","29","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"671","2021-02-08 12:38:47-03","UFRGS","ICN","119054","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Ritter, MR","2000","06","23","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"1203","Interior de mata","2017","06","29","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"672","2021-02-08 12:38:47-03","UFRGS","ICN","119720","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Rodrigues, RS; Kindel, A","1998","04","24","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"610","Espécie ameaçada de extinção (Vulnerável).; Erva trepadeira, até 4m de altura, com frutos.; interior de mata paludosa.","2017","06","29","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"673","2021-02-08 12:38:47-03","UFRGS","ICN","033316","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Jaramillo V., JC","Waechter, JL; Baptista, LRM","1977","03","26","Brasil","RS","Torres","mato do Sr. Clemente","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"487","Espécie ameaçada de extinção (Vulnerável).; Erva escandente por raízes, até mais ou menos 4m altura; pétalas brancas, estigmas amarelo-palidas.","2017","06","29","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"674","2021-02-08 12:38:47-03","UFRGS","ICN","195320","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","R.; Santos-Jr.","Rabuske, C; Santos-Jr, R","2017","03","10","Brasil","SC","Nova Veneza","Área Particular de Preservação Ambiental São Francisco. Recanto do Uru.","-49.4977989196777","-28.6366996765137",NA,NA,NA,NA,NA,NA,"166","Erva suculenta com frutos verde-claros. Frequente na área. Hábito epifítico e terrícola.; Sub-bosque florestal próximo a cachoeira.","2017","03","10","20545","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"675","2020-05-20 18:18:19-03","UFMT","CNMT","4634","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, E.L.","Cadorin, T.J.; Uller, H.F.; Oliveira, C.P.L.","2009","12","10","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-49.047778","-26.1925","49°02'52W","26°11'33S","576","576","CNMT004634",NA,"897","Flor: branca, Folha/margensSerreado-crenadasDoação Herbário Dr. Roberto Miguel Klein - FURB 18054","2010","08","25",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-05-20 18:18:19-03","UFMT","CNMT","4490","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Sobral, M.","Verdi, M.; Martins, E.M.; Veiga, O.N.","2010","08","24","Brasil","Paraná","Morretes","Olimpo/Parque Estadual Pico Marumbi","-48.923333","-25.442222","48°55'24W","25°26'32S","600","600","CNMT004490",NA,"5490","Flor branca, Folha/margensSerreado-crenadasDoação Herbário Dr. Roberto Miguel Klein - FURB 32411","2010","09","29",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-05-20 18:18:19-03","UFMT","CNMT","4313","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, E.L.","Schimitt, J.L.; Cadorin, T. J., Caglioni, E.","2009","10","06","Brasil","Santa Catarina","Ponte Alta","Morro do Funil","-50.132231","-27.275003","50°07'56.03W","27°16'30.01S","1131","1131","CNMT004313",NA,"157","Flor branca, Folha/margensSerreado-crenadasDoação Herbário Dr. Roberto Miguel Klein - FURB 16218","2010","05","03",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-05-20 18:18:19-03","UFMT","CNMT","4648","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Oliveira, A.A.","Korte, A.; Kniess, A.","2010","05","05","Brasil","Santa Catarina","Agronômica",NA,"-49.770833","-27.270278","49°46'15W","27°16'13S","458","458","CNMT004648",NA,"3088","Flor branca, Folha/margensSerreado-crenadasDoação Herbário Dr. Roberto Miguel Klein - FURB 25895","2010","09","14",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-05-20 18:18:19-03","UFMT","CNMT","4651","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Oliveira, A.A.","Cadorin, T.J.; Grosch, B.; Lopes, C.P.","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação","-49.585133","-26.7275","49°35'06.48W","26°43'39S","785","785","CNMT004651",NA,"1040","Flor: branca, Folha/margensSerreado-crenadasDoação Herbário Dr. Roberto Miguel Klein - FURB 20509","2010","09","14",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-05-20 18:18:19-03","UFMT","CNMT","4623","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Oliveira, A.A.","Verdi, M.; Klettenberg, D.H.; Klemz, G.","2010","01","30","Brasil","Santa Catarina","Treviso","Nova Brasília","-49.498611","-28.443611","49°29'55W","28°26'37S","555","555","CNMT004623",NA,"3516","Flor: branca, Folha/margensSerreado-crenadasDoação Herbário Dr. Roberto Miguel Klein - FURB 19942","2010","09","14",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-05-20 18:18:19-03","UFMT","CNMT","4650","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, E.L.","Schimitt, J.L.; Caglioni, E.; Andrade,S.; Cristofolini, C.","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Braço doSalão - FazendaSabiá.","-49.231406","-27.181397","49°13'53.06W","27°10'53.03S","533","533","CNMT004650",NA,"405","Flor: branca, Folha/margensSerreado-crenadasDoação Herbário Dr. Roberto Miguel Klein - FURB 16212","2010","05","03",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-05-20 18:18:19-03","UFMT","CNMT","4647","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, E.L.","Dreveck,S.; Stival-Santos, A.; Verdi, M.","2009","07","29","Brasil","Santa Catarina","Blumenau","Parque Nacional daSerra do Itajaí - Trilha da Chuva.","-49.139167","-27.096944","49°08'21W","27°05'49S",NA,NA,"CNMT004647",NA,"1031","Coleta Extra IFFSC (Liana); Floresta ombrófila Densa; EstádiosSuces.: Avançado; Altura: 0,4m; Habitat: mata ciliar; Cor/Flor: brancaDoação Herbário Dr. Roberto Miguel Klein - FURB 13730","2010","05","03",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-05-20 18:18:19-03","UFMT","CNMT","4627","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, E.L.","Verdi, M.; Korte, A.; Hasckel, R.P.","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional deSão Joaquim.","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"CNMT004627",NA,"2237","Flor: branca, Folha/margensSerreado-crenadasDoação Herbário Dr. Roberto Miguel Klein - FURB 13558","2010","08","25","31549","auto","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-11-01 16:02:14-03","MCN-FZBRS","HAS","94288","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"Ferreira, P.P.A.","2016","06",NA,"Brasil","Rio Grande do Sul","Maquiné","Cascata do Garapiá","-50.241167","-29.505111","50°14'28.2W","29°30'18.4S",NA,NA,"HAS0094288",NA,"1340","trepadeira no interior do mato",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","37252","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"Spanholi, J.","2000","07",NA,"Brasil","Rio Grande do Sul","Barracão","Linha Tape,","-51.4606018066406","-27.6716995239258",NA,NA,NA,NA,"HAS0037252",NA,"s.n.","Erva.",NA,NA,NA,"28327","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","46544","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC","Senna, R.M.","Mansan, C.","2006","06",NA,"Brasil","Rio Grande do Sul","Maquiné","Gruta, Mato dos Ferrari","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0046544",NA,"675","Numa trilha, interior de mata.","2006",NA,NA,"28094","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","44267","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Schmidt, R.","2005","01",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0044267",NA,"902","Mangueira de pedra e trilhas. Erva",NA,NA,NA,"28094","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","44276","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"Schmidt, R.","2005","01",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Mangueira de pedra e trilhas","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0044276",NA,"911",NA,NA,NA,NA,"28094","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","43599","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"Senna, R.M.","2005","04",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral, no topo.","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0043599",NA,"821","begonia; mata com araucária; epífita; Projeto Mata Atlântica; Em Perigo.",NA,NA,NA,"28094","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","43951","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"Schmidt, R.","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale da Linha Encantada, trilha até Sanga do Paraguaio","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0043951",NA,"801","Erva",NA,NA,NA,"28094","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","43881","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"Schmidt, R.","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale do Ligeiro, trilha até casa queimada","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0043881",NA,"731","erva",NA,NA,NA,"28094","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-12-01 09:01:31-03","MCN-FZBRS","HAS","100276","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Aguiar, L. .","Magalhães, R.G.","1999","02",NA,"Brasil","Rio Grande do Sul","Terra de Areia","Sanga Funda, mata nebular.","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"HAS0100276",NA,"114","Projeto Pró-Guaíba Epífita. Flores brancas e frutos secos.",NA,NA,NA,"32697","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","5282","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Lindeman, J.; Irgang, B. et al.","Irgang, B.E.","1972","07",NA,"Brasil","Rio Grande do Sul","Torres","Parque de Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0005282",NA,"s.n.","Mato úmido central, margem. Trepadeira, 3 m.",NA,NA,NA,"20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","43511","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"Senna, R.M.","2005","02",NA,"Brasil","Rio Grande do Sul","Torres","Parque Estadual de Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0043511",NA,"746","begonia; mata paludosa/UTM619964/6750852 ; epífita sobre árvore; Projeto Mata Atlântica",NA,NA,NA,"20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","70669","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"Silveira, N.","1994","07",NA,"Brasil","Santa Catarina","Corupá","Naserra para São Bento do Sul.","-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,"HAS0070669",NA,"12320","; ; Frutos.",NA,NA,NA,"23917","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","102030","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Senna, R.M.","Nilson, A.","2002","12",NA,"Brasil","Santa Catarina","Piratuba","Linha Concórdia","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,"HAS0102030",NA,"848","Begônia trepadeira.",NA,NA,NA,"13675","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-11-21 10:01:45-03","IBt","SP","194792","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Handro, O","Custodio Filho, A","1983","09","30","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"1620","Epífita, flores creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2019-11-21 10:01:45-03","IBt","SP","194797","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Custodio Filho, A","Custodio Filho, A","1983","09","30","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"1627","Trepadeira, pendente, frutos esverdeados","1986","06","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2019-11-21 10:01:45-03","IBt","SP","195300","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Smith, SF","Custodio Filho, A","1983","11","11","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"1795","Trepadeira, flores brancas","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2019-11-21 10:01:45-03","IBt","SP","195308","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Custodio Filho, A","Custodio Filho, A","1983","10","26","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"1772","Epífita, flores brancas","1986","06","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-11-21 10:01:45-03","IBt","SP","195736","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Custodio Filho, A","Custodio Filho, A","1983","10","26","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"1745","Epífita, flores creme, frutos","1986","06","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-11-21 10:01:45-03","IBt","SP","203930","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Franco, GADC","Romaniuc Neto, S; Custodio Filho, A","1984","02","03","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"110","Trepadeira. Flores com pétalas brancas, sépalas esverdeadas, estames amarelos. Face dorsal da folha vermelho arroxeado. Visitada por coleóptero","1988","03","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-11-21 10:01:45-03","IBt","SP","195983","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Sugiyama, M","Sugiyama, M; Kirizawa, M","1983","09","20","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,"326","Escandente, flores brancas, apresentando floração intensa na mata","1984","10","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-11-21 10:01:45-03","IBt","SP","200908","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Kirizawa, M","Sugiyama, M; Kirizawa, M; Guerra, TP; Lopes, EA","1984","08","14","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,"534","Escandente, botões creme esverdeados, em grande floração na Reserva, local bem úmido, no sopé do morro, picada dois cruzando com a doze","1986","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
