"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","locality","infraspecificEpithet","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"636","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190434F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"L. C. de Guevara","457","1968","South America","Venezuela",NA,NA,NA,"V0190434F","V0190434F_01",NA,"7",NA,NA,"29",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190435F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"L. A. Bermudez G.","34917","1947","South America","Colombia","Huila",NA,NA,"V0190435F","V0190435F_01",NA,"2",NA,NA,"21",NA,"-75.75","2.5",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-07-09 13:22:51-03","F","FMNH-SEEDPLANTS","V0190436F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"E. K. O. Hattori et al.","6","2003","South America","Brazil",NA,NA,NA,"V0190436F","V0190436F_01",NA,"9",NA,NA,"26",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190437F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Ll. Williams","6270","1929","South America","Peru",NA,NA,NA,"V0190437F","V0190437F_01",NA,"12",NA,NA,"14",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190438F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Ll. Williams","5487","1929","South America","Peru",NA,NA,NA,"V0190438F","V0190438F_01",NA,"12",NA,NA,"4",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190439F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"O. Buchtien","3810","1912","South America","Bolivia",NA,NA,NA,"V0190439F","V0190439F_01",NA,"10",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190440F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"O. Buchtien","3809","1912","South America","Bolivia",NA,NA,NA,"V0190440F","V0190440F_01",NA,"10",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-07-09 13:23:51-03","F","FMNH-SEEDPLANTS","V0190441F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"O. Buchtien","3809","1912","South America","Bolivia",NA,NA,NA,"V0190441F","V0190441F_01",NA,"10",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190442F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"G. Klug","4114","1935","South America","Peru",NA,NA,NA,"V0190442F","V0190442F_01",NA,"4",NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190443F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"P. C. Hutchison & J. K. Wright","4450","1964","South America","Peru",NA,NA,NA,"V0190443F","V0190443F_01",NA,"3",NA,NA,"19",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190444F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"T. B. Croat","51096","1980","South America","Peru",NA,NA,NA,"V0190444F","V0190444F_01",NA,"11",NA,NA,"6",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190445F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"E. P. Killip & A. C. Smith","22661","1929","South America","Peru",NA,NA,NA,"V0190445F","V0190445F_01",NA,"5",NA,NA,"8",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190446F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"I. Cabrera","3573","1975","South America","Colombia","Caquetá",NA,NA,"V0190446F","V0190446F_01",NA,"10",NA,NA,"1",NA,"-74","1",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190447F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"T. B. Croat","50924","1980","South America","Peru",NA,NA,NA,"V0190447F","V0190447F_01",NA,"10",NA,NA,"29",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190448F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"I. Cabrera","3540","1975","South America","Colombia","Caquetá",NA,NA,"V0190448F","V0190448F_01",NA,"10",NA,NA,"1",NA,"-74","1",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190449F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"G. Gutiérrez V. & F. A. Barkley","17C057","1947","South America","Colombia","Antioquia",NA,NA,"V0190449F","V0190449F_01",NA,"10",NA,NA,"9",NA,"-75.5","7",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190450F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"O. L. Haught","3848","1943","South America","Colombia","Magdalena",NA,NA,"V0190450F","V0190450F_01",NA,"11",NA,NA,"16",NA,"-74.5","10",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190451F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Herb. H. Smith","1420","1898","South America","Colombia","Magdalena",NA,NA,"V0190451F","V0190451F_01",NA,"10",NA,NA,NA,NA,"-74.5","10",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190452F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"O. L. Haught","3608","1943","South America","Colombia","Magdalena",NA,NA,"V0190452F","V0190452F_01",NA,"8",NA,NA,"14",NA,"-74.5","10",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190453F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Herb. H. Smith","1417","1898","South America","Colombia","Magdalena",NA,NA,"V0190453F","V0190453F_01",NA,"8",NA,NA,NA,NA,"-74.5","10",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190454F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. L. Zarucchi","5453","1987","South America","Colombia","Antioquia",NA,NA,"V0190454F","V0190454F_01",NA,"9",NA,NA,"19",NA,"-75.5","7",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190455F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"F. L. Herrera","3242","1931","South America","Peru",NA,NA,NA,"V0190455F","V0190455F_01",NA,"10",NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190456F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"P. Nuñez V. & J. Arque","8272","1987","South America","Peru",NA,NA,NA,"V0190456F","V0190456F_01",NA,"10",NA,NA,"16",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-07-09 13:28:26-03","F","FMNH-SEEDPLANTS","V0190457F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"H. S. Irwin et al.","10341","1965","South America","Brazil",NA,NA,NA,"V0190457F","V0190457F_01",NA,"11",NA,NA,"16",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190458F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Ll. Williams","6024","1929","South America","Peru",NA,NA,NA,"V0190458F","V0190458F_01",NA,"12",NA,NA,"11",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-07-09 13:22:59-03","F","FMNH-SEEDPLANTS","V0190459F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"M. Nee","34540","1987","South America","Brazil",NA,NA,NA,"V0190459F","V0190459F_01",NA,"3",NA,NA,"29",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-07-09 13:28:40-03","F","FMNH-SEEDPLANTS","V0190460F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"M. Nee","33994","1987","South America","Bolivia",NA,NA,NA,"V0190460F","V0190460F_01",NA,"2",NA,NA,"5",NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-07-09 13:29:02-03","F","FMNH-SEEDPLANTS","V0190461F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"M. Cárdenas","2992","1934","South America","Bolivia",NA,NA,NA,"V0190461F","V0190461F_01",NA,"10",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190462F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"T. J. Killeen","549","1984","South America","Bolivia",NA,NA,NA,"V0190462F","V0190462F_01",NA,"11",NA,NA,"15",NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190463F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"F. M. Mamani","461","1995","South America","Bolivia",NA,NA,NA,"V0190463F","V0190463F_01",NA,"2",NA,NA,"20",NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190464F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"T. J. Killeen","548","1984","South America","Bolivia",NA,NA,NA,"V0190464F","V0190464F_01",NA,"11",NA,NA,"15",NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-07-09 13:26:50-03","F","FMNH-SEEDPLANTS","V0190465F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"T. R. Dudley","9097","1968","South America","Peru",NA,NA,NA,"V0190465F","V0190465F_01",NA,"6",NA,NA,"7",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-07-09 13:26:46-03","F","FMNH-SEEDPLANTS","V0190466F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. A. Pavón","26/92","1778","South America","Peru",NA,NA,NA,"V0190466F","V0190466F_01",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-07-09 13:23:08-03","F","FMNH-SEEDPLANTS","V0190468F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"E. I. Dryander",NA,NA,"South America","Colombia",NA,NA,NA,"V0190468F","V0190468F_01",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-07-09 13:26:46-03","F","FMNH-SEEDPLANTS","V0190469F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"E. P. Killip & A. C. Smith","23405","1929","South America","Peru",NA,NA,NA,"V0190469F","V0190469F_01",NA,"5",NA,NA,"29",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190470F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"E. I. Dryander","2825",NA,"South America","Colombia","Valle del Cauca",NA,NA,"V0190470F","V0190470F_01",NA,NA,NA,NA,NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190471F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. L. Zarucchi","7033","1988","South America","Colombia","Antioquia",NA,NA,"V0190471F","V0190471F_01",NA,"11",NA,NA,"2",NA,"-75.5","7",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-07-09 13:18:16-03","F","FMNH-SEEDPLANTS","V0190472F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Bro. R. H. Apolinar","130",NA,"South America","Colombia",NA,NA,NA,"V0190472F","V0190472F_01",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-07-09 13:22:47-03","F","FMNH-SEEDPLANTS","V0190473F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. B. E. Pohl","1032",NA,"South America","Brazil",NA,NA,NA,"V0190473F","V0190473F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"675","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190474F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"A. Dugand G.","109","1932","South America","Colombia",NA,NA,NA,"V0190474F","V0190474F_01",NA,"9",NA,NA,"25",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"676","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190475F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"C. H. Dodson & P. M. Dodson","11313","1981","South America","Ecuador",NA,NA,NA,"V0190475F","V0190475F_01",NA,"9",NA,NA,"17",NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190476F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"H. F. A. von Eggers","15615","1897","South America","Ecuador",NA,NA,NA,"V0190476F","V0190476F_01",NA,"1",NA,NA,"26",NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190477F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"C. H. Dodson & P. M. Dodson","11417","1981","South America","Ecuador",NA,NA,NA,"V0190477F","V0190477F_01",NA,"9",NA,NA,"19",NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190478F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"A. Dugand G.","439","1933","South America","Colombia","Atlántico",NA,NA,"V0190478F","V0190478F_01",NA,"10",NA,NA,"23",NA,"-75","10.75",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190479F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. L. Zarucchi","5446","1987","South America","Colombia","Antioquia",NA,NA,"V0190479F","V0190479F_01",NA,"9",NA,NA,"19",NA,"-75.5","7",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190480F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"A. Dugand G.","631","1934","South America","Colombia","Atlántico",NA,NA,"V0190480F","V0190480F_01",NA,"7",NA,NA,"8",NA,"-75","10.75",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190481F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"H. F. A. von Eggers","15047","1893","South America","Ecuador",NA,NA,NA,"V0190481F","V0190481F_01",NA,"7",NA,NA,"26",NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190482F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"C. H. Dodson & A. H. Gentry","12489","1982","South America","Ecuador",NA,NA,NA,"V0190482F","V0190482F_01",NA,"2",NA,NA,"15",NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190483F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"C. H. Dodson & A. H. Gentry","12596","1982","South America","Ecuador",NA,NA,NA,"V0190483F","V0190483F_01",NA,"2",NA,NA,"17",NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190484F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"A. J. Gilmartin","557",NA,"South America","Ecuador",NA,NA,NA,"V0190484F","V0190484F_01",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190485F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"E. P. Killip & A. C. Smith","14269","1926","South America","Colombia","Bolívar",NA,NA,"V0190485F","V0190485F_01",NA,"11",NA,NA,"7",NA,"-74.3333","9",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190487F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. Cuatrecasas","15345","1943","South America","Colombia","Valle del Cauca",NA,NA,"V0190487F","V0190487F_01",NA,"12",NA,NA,"8",NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190488F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. L. Zarucchi","3878","1985","South America","Colombia","Bolívar",NA,NA,"V0190488F","V0190488F_01",NA,"7",NA,NA,"31",NA,"-74.3333","9",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190489F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. L. Zarucchi","4089","1985","South America","Colombia","Bolívar",NA,NA,"V0190489F","V0190489F_01",NA,"8",NA,NA,"12",NA,"-74.3333","9",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190490F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"J. L. Zarucchi","5640","1987","South America","Colombia","Antioquia",NA,NA,"V0190490F","V0190490F_01",NA,"9",NA,NA,"19",NA,"-75.5","7",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190495F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Bro. Elias","1240","1934","South America","Colombia",NA,NA,NA,"V0190495F","V0190495F_01",NA,"7",NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-07-09 13:23:52-03","F","FMNH-SEEDPLANTS","V0190496F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,"Bro. Elias","1558","1937","South America","Colombia",NA,NA,NA,"V0190496F","V0190496F_01",NA,"7",NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"693","2019-07-09 13:23:01-03","F","FMNH-SEEDPLANTS","V0195182F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0195182F","V0195182F_01",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
