"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"354","2020-07-23 12:24:26-03","CEPLAC","CEPEC","63323","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","W. W. Thomas","10516","1994","09","17",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. 3Km ao N da Rodoviária. Mata ao N da represa.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA
"355","2020-07-23 12:24:26-03","CEPLAC","CEPEC","64368","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. G. Jardim","A. M. de Carvalho","4656","1994","09","17",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 53 parcela n. 2.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,"30/12/1996",NA,NA,NA,NA,NA
"356","2020-07-23 12:24:26-03","CEPLAC","CEPEC","64670","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. G. Jardim","A. M. de Carvalho","4741","1994","09","18",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperana. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 167 parcela n. 5.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,"30/12/1996",NA,NA,NA,NA,NA
"357","2020-07-23 12:24:26-03","CEPLAC","CEPEC","64937","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. G. Jardim","A. M. de Carvalho","5506","1995","01","12",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1386 parcela n. 34.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,"30/12/1996",NA,NA,NA,NA,NA
"358","2020-07-23 12:24:26-03","CEPLAC","CEPEC","65001","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. G. Jardim","A. M. de Carvalho","5533","1995","01","13",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da atniga ponte do Rio Fundão. Árvore n. 1443 parcela n. 35.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,"30/12/1996",NA,NA,NA,NA,NA
"359","2020-07-23 12:24:26-03","CEPLAC","CEPEC","65076","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. G. Jardim","A. M. de Carvalho","5549","1995","01","13",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a aprtir da antiga ponte do Rio Fundão. Árvore n. 1466 parcela n. 35.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,"30/12/1996",NA,NA,NA,NA,NA
"360","2020-07-23 12:24:26-03","CEPLAC","CEPEC","90253","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"P. Fiaschi","A. M. de Carvalho","7063","2002","03","16",NA,"Brasil","Alagoas","MURICÍ","Bananeiras.",NA,"-9.229722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35W52'78","9S13'47",NA,"30/12/2002",NA,NA,NA,NA,NA
"361","2020-07-23 12:24:26-03","CEPLAC","CEPEC","85601","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"M. L. Guedes","M. L. Guedes","6673","1996","11","03",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Extremo Sul. Projeto Cedro da Veracel Celulose.","-39.016667","-16.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","16S16'",NA,"30/01/2000",NA,NA,NA,NA,NA
"362","2020-07-23 12:24:26-03","CEPLAC","CEPEC","85827","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"M. L. Guedes","M. L. Guedes","6771","1999","10","22",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Extremo Sul.","-39.016667","-16.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","16S16'",NA,"30/12/1999",NA,NA,NA,NA,NA
"363","2020-07-23 12:24:26-03","CEPLAC","CEPEC","89100","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","W. W. Thomas","12412","2001","05","14",NA,"Brasil","Alagoas","MURICÍ","Poço D'Anta, ca. 16-19Km NNW de Murucí, perto da Rod. Mata de Muricí.","-35.883333","-9.216667",NA,"<ll>dwc_commonname:</ll>",NA,NA,"550","550",NA,NA,NA,NA,"35W53'","9S13'",NA,NA,NA,NA,NA,NA,NA
"364","2020-07-23 12:24:26-03","CEPLAC","CEPEC","95928","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. de P.-Souza","W. W. Thomas","13156",NA,NA,NA,NA,"Brasil","Alagoas","FLEXEIRAS","Serra das Águas Belas. 18,5Km ao N junção da BR-101/Rod. p/ Maceió , depois 2-3Km ao W da estrada de pedra.","-35.766667","-9.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35W46'","9S14'",NA,"07/04/2004",NA,NA,NA,NA,NA
"365","2020-07-23 12:24:26-03","CEPLAC","CEPEC","97689","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"P. Fiaschi","P. Fiaschi","1726","2003","10","23",NA,"Brasil","Bahia","URUÇUCA","Rod. Ilhéus/Itacaré, entrada a esquerda, na rotatória de acesso a Uruçuca, ca. 9,5Km, ramal a esq. Parque Estadual Serra do Condurú.","-39.1","-14.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W6'","14S29'",NA,"28/02/2004",NA,NA,NA,NA,NA
"366","2020-07-23 12:24:26-03","CEPLAC","CEPEC","96436","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. de P.-Souza","W. W. Thomas","13263","2001","04","04",NA,"Brasil","Alagoas","UNIÃO DOS PALMARES","Serra das Bananeiras.","-35.866667","-9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35W52'","9S12'",NA,"07/04/2004",NA,NA,NA,NA,NA
"367","2020-07-23 12:24:26-03","CEPLAC","CEPEC","94209","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","P. Fiaschi","1222","1971","12","05",NA,"Brasil","Bahia","UNA","Estrada Una/Santa Luzia, ca. 1Km após a Vila São João (ca. 20Km de Una), ramal a esquerda. ESCAN/CEPLAC.","-39.2","-15.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W12'","15S23'",NA,NA,NA,NA,NA,NA,NA
"368","2020-07-23 12:24:26-03","CEPLAC","CEPEC","8610","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","T. S. dos Santos","2279","1972","04","24",NA,"Brasil","Bahia","BELMONTE","BR-101, trecho Jequitinhonha ao Rio Pardo, KM 32 do primeiro.","-38.8828010559082","-15.8631000518799",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-07-23 12:24:26-03","CEPLAC","CEPEC","43926","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"T. S. dos Santos","T. S. dos Santos","4395","1988","07","26",NA,"Brasil","Bahia","BELMONTE","Km 25 Rod. Belmonte/Itapebi.","-38.8828010559082","-15.8631000518799",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,"30/12/1988",NA,NA,NA,NA,NA
"370","2020-07-23 12:24:26-03","CEPLAC","CEPEC","42413","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"M. Sobral","M. Sobral","5559","1987","03","01",NA,"Brasil","Bahia","ILHÉUS","Ramal da BR-415 Rod. Ilheus/Japu, em desvio a esq. no Km 10.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,"30/12/1988",NA,NA,NA,NA,NA
"371","2020-07-23 12:24:26-03","CEPLAC","CEPEC","61112","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","A. M. de Carvalho","4490","1994","04","06",NA,"Brasil","Bahia","PORTO SEGURO","Reserva da Brasil Holanda de Ind. S/A. Entrada no Km 22 da Rod. Eunápolis/Porto Seguro. Ca. 9,5Km na entrada.","-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-07-23 12:24:26-03","CEPLAC","CEPEC","23121","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. de Carvalho","A. Rylands","102","1980","11","12",NA,"Brasil","Bahia","UNA","A W da Estação Experimental Lemos Maia. CEPLAC. Mata a W da Estação.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,"36070","auto","0*0'0","0*0'0",NA,"01/05/1981",NA,NA,NA,NA,NA
"373","2020-07-23 12:24:26-03","CEPLAC","CEPEC","43349","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","A. Chautems","222","1987","02","25",NA,"Brasil","Bahia","UNA","Estação Experimental Lemos Maia. CEPLAC. prox. a um corrego.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"374","2020-07-23 12:24:26-03","CEPLAC","CEPEC","24368","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","L. A. Mattos-Silva","1308","1981","07","20",NA,"Brasil","Bahia","UNA","KM 37 da Rod. São José (entroncamento da BR-101)/Una.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-07-23 12:24:26-03","CEPLAC","CEPEC","13168","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"S. A. Mori","S. A. Mori","9317","1978","02","26",NA,"Brasil","Bahia","UNA","Rod. BA-265. A 22Km de Una.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/1978",NA,NA,NA,NA,NA
"376","2020-07-23 12:24:26-03","CEPLAC","CEPEC","13178","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"S. A. Mori","S. A. Mori","9305","1978","02","26",NA,"Brasil","Bahia","UNA","Rod. BA-265, a 23Km de Uma.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/01/1978",NA,NA,NA,NA,NA
"377","2020-07-23 12:24:26-03","CEPLAC","CEPEC","53746","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","W. W. Thomas","8755","1991","07","01",NA,"Brasil","Bahia","URUÇUCA","7,3Km ao N de Serra Grande na Rod. para Itacaré. Fazenda Lagoa. Parcela 49. Árvore #2460.","-39.2844009399414","-14.5930995941162",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-07-23 12:24:26-03","CEPLAC","CEPEC","30859","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","1641","1986","03","03",NA,"Brasil","Bahia","CANAVIEIRAS","Faz. Gromogô, Km 22 Rod. Canavieiras/Santa Luzia (BA-270). Ramal a direita.","-38.9472007751465","-15.6750001907349",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,"30/12/1983",NA,NA,NA,NA,NA
"379","2020-07-23 12:24:26-03","CEPLAC","CEPEC","66318","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"M. L. Guedes","A. J. Ribeiro",NA,"1994","10","16",NA,"Brasil","Bahia","EUNÁPOLIS",NA,"-39.5802993774414","-16.3775005340576",NA,NA,NA,NA,NA,NA,NA,NA,"37596","auto",NA,NA,NA,"30/12/1994",NA,NA,NA,NA,NA
"380","2020-07-23 12:24:26-03","CEPLAC","CEPEC","7980","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"S. A. Mori","L. E. de M. Filho","2995","1970","11","28",NA,"Brasil","Bahia","EUNÁPOLIS","Entre Eunapolis/Itabela, ca. Km 15.","-39.5802993774414","-16.3775005340576",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,"37596","auto",NA,NA,NA,"30/12/1978",NA,NA,NA,NA,NA
"381","2020-07-23 12:24:26-03","CEPLAC","CEPEC","70904","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","3358","1996","02","08",NA,"Brasil","Bahia","ILHÉUS","Castelo Novo. Coletas no KM 4 na estrada para a Estação Experiemental do Almada e o povoado de Ribeira das Pedras. Entrada no Km 20 Rod. Ilhéus/Uruçuca","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"382","2020-07-23 12:24:26-03","CEPLAC","CEPEC","29077","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","L. A. Mattos-Silva","1547","1982","02","17",NA,"Brasil","Bahia","ILHÉUS","KM 8 do ramal que liga a Rod. Br-415 (Ilhésu/Itabuna) ao povoado Japu. Ramal com entrada a 13Km de Ilhéus.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-07-23 12:24:26-03","CEPLAC","CEPEC","1269","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"S. A. Mori","R. P. Belém","1643","1965","08","30",NA,"Brasil","Bahia","ILHÉUS","Margem da Rod. Ilheus/Itabuna.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,"30/12/1978",NA,NA,NA,NA,NA
"384","2020-07-23 12:24:26-03","CEPLAC","CEPEC","36318","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","1829","1985","02","26",NA,"Brasil","Bahia","ILHÉUS","Ramal novo p/ Vila Brasil, entrada no Km 28 Rod. Ilheus/Una, a direita. Kms 3 a 7.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,"30/12/1985",NA,NA,NA,NA,NA
"385","2020-07-23 12:24:26-03","CEPLAC","CEPEC","11526","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","T. S. dos Santos","2938","1975","02","28",NA,"Brasil","Bahia","ITACARÉ","Estrada da Barragem.","-38.9967002868652","-14.2775001525879",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-07-23 12:24:26-03","CEPLAC","CEPEC","137613","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"Valadão, R. & Guedes, M.L.","Valadão, R.","693",NA,NA,NA,NA,"Brasil","Bahia","ITUBERÁ",NA,"-39.1492004394531","-13.7321996688843",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"22399","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-07-23 12:24:26-03","CEPLAC","CEPEC","136758","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"R. Valadão","R. Valadão","670","2007","07","14",NA,"Brasil","Bahia","ITUBERÁ","Ltiroal Sul. Município de Ituberá/Grapiúna. Fragmento do Pacangê, lado Sul.","-39.1492004394531","-13.7321996688843",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"22399","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-07-23 12:24:26-03","CEPLAC","CEPEC","3665","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"S. A. Mori & J. Kallunki","S. G. da Vinha","106",NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-07-23 12:24:26-03","CEPLAC","CEPEC","81698","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","A. M. Amorim","2544","1998","09","13",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Área limite entre o PARNA e a Reserva Indígena Barra Velha, da tribo Pataxó.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-07-23 12:24:26-03","CEPLAC","CEPEC","42943","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","P. J. M. Maas","7032","1987","11","26",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecológica do Pau-brasil, ca. 16Km a W de Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-07-23 12:24:26-03","CEPLAC","CEPEC","31471","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"H. S. Brito","H. S. Brito","191","2003","02","05",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecológica do Pau-brasil. leito do rio temporario, atras do pomar.","-39.0247001647949","-16.2780990600586",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,"30/12/1983",NA,NA,NA,NA,NA
"392","2020-07-23 12:24:26-03","CEPLAC","CEPEC","7861","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. F. C. Oliveira","R. S. Pinheiro","1695","1971","11","03",NA,"Brasil","Bahia","santa luzia","Rod. Sta. Luzia/Canavieiras.","-39.3342018127441","-15.4294004440308",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"33804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-07-23 12:24:26-03","CEPLAC","CEPEC","127752","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"R. de O. Perdiz","Perdiz, R. de O.","623","2010","02","21",NA,"Brasil","Bahia","UNA","Fazenda Açaí, 18km após a entrada da via de acesso à Colônia de Una.","-39.0752983093262","-15.2932996749878",NA,"Corte do caule evidencia sistema vascular radial (como em Annonaceae). Flores e frutos em álcool.",NA,NA,NA,NA,NA,NA,"36070","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA
"394","2020-07-23 12:24:26-03","CEPLAC","CEPEC","78194","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"L. A. Mattos-Silva","T. G. Bacelar","22","1998","02","18",NA,"Brasil","Bahia","UNA","Fazenda São rafael (antiga Dendhevea). Ramal à esqurda, aprox. a 1Km da sede, rumo ao córrego do Tucum.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-07-23 12:24:26-03","CEPLAC","CEPEC","147289","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. Martini","A. Martini","104","1999","03","25",NA,"Brasil","Bahia","UNA","Reserva Biológica de Uma (REBIO). Piedade. SB3.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto","39W8'78","15S10'66",NA,"30/12/1999",NA,NA,NA,NA,NA
"396","2020-07-23 12:24:26-03","CEPLAC","CEPEC","94029","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. Martini","A. Martini","65","1999","01","18",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Clareira 3.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto","39W8'78","15S10'66",NA,"30/12/1999",NA,NA,NA,NA,NA
"397","2020-07-23 12:24:26-03","CEPLAC","CEPEC","56618","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","A. M. Amorim","802","1992","10","06",NA,"Brasil","Bahia","URUÇUCA","Distrito de Serra Grance. 7,3Km na estrada Serra Grande/Itacaré. Fazenda Lagoa.","-39.2844009399414","-14.5930995941162",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-07-23 12:24:26-03","CEPLAC","CEPEC","56391","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"A. M. Amorim","A. M. Amorim","686","1992","08","26",NA,"Brasil","Bahia","URUÇUCA","Estrada que liga Serra Grande/Itacaré, coletas a 8Km partindo de Serra Grande.","-39.2844009399414","-14.5930995941162",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-07-23 12:24:26-03","CEPLAC","CEPEC","58412","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2938","2001","04","02",NA,"Brasil","Bahia","WENCESLAU GUIMARÃES","Reserva Estadual. Coletas próximas ao 'Pico do Urubu.","-39.4794006347656","-13.686900138855",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,"37469","auto",NA,NA,NA,"30/12/1993",NA,NA,NA,NA,NA
"400","2020-07-23 12:24:26-03","CEPLAC","CEPEC","76353","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"J. G. Jardim","M. M. Arbo","7854","1997","02","10",NA,"Brasil","Pernambuco","RECIFE","Dois Irmãos.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,"30/01/1998",NA,NA,NA,NA,NA
"401","2020-07-23 12:24:26-03","CEPLAC","CEPEC","5629","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"S. A. Mori","T. S. dos Santos","726","1970","04","16",NA,"Brasil","Bahia","ITACARÉ","Ao S da beira mar.","-38.9967002868652","-14.2775001525879",NA,"<ll>dwc_commonname:</ll> Cravo-de-caipora",NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,"30/12/1978",NA,NA,NA,NA,NA
"402","2020-07-23 12:24:26-03","CEPLAC","CEPEC","15443","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana",NA,"S. A. Mori","S. A. Mori","10778","1978","10","18",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Arredores da Estação Ecológica do Pau-brasil, ca. 17Km a W de Porto Seguro, estrada velhad de Sta. Cruz Cabrália.","-39.0247001647949","-16.2780990600586",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
