"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount"
"786","2019-09-05 15:44:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"H. Ruíz L. & J. A. Pavón",NA,"1778",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"787","2017-07-31 13:21:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","RRC ID Flag","G. T. Prance","30207","1987","11","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pará","-53","-4",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"30207",NA,NA
"788","2015-03-07 08:50:41-03","F","FMNH-SEEDPLANTS","V0120093F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120093F","V0120093F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"789","2017-06-01 15:45:20-03","F","FMNH-SEEDPLANTS","V0119911F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. Cuatrecasas","16328","1944","2","19","South America","Colombia",NA,NA,NA,"V0119911F","V0119911F_01",NA,"Valle del Cauca","-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"790","2015-03-07 08:50:41-03","F","FMNH-SEEDPLANTS","V0120086F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120086F","V0120086F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"791","2015-03-07 08:50:41-03","F","FMNH-SEEDPLANTS","V0120087F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120087F","V0120087F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"792","2015-03-07 08:50:41-03","F","FMNH-SEEDPLANTS","V0120088F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120088F","V0120088F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"793","2015-03-07 08:50:41-03","F","FMNH-SEEDPLANTS","V0120089F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120089F","V0120089F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"794","2015-03-07 08:50:41-03","F","FMNH-SEEDPLANTS","V0120090F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120090F","V0120090F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"795","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120098F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120098F","V0120098F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"796","2017-06-01 15:27:15-03","F","FMNH-SEEDPLANTS","V0120091F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. Cuatrecasas","9019","1940","4","3","South America","Colombia",NA,NA,NA,"V0120091F","V0120091F_01",NA,"Caquetá","-74","1",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"797","2017-06-01 15:40:14-03","F","FMNH-SEEDPLANTS","V0120097F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. Cuatrecasas","14170","1943","2","25","South America","Colombia",NA,NA,NA,"V0120097F","V0120097F_01",NA,"Cauca","-76.8333","2.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"798","2017-06-01 15:41:35-03","F","FMNH-SEEDPLANTS","V0120099F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. Cuatrecasas","16328","1944","2","19","South America","Colombia",NA,NA,NA,"V0120099F","V0120099F_01",NA,"Valle del Cauca","-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"799","2017-06-01 15:33:07-03","F","FMNH-SEEDPLANTS","V0120100F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"O. L. Haught","4925","1946","7","2","South America","Colombia",NA,NA,NA,"V0120100F","V0120100F_01",NA,"Antioquia","-75.5","7",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"800","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120101F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120101F","V0120101F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"801","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120102F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120102F","V0120102F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"802","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120103F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0120103F","V0120103F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"803","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120104F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120104F","V0120104F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"804","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120105F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120105F","V0120105F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"805","2017-06-01 15:39:17-03","F","FMNH-SEEDPLANTS","V0120107F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J. Cuatrecasas","21358","1946","5","28","South America","Colombia",NA,NA,NA,"V0120107F","V0120107F_01",NA,"Chocó","-77","6",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"806","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120109F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120109F","V0120109F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"807","2017-06-01 15:34:12-03","F","FMNH-SEEDPLANTS","V0120110F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Herb. H. Smith","458","1898",NA,NA,"South America","Colombia",NA,NA,NA,"V0120110F","V0120110F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"808","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120111F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120111F","V0120111F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"809","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120112F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120112F","V0120112F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"810","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120113F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120113F","V0120113F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"811","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120114F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120114F","V0120114F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"812","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120115F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120115F","V0120115F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"813","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120116F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120116F","V0120116F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"814","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120117F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120117F","V0120117F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"815","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120118F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120118F","V0120118F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"816","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120119F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120119F","V0120119F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"817","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120120F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120120F","V0120120F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"818","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120121F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0120121F","V0120121F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"819","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120122F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120122F","V0120122F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"820","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120123F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120123F","V0120123F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"821","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120124F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0120124F","V0120124F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"822","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120125F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120125F","V0120125F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"823","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120126F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0120126F","V0120126F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"824","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120127F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0120127F","V0120127F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"825","2015-03-07 08:50:42-03","F","FMNH-SEEDPLANTS","V0120128F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0120128F","V0120128F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"826","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120129F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0120129F","V0120129F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"827","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120130F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0120130F","V0120130F_01",NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"828","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120131F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0120131F","V0120131F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"829","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120132F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0120132F","V0120132F_01",NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"830","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120133F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0120133F","V0120133F_01",NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"831","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120134F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120134F","V0120134F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"832","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120135F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120135F","V0120135F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"833","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120136F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120136F","V0120136F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"834","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120137F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120137F","V0120137F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"835","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120138F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0120138F","V0120138F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"836","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120139F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120139F","V0120139F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"837","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120140F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0120140F","V0120140F_01",NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"838","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120141F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120141F","V0120141F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"839","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120142F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120142F","V0120142F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"840","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120143F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120143F","V0120143F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"841","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120144F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120144F","V0120144F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"842","2015-03-07 08:50:43-03","F","FMNH-SEEDPLANTS","V0120145F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0120145F","V0120145F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"843","2015-03-07 08:51:07-03","F","FMNH-SEEDPLANTS","V0132155F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0132155F","V0132155F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"844","2015-03-07 09:06:21-03","F","FMNH-SEEDPLANTS","V0181996F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0181996F","V0181996F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"845","2019-09-24 14:21:22-03","F","FMNH-SEEDPLANTS","V0537599F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","RRC ID Flag","R. B. Foster","12611","1988","12","18","South America","Peru",NA,NA,NA,"V0537599F",NA,NA,"Madre de Dios","-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"12611",NA,NA
"846","2019-09-24 14:21:23-03","F","FMNH-SEEDPLANTS","V0537600F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","RRC ID Flag","P. J. Barbour","5066","1980","5","1","South America","Peru",NA,NA,NA,"V0537600F",NA,NA,"Madre de Dios","-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"5066",NA,NA
"847","2019-09-24 14:21:23-03","F","FMNH-SEEDPLANTS","V0537601F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","RRC ID Flag","R. B. Foster","8025","1980","12",NA,"South America","Peru","Oxapampa",NA,NA,"V0537601F",NA,NA,"Pasco","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"8025",NA,NA
