"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"336","2020-09-12 05:00:02-03","US","US","3294139","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. A. Steyermark","87515","1960","11","12","South America - Neotropics","Venezuela","Venezuela, Delta Amacuro, Swampy Manicaria forest along lower section of river, upstream from Casa Cuyubini.",NA,NA,NA,NA,"US01484198","US01484198_01","Delta Amacuro",NA,"90",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"337","2020-09-12 05:00:02-03","US","US","1379921","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"US00702309","US00702309_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"338","2020-09-12 05:00:02-03","US","US","2889846","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Watkins, J. E., Jr.","B. Maguire & R. S. Cowan","39293","1955","1","22","South America - Neotropics","Guyana","Matthew's Ridge, Barima River drainage; NW District","-60.16","7.5",NA,NA,"US00702317",NA,"Barima-Waini",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"339","2020-09-12 05:00:02-03","US","US","84022","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","F. M. R. Leprieur","111","1835","7",NA,"South America - Neotropics","French Guiana","Gabaret",NA,NA,NA,NA,"US00702313",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"340","2020-09-12 05:00:02-03","US","US","2889885","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. A. Steyermark","87515","1960","11","12","South America - Neotropics","Venezuela","Venezuela, Territorio Delta Amacuro, Swampy Manicaria forest along lower section of river, upstream from Casa Cuyubini. Inundated forest Rio Cuyubini.",NA,NA,NA,NA,"US01484199",NA,"Delta Amacuro",NA,"90",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"341","2020-09-12 05:00:02-03","US","US","834979","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Riedel, --","308","1885","12",NA,"South America","Brazil","Brasilia.",NA,NA,NA,NA,"US01484222","US01484222_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"342","2020-09-12 05:00:02-03","US","US","1662690","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"O. L. Haught","1776","1935","6","19","South America - Neotropics","Colombia","Colombia, Department of Sur de Santander, vicinity of Puerto Berrio, between Carare and Magdalena rivers. San Juan valley (Camp VI)",NA,NA,NA,NA,"US01484203","US01484203_01","Magdalena",NA,"100","700","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"343","2020-09-12 05:00:02-03","US","US","3479196","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"M. Sundue, M. Nee, M. Soto & D. Soto","712","2002","4","22","South America - Neotropics","Bolivia","Bolivia, Depto. Santa Cruz, Prov. Ichillo. N side of Rio Moile, SW. from Camoamento Moile of Parque Nacional Amboro.","-64.13","-17.3967",NA,NA,"US01484215",NA,"Santa Cruz",NA,"275",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"344","2020-09-12 05:00:02-03","US","US","1705777","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"O. L. Haught","1886","1936","6","20","South America - Neotropics","Colombia","Colombia, Department of Santander, vicinity of Barranca Bermeja, Magdalena Valley, between Sogamoso and Carare River.",NA,NA,NA,NA,"US01484206",NA,"Magdalena",NA,"100","500","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"345","2020-09-12 05:00:02-03","US","US","3077617","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"B. Øllgaard, E. Asanza C., J. Brandbyge, S. Roth & C. Sperling","34923","1980","7","21","South America - Neotropics","Ecuador","Ecuador, Prov. Pastaza, Rio Bobonaza, near outlet into Rio Pastaza, between Destacamento Cabo Pozo and La Boca.","-76.63","-2.5",NA,NA,"US01484208",NA,"Pastaza",NA,"275",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"346","2020-09-12 05:00:02-03","US","US","3424982","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. D. Clarke, S. A. Mori & S. Heald","4234","1997","3","24","South America - Neotropics","Guyana","Iwokrama Rainforest Reserve. Iwokrama Mts., 0-1 km SE of camp at bottom of gorge","-58.8103","4.3375",NA,NA,"US00697382",NA,"Potaro-Siparuni",NA,"75","150","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"347","2020-09-12 05:00:02-03","US","US","1480013","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"E. P. Killip & A. C. Smith","27900","1929","8","24","South America - Neotropics","Peru","Peru, Dept. Loreto: Puerto Arturo, lower Rio Huallaga below Yurimaguas.",NA,NA,NA,NA,"US01484216","US01484216_01","Loreto",NA,"135",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"348","2020-09-12 05:00:02-03","US","US","2083311","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"L. Aristeguieta","1748","1953","6",NA,"South America - Neotropics","Venezuela","Venezuela, Helecho trepador. Carretera Sta. Teresa-Alta-gracia de Orituco. Bosque siempre verde.",NA,NA,NA,NA,"US01484195",NA,NA,NA,"600","700","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"349","2020-09-12 05:00:02-03","US","US","2994623","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"B. M. Boom & S. Mori","2030","1982","10","13","South America - Neotropics","French Guiana","Guyane Francaise, Saül. Tropical Moist Forest. Monts La Fumee.","-53.2","3.62",NA,NA,"US01484192",NA,NA,NA,"200","400","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"350","2020-09-12 05:00:02-03","US","US","2843823","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"C. H. Dodson","5796","1975","2","27","South America - Neotropics","Ecuador","Ecuador, Rio Palenque Biological Station, km 56 Quevedo - Santo Domingo. Prov. Los Rios.",NA,NA,NA,NA,"US01484194","US01484194_01","Los Ríos",NA,"150","220","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"351","2020-09-12 05:00:02-03","US","US","834977","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","G. S. Jenman","925 ?",NA,NA,NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"US00702312","US00702312_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"352","2020-09-12 05:00:02-03","US","US","2427492","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","F. M. R. Leprieur","s.n.","1820",NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"US00702308",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"353","2020-09-12 05:00:02-03","US","US","1831153","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. Cuatrecasas","13256","1941","11","16","South America - Neotropics","Colombia","Colombia, Cordillera Oriental, Departamento Norte de Santander; region del Sarare: hoya del rio Cubugon entre la Quebrada de Gibraltar y La Palma.",NA,NA,NA,NA,"US01484202",NA,"Norte de Santander",NA,"320","400","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"354","2020-09-12 05:00:02-03","US","US","834978","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"R. Spruce","2368","1852","6",NA,"South America","Brazil","Prope San Gabriel da Cachoeira ad Rio Negro.",NA,NA,NA,NA,"US01484221","US01484221_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"355","2020-09-12 05:00:02-03","US","US","3132049","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"L. Skog, C. Feuillet & A. Rossman","7161","1986","10","30","South America - Neotropics","French Guiana","The Guianas, French Guiana.Saül region: along trail 14 ( Trace Belvedere Nord) & 16 (Junction La Douane-Belvedere). Wet Forest, beyond airport near Crique Cochon. SE of Saul.","-53.18","3.57",NA,NA,"US01484197","US01484197_01",NA,NA,"200","210","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"356","2020-09-12 05:00:02-03","US","US","3366645","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"E. Forero, R. Jaramillo M., J. Espina & P. Palacios H.","6621","1980","3","4","South America - Neotropics","Colombia","Colombia, departmento del Choco. Municipio de San Jose del Palmer, hoya del Rio Torito (afluente del Rio Habita), declive occidental, Finca Los Guaduales",NA,NA,NA,NA,"US01484204",NA,"Chocó",NA,"730","830","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"357","2020-09-12 05:00:02-03","US","US","2642696","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. Schunke Vigo","3203","1969","6","21","South America - Neotropics","Peru","Peru, Dpto. San Martin: Prov. Mariscal Caceres. Trocha a la Cocha, al oeste del caserío de Nuevo Progreso (margen izquierdo del Río Huallaga). Dtto. Uchiza.",NA,NA,NA,NA,"US01484214",NA,"San Martin",NA,"500",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"358","2020-09-12 05:00:02-03","US","US","2019800","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","Forestry Bureau-Surinam","6341","1923","8","17","South America - Neotropics","Suriname","Raleigh Falls, Coppename R.","-56.2","4.71",NA,NA,"US00702311","US00702311_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"359","2020-09-12 05:00:02-03","US","US","2427491","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","F. L. Splitgerber","s.n.",NA,NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,NA,NA,"US01617074",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"360","2020-09-12 05:00:02-03","US","US","1459605","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G.","A. C. Smith","3012","1938","1","8","South America - Neotropics","Guyana","Shodikar Creek, basin of (Essequibo tributary)","-58.63","1.3",NA,NA,"US00702310","US00702310_01","U. Takutu-U. Essequibo",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"361","2020-09-12 05:00:02-03","US","US","1480180","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"E. P. Killip & A. C. Smith","30228","1929","10","23","South America - Neotropics","Brazil","Brazil, State of Para: Breves, Amazon estuary; swampy jungle.",NA,NA,NA,NA,"US01484218","US01484218_01","Pará",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"362","2020-07-23 12:22:38-03","CEPLAC","CEPEC","122132","PreservedSpecimen","Plantae",NA,NA,"Schizaeaceae","Anetium","citrifolium","Anetium citrifolium",NA,"F. B. Matos","F. B. Matos","150","2004","12","21",NA,"Brasil","Reserva Natural Rio Cachoeira (SPVS). Área do Gervásio. Trilha do Meio.","-48.683333","-25.25",NA,NA,NA,NA,"Paraná","antonina",NA,NA,NA,NA,NA,NA,"48W41'","25S15'",NA,NA,"30/12/2007",NA,NA
"363","2019-12-19 16:20:56-03","UFMG","BHCB-SL","135170","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Viana, PL; Marino, F; Giorni, VT; Silva, CR","4386","2009","10","03","América","Brasil","Floresta Nacional de Carajás, S11D","-50.273056","-6.355",NA,"Floresta Ombrófila Aberta","BHCB002145","BHCB002145","Pará","Canaã dos Carajás","650","650",NA,NA,NA,NA,"-50.273056","-6.355",NA,NA,NA,NA,NA
"364","2019-11-07 11:19:35-03","UFMG","BHCB-SL","91701","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Salino, A","Salino, A","10293","2005","03","29","América","Brasil","Parque Estadual do Jacupiranga, Distrito de Itapitangui","-48.001111","-25.005278",NA,"Epífita a 50 cm de altura. Interiror de mata alagada. Mata de restinga.",NA,NA,"São Paulo","Cananéia","50","50",NA,NA,NA,"2005","-48.001111","-25.005278","03",NA,NA,NA,NA
"365","2021-01-12 15:24:42-03","UFMG","BHCB-SL","163028","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Almeida, TE","Almeida, TE; et al.;","3218","2013","03","28","América","Brasil","Curso Taxonomia de Campo USP/ESALQ - UNICAMP, Reserva Votorantim, Complexo Juquiá, Trilha da Casa de Pedra. UHE Serraria. Floresta Ombrófial Densa.","-47.555556","-24.165833",NA,"Erva epífita de 0,5-1,5m de altura, a beira de trilha no interior de floresta.",NA,NA,"São Paulo","Juquiá","102","102",NA,NA,NA,"2013","-47.555556","-24.165833","03","28",NA,NA,NA
"366","2019-11-07 11:19:35-03","UFMG","BHCB-SL","29386","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Salino, A","Salino, A","2017","1994","07","21","América","Brasil","Fazenda Intervales, Base de Saibadela","-47.9199981689453","-24.3799991607666",NA,"Epífita em tronco de árvore.",NA,NA,"São Paulo","Sete Barras",NA,NA,NA,"34059","auto","1994",NA,NA,NA,NA,NA,NA,NA
"367","2019-12-19 16:19:32-03","UFMG","BHCB-SL","196596","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Salino, A","Dittrich, VAO; Salino, A; Sanín, D","2278","2018","09","20","América","Brasil","Fazenda Boa Vista, Pedra Lascada","-39.5425","-14.774722",NA,"Epífita entre 0 e 1,5m de altura sobre Euterpe edulis em Floresta Ombrófila Densa bem conservada.",NA,NA,"Bahia","Coaraci","570","570",NA,NA,NA,NA,"-39.5425","-14.774722",NA,NA,NA,NA,NA
"368","2019-11-01 15:18:13-03","UnB","UB","137206","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Kramer, KU","Egler, WA; Irwin, HS","46694","1961","08","27","Southern America","Brasil","Rio Jari. Near Cachoeira Macacoara","-53.35","0.883333",NA,"Leaves fleshy, pendent. The rhizome weak, easily broken; Epiphyte; On vertical tree trunk","UB0035178","UB0035178","Amapá",NA,"200","200",NA,NA,NA,"1963","-53.35","0.883333",NA,NA,NA,NA,NA
"369","2019-11-01 15:18:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Pietrobom, MR","Ferreira, LSL; Pietrobom, MR","01","2007","02","15","Southern America","Brasil","Ilha do Combu. Comunidade Combu, propriedade do Sr Rui","-36.4921989440918","-9.57110977172852",NA,"Floresta de várzea, epífita",NA,NA,"Alagoas","Belém",NA,NA,NA,"8349","auto","2007",NA,NA,"02","15",NA,NA,NA
"370","2020-04-30 16:08:07-03","UFMT","CNMT","4450","S","Plantae","Monilophyta",NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"Neiva,S.Z.","478","2007","03","12",NA,"Brasil","Sitio 3 irmãos.","-60.541667","-13.116667",NA,"Linha 1; Km 35,5; Rio Escondido; Encontrada a 50m. abaixo da ponte na margem esquerda do rio; Vegetação ralaColeção Zoobotânica James Alexander Ratter - Plantas do Rio das Mortes","CNMT004450",NA,"Rondônia","Colorado do Oeste",NA,NA,NA,NA,NA,NA,"60°32'30W","13°07'00S",NA,NA,NA,NA,NA
"371","2019-12-11 08:55:02-03","UNEMAT","NX-CRIPTOGAMOS","18305","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg","Pietrobom, M.R.","Pietrobom, M.R.; Maciel, S.","8162","2008","12","06",NA,"Brasil","FLOTA do Paru, trilha 4 de 3000m, ca, proxima do rio Paru D#?#Este","-53.24575","0.955528",NA,"HABITAT: Floresta de terra firme alterada, epifíta sobre palmeira próximo do rio",NA,NA,"Pará","Almeirim","70","70",NA,NA,NA,"2008","53°14'44,7''W","0°57'19,9''N","12","06",NA,NA,NA
"372","2019-12-11 08:55:02-03","UNEMAT","NX-CRIPTOGAMOS","19044","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg","Pietrobom, M.R.","Pietrobom, M.R.; et al.","6756","2007","01","19",NA,"Brasil","Floresta Nacional de Caxiuanã, grade do PPBio, Linha F, parcela 26, ca.","-51.619806","-2.005444",NA,"HABITAT: Floresta de terra firme, epfíta na base de tronco vivo.",NA,NA,"Pará","Melgaço/Portel",NA,NA,NA,NA,NA,"2007","51°37'11,3W","2°00'19,6S","01","19",NA,NA,NA
"373","2019-12-11 08:55:02-03","UNEMAT","NX-CRIPTOGAMOS","19159","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg","Pietrobom, M.R.","Vilhena, R.S.; Pietrobom, M.R.","5","2010","11","29",NA,"Brasil","atrás do antigo matadouro municipal, mata do jijú, ca.","-47.566111","-1.369167",NA,"HABITAT: Epífita na base de tronco vivo no interior da floresta inundável.",NA,NA,"Pará","Santa Maria do Pará",NA,NA,NA,NA,NA,"2014","47°33'58''W","1°22'09''S","12","15",NA,NA,NA
"374","2019-12-11 08:55:02-03","UNEMAT","NX-CRIPTOGAMOS","19135","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg","Pietrobom, M.R.","Pietrobom, M.R.; et al.","6711","2007","01","16",NA,"Brasil","Floresta Nacional de Caxiuanã, grade do PPBio, linha E, parcela 23, ca.",NA,"-1.996389",NA,"HABITAT: Floresta de terra firme, epifita na base de tronco vivo.",NA,NA,"Pará","Melgaço/Portel",NA,NA,NA,NA,NA,"2007","51°38'19,3W","1°59'47''S","01","16",NA,NA,NA
"375","2019-12-11 08:55:02-03","UNEMAT","NX-CRIPTOGAMOS","18955","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Pietrobom,M.R.","Ferreira, L.S.L.; Pietrobom, M.R.","1","2007","02","15",NA,"Brasil","Ilha do combu.Comunidade Combu, propriedade do Sr.Rui.","-48.5043983459473","-1.4558299779892",NA,"HABITAT: Floresta de Várzea,epífita.",NA,NA,"Pará","Belém",NA,NA,NA,"48462","auto","2007",NA,NA,"02","15",NA,NA,NA
"376","2019-12-11 08:55:02-03","UNEMAT","NX-CRIPTOGAMOS","19096","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Pietrobom","Pietrobom, M.R.","5836","2005","03","04",NA,"Brasil","Estação Cientifica ferreira penna, próximo do igarapé sapucuzinho.","-50.7122001647949","-1.80444002151489",NA,"HABITAT: Epífita sobre tronco de Arbusto, na cabeceira do igapó .",NA,NA,"Pará","Melgaço",NA,NA,NA,"142262","auto","2005",NA,NA,"03","04",NA,NA,NA
"377","2019-12-11 08:55:02-03","UNEMAT","NX-CRIPTOGAMOS","8426","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg",NA,"Neiva, S.Z.","421","2007","02","02",NA,"Brasil","Linha 175 km 20. Proprietário Sr. José Manuel dos Anjos.","-60.5416984558105","-13.1167001724243",NA,"HABITAT: Epífita em bacurí. Encontrada próximo ao córrego, vegetação rala, solo arenoso.",NA,NA,"Rondônia","Colorado do Oeste",NA,NA,NA,"29532","auto",NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-12-11 08:55:02-03","UNEMAT","NX-CRIPTOGAMOS","8497","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg",NA,"Neiva, S.Z.","194","2006","01","04",NA,"Brasil","Linha 1, rumo Escondido, km 28.5, sítio Boa Vista, proprietário Nestor Capeletti.","-60.5416984558105","-13.1167001724243",NA,"HABITAT: Epífita em bacuri. Local antropizado, aberto, com muita iluminação.",NA,NA,"Rondônia","Colorado do Oeste",NA,NA,NA,"29532","auto",NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-12-11 08:55:02-03","UNEMAT","NX-CRIPTOGAMOS","8427","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg",NA,"Neiva, S.Z.","478","2007","02","12",NA,"Brasil","Sítio 3 Irmãos. Linha 2 km 9 rumo Escondido. Proprietário Sr. José João da Silva.","-60.5416984558105","-13.1167001724243",NA,"HABITAT: Epífita em coqueiro. Encontrada em mata seca, vegetação fechada, solo roxo.",NA,NA,"Rondônia","Colorado do Oeste",NA,NA,NA,"29532","auto",NA,NA,NA,NA,NA,NA,NA,NA
