"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","day","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"365","2021-02-08 12:39:06-03","UFRGS","ICN","121776","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea elliptica","(Hook. & Arn.) A.DC.","Garcia, EN","2002","02","07","Garcia, EN","2001","12","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"Corola branca. Um ano de pousio após dois cultivos convencionais de arroz irrigado consecutivos.",NA,NA,"669","18",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"17105","auto",NA,NA,"elliptica",NA,NA
"366","2021-02-08 12:39:06-03","UFRGS","ICN","096963","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea elliptica","(Hook. & Arn.) A.DC.","Santos, E; Trinta, EF","1989",NA,NA,"Klein, RM; Bresolin, A","1973","03","Brasil","SC","Imaruí","Águas Mornas","-48.8199996948242","-28.3414001464844",NA,NA,"350","350","Doação FLOR; Flor branco-arroxeada.; Em banhado.",NA,NA,"10958","27",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29971","auto",NA,NA,"elliptica",NA,NA
"367","2021-02-08 12:39:06-03","UFRGS","ICN","121776","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea elliptica","(Hook. & Arn.) A.DC.","Garcia, EN","2002","02","07","Garcia, EN","2001","12","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"Corola branca. Um ano de pousio após dois cultivos convencionais de arroz irrigado consecutivos.",NA,NA,"669","18",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"17105","auto",NA,NA,"elliptica",NA,NA
"368","2021-03-22 16:23:02-03","FEPAGRO","BLA","12128","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","B. E. Irgang",NA,NA,NA,"A. Pott","1970","04","Brasil","Rio Grande do Sul","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"BLA012128",NA,"Mont. 961","15",NA,NA,NA,NA,"Spermatophyta",NA,"21601","auto",NA,NA,NA,NA,NA
"369","2021-03-22 16:23:02-03","FEPAGRO","BLA","13218","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don.","B. E. Irgang","1979","04","01","A. Pott","1969","01","Brasil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: Abundante em solo baixo cultivado","BLA013218",NA,"Vac. 599","24",NA,NA,NA,NA,"Spermatophyta",NA,"63451","auto",NA,NA,NA,NA,NA
"370","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","67548","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Mattos, J.","1983","11","Brasil","Rio Grande do Sul","Caçapava do Sul","Na rodovia para Bagé","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"No campo com lugar úmido","HAS0067548",NA,"25602",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"50525","auto",NA,NA,NA,NA,NA
"371","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","23173","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Bueno, O.","1987","11","Brasil","Rio Grande do Sul","Cachoeira do Sul","No km 183 da RS 509 Sta Cruz para Sta Maria","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"Erva rasteira com flor branca, na beira da estrada não mexida, erva com frequencia rara","HAS0023173",NA,"5107",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"71201","auto",NA,NA,NA,NA,NA
"372","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","67546","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Mattos, J.","1986","12","Brasil","Rio Grande do Sul","Guaiba","Vila Medianeira na Fazenda da Estação Experimental de Arroz","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Numa lavoura abundante","HAS0067546",NA,"30703",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"28343","auto",NA,NA,NA,NA,NA
"373","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","67550","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Silveira, N.","1984","01","Brasil","Rio Grande do Sul","Guaíba","Na Estação Experimental","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"No campo com flores brancas","HAS0067550",NA,"810",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"28343","auto",NA,NA,NA,NA,NA
"374","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","1743","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Rosa, Z.","1975","04","Brasil","Rio Grande do Sul","Porto Alegre","Morro Teresópolis","-51.208665","-30.092592","-51,208665","-30,092592","225","225","flor branca; banhado","HAS0001743",NA,"s.n.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","29163","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Tressens,S.G.","1987","06","Argentina","Misiones","Dep. 25 de Mayo Ciudad Santa Rita",NA,NA,NA,NA,NA,NA,NA,"Em campo baixo inundado com látex branco e flores brancas","HAS0029163",NA,"3334",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","3750","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Waechter, J.L.","1975","11","Brasil","Rio Grande do Sul","Tramandaí e Osório",NA,NA,NA,NA,NA,NA,NA,"campo úmido; flores brancas","HAS0003750",NA,"202",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","67551","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Mattos, J.","1982","11","Brasil","Rio Grande do Sul","Caçapavado Sul","Cerca de 20 km da encruzilhada Caçapava-Bagé",NA,NA,NA,NA,NA,NA,"Flores brancas","HAS0067551",NA,"24676",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","9708","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Aguiar, L. & Soares, Z.",NA,NA,NA,"Miotto, S.","1977","10","Brasil","Rio Grande do Sul","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"barba-de-bode","HAS0009708",NA,"s.n.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"21601","auto",NA,NA,NA,NA,NA
"379","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","30915","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.",NA,NA,NA,NA,"Neves, M.","1991","04","Brasil","Rio Grande do Sul","Mostardas","PARNA Lagoa do Peixe, Balneário Mostardense - Praia Nova","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"erva; Flor branca. Pouco numeroso e dispersa.","HAS0030915",NA,"1535",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"86098","auto",NA,NA,NA,NA,NA
"380","2019-10-18 18:17:17-03","MCN-FZBRS","HAS","67543","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Sacco, J.C.","1959","05","Brasil","Rio Grande do Sul","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Em terreno úmido formando tapete à superfície do solo, frequente","HAS0067543",NA,"1198",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"51462","auto",NA,NA,NA,NA,NA
"381","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","70016","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Nunes,V.F.","1989","04","Brasil","Rio Grande do Sul","Porto Alegre","UFRGS,campus do vale na estrada para o viveiro II","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Solos úmidos, meia sombra erva prostada de flores brancas","HAS0070016",NA,"373",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"29946","auto",NA,NA,NA,NA,NA
"382","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","17710","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Neves, M.","1982","12","Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; campo Arroio Porteirinha.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Erva com mais ou menos 10 cm de altura; com flor branca; Em campo limpo; raro; disperso.","HAS0017710",NA,"175",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"78415","auto",NA,NA,NA,NA,NA
"383","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","14317","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","(Cham.)","Martin,M.","2018","11","29","Bueno, O.","1982","04","Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico. Campo entre a Fazenda Capão e o Conde, à direita no sentido do Conde.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Erva rasteira, com flores brancas. Pouco abundante. Dispersa. Em campo sujo. Em campo de cultivo abandonado.","HAS0014317",NA,"3486",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"78415","auto",NA,NA,NA,NA,NA
"384","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","67541","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Silveira, N.","1990","01","Brasil","Rio Grande do Sul","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"HAS0067541",NA,"9115",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"20837","auto",NA,NA,NA,NA,NA
"385","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","45977","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","(Cham.) G.Don","Senna, R. M.",NA,NA,NA,"Senna, R.M.","2008","11","Brasil","Rio Grande do Sul","Triunfo","Depressão Central; Parque de Proteção Ambiental, COPESUL BRASKEM.","-51.7181015014648","-29.9433002471924","51°21'54","29°51'57",NA,NA,"; erva de banhado; flores creme;","HAS0045977",NA,"1300",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"41194","auto",NA,NA,NA,NA,NA
"386","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","67549","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Vasconcellos, J.","1984","03","Brasil","Rio Grande do Sul","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"HAS0067549",NA,"32",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"41667","auto",NA,NA,NA,NA,NA
"387","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","11890","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Martins, S.","1980","05","Brasil","Rio Grande do Sul","Viamão","Morro do Côco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Erva rasteira com flores brancas, abundante no campo.","HAS0011890",NA,"232",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"41667","auto",NA,NA,NA,NA,NA
"388","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","27193","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Martin,M.","2018","11","29","Bureton,G.","1988","11","Brasil","Santa Catarina","Criciuma","Vila Beneton","-49.369701385498","-28.6774997711182",NA,NA,NA,NA,"Flor branca com estames roxos erva rasteira formando tapete","HAS0027193",NA,"352",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"18248","auto",NA,NA,NA,NA,NA
"389","2014-09-23 11:01:23-03","G","G-DC","G00328630","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don","CAT.HERB.PRODR.","2012","01","01","Gaudichaud-Beaupré, C.","1834",NA,"Brazil","Santa Catarina","Santa Caterina Island",NA,"-48.47888889","-27.55166667","-48.47888889","-27.55166667",NA,NA,"Coordinate uncertainty: Approx. in a 1'000-3'500 m. radius Image URL: No picture available on the institution's web site","G00328630",NA,"190","00",NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-02-04 09:01:20-03","IBt","SP","14613","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.",NA,NA,NA,NA,"Usteri, A",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-02-04 09:01:20-03","IBt","SP","22","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.",NA,NA,NA,NA,"Hoehne, FC",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-08-27 12:19:16-03","IBt","SP","23203","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.",NA,NA,NA,NA,"Hoehne, FC","1928","10","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-02-04 09:01:20-03","IBt","SP","23219","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.",NA,NA,NA,NA,"Hoehne, FC",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-08-27 12:19:16-03","IBt","SP","302023","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.",NA,NA,NA,NA,"Hoehne, FC","1928","10","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-02-04 09:01:20-03","IBt","SP","7178","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.",NA,NA,NA,NA,"Brade, AC",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-12 15:38:53-03","IBt","SP","1674","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.",NA,NA,NA,NA,"Gomes, J","1919","03","Brasil","São Paulo","Buri",NA,"-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,NA,NA,NA,"s.n.","21",NA,NA,NA,NA,NA,NA,"28249","auto",NA,NA,NA,NA,NA
