"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","infraspecificEpithet"
"693","2020-09-18 09:32:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Rapateaceae","Ardisia","guianensis","Ardisia guianensis","Cid Ferreira, CA; Rosas, A",NA,NA,NA,NA,"Marinho, RL","473",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commelinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2020-09-18 09:32:25-03","UFAC","UFACPZ","3858","PreservedSpecimen","Plantae","Apocynaceae","Ardisia","guianensis","Ardisia guianensis","Cid Ferreira, CA; Rosas, A",NA,NA,NA,NA,"Souza, JMA","178","1991","07","09","Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFACPZ003858",NA,NA,NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-09-18 09:33:22-03","UFAC","UFACPZ","18191","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima",NA,NA,NA,NA,"Ehringhaus, C","733","1998","09","22","Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFACPZ018191",NA,NA,NA,NA,NA,"Primulales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-09-18 09:33:22-03","UFAC","UFACPZ","225","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Cid Ferreira, CA; SOUZA, A","3037","1980","10","24","Brasil","Acre","Rio Branco","Estrada para Xapuri, km 12 margem esquerda a 3km d","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,"Arbusto de 4m de altura. Frutos imaturos de cor esverdeados.; Mata de terra firme, solo argiloso.","UFACPZ000225",NA,NA,NA,NA,NA,"Primulales","178770","auto",NA,NA,NA,NA,NA,NA,NA
"697","2020-09-18 09:33:22-03","UFAC","UFACPZ","1055","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Cid Ferreira, CA; NELSON, B W","2858","1980","10","11","Brasil","Acre","Rio Branco","Estrada Rio Brnco - Porto Acre, km 20, a 30km da e","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,"Arbusto de 3m de altura; frutos imaturos esverdeados.; Mata de terra firme; solo argiloso.","UFACPZ001055",NA,NA,NA,NA,NA,"Primulales","178770","auto",NA,NA,NA,NA,NA,NA,NA
"698","2020-09-18 09:32:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Rapateaceae","Ardisia","guianensis","Ardisia guianensis","Cid Ferreira, CA; Rosas, A",NA,NA,NA,NA,"Lima, L","59",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commelinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2020-09-18 09:32:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Rapateaceae","Ardisia","guianensis","Ardisia guianensis","Cid Ferreira, CA; Rosas, A",NA,NA,NA,NA,"Lima, L","54",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commelinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2020-09-18 09:32:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Rapateaceae","Ardisia","guianensis","Ardisia guianensis","Cid Ferreira, CA; Rosas, A",NA,NA,NA,NA,"Euda","s.n.",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commelinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2020-09-18 09:32:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Rapateaceae","Ardisia","guianensis","Ardisia guianensis","Cid Ferreira, CA; Rosas, A",NA,NA,NA,NA,"Fróes, RL","34506",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commelinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2020-09-18 09:32:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Rapateaceae","Ardisia","guianensis","Ardisia guianensis","Cid Ferreira, CA; Rosas, A",NA,NA,NA,NA,"Belém, RP","3144",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commelinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2020-09-18 09:32:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Rapateaceae","Ardisia","guianensis","Ardisia guianensis","Cid Ferreira, CA; Rosas, A",NA,NA,NA,NA,"Pena, BS","260",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commelinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-09-18 09:32:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Rapateaceae","Ardisia","guianensis","Ardisia guianensis","Cid Ferreira, CA; Rosas, A",NA,NA,NA,NA,"Bosco, J","182",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commelinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2020-09-18 09:33:22-03","UFAC","UFACPZ","10597","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","1998","07",NA,"Daly, DC; Silveira, M; COSTA; Oliveira, A R S; Lima, L; Figueiredo, CS; Ehringhaus, C","8672","1995","11","21","Bolívi","Acre","Tarauacá","Basin of Rio Juruá, Rio Tarauacá, left bank, Reser, Universo, Colocação Vista Alegre.","-71","-8","-71","-8",NA,NA,"Tree 18m x 45 cm, on steep slope. Outer bark brown, shed in long plates, thick, inner bark beige, thick.; Primary terra firme forest on terrain deeply dissected by many streams, soils apparently poorly drained.","UFACPZ010597",NA,NA,NA,NA,NA,"Primulales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-09-18 09:33:22-03","UFAC","UFACPZ","9759","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","1997",NA,NA,"Daly, DC; Silveira, M; Saraiva, R S; LIMA, LA; GOLDSTEIN, N","8354","1994","09","24","Bolívi","Acre","Tarauacá","Rio Tarauacá, river at low water. Seringal Maceió(","-71","-8","-71","-8",NA,NA,"Tree 10m x 8cm; flowers white. On steep slope.; Várzea (floodplain forest) and upland terrace.","UFACPZ009759",NA,NA,NA,NA,NA,"Primulales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-09-18 09:33:22-03","UFAC","UFACPZ","7310","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Cid Ferreira, CA","10605","1991","11","08","Brasil","Acre","Mâncio Lima","Ramal do Banho a 5 km da sede do município.","-79","-8","-79","-8",NA,NA,"Arbusto de 4m de altura. Frutos imaturos verdes.; Campina alta aberta, solo arenoso branco.","UFACPZ007310",NA,NA,NA,NA,NA,"Primulales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-09-18 09:33:22-03","UFAC","UFACPZ","5136","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","1993",NA,NA,"Cid Ferreira, CA","10715","1991","11","12","Brasil","Acre","Cruzeiro do Sul","Ramal do Açude a 5km da Vila Rodrigues Alves.","-72","-8","-72","-8",NA,NA,"Árvore de 12m de altura x 30cm de diâmetro. Frutos quando imaturos verdes e quando maturos pretos.; Mata de terra firme perturbada, solo areno-argiloso.","UFACPZ005136",NA,NA,NA,NA,NA,"Primulales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-09-18 09:33:22-03","UFAC","UFACPZ","6221","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","1997",NA,NA,"Silveira, M; Daly, DC; Saraiva, RS; WALTHIER, F C; Silva, D A G; Pardo, M","609","1993","10","21","Brasil","Acre","Sena Madureira","Bacia do Rio Purus, Fazenda Nova Olinda., Carreador do Poti, ramal do Cumaru, ca. 12km da sede.","-69","-10","-69","-10",NA,NA,"Árvore 5m; cálice esverdeado; corola branca.; Floresta primária; terreno ondulado.","UFACPZ006221",NA,NA,NA,NA,NA,"Primulales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-09-18 09:33:22-03","UFAC","UFACPZ","10576","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","1998","07",NA,"Daly, DC; Silveira, M; COSTA; Oliveira, A R S; Lima, L; Figueiredo, CS; Ehringhaus, C","8646","1995","11","20","Bolívi","Acre","Tarauacá","Basin of Rio Juruá, Rio Tarauacá, Reserva Indígena, & Colocação Mururipe.","-71","-8","-71","-8",NA,NA,"Tree with broken crown, 10m x 10 cm, flowera passed.; Primary terra firme forest relatively level terrain shallowly dissected by many streams, soils apparently poorly drained.","UFACPZ010576",NA,NA,NA,NA,NA,"Primulales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2020-09-18 09:33:22-03","UFAC","UFACPZ","1109","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Cid Ferreira, CA; SOUZA, A","3037","1980","10","24","Brasil","Acre","Rio Branco","BR-317, estrada para Xapurí, km 12, a 3km da marge","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,"Arbusto de 4m de altura; frutos imaturos esverdeados.; Capoeira de terra firme; solo argiloso.","UFACPZ001109",NA,NA,NA,NA,NA,"Primulales","178770","auto",NA,NA,NA,NA,NA,NA,NA
"712","2020-09-18 09:33:22-03","UFAC","UFACPZ","1091","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Cid Ferreira, CA; SOUZA, A","2975","1980","10","20","Brasil","Acre","Rio Branco","BR-317, estrada para Xapurí, km 16, a 3km da marge","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,"Arbusto de 5m de altura; frutos imaturos verdes e maduros vermelhos.; Mata de terra firme; solo argiloso.","UFACPZ001091",NA,NA,NA,NA,NA,"Primulales","178770","auto",NA,NA,NA,NA,NA,NA,NA
"713","2020-09-18 09:33:22-03","UFAC","UFACPZ","121","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Cid Ferreira, CA; Nelson, BW","2858","1980","10","11","Brasil","Acre","Rio Branco","Estrada de Rio Branco - Porto Acre, km 20, a 30km","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,"Arbusto de 3m de altura; frutos imaturos esverdeados.; Mata de terra firme, solo argiloso.","UFACPZ000121",NA,NA,NA,NA,NA,"Primulales","178770","auto",NA,NA,NA,NA,NA,NA,NA
"714","2020-09-18 09:33:22-03","UFAC","UFACPZ","220","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Cid Ferreira, CA; Nelson, BW","2764","1980","10","04","Brasil","Acre","Sena Madureira","Rio Iaco, margem direita.","-68.6568984985352","-9.06556034088135",NA,NA,NA,NA,"Arvoreta de 7m de altura. Flores e botões amarelos.; Capoeira de terra firme, solo argiloso.","UFACPZ000220",NA,NA,NA,NA,NA,"Primulales","278222","auto",NA,NA,NA,NA,NA,NA,NA
"715","2020-09-18 09:33:22-03","UFAC","UFACPZ","1023","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Cid Ferreira, CA; NELSON, B W","2764","1980","10","04","Brasil","Acre","Sena Madureira","Rio Iaco, margem direita.","-68.6568984985352","-9.06556034088135",NA,NA,NA,NA,"Arvoreta de 7m de altura; flores e botões amarelados.; Capoeira, solo argiloso.","UFACPZ001023",NA,NA,NA,NA,NA,"Primulales","278222","auto",NA,NA,NA,NA,NA,NA,NA
"716","2020-09-18 09:33:22-03","UFAC","UFACPZ","7944","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Silva, HGV; Lima, L","48","1997","08","14","Brasil","Amazonas","Boca do Acre","Margem esquerda do RIo Purus.","-67","-8","-67","-8",NA,NA,"Árvore de 7m de altura.; Floresta de várzea, solo areia argilosa marrom.","UFACPZ007944",NA,NA,NA,NA,NA,"Primulales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-09-18 09:33:22-03","UFAC","UFACPZ","8505","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Cid Ferreira, CA","10682","1991","11","10","Brasil","Acre","Cruzeiro do Sul","BR-307, estrada para a fazenda do Sr. Idelfonso, a","-72","-8","-72","-8",NA,NA,"Arbusto de 5m de altura. Frutos quando imaturos verdes, quando maduros pretos.; Campinarana, solo areno-argiloso.","UFACPZ008505",NA,NA,NA,NA,NA,"Primulales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-09-18 09:33:22-03","UFAC","UFACPZ","14952","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","Silveira, M; Daly, DC; TOREZAN, J M D; Oliveira, A R S; Lima","Holst, B K","2003","04",NA,"Ehringhaus, C; HOFFMAN, B; Torres, O; BARTH, E; OLIVEIRO, E C; AQUINO, S","622","1998","09","20","Brasil","Acre","Xapuri","Reserva Estrativista Chico Mendes, Seringal Dois","-68","-10","-68","-10",NA,NA,"Tree, 9m high, 9cm Ø; bark thin, soft, flaky in plates, iner bark red-brown; wood white and hard.&nf;#Plot: B302; Seasonnaly flooded forest, poorly drained terrain.","UFACPZ014952",NA,NA,NA,NA,NA,"Primulales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2019-10-16 14:11:47-03","UEL","FUEL","38729","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G","1994","12","05","Ziller, SR; Wanke, G","613","1994","11","25","Brasil","Paraná","Paranaguá","Área do BANESTADO, Restinga, Restinga.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","24916","auto",NA,NA,NA,NA,NA,NA,NA
"720","2020-11-12 16:59:05-03","UEL","FUEL","41594","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G","2003",NA,NA,"Silva, JM; Barbosa, E","3745","2002","10","29","Brasil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","24916","auto",NA,NA,NA,NA,NA,NA,NA
"721","2020-11-12 16:59:05-03","UEL","FUEL","49118","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Stival-Santos, A","2009","11","23","Stival-Santos, A; Legal, E; Silveira, S","1328","2009","11","23","Brasil","Santa Catarina","Blumenau","Área virgem do Parque Nacional da Serra do Itajaí, interior do fragmento; Floresta Ombrófila Densa","-49.0661010742188","-26.9193992614746",NA,NA,"660","660",NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","34291","auto",NA,NA,NA,NA,NA,NA,NA
"722","2020-11-12 16:59:05-03","UEL","FUEL","42960","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Korte, A","2010","04","07","Korte, A; Kniess, A","2497","2010","04","07","Brasil","Santa Catarina","Ibirama","Caminho Moema, Floresta Ombrófila Densa; Estádio Suces: Médio de regeneração. Interior do fragmento.","-49.5177993774414","-27.0569000244141",NA,NA,"503","503",NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","18533","auto",NA,NA,NA,NA,NA,NA,NA
"723","2020-11-12 16:59:05-03","UEL","FUEL","32415","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Verdi, M","2009","09","26","Verdi, M; Tomazi, AL; Klemz, G","2765","2009","09","26","Brasil","Santa Catarina","Jacinto Machado","Cará, Floresta Ombrófila Densa, estádio avançado","-49.763599395752","-28.9974994659424",NA,NA,"311","311",NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","23999","auto",NA,NA,NA,NA,NA,NA,NA
"724","2020-11-12 16:59:05-03","UEL","FUEL","32417","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Dreveck, S","2009","12","15","Dreveck, S; Carneiro, FE","1533","2009","12","15","Brasil","Santa Catarina","Joinville","Serra Dona Francisca - SC-301, Floresta Ombrófila Densa, Estádio suces. avançado. Interior do fragmento, comum no sub-bosque,","-48.8456001281738","-26.3043994903564",NA,NA,"27","27",NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","37150","auto",NA,NA,NA,NA,NA,NA,NA
"725","2020-11-12 16:59:05-03","UEL","FUEL","49264","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Verdi, M","2010","03","30","Verdi, M; Klettenberg, DH; Klemz, G","3890","2010","03","12","Brasil","Santa Catarina","Orleans","Rio Mirador, próximo ao Parque Estadual da Serra F, Floresta Ombrófila Densa; Estádio Suces: médio de regeneração. Interior do fragmento.","-49.2914009094238","-28.3589000701904",NA,NA,"431","431",NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","31549","auto",NA,NA,NA,NA,NA,NA,NA
"726","2020-11-12 16:59:05-03","UEL","FUEL","49263","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Korte, A","2010","03","30","Korte, A; Kniess, A","2352","2010","03","30","Brasil","Santa Catarina","Rodeio","São Pedro, Floresta Ombrófila Densa; estádio suces: Médio. Interior do fragmento.","-49.3664016723633","-26.9228000640869",NA,NA,"611","611",NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","13874","auto",NA,NA,NA,NA,NA,NA,NA
"727","2020-11-12 16:59:05-03","UEL","FUEL","49117","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Verdi, M","2010","07","02","Verdi, M; Burkhardt, B; Klemz, G","5154","2010","07","02","Brasil","Santa Catarina","São Bonifácio","Rio Poncho, interior do fragmento; Floresta Ombrófila Densa","-48.92919921875","-27.9013996124268",NA,NA,"623","623",NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","23138","auto",NA,NA,NA,NA,NA,NA,NA
"728","2020-11-12 16:59:05-03","UEL","FUEL","49054","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Sobral, M","2008","04","01","Gasper, AL; Brogni, E","1544","2008","02","28","Brasil","Santa Catarina","Taió","Sentido Fazenda Bretzke, FOM. Bem próximo ao ecótono FOD.","-49.9981002807617","-27.1163997650146",NA,NA,"802","802",NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","32258","auto",NA,NA,NA,NA,NA,NA,NA
"729","2020-11-12 16:59:05-03","UEL","FUEL","32429","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Franco, GADC","2006","10","30","Ivanauskas, NM; Toniato, MTZ; Souza, D; Silva, CO da","6195","2006","08","31","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, trilha do temível","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","27904","auto",NA,NA,NA,NA,NA,NA,NA
"730","2019-11-01 15:08:25-03","UnB","UB","107661","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2010",NA,NA,"Belém, RP","1788","1965","09","23","Brasil","Bahia","Itabuna","Margem do Rio Cachoeira","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,"Estames amarelos.; Arbusto 2m. Flor rosa. Fruto avermelhado.; .",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"30592","auto",NA,NA,NA,NA,NA,NA,NA
"731","2019-11-01 15:08:25-03","UnB","UB","107662","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Fonnegra, R",NA,NA,NA,"Black, GA; Foster","3324","1948","10","27","Brasil","Pará","São Miguel do Guamá","Beira do Rio Guamá","-47.4832992553711","-1.62667000293732",NA,NA,NA,NA,"Estames exsertos; folhas com glandulas.; Arbusto. Flor branca; Terreno inundável.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"53234","auto",NA,NA,NA,NA,NA,NA,NA
"732","2019-11-01 15:08:25-03","UnB","UB","107659","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Fonnegra, R",NA,NA,NA,"Moraes, JC","792","1953","06","08","Brasil","Paraíba","Areia","Escola de Agronomia do Nordeste","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"Arbusto; .",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA
"733","2020-08-20 14:55:47-03","UFSC","FLOR","40643","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Gasper, A.L. de","2010","08","26","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2284","2010","07","13","Brasil","Santa Catarina","Blumenau","Área Virgem PNSI.","-49.139167","-27.7525","49º8'21''W","27º45'9''S","660","660","arbustiva, Fruto Maduro, roxo, 2m altura. Florística IFFSC e578b (Arbusto), Estádio Suces.: Primário.","FLOR0040643",NA,NA,NA,NA,NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-08-20 14:55:47-03","UFSC","FLOR","40640","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Korte, A.","2009","10","19","Korte, A.; Kniess, A.","514","2009","10","19","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.503056","-27.360833","49º30'11''W","27º21'39''S","708","708","arbustiva, flor roxa, 3m altura. Florística IFFSC 421 (Arbusto); Estádio Suces. Avançado.","FLOR0040640",NA,NA,NA,NA,NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-08-20 14:55:47-03","UFSC","FLOR","40641","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Stival-Santos, A.","2009","11","23","Stival-Santos, A.; Legal, E. & Silveira, S.","1328","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.139444","-27.096944","49º8'22''W","27º5'49''S","660","660","arbustiva, Fruto Maduro, preto roxeado, 3m altura. Florística IFFSC 578 (Arbusto), Estádio Suces.: Primário.","FLOR0040641",NA,NA,NA,NA,NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2020-08-20 14:55:47-03","UFSC","FLOR","40642","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Dreveck, S.","2009","12","15","Dreveck, S.; Carneiro, F.E.","1533","2009","12","15","Brasil","Santa Catarina","Joinville","Serra Dona Francisca SC-301.","-49.047778","-26.1925","49º2'52''W","26º11'33''S","27","27","arbustiva, Fruto Maduro, verde, 2m altura. Florística IFFSC 1048 (Arbusto), Estádio Suces.: Avançado.","FLOR0040642",NA,NA,NA,NA,NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2020-08-20 14:55:47-03","UFSC","FLOR","40796","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Stival-Santos, A.","2009","09","25","Stival-Santos, A.; Legal, E. & Silveira, S.","955","2009","09","25","Brasil","Santa Catarina","Ilhota","Baú.","-48.871111","-26.819722","48º52'16''W","26º49'11''S","106","106","arbórea, flor amarela, 3m altura. Recebida de FURB Nº 14683.","FLOR0040796",NA,NA,NA,NA,NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
