"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"913","2020-09-12 05:00:02-03","US","US","1998214","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. A. Steyermark","55845","South America - Neotropics","Venezuela","Trujillo","Vicinity of La Concepción.",NA,NA,NA,"US03025887",NA,"Violales","Jacq.",NA,"1944","4","2",NA,NA,NA,NA,NA,NA,"455",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"914","2020-09-12 05:00:02-03","US","US","1664408","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"Y. Mexia","6260","South America - Neotropics","Peru","Loreto","Departamento de Loreto. Above Pongo de Manseriche. Creek Carapisa; border forest; overhanging stream.",NA,NA,NA,"US03025879",NA,"Violales","Jacq.",NA,"1931","12","12",NA,NA,NA,NA,NA,NA,"215",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"915","2020-09-12 05:00:02-03","US","US","2865025","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Schunke Vigo","2798","South America - Neotropics","Peru","Loreto","Dpto. Loreto: Prov. Coronel Portillo. Dtto. Iparia. Bosque Nacional de Iparia: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río Ucayali cerca del pueblo de Iparia (unos 80 km. arriba de la confluencia con el Río Pachitea). La quebrada de Iparía, al",NA,NA,NA,"US03025868",NA,"Violales","Jacq.",NA,"1968","9","17",NA,NA,NA,NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"916","2020-09-12 05:00:02-03","US","US","1709207","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"O. L. Haught","4685","South America - Neotropics","Colombia","Antioquia","Chigorodo, Dept. Antioquia. Forest near Chigorodo, 40 km. south of Turbo.",NA,NA,NA,"US03025908",NA,"Violales","Jacq.",NA,"1945","5","22",NA,NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"917","2020-09-12 05:00:02-03","US","US","1707697","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"O. Haught","3045","South America - Neotropics","Ecuador","Guayas","Buenos Aires - 15 km. west of Pedro Carbo.",NA,NA,NA,"US03025849",NA,"Violales","Jacq.",NA,"1940","1","18",NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"918","2020-09-12 05:00:02-03","US","US","1458601","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. Klug","4175","South America - Neotropics","Peru","San Martin","Department of San Martín: Juan Jui, Alto Rio Huallaga. Riverbank.",NA,NA,NA,"US03025874",NA,"Violales","Jacq.",NA,"1935","12",NA,NA,NA,NA,NA,NA,NA,"400","800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"919","2020-09-12 05:00:02-03","US","US","1233216","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"H. F. Pittier","11807","South America - Neotropics","Venezuela","Aragua","Garabato, between Villa de Cura and Magdalena, Aragua, in light bushes.",NA,NA,NA,"US03025892",NA,"Violales","Jacq.",NA,"1925","5","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"920","2020-09-12 05:00:02-03","US","US","3684057","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"P. Acevedo-Rodriguez, C. Feuillet, T. McDowell & S. Tiwari","3495","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi area, Karasabai Village, 4 miles north past Youroura Creek","Photograph",NA,"US, NY, MO, CAY, K, P, B, F, L","US01289372",NA,"Violales","Jacq.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","1990","3","7",NA,"-59.5","4.05","US01289372_01",NA,NA,"100","110",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"921","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"H. H. Rusby","1382","South America - Neotropics","Bolivia",NA,"Junction of Rivers Beni and Madre de Dios.",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1886","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"922","2020-09-12 05:00:02-03","US","US","USw40456","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Schunke Vigo et al.","2798","South America - Neotropics","Peru","San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,NA,NA,NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"923","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"B. A. Krukoff",NA,"South America - Neotropics","Brazil","Goiás","Along the upper Rio Tocantins. Low land near Boa Vista",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1933","4","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"924","2020-09-12 05:00:02-03","US","US","USw40852","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Schunke Vigo et al.","4418","South America - Neotropics","Peru","San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1970","9","24","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"925","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"F. E. Drouet",NA,"South America - Neotropics","Brazil","Pará","Rio Tocantins 2km south of Baião",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1935","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"926","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"P. Acevedo-Rodriguez, J. M. Antunes & M. V. S. Urquiza","16732","South America - Neotropics","Brazil","Mato Grosso do Sul","Corumbá, along Paraguay River north of Corumbá","Photograph; Photograph; Photograph",NA,"US, NY, MO",NA,NA,"Violales","Jacq.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","2017","9","6",NA,"-57.6726","-18.9192",NA,NA,NA,"86",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"927","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. Hatschbach & J. M. Silva",NA,"South America - Neotropics","Brazil","Mato Grosso do Sul","Antonio João, descido para Campestre",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1987","10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"928","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. M. Pires",NA,"South America - Neotropics","Brazil","Pará","Bom Jardim, Rio São Manoel, a 50 Km da fóz",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1952","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"929","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias",NA,"South America - Neotropics","Brazil","Amazonas","Margin of Rio Tototobí, near Tototobí",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1969","2","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"930","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"R. L. Fróes, R. L. Fróes & R. Lemos",NA,"South America - Neotropics","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1945","4","6","Fonte Boa","-66.0916976928711","-2.51389002799988",NA,"142505","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"931","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"R. L. Fróes, R. L. Fróes & R. Lemos",NA,"South America - Neotropics","Brazil","Amazonas","Basin of Rio Solimões",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1941","8","17","Tonantins","-67.8022003173828","-2.87305998802185",NA,"102502","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"932","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva",NA,"South America - Neotropics","Brazil","Mato Grosso","Córrego Dona Maria",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1996","11","10","Vila Bela da Santíssima Trindade","-59.9505996704102","-15.0080995559692",NA,"149105","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"933","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"N. Saddi",NA,"South America - Neotropics","Brazil","Mato Grosso","Ilha do Sararé, ao longo do Rio Sararé, aterro do Índio",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1984","9","3","Poconé","-56.6227989196777","-16.2567005157471",NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"934","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"E. Pereira, W. A. Egler & M. Graziela",NA,"South America - Neotropics","Brazil","Mato Grosso do Sul","Margem do rio Paraguai",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1953","10","1","Corumbá","-57.6533012390137","-19.0091991424561",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"935","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. Hatschbach",NA,"South America - Neotropics","Brazil","Mato Grosso do Sul","Rod. Br-262, prox. ao Rio Miranda.",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1972","4","17","Miranda","-56.3782997131348","-20.2406005859375",NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"936","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. Hatschbach",NA,"South America - Neotropics","Brazil","Mato Grosso do Sul","Rod. BR-262, próximo ao Rio Miranda",NA,NA,NA,NA,NA,"Violales","Jacq.",NA,"1972","4","17","Miranda","-56.3782997131348","-20.2406005859375",NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"937","2020-09-12 05:00:02-03","US","US","1905994","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"E. L. Little Jr.","6709","South America - Neotropics","Ecuador","El Oro","At Arenillas, 6 km. south.",NA,NA,NA,"US03025847",NA,"Violales","Jacq.",NA,"1943","6","24",NA,NA,NA,"US03025847_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"938","2020-09-12 05:00:02-03","US","US","3512850","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"M. Rimachi Y.","10737","South America - Neotropics","Peru","Loreto","Maynas. Dtto. Punchana. Río Momón, en orilla inundable, caserio de Momoncillo hasta el caserio de Balcón.",NA,NA,NA,"US03025859",NA,"Violales","Jacq.",NA,"1993","9","9",NA,NA,NA,NA,NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"939","2020-09-12 05:00:02-03","US","US","1143118","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"E. P. Killip & T. E. Hazen","11026","South America - Neotropics","Colombia","Valle del Cauca","Department of El Valle. Puerto Caldas. Cauca Valley. Thickets.",NA,NA,NA,"US03025913",NA,"Violales","Jacq.",NA,"1922","8","31",NA,NA,NA,"US03025913_01",NA,NA,"860","900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"940","2020-09-12 05:00:02-03","US","US","3027733","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"B. Stergios & F. Ortega","2452","South America - Neotropics","Venezuela","Portuguesa","Tucupido. Bosque seco tropical en sector de la represa del río Tucupido.",NA,NA,NA,"US03025885",NA,"Violales","Jacq.",NA,"1981","1","15",NA,NA,NA,"US03025885_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"941","2020-09-12 05:00:02-03","US","US","2650752","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Schunke Vigo","4418","South America - Neotropics","Peru","San Martin","Dpto. San Martín: Prov. Mariscal Caceres. Dtto. Tocache Nuevo. Fundo San Rafael (margen izquierda del río Huallaga).",NA,NA,NA,"US03025867",NA,"Violales","Jacq.",NA,"1970","9","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"942","2020-09-12 05:00:02-03","US","US","2223529","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"G. Tessmann","3184","South America - Neotropics","Peru","Ucayali","Middle Ucayali, Picaflor.",NA,NA,NA,"US03025883",NA,"Violales","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"943","2020-09-12 05:00:02-03","US","US","3629728","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"D. Neill & T. Núñez","10451","South America - Neotropics","Ecuador","Guayas","Guayaquil. Bosque Protector Cerro Blanco. 15 km west of Guayaquil. Summit area of Cerro Blanco.",NA,NA,NA,"US03025845",NA,"Violales","Jacq.",NA,"1996","2","27",NA,"-79.97","-2.17",NA,NA,NA,"370",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"944","2020-09-12 05:00:02-03","US","US","3179348","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"M. Rimachi Y.","9000","South America - Neotropics","Peru","Loreto","Maynas. Dtto. Indiana. Río Amazonas, Quebrada de Yanayacu, Bombonaje, margen del pasto del Sr. Victor Novoa.",NA,NA,NA,"US03025861",NA,"Violales","Jacq.",NA,"1988","11","15",NA,NA,NA,"US03025861_01",NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"945","2020-09-12 05:00:02-03","US","US","1951048","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"B. Maguire","23857 a","South America - Neotropics","Suriname",NA,"Jacob Kondre village, Saramacca River headwaters",NA,NA,NA,"US00696422",NA,"Violales","Jacq.","Sleumer, H. O.","1944","6","19",NA,"-55.53","4.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"946","2020-09-12 05:00:02-03","US","US","3652012","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"R. B. Foster & B. d'Achille","12073","South America - Neotropics","Peru","Madre de Dios","Dpto. Madre de Dios. Prov. Manu: Parque Nacional Manu, Rio Manu: Cocha Cashu Station.",NA,NA,NA,"US03025858",NA,"Violales","Jacq.",NA,"1986","10","31",NA,"-71.38","-11.88",NA,NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"947","2020-09-12 05:00:02-03","US","US","2454421","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"A. L. Woolston","1223","South America","Paraguay","Alto Paraguay","Primavera.",NA,NA,NA,"US03025930",NA,"Violales","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"948","2020-09-12 05:00:02-03","US","US","1382772","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"M. Bang","2421","South America - Neotropics","Bolivia",NA,"Coroico, Yungas.",NA,NA,NA,"US03025928",NA,"Violales","Jacq.",NA,"1894","9","8",NA,NA,NA,"US03025928_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"949","2020-09-12 05:00:02-03","US","US","3260234","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"R. Fonnegra G., J. Betancur, F. J. Roldán & A. Betancur","1891","South America - Neotropics","Colombia","Antioquia","Municipio Mutatá: 1 km Carretera Mutatá-Pavarandó.",NA,NA,NA,"US03025898",NA,"Violales","Jacq.",NA,"1987","4","27",NA,NA,NA,"US03025898_01",NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"950","2020-09-12 05:00:02-03","US","US","2591056A","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"O. E. White","2368*","South America - Neotropics","Bolivia",NA,"Amazon Basin. Rio Ibon.",NA,NA,NA,"US03025927",NA,"Violales","Jacq.",NA,"1922","2","12",NA,NA,NA,"US03025927_01",NA,NA,"152",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"951","2020-09-12 05:00:02-03","US","US","3251682","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"B. Sparre","18996","South America - Neotropics","Ecuador","Morona-Santiago","Los Encuentros, on limit to prov. Zamora, at Rio Zamora.",NA,NA,NA,"US03025846",NA,"Violales","Jacq.",NA,"1967","9","26",NA,NA,NA,NA,NA,NA,"840",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"952","2020-09-12 05:00:02-03","US","US","1066072","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"E. Tejera","99","South America - Neotropics","Venezuela","Zulia","Vicinity of Perijá.",NA,NA,NA,"US03025894",NA,"Violales","Jacq.",NA,"1918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"953","2020-09-12 05:00:02-03","US","US","3377793","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"A. Jardim, Vriesendorp, Killeen, --, C. Medina & Mamami","1125","South America - Neotropics","Bolivia","Santa Cruz","Ñuflo de Chavez: Bosque seco Chiquitano cerca Las Trancas.",NA,NA,NA,"US03025923",NA,"Violales","Jacq.",NA,"1994","11","10",NA,"-61.8481","-16.5189","US03025923_01",NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"954","2020-09-12 05:00:02-03","US","US","1459718","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"Bro. Daniel","2081","South America - Neotropics","Colombia","Antioquia","Dept. Antioquia. Carare.",NA,NA,NA,"US03025912",NA,"Violales","Jacq.",NA,"1939","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"955","2020-09-12 05:00:02-03","US","US","2596120","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Cuatrecasas, T. R. Soderstrom & J. Soria","27154","South America - Neotropics","Colombia","Caquetá","Caliz, corola y androceo blancos. Río Orteguaza, margen derecha, (enfrente y varios km abajo de San Luís).",NA,NA,NA,"US03025900",NA,"Violales","Jacq.",NA,"1969","1","16",NA,NA,NA,NA,NA,NA,"330",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"956","2020-09-12 05:00:02-03","US","US","1663573","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"Y. Mexia","6769","South America - Neotropics","Ecuador","Guayas","Road Guayaquil to Salinas. Coastal jungle. Between Guayaquil and Salinas.",NA,NA,NA,"US03025852",NA,"Violales","Jacq.",NA,"1934","12","10",NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"957","2020-09-12 05:00:02-03","US","US","2865018","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Schunke Vigo","952","South America - Neotropics","Peru","Loreto","In tall forest at Pucallpa. Departamento: Loreto.",NA,NA,NA,"US03025871",NA,"Violales","Jacq.",NA,"1965","11","19",NA,NA,NA,"US03025871_01",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"958","2020-09-12 05:00:02-03","US","US","1777351","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"A. C. Smith","3517","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kanuku Mts., NW slopes, in drainage of Moku-moku Creek (Takutu tributary)",NA,NA,NA,"US00696424",NA,"Violales","Jacq.","Sleumer, H. O.","1938","3","31",NA,"-59.8","3.35","US00696424_01",NA,NA,"150","400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"959","2020-09-12 05:00:02-03","US","US","1852952","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"A. Dugand & R. Jaramillo","3331","South America - Neotropics","Colombia","Bolívar","Depto. de Bolívar: región de Cartagena, alrededores de Turbaco y Arjona.",NA,NA,NA,"US03025910",NA,"Violales","Jacq.",NA,"1943","7","28",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"960","2020-09-12 05:00:02-03","US","US","1570997","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"Ll. Williams","8039","South America - Neotropics","Peru","Loreto","Iquito. Dept. Loreto.",NA,NA,NA,"US03025881",NA,"Violales","Jacq.",NA,"1930","3",NA,NA,NA,NA,NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"961","2020-09-12 05:00:02-03","US","US","3360196","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"M. J. Jansen-Jacobs, B. Welle, C. G. Gustafsson, V. James & R. Andrew","4339","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Crabwood Creek, Rupununi River, Kanuku Mts.",NA,NA,NA,"US00696420",NA,"Violales","Jacq.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","1995","7","4",NA,"-59.4","3.16",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"962","2020-09-12 05:00:02-03","US","US","2650625","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Schunke Vigo","5001","South America - Neotropics","Peru","San Martin","Dpto. San Martín: Prov. Mariscal Caceres, Dtto. Tocache Nuevo. Desembocadura del río Mishollo (Márgen derecha del río Huallaga).",NA,NA,NA,"US03025865",NA,"Violales","Jacq.",NA,"1971","9","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
