"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","typeStatus","year","month","day","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"330","2015-04-16 14:20:16-03","F","FMNH-SEEDPLANTS","V0325193F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0325193F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325193F_01","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"331","2015-04-16 14:20:19-03","F","FMNH-SEEDPLANTS","V0325201F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0325201F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325201F_01","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"332","2015-04-16 14:20:20-03","F","FMNH-SEEDPLANTS","V0325202F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0325202F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325202F_01","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"333","2015-03-06 21:25:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","R. H. Warner","313","South America","Colombia",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"334","2019-06-11 12:34:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","G. S. Hartshorn","2926","South America","Peru","Pasco",NA,NA,NA,NA,"Oxapampa","Spermatophyta",NA,NA,NA,"1986","5","15",NA,NA,NA,"-75.4","-10.5667","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2926",NA,NA
"335","2020-03-02 08:31:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","R. Aguinda","388","South America","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"1998","11","18",NA,NA,NA,"-77.4167","0.3333","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"388",NA,NA
"336","2019-06-11 12:42:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","G. Villa","257","South America","Ecuador","Orellana",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"2000","2","11",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"337","2019-09-04 19:06:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","A. Glaziou","21700","South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"Type [status unknown]","1894",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"338","2019-06-11 13:04:10-03","F","FMNH-SEEDPLANTS","V0389393F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","T. Plowman","11700","South America","Peru","San Martín",NA,NA,NA,"V0389393F",NA,"Spermatophyta",NA,NA,NA,"1981","12","24",NA,NA,"V0389393F_01 V0389393F_02","-76.8333","-7","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"11700",NA,NA
"339","2015-06-04 16:06:09-03","F","FMNH-SEEDPLANTS","V0325179F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325179F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325179F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"340","2015-04-16 14:20:12-03","F","FMNH-SEEDPLANTS","V0325180F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Ecuador",NA,NA,NA,NA,"V0325180F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325180F_01","-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"341","2015-04-16 14:20:12-03","F","FMNH-SEEDPLANTS","V0325181F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Ecuador",NA,NA,NA,NA,"V0325181F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325181F_01","-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"342","2015-04-16 14:20:13-03","F","FMNH-SEEDPLANTS","V0325182F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Ecuador",NA,NA,NA,NA,"V0325182F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325182F_01","-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"343","2015-04-16 14:20:13-03","F","FMNH-SEEDPLANTS","V0325183F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Ecuador",NA,NA,NA,NA,"V0325183F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325183F_01","-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"344","2015-04-16 14:20:13-03","F","FMNH-SEEDPLANTS","V0325184F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0325184F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325184F_01","-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"345","2015-04-16 14:20:13-03","F","FMNH-SEEDPLANTS","V0325185F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0325185F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325185F_01","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"346","2015-04-16 14:20:14-03","F","FMNH-SEEDPLANTS","V0325186F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0325186F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325186F_01","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"347","2015-04-16 14:20:14-03","F","FMNH-SEEDPLANTS","V0325187F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0325187F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325187F_01","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"348","2015-04-16 14:20:14-03","F","FMNH-SEEDPLANTS","V0325188F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0325188F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325188F_01","-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"349","2015-04-16 14:20:15-03","F","FMNH-SEEDPLANTS","V0325189F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0325189F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325189F_01","-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"350","2015-04-16 14:20:15-03","F","FMNH-SEEDPLANTS","V0325190F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0325190F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325190F_01","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"351","2015-04-16 14:20:15-03","F","FMNH-SEEDPLANTS","V0325191F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325191F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325191F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"352","2015-04-16 14:20:16-03","F","FMNH-SEEDPLANTS","V0325192F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0325192F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325192F_01","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"353","2015-04-16 14:20:17-03","F","FMNH-SEEDPLANTS","V0325194F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0325194F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325194F_01","-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"354","2015-04-16 14:20:17-03","F","FMNH-SEEDPLANTS","V0325195F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0325195F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325195F_01","-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"355","2015-04-16 14:20:17-03","F","FMNH-SEEDPLANTS","V0325196F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0325196F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325196F_01","-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"356","2015-04-16 14:20:17-03","F","FMNH-SEEDPLANTS","V0325197F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0325197F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325197F_01","-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"357","2015-04-16 14:20:18-03","F","FMNH-SEEDPLANTS","V0325198F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0325198F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325198F_01","-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"358","2015-04-16 14:20:19-03","F","FMNH-SEEDPLANTS","V0325199F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0325199F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325199F_01","-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"359","2015-04-16 14:20:19-03","F","FMNH-SEEDPLANTS","V0325200F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0325200F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325200F_01","-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"360","2015-04-16 14:20:20-03","F","FMNH-SEEDPLANTS","V0325203F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0325203F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"V0325203F_01","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"361","2019-06-11 13:06:05-03","F","FMNH-SEEDPLANTS","V0389392F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Cuatrecasas","17473","South America","Colombia","Valle del Cauca",NA,NA,NA,"V0389392F",NA,"Spermatophyta",NA,NA,NA,"1944","5","5",NA,NA,"V0389392F_01 V0389392F_02","-76.5","3.75","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"17473",NA,NA
"362","2019-06-11 13:04:53-03","F","FMNH-SEEDPLANTS","V0389394F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","D. D. Soejarto","3930","South America","Colombia","Antioquia",NA,NA,NA,"V0389394F",NA,"Spermatophyta",NA,NA,NA,"1973","4","28",NA,NA,"V0389394F_01 V0389394F_02","-75.5","7","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3930",NA,NA
"363","2019-06-11 13:05:13-03","F","FMNH-SEEDPLANTS","V0389395F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Zaruma","758","South America","Ecuador","Napo",NA,NA,NA,"V0389395F",NA,"Spermatophyta",NA,NA,NA,"1986","9","13",NA,NA,"V0389395F_01 V0389395F_02",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"758",NA,NA
"364","2019-09-04 20:19:04-03","F","FMNH-SEEDPLANTS","V0072176F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","officinalis","Pouteria officinalis","H. García-Barriga","20047","South America","Colombia",NA,NA,NA,NA,"V0072176F",NA,"Spermatophyta",NA,NA,"Isotype","1970","1","16",NA,NA,"V0072176F_01","-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"365","2009-11-26 13:56:33-02","INPA","INPAW","7294","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Ferreira, C.A.Cid","2363",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,"(Mart.) D. Dietr.",NA,"1980","08","10",NA,NA,NA,"-55.8661","-1.76556","L.O.A. Teixeira","Oriximin&#225;","479450","auto","1981","01","01",NA,NA,NA,NA,NA,NA,NA
"366","2009-11-26 13:56:33-02","INPA","INPAW","1865","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Cole&#231;&#227;o Amap&#225; - Araguari","51949",NA,"Brasil","Amap&#225;",NA,NA,NA,NA,NA,NA,NA,"(Martius) Dietrich",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2009-11-26 13:56:33-02","INPA","INPAW","7320","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Ferreira, C.A.Cid","2059",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,"(Mart.) D. Dietr.",NA,"1980","09","04",NA,NA,NA,"-55.8661","-1.76556",NA,"Oriximin&#225;","479450","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2009-11-26 13:56:33-02","INPA","INPAW","1485","S","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Americo",NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,"(A. DC.) Eyma",NA,"1962","03","14",NA,NA,NA,"-67.81","-9.97472",NA,"Rio Branco","178770","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2009-11-26 13:56:33-02","INPA","INPAW","5066","S","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Silva, M.F.da",NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"(A. DC.) Eyma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2009-11-26 13:56:35-02","INPA","INPAW","3583","S","Plantae","Sapotaceae","Radlkoferella","macrocarpa","Radlkoferella macrocarpa","Rodrigues, W.A.",NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"(Huber) Aubr&#233;v.",NA,"1965","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2015-02-26 09:30:29-03","NHMLondon","NHM-LONDON-BOT","BM000603008","S","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Huber","108",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4982839",NA,NA,NA,NA,NA,"(A.DC.) Eyma","Isotype",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA
"372","2016-08-23 09:45:59-03","NHMLondon","NHM-LONDON-BOT","BM000952566","S","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Walter Adolpho Ducke; b.1876; d.1959; Ducke","7203",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:605067",NA,NA,NA,NA,NA,"(A.DC.) Eyma",NA,"1905","06","27",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA
"373","2020-09-18 09:32:40-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Siparunaceae","Pouteria","multiflora","Pouteria multiflora","Loureiro, A","s.n.",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,"Laurales","Coêlho, L; 26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-11-12 16:59:12-03","UEL","FUEL","52244","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Lorenzi, H","2580",NA,"Brasil","Bahia",NA,NA,NA,NA,"Club Med, coletado nas proximidades","Tracheophyta","Ericales","(Mart.) D.Dietr.",NA,"2001","01","15",NA,NA,NA,"-38.6786003112793","-12.8882999420166","Lorenzi, H","Itaparica","8126","auto","2001","01","15",NA,NA,NA,NA,NA,NA,NA
"375","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapotaceae","Labatia","macrocarpa","Labatia macrocarpa","Martius, CFP","s.n.","Southern America","Brazil","Amazonas",NA,NA,"Pl. Najas.; HABITAT: Pl. Najas.",NA,"Habitat in silvis ad ripam fluvii Japurá inter Maribi et S. João do Principe prov. do Alto Amazonas.",NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,"P07P0N0024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-09-24 10:56:33-03","UEPA","MFS","001091","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Lucas, F.C.A.","s.n.",NA,"Brasil","Pará",NA,NA,"Árvore de 13m de altura. Material estéril.","MFS001091","Águas Lindas, Coleta na Área do 15 (Embrapa Amazônia Oriental)",NA,NA,"(Mart.) D.Dietr.",NA,NA,NA,NA,NA,NA,"MFS001091 MFS001091_e","-48.374636","-1.365067",NA,"Ananindeua",NA,NA,NA,NA,NA,"-48.374636","-1.365067",NA,NA,NA,NA,NA
"377","2020-09-17 10:41:39-03","UEPA","MFS","MFSFR000039","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Oliveira, JCL de","541",NA,"Brasil","Pará",NA,NA,"Pouteria macrocarpa ( Mart.) D. Dietr. &nf;Cutite - grande &nf;Fruto do tipo baga, globosa, volumosa, coloração verde-amarelado quando maduros. Epicarpo liso, verde-amarelado. Mesocarpo compacto, amarelo. &nf;Informações adicionais: Os frut","MFSMFSFR0","Área atrás da EETEPA de Paragominas.",NA,NA,"(Mart.) D.Dietr.",NA,"2011","11","08",NA,NA,NA,"-47.406389","-2.991667","Cordeiro, MR","Paragominas",NA,NA,"2011","12","02","-47.406389","-2.991667",NA,NA,NA,NA,NA
"378","2020-09-17 10:41:39-03","UEPA","MFS","000614","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Oliveira, JCL de","541",NA,"Brasil","Pará",NA,NA,"13m de altura. DAP: 20,7. Frutos de cor marrom.","MFS000614","Área atrás da ETEPA de Paragominas.",NA,NA,"(Mart.) D.Dietr.",NA,NA,NA,NA,NA,NA,"MFS000614 MFS000614_e","-47.406389","-2.991667",NA,"Paragominas",NA,NA,NA,NA,NA,"-47.406389","-2.991667",NA,NA,NA,NA,NA
"379","2020-09-17 10:41:39-03","UEPA","MFS","000733","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Félix-da-Silva, MM","276",NA,"Brasil","Pará",NA,NA,"Árvore de 40 m de altura. Látex branco. Botão floral verde.","MFS000733","Floresta Nacional de Caxiuanã, grade do PPBio",NA,NA,"(Mart.) D.Dietr.",NA,NA,NA,NA,NA,NA,"MFS000733 MFS000733_e","-51.637778","-1.982778",NA,"Portel",NA,NA,NA,NA,NA,"-51.637778","-1.982778",NA,NA,NA,NA,NA
"380","2020-09-17 10:41:39-03","UEPA","MFS","005743","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Cruz, ED","01",NA,"Brasil","Pará",NA,NA,NA,"MFS005743",NA,NA,NA,"(A.DC.) Eyma",NA,NA,NA,NA,NA,NA,"MFS005743 MFS005743_e","-48.786389","-2.184167",NA,"Moju",NA,NA,NA,NA,NA,"-48.786389","-2.184167",NA,NA,NA,NA,NA
"381","2020-04-30 16:07:57-03","UFMT","CNMT","8364","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Lautert, M. ; Oliveira, V.F.; Thomé, R.S.; Virtuoso.V.S.","409",NA,"Brasil","Mato Grosso",NA,NA,"Casca morta marrom, casca viva vermelha. Folhas simples, discolores. Presença de resina branca. Frutos redondos, maduros verdes com polpa amarela e semente negra. Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n° 1981","CNMT008364","Resgate da FLORA da UHE Colíder. Estrada de acesso à UHE Colíder.","Angiosperma",NA,"(Mart.) D. Dietr.",NA,"2015","01","07","306","306",NA,"-55.499444","-10.823611","Lautert, M.","Colíder",NA,NA,"2015","04",NA,"55°29'58W","10°49'25S",NA,NA,NA,NA,NA
"382","2010-08-16 16:36:02-03","GH","HU-HERB","GH 00075819","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","carabobensis","Pouteria carabobensis","H. F. Pittier","8921","South America","Venezuela","Carabobo","Sheet",NA,NA,NA,"Upper Guaremales, road from Puerto Cabello to San Felipe, forest and clearings, 100-500 m",NA,NA,"Pittier","Isotype","1920","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8921",NA,"undetermined"
"383","2014-09-23 10:59:41-03","G","G","G00439533","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Martius, C. F. P.",NA,"AMERIQUE DU SUD","Brazil","Amazonas",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00439533",NA,NA,NA,"(Mart.) D. Dietr.","ISOTYPUS of Labatia macrocarpa Mart.",NA,NA,NA,NA,NA,NA,"-65.08583333","-4.14444444","Pennington, T. D.",NA,NA,NA,"1986","01","01","-65.08583333","-4.14444444",NA,NA,NA,NA,NA
"384","2014-09-23 10:59:41-03","G","G","G00439524","S","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Huber, J. E.","108","AMERIQUE DU SUD","Brazil","Pará",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00439524",NA,NA,NA,"(A. DC.) Eyma","ISOTYPUS of Lucuma macrocarpa Huber","1896","05","08",NA,NA,NA,"-52.53","-5.64861111","?",NA,NA,NA,NA,NA,NA,"-52.53","-5.64861111",NA,NA,NA,NA,NA
"385","2014-09-23 10:59:41-03","G","G","G00439525","S","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Huber, J. E.","108","AMERIQUE DU SUD","Brazil","Pará",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00439525",NA,NA,NA,"(A. DC.) Eyma","ISOTYPUS of Lucuma macrocarpa Huber","1896","05","08",NA,NA,NA,"-52.53","-5.64861111","?",NA,NA,NA,NA,NA,NA,"-52.53","-5.64861111",NA,NA,NA,NA,NA
"386","2020-08-07 17:12:11-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Daly, DC","1614",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","12","01",NA,NA,NA,"-49.35","-4.016667",NA,NA,NA,NA,NA,NA,NA,"-49.35","-4.016667",NA,NA,NA,NA,NA
