"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"2761","2019-11-13 11:27:36-03","USP","SPF","36771","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Harley, RM","1984","12","16","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"SPF00036771",NA,"1993",NA,NA,"CFCR6971","52493","auto",NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2762","2019-11-13 11:27:35-03","USP","SPF","192770","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Sastre, CHL","Duarte, AP","1961","08","27","Brasil","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"SPF00192770",NA,"1967","03",NA,"6010","68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2763","2019-11-13 11:27:35-03","USP","SPF","163016","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Kirizawa, M","Pirani, JR","1982","11","22","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"SPF00163016",NA,"1998","04",NA,"193","37987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2764","2019-11-13 11:27:35-03","USP","SPF","43403","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, GS","Pirani, JR","1982","11","22","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"SPF00043403",NA,"2005","05",NA,"193","37987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2765","2019-11-13 11:27:35-03","USP","SPF","85979","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Mello-Silva, R","1993","05","11","Brasil","Espírito Santo","Viana",NA,"-40.4961013793945","-20.3903007507324",NA,NA,NA,NA,NA,"SPF00085979",NA,"1993","11",NA,"816","15195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2766","2019-11-13 11:27:35-03","USP","SPF","100647","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Pirani, JR","1994","12","08","Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"SPF00100647",NA,NA,NA,NA,"3472","27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2767","2019-11-13 11:27:35-03","USP","SPF","41312","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Cordeiro, I","1986","01","09","Brasil","Minas Gerais","Itacambira",NA,"-43.3088989257812","-17.0646991729736",NA,NA,NA,NA,NA,"SPF00041312",NA,"1989",NA,NA,"CFCR9151","48089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2768","2019-11-13 11:27:35-03","USP","SPF","47594","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Zappi, DC","1987","05","23","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"SPF00047594",NA,"1993",NA,NA,"10963","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2769","2019-11-13 11:27:36-03","USP","SPF","20194","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Giulietti, AM","1981","07","01","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00020194",NA,"1982",NA,NA,"CFSC7369","26557","auto",NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2770","2019-11-13 11:27:35-03","USP","SPF","73901","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Pirani, JR","1991","03","25","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"1000","1000",NA,"SPF00073901",NA,"1993",NA,NA,"CFSC12008","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2771","2019-11-13 11:27:35-03","USP","SPF","32029","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Anônimo","Forero, E","1980","09","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Forero 8103","SPF00032029",NA,NA,NA,NA,"CFSC9016","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2772","2019-11-13 11:27:35-03","USP","SPF","128163","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Sano, PT","1997","10","21","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00128163",NA,"1998",NA,NA,"578","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2773","2019-11-13 11:27:35-03","USP","SPF","125282","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Vale, F","1994","07","05","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00125282",NA,"1998",NA,NA,"12","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2774","2019-11-13 11:27:35-03","USP","SPF","65739","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Barreto, R","Barreto, R","1989","03","05","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"SPF00065739",NA,"1989","03",NA,"147","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2775","2019-11-13 11:27:35-03","USP","SPF","192774","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Guimarães, EF","Fontella Pereira, J","1967","06","22","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SPF00192774",NA,"1970",NA,NA,"176","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2776","2019-11-25 11:58:01-03","USP","SPF","230625","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Braga, JMA","Braga, JMA","1997","12","18","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SPF00230625",NA,"1997","12",NA,"4560","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2777","2019-11-13 11:27:35-03","USP","SPF","192769","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Fontella Pereira, J","Fontella Pereira, J","1993","10","26","Brasil","Rio de Janeiro","Saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,NA,"SPF00192769",NA,NA,NA,NA,"3171","17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2778","2019-11-13 11:27:35-03","USP","SPF","163014","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Anônimo","Souza-Silva, J","1975","04","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SPF00163014",NA,NA,NA,NA,"368","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2779","2019-11-13 11:27:35-03","USP","SPF","163017","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Anônimo","Mamede, MCH","1989","10","25","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SPF00163017",NA,NA,NA,NA,"198","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2780","2019-11-13 11:27:35-03","USP","SPF","15013","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Hoehne, W","Hoehne, W","1953","07","15","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"SPF00015013",NA,NA,NA,NA,"s.n.","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2781","2019-11-13 11:27:35-03","USP","SPF","15324","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Hoehne, W","Grotta, AS","1954","04","16","Brasil","São Paulo","Cosmópolis",NA,"-47.189998626709","-22.6399993896484",NA,NA,NA,NA,NA,"SPF00015324",NA,NA,NA,NA,"s.n.","10436","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2782","2019-11-13 11:27:35-03","USP","SPF","192775","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Guimarães, EF","Sucre, D","1970","05","28","Brasil","São Paulo","Ilhabela","Serra dos Castelhanos.","-45.3499984741211","-23.7700004577637",NA,NA,"250","340",NA,"SPF00192775",NA,"1975",NA,NA,"6981","23719","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2783","2019-11-13 11:27:35-03","USP","SPF","96635","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, GS","Bernacci, LC","1995","01","10","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"SPF00096635",NA,"2005","05",NA,"1026","17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2784","2019-11-13 11:27:35-03","USP","SPF","128576","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, GS","Marcondes-Ferreira, W","1997","11","06","Brasil","São Paulo","Pedregulho","Estreito","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,"SPF00128576",NA,"2005","05",NA,"1526","27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2785","2019-11-13 11:27:35-03","USP","SPF","85270","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Rawitscher, FK","Sem coletor","1946","05","25","Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,NA,"SPF00085270",NA,NA,NA,NA,"s.n.","22363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2786","2019-11-13 11:27:35-03","USP","SPF","67621","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Jouy, A","1990","01","17","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SPF00067621",NA,NA,NA,NA,"1019","18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2787","2019-11-13 11:27:35-03","USP","SPF","193566","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Pirani, JR","Caldeira, FF","2009","11","08","Brasil","São Paulo","Santo André","Estação Biológica do Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00193566",NA,"2009",NA,NA,"s.n.","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2788","2019-11-13 11:27:35-03","USP","SPF","144922","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Lobão, AQ","Lobão, AQ","2001","01","20","Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,NA,"SPF00144922",NA,"2001","02",NA,"522","27362","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2789","2019-11-13 11:27:35-03","USP","SPF","85269","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Joly, AB","Joly, AB","1946","12","13","Brasil","São Paulo","São Paulo","Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00085269",NA,NA,NA,NA,"321","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2790","2019-11-13 11:27:35-03","USP","SPF","85271","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Hoehne, FC","Hoehne, FC","1932","03","06","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00085271",NA,NA,NA,NA,"s.n.","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791","2019-11-13 11:27:35-03","USP","SPF","10019","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Hoehne, W","Hoehne, W","1932","05","17","Brasil","São Paulo","São Paulo","Santo Amaro.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00010019",NA,NA,NA,NA,"s.n.","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2792","2019-11-13 11:27:35-03","USP","SPF","205146","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Cardoso, D","Landim, MF","1996","09","19","Brasil","Sergipe","Itabaiana",NA,"-37.4253005981445","-10.6850004196167",NA,NA,NA,NA,NA,"SPF00205146",NA,"2010","07",NA,"1055","16069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2793","2019-11-13 11:27:35-03","USP","SPF","22113","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta coriacea","Sastre","Sastre, CHL","Furlan, A","1981","10","31","Brasil","Minas Gerais",NA,"Estr. Diamantina - Biribiri, a 4 Km de Diamantina.",NA,NA,NA,NA,"1135","1135",NA,"SPF00022113",NA,"1993",NA,NA,"CFCR2588",NA,NA,NA,NA,NA,NA,NA,"coriacea",NA,NA,NA,NA,NA,NA,NA
"2794","2019-11-13 11:27:35-03","USP","SPF","86820","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta coriacea","Sastre","Amaral, MCE","Ganev, W","1992","11","20","Brasil","Bahia","Abaíra",NA,"-41.866667","-13.266667","-41.866667","-13.266667","1200","1200",NA,"SPF00086820",NA,"1998",NA,NA,"1524",NA,NA,NA,NA,NA,NA,NA,"coriacea",NA,NA,NA,NA,NA,NA,NA
"2795","2019-11-13 11:27:35-03","USP","SPF","87829","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta coriacea","Sastre","Amaral, MCE","Ganev, W","1992","11","16","Brasil","Bahia","Abaíra","Catolés de Cima","-41.9","-13.266667","-41.9","-13.266667","1800","1800",NA,"SPF00087829",NA,NA,NA,NA,"1465",NA,NA,NA,NA,NA,NA,NA,"coriacea",NA,NA,NA,NA,NA,NA,NA
"2796","2019-11-13 11:27:36-03","USP","SPF","91757","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Amaral, MCE","Harley, RM","1992","01","10","Brasil","Bahia","Abaíra",NA,"-41.916667","-13.25","-41.916667","-13.25","1700","1700",NA,"SPF00091757",NA,"1998",NA,NA,"H51244",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2797","2019-11-13 11:27:36-03","USP","SPF","138099","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Fothergill, JM","1988","11","17","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.95","-13.533333","-41.95","-13.533333","1500","1500",NA,"SPF00138099",NA,"1990","11",NA,"8",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2798","2019-11-13 11:27:36-03","USP","SPF","21816","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Giulietti, AM","1981","10","30","Brasil","Minas Gerais",NA,"Estrada Diamantina - Sopa, a 25 Km de Diamantina. Caminho para S. João da Chapada.",NA,NA,NA,NA,NA,NA,NA,"SPF00021816",NA,"1993",NA,NA,"CFCR2360",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2799","2019-11-13 11:27:36-03","USP","SPF","79182","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Harley, RM","1988","11","18","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.966667","-13.533333","-41.966667","-13.533333","1575","1600",NA,"SPF00079182",NA,"1990",NA,NA,"26199",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2800","2019-11-13 11:27:36-03","USP","SPF","79183","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Harley, RM","1988","12","03","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.95","-13.533333","-41.95","-13.533333","1450","1500",NA,"SPF00079183",NA,"1990",NA,NA,"26586",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2801","2019-11-13 11:27:36-03","USP","SPF","79184","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Harley, RM","1988","11","06","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.883333","-13.533333","-41.883333","-13.533333","1120","1120",NA,"SPF00079184",NA,"1990","10",NA,"25943",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2802","2019-11-13 11:27:36-03","USP","SPF","79185","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Harley, RM","1988","11","09","Brasil","Bahia","Rio de Contas",NA,"-41.866667","-13.483333","-41.866667","-13.483333","1000","1000",NA,"SPF00079185",NA,"1990","10",NA,"26067",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2803","2019-11-13 11:27:36-03","USP","SPF","90395","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Amaral, MCE","Harley, RM","1991","12","21","Brasil","Bahia","Abaíra",NA,"-41.866667","-13.3","-41.866667","-13.3","1350","1650",NA,"SPF00090395",NA,"1998",NA,NA,"H50222",NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2804","2019-11-13 11:27:36-03","USP","SPF","36771","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Harley, RM","1984","12","16","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"SPF00036771",NA,"1993",NA,NA,"CFCR6971","52493","auto",NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2805","2019-11-13 11:27:36-03","USP","SPF","20194","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","Sastre, CHL","Giulietti, AM","1981","07","01","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00020194",NA,"1982",NA,NA,"CFSC7369","26557","auto",NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"2806","2014-04-04 18:28:01-03","PNFM","IRAI","1849","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Cordeiro, J.; Felitto, G.","Ristow, R.","2010","02","14","Brasil","Paraná","Quatro Barras","Estrada da Graciosa, Rio do Meio","-48.936917","-25.345667","-48.936917","-25.345667",NA,NA,"Herbácea, 30 cm, flor alba","IRAI00001849",NA,"2011","01","01","450",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2807","2020-12-02 09:07:33-03","UNITINS","HUTO","677","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Chacon, R.G.","Santos, E.R.","2006","12","20","Brasil","Tocantins","Porto Nacional","Sub-bacia do Ribeirão São João","-48.351667","-10.412222","-48.351667","-10.412222",NA,NA,"Herbácea prostrada com cerca de 10 cm de altura. Flor de cálice verde, corola branca; Margens do ribeirão","HUTO000677","HUTO000677","2011","04",NA,"755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2808","2020-12-02 09:07:33-03","UNITINS","HUTO","805","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Chacon, R.G.","Santos, E.R.","2006","12","05","Brasil","Tocantins","Porto Nacional","Sub-bacia do Ribeirão São João","-48.295","-10.4125","-48.295","-10.4125",NA,NA,"Herbácea com cerca de 30 cm de altura. Flores de cálice verde, pétalas brancas, androceu vermelho; Borda de mata","HUTO000805","HUTO000805","2011","04",NA,"730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2809","2020-12-02 09:07:33-03","UNITINS","HUTO","5291","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Miranda, A.M.","Miranda, A.M.","2005","07","18","Brasil","Bahia","Camamu","Povoado de Barcelos do Sul","-39.1039009094238","-13.9447002410889",NA,NA,NA,NA,"Herbácea. Caule arroxeado. Flores alvas; Área aberta, solo arenoso","HUTO005291",NA,"2005","07",NA,"5178","33730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2810","2021-03-25 13:53:01-03","UNIVILLE","JOI","9844","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","W.S. Mancinelli & B. Kellermann","B.D. Kellermann","2009","09","11","Brasil","Paraná","Antonina","Reserva Natural do Cachoeira - SPVS.","-48.681944","-25.319444","48º40'55''W","25º19'10''S","50","50","; HABITO: erva; TIPO VEGETACIONAL: FODSM","JOI009844","JOI009844","2009","10","11","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2811","2021-03-25 13:53:01-03","UNIVILLE","JOI","8460","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","G. Hatschbach","G. Hatschbach","2003","10","09","Brasil","Mato Grosso do Sul","Porto Murtinho","Aldeia Indígena São João, arredores.","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"; HABITAT: clareira arenosa e úmida do cerrado","JOI008460","JOI008460","2004","01","01","76100","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2812","2021-03-25 13:53:01-03","UNIVILLE","JOI","4269","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","F.C.S. Vieira","Mancinelli, W.S.","2005","08","23","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"4","4","; HABITAT: restinga; HABITO: terrestre","JOI004269","JOI004269","2005","12","21","321","25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2813","2021-03-25 13:53:01-03","UNIVILLE","JOI","350","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","F.C.S. Vieira","Hering-Rinnert, C.","2002","11","17","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000350","JOI000350","2005","07","13","255","8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2814","2021-03-25 13:53:01-03","UNIVILLE","JOI","724","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","F.C.S. Vieira","Hering-Rinnert, C.","2002","11","17","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000724","JOI000724","2005","08","13",NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2815","2021-03-25 13:53:01-03","UNIVILLE","JOI","3959","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","O.S. Ribas","F.C.S. Vieira","2005","04","15","Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,"15","15","; HABITO: erva; TIPO VEGETACIONAL: FODTB","JOI003959","JOI003959","2005","01","01","968","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816","2021-03-25 13:53:01-03","UNIVILLE","JOI","13332","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","F.C.S. Vieira","Cristiane Rebelo","2000","12","05","Brasil","Santa Catarina","Joinville","Estrada dos Morros, Piraí.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Herbário Joinville - Museu Botânico Municipal - 591","JOI013332","JOI013332","2018","09","19","92","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2817","2021-03-25 13:53:01-03","UNIVILLE","JOI","1881","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Elaine Cristine Spitzner","Elaine Cristine Spitzner","2006","05","16","Brasil","Santa Catarina","São Francisco do Sul","Ilha do Cação.","-48.6380996704102","-26.2432994842529",NA,NA,"10","10",NA,"JOI001881","JOI001881","2006","06","29","101","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
