"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"387","2021-03-04 15:46:45-03","IF","SPSF","29304","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"J.R.Guillaumon",NA,"2002","02","10","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata natural&nf;;","Magnoliophyta","Solanales","9595","auto","Magnoliopsida",NA,NA,NA,NA
"388","2021-03-04 15:46:45-03","IF","SPSF","28790","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"J.R.Guillaumon",NA,"2001","11","04","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: remanescente de desmatamento&nf;;","Magnoliophyta","Solanales","9595","auto","Magnoliopsida",NA,NA,NA,NA
"389","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australiore",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-02-08 12:45:45-03","UFRGS","ICN","195039","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR","2000",NA,NA,"Souza, LRM; Francisco, EM","s.n.","1998","07","23","Brasil","PR","Carambeí","Castro-Carambeí.","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"ICN00035711",NA,"América do Sul",NA,NA,"Doação Herbário FUEL 23276; Árvore 6m altura, botões florais e flores lilás.","Dicotyledon",NA,"26641","auto",NA,NA,NA,NA,NA
"391","2021-02-08 12:45:45-03","UFRGS","ICN","195040","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR","2000",NA,NA,"Francisco, EM","s.n.","1999","12","03","Brasil","PR","Ortigueira","Sítio do Basílio.","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"ICN00035712",NA,"América do Sul",NA,NA,"Doação Herbário FUEL 26060; Árvore 7m, fruto imaturo marrom.; Borda de mata.","Dicotyledon",NA,"46016","auto",NA,NA,NA,NA,NA
"392","2021-02-08 12:45:45-03","UFRGS","ICN","004334","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mentz, LA","1997","01","24","Reitz, R; Klein, RM","7485","1958","10","24","Brasil","SC","Lauro Müller","Novo Horizonte","-49.3967018127441","-28.3927993774414",NA,NA,"350","350","ICN00035714",NA,"América do Sul",NA,NA,"Arvoreta 4m alt., flor branca, estames amarelos.; Capoeira.","Dicotyledon",NA,"15992","auto",NA,NA,NA,NA,NA
"393","2021-02-08 12:45:45-03","UFRGS","ICN","169868","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mentz, LA","2016","07",NA,"Cordeiro, JM Cruz; J.","206","1999","11","09","Brasil","PR","Rio Branco do Sul","Rio Açungui","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"ICN00035709",NA,"América do Sul",NA,NA,"Doação MBM; Arbusto 2m altura, flor alva, anteras amarelas.; Mata degradada.","Dicotyledon",NA,"37352","auto",NA,NA,NA,NA,NA
"394","2021-02-08 12:45:45-03","UFRGS","ICN","063655","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mentz, LA","2016","07",NA,"Hoehne, W","s.n.","1945","01","16","Brasil","SP","São Paulo","Parque Estadual de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ICN00035710",NA,"América do Sul",NA,NA,"Flores alvas.","Dicotyledon",NA,"53584","auto",NA,NA,NA,NA,NA
"395","2021-02-08 12:45:45-03","UFRGS","ICN","119358","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mentz, LA",NA,NA,NA,"Sobral, M; et al.","8393",NA,NA,NA,"Brasil","SC","Varaneira","Rio do Campo",NA,NA,NA,NA,NA,NA,"ICN00035713",NA,"América do Sul",NA,NA,"Região de mata ombrófila mista; arvoreta 6m, em beira de mata; flores brancas.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"396","2018-12-04 20:31:39-02","UNIR","RON","8022","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Estevan, DA","2004",NA,NA,"Estevan, DA","224","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro - Floresta ombrófila - mista de ara","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"RON00008022","RON00008022","Southern America",NA,NA,"Árvore, 12m de altura, corola branca, beira da mata.","Angiosperma","Solanales","32424","auto",NA,NA,NA,NA,NA
"397","2020-02-06 10:42:03-03","IBt","SP","139106","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Semir, J; Stehmann, JR","1996","10","23","Eiten, G; Eiten, LT","7884","1966","11","22","Brasil","Rio de Janeiro","Rio Claro",NA,"-44.25","-22.866667","-44.25","-22.866667","850","850","SP116066","SP116066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-02-06 10:42:04-03","IBt","SP","6905","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Roe, KE","1969",NA,NA,"Brade, AC","6032","1912","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"SP116047","SP116047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-12-05 09:46:16-03","IBt","SP","429370","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Knapp, S","2013",NA,NA,"Búgola Silva, F; Almeida Scabbia, RJ","8012","2008","01","17","Brasil","São Paulo","Santo André","Parque Andreense, Rua Alteza","-46.262027","-23.46907","-46.262027","-23.46907",NA,NA,"SP116037","SP116037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-02-06 10:42:03-03","IBt","SP","304300","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Knapp, S","2013",NA,NA,"Souza, VC; et al.","10542","1996","01","26","Brasil","São Paulo","Buri","Rodovia Itapeva-Buri, a 12 km de Buri","-48.586414","-23.893897","-48.586414","-23.893897","700","700","SP115976","SP115976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-02-06 10:42:03-03","IBt","SP","305831","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Knapp, S","2013",NA,NA,"Souza, VC; et al.","10392","1996","01","24","Brasil","São Paulo","Avaré","Cerca de 5 km da cidade em direção Itaí. Entada para hotéis Península e Berro d'Água","-48.964469","-23.185019","-48.964469","-23.185019","610","610","SP115978","SP115978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-02-06 10:42:03-03","IBt","SP","359076","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Franco, GADC; Giacomin, L","2013",NA,NA,"Pastore, JA; Moura, C","1029","2001","06","01","Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí","-46.371944","-23.976944","-46.371944","-23.976944",NA,NA,"SP116038","SP116038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-12-05 09:46:16-03","IBt","SP","429369","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Knapp, S","2013",NA,NA,"Pelissari, G; Santos Neta, AC; Almeida Scabbia, RJ","12","2008","02","14","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense. Jardim Joaquim Eugênio de Lima","-46.353106","-23.762081","-46.353106","-23.762081",NA,NA,"SP116034","SP116034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-12-05 09:46:16-03","IBt","SP","488370","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Catharino, ELM","2013",NA,NA,"Shirasuna, RT","3166","2013","09","14","Brasil","São Paulo","São Paulo","Lote 1,Projeto de quantificação de Carbono e Biomassa.","-46.70025","-23.44175","-46.70025","-23.44175","799","799","SP115965","SP115965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-12-05 09:46:16-03","IBt","SP","497948","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Barboza, E","2015","12","03","Brotto, ML; Barboza, E","2128","2015","10","29","Brasil","Paraná","Adrianópolis","Mato Limpo. Berneck","-48.723611","-24.8525","-48.723611","-24.8525","910","910","SP116036","SP116036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-21 10:19:31-03","IBt","SP","15387","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Roe, KE","1969",NA,NA,"Campos Novaes, J","CGG3667","1896","06",NA,"Brasil","Minas Gerais","Poços de Caldas","Campo.","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"SP008618","SP008618",NA,NA,NA,"Arbusto alto, alvo-tomentosus.",NA,NA,"23696","auto",NA,NA,NA,NA,NA
"407","2020-02-06 10:42:03-03","IBt","SP","48041","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Roe, KE","1969",NA,NA,"Kuhlmann, M","253","1942","12","21","Brasil","São Paulo","Amparo","Monte Alegre. Alto do morro da Estação Experimental","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"SP116065","SP116065 SP116065_01",NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA
"408","2020-02-06 10:42:03-03","IBt","SP","350795","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Simão Bianchini, R","2001","01","23","Rossi, L; et al.","2186","2000","09","21","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo de Caraguatatuba, Trilha do Poção","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SP115974","SP115974",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"409","2020-02-06 10:42:03-03","IBt","SP","303623","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Rapini, A","1994","12","16","Bernacci, LC; et al.","20","1994","04","12","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"SP115963","SP115963",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"410","2020-02-06 10:42:03-03","IBt","SP","272044","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Rapini, A","1995","03","13","Jung Mendaçolli, SL; et al.","640","1994","09","28","Brasil","São Paulo","Jundiaí","Estação Experimental de Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"SP115980","SP115980",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"411","2020-02-06 10:42:03-03","IBt","SP","347351","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Tomasulo, PLB",NA,NA,NA,"Tomasulo, PLB; et al.","117","1990","10","21","Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapety, área próximo ao CEMASI","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"SP116062","SP116062",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA
"412","2020-02-06 10:42:03-03","IBt","SP","255976","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mantovani, W","1989",NA,NA,"Rossi, L; et al.","1178","1988","05","10","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Bairro de Martinho Prado","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP116059","SP116059",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"413","2020-02-06 10:42:03-03","IBt","SP","303625","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Rapini, A","1995","08","03","Tamashiro, JY; et al.","980","1995","05","08","Brasil","São Paulo","Pedra Bela","Estrada de terra","-46.439998626709","-22.7900009155273",NA,NA,NA,NA,"SP115975","SP115975",NA,NA,NA,NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA
"414","2020-02-06 10:42:03-03","IBt","SP","271620","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Rossi, L",NA,NA,NA,"Nicolau, SA; Guedes Sousa, H","663","1993","11","30","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Riobeirão Grande","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,"SP115982","SP115982",NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA
"415","2019-12-05 09:46:16-03","IBt","SP","305731","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, LL","2009","08",NA,"Árbocz, GF; Macias, L; Goldenberg, R; Koch, I; Belinello, R","2778","1996","05","24","Brasil","São Paulo","Queluz","SP 54, entrada do hotel Ninho do Condor até a cidade","-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,"SP115981","SP115981",NA,NA,NA,NA,NA,NA,"14382","auto",NA,NA,NA,NA,NA
"416","2020-02-06 10:42:03-03","IBt","SP","328671","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Feliciano, EA","2007","10","17","Franco, GADC; Custodio Filho, A","425","1988","02","04","Brasil","São Paulo","Salesópolis","Casa Gande, Reserva Florestal, Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SP116051","SP116051",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA
"417","2019-12-05 09:46:16-03","IBt","SP","425831","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR","2010","09","26","Shirasuna, RT","2787","2010","03","11","Brasil","São Paulo","São Bernardo do Campo","Lote 3 Rodoanel Mário Covas, Trecho Sul","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"SP115964","SP115964",NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA
"418","2020-02-06 10:42:03-03","IBt","SP","303626","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Knapp, S","2013",NA,NA,"Catharino, ELM; Rossi, L","1976","1994","07","19","Brasil","São Paulo","São José do Barreiro","Parque Nacional da Bocaina, Caminho em direção à Cachoeira do Veado, Rio dos Veados","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"SP115977","SP115977",NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA
"419","2020-02-06 10:42:03-03","IBt","SP","119838","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Hoehne, W",NA,NA,NA,"Hoehne, W","6203","1967","02","28","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116049","SP116049",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"420","2020-02-06 10:42:03-03","IBt","SP","2620","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Roe, KE","1969",NA,NA,"Hoehne, FC","s.n.","1918","12","11","Brasil","São Paulo","São Paulo","Araçá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116055","SP116055",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"421","2019-11-21 10:19:31-03","IBt","SP","15275","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Roe, KE","1969",NA,NA,"Edwall, G","CGG5868","1903","03","18","Brasil","São Paulo","São Paulo","Avenida Paulista.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP008617","SP008617",NA,NA,NA,"Árvore até 7m.",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"422","2020-02-06 10:42:04-03","IBt","SP","990","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Roe, KE","1969",NA,NA,"Hoehne, FC","s.n.","1917","12","01","Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116056","SP116056",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"423","2020-02-06 10:42:03-03","IBt","SP","42199","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Roe, KE","1969",NA,NA,"Pickel, B","4440","1939","11","15","Brasil","São Paulo","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116060","SP116060",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"424","2020-02-06 10:42:04-03","IBt","SP","81378","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, LAF","1981","11",NA,"Correa Gomes Jr, J","s.n.","1965","02","25","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116061","SP116061 SP116061_01",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"425","2020-02-06 10:42:03-03","IBt","SP","178610","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Semir, J; Stehmann, JR","1996","10","23","Rosa, NA; Murça Pires, J","3781","1980","11","16","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116043","SP116043",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"426","2020-02-06 10:42:03-03","IBt","SP","159361","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, LAF","1983",NA,NA,"Davidse, G; D'Arcy, WG","10503","1976","02","21","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116044","SP116044",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"427","2020-02-06 10:42:03-03","IBt","SP","178572","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Romaniuc Neto, S","1984","02","09","Rosa, NA; Murça Pires, J","3847","1980","11","25","Brasil","São Paulo","São Paulo","Instituto de Botânica, ao lado do Orquidário","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116052","SP116052",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"428","2020-02-06 10:42:04-03","IBt","SP","76605","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, LAF","1980","11",NA,"Pinho, RA","35","1963","10","28","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116040","SP116040",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"429","2020-02-06 10:42:03-03","IBt","SP","28266","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Roe, KE","1969",NA,NA,"Hoehne, FC","s.n.","1931","09","21","Brasil","São Paulo","São Paulo","Jardim Botânico, Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116045","SP116045",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"430","2020-02-06 10:42:03-03","IBt","SP","328539","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, LAF","1980","11",NA,"Rossi, L","207","1980","09","23","Brasil","São Paulo","São Paulo","Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP. Área 1","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116064","SP116064",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"431","2019-12-05 09:46:16-03","IBt","SP","236628","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Bassetto, E","1","1977","08","24","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116050","SP116050 SP116050_01",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"432","2020-02-06 10:42:03-03","IBt","SP","303624","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Rapini, A","1995","08","03","Godoy, SAP; et al.","530","1995","05","23","Brasil","São Paulo","São Paulo","Parque Ecológico da APA do Carmo, Trilha do SESC em direção à linha de transmissão (trilha 1)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP115979","SP115979",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"433","2020-02-06 10:42:03-03","IBt","SP","346786","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Pastore, JA","2000","06","20","Aguiar, OT","613","1996","12","02","Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira, Região da Chapada","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116067","SP116067",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"434","2019-12-05 09:46:16-03","IBt","SP","490511","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Aragaki, S; Petri, L","2016","12","19","Petri, L; Pou, HV","206","2016","03","08","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116035","SP116035",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"435","2019-12-05 09:46:16-03","IBt","SP","246909","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Barros, F","1944","1990","11","14","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116048","SP116048",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"436","2020-02-06 10:42:03-03","IBt","SP","195187","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Rossi, L","1988","08","08","Santin, DA","1","1984","01","05","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116042","SP116042",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"437","2020-02-06 10:42:03-03","IBt","SP","153199","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, LAF","1980",NA,NA,"Silvestre, MSF","43","1977","05","12","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116063","SP116063",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"438","2020-02-06 10:42:03-03","IBt","SP","165946","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, LAF",NA,NA,NA,"Barros, F","535","1980","10","14","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP116046","SP116046",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
