"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"3265","2019-11-21 10:10:46-03","IBt","SP","103315","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Irwin, HS; Souza, R; Reis dos Santos, R; Grear Jr, JW","16223","1966","05","29",NA,"Brasil",NA,NA,NA,"SP029969","Mato Grosso","Serra do Roncador, Rio Turvo, ca. 210km N of Xavantina",NA,NA,"Aubl.","SP029969","Michelangeli, FA",NA,NA,NA,"500","500",NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3266","2019-11-21 10:10:46-03","IBt","SP","109838","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Hunt, DR; Ramos, JF","5976","1966","06","13",NA,"Brasil",NA,NA,NA,NA,"Mato Grosso","Barra do Garças - Nova Xavantina",NA,NA,"Aubl.",NA,"Michelangeli, FA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3267","2019-11-21 10:10:46-03","IBt","SP","109869","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Hunt, DR; Ramos, JF","5627","1966","05","28",NA,"Brasil",NA,NA,NA,"SP029965","Mato Grosso","Xavantina - Cachimbo road, 200km from Xavantina",NA,NA,"Aubl.","SP029965","Michelangeli, FA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3268","2019-11-21 10:10:46-03","IBt","SP","118632","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Martin, R; Plowman, T; Lau-Cam, C","1649","1967","07",NA,"Southern America","Peru",NA,NA,NA,NA,"Loreto","Rio Itaya: Picuru-yacu",NA,NA,"Aubl.",NA,"Chiea, SAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3269","2019-11-21 10:10:46-03","IBt","SP","218337","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Jaramillo, J; Coello, F; Freire, A","30973","1980","05","24",NA,"Equador",NA,NA,NA,NA,"Pastaza","Lorocachi. zona oeste del campamento militar a 3km del Río Curaray",NA,NA,"Aubl.",NA,"Michelangeli, FA",NA,"-78.966667","-1.633333","200","200",NA,NA,NA,"-78.966667","-1.633333","2014","02",NA,NA,NA,NA,NA,NA
"3270","2019-11-21 10:10:46-03","IBt","SP","183177","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Jansen, A; Gemtchújnicov, I","508","1980","08","13",NA,"Brasil",NA,NA,NA,NA,"Amazonas","E do Amazonas; Campo da Fábrica da Mandioca, 1km ao sul da BR 230 km 5",NA,NA,"Aubl.",NA,"Renner, SS","Humaitá","-63.166667","-7.516667",NA,NA,NA,NA,NA,"-63.166667","-7.516667","1981","08",NA,NA,NA,NA,NA,NA
"3271","2019-11-21 10:10:46-03","IBt","SP","225469","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Cordeiro, I; Mota, CDA; Coelho, JP","6","1985","06","14",NA,"Brasil",NA,NA,NA,NA,"Roraima","7km ao S do equador, estr. Manaus/Caracaraí (BR. 174)",NA,NA,"Aubl.",NA,"Chiea, SAC",NA,"-60.666667","-0.083333",NA,NA,NA,NA,NA,"-60.666667","-0.083333","1989","04",NA,NA,NA,NA,NA,NA
"3272","2019-11-21 10:10:46-03","IBt","SP","232898","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Hopkins, MJG; Miller, R; Baxter, K; Latham, S; Richardson, F; Cunha, AC da","988","1987","12","23",NA,"Brasil",NA,NA,NA,NA,"Roraima","South side of plateau",NA,NA,"Aubl.",NA,"Wurdack, JJ","Alto Alegre","-61.666667","3.833333","600","600",NA,NA,NA,"-61.666667","3.833333","1988",NA,NA,NA,NA,NA,NA,NA
"3273","2019-11-21 10:10:46-03","IBt","SP","218305","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Holm-Nielsen, LB; Jaramillo, J; Coello, F","22666","1980","03","24",NA,"Equador",NA,NA,NA,NA,"Pastaza","Rio Villano",NA,NA,"Aubl.",NA,"Michelangeli, FA",NA,"-77.033333","-1.416667","260","260",NA,NA,NA,"-77.033333","-1.416667","2014","02",NA,NA,NA,NA,NA,NA
"3274","2019-11-21 10:10:46-03","IBt","SP","225763","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Cordeiro, I","95","1985","06","29",NA,"Brasil",NA,NA,NA,NA,"Amazonas","Margens do Rio Jauari, afluemte do Rio Aracá, 15km da Serra do Aracá",NA,NA,"Aubl.",NA,"Chiea, SAC","Barcelos","-63.366667","0.7",NA,NA,NA,NA,NA,"-63.366667","0.7","1989","04",NA,NA,NA,NA,NA,NA
"3275","2019-11-21 10:10:46-03","IBt","SP","225787","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Cordeiro, I","149","1985","07","04",NA,"Brasil",NA,NA,NA,NA,"Amazonas","Margens do Rio Aracá próximo à foz do Rio Jauari",NA,NA,"Aubl.",NA,"Chiea, SAC","Barcelos","-63.5","0.5",NA,NA,NA,NA,NA,"-63.5","0.5","1989","04",NA,NA,NA,NA,NA,NA
"3276","2019-11-21 10:10:46-03","IBt","SP","232897","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Stergios, B; Aymard, G; Nico, L","8036","1985","04","13","Southern America","Venezuela",NA,NA,NA,NA,"Amazonas",NA,NA,NA,"Aubl.",NA,"Wurdack, JJ","Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"3277","2019-11-21 10:10:46-03","IBt","SP","232988","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Wanderley, MGL; Kral, R; Prado, AL","1073","1988","09","24",NA,"Brasil",NA,NA,NA,NA,"Mato Grosso","Cuiabá-Salgueiro",NA,NA,"Aubl.",NA,"Michelangeli, FA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3278","2019-11-21 10:10:46-03","IBt","SP","234264","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Kral, R; Wanderley, MGL; Prado, AL","75090","1988","09","27",NA,"Brasil",NA,NA,NA,"SP029970","Mato Grosso","Serra De São Vicente, Cascata do Rio das Mortes, BR-364",NA,NA,"Aubl.","SP029970","Michelangeli, FA",NA,NA,NA,"600","600",NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3279","2019-11-21 10:10:46-03","IBt","SP","234264a","Extra","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Kral, R; Wanderley, MGL; Prado, AL","75090","1988","09","27",NA,"Brasil",NA,NA,NA,"SP029971","Mato Grosso","Serra De São Vicente, Cascata do Rio das Mortes, BR-364",NA,NA,"Aubl.","SP029971","Michelangeli, FA",NA,NA,NA,"600","600",NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3280","2019-11-21 10:10:46-03","IBt","SP","344329","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Correa Gomes Jr, J","2082","1964","07","07",NA,"Brasil",NA,NA,NA,NA,"Mato Grosso do Sul","Fazenda Iamaguti corrego do Onça",NA,NA,"Aubl.",NA,"Michelangeli, FA","Três Lagoas","-49","-22","2082","2082",NA,NA,NA,"-49","-22","2014","02",NA,NA,NA,NA,NA,NA
"3281","2019-11-21 10:10:46-03","IBt","SP","298322","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fonseca, ML; Mendonça, RC; Cardoso, E","528","1995","08","26",NA,"Brasil",NA,NA,NA,"SP029973","Bahia","Velha da Galinha, cachoeira da Fumaça, rio Corrente",NA,NA,"Aubl.","SP029973","Michelangeli, FA","Correntina","-45.35","-13.519444",NA,NA,NA,NA,NA,"-45.35","-13.519444","2014","02",NA,NA,NA,NA,NA,NA
"3282","2019-11-21 10:10:46-03","IBt","SP","298380","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Oliveira, FCA; Marquete, R; Mendonça, RC; Silva, MA; Silva Jr, MC","417","1995","08","16",NA,"Brasil",NA,NA,NA,NA,"Goiás","Parque Nacional da Chapada dos Veadeiros, Chapada dos Veadeiros, Trilha entre a Sede do Parque e o Canion do Rio Preto, Próx. a um campo rupestre",NA,NA,"Aubl.",NA,"Michelangeli, FA","Alto Paraíso de Goiás","-47.808333","-14.146111",NA,NA,NA,NA,NA,"-47.808333","-14.146111","2014","02",NA,NA,NA,NA,NA,NA
"3283","2019-11-21 10:10:46-03","IBt","SP","78244","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Bockermann, W","230","1955","05","16",NA,"Brasil",NA,NA,NA,NA,"Pará",NA,NA,NA,"Aubl.",NA,"Michelangeli, FA","Cachimbo","-54.883333","-9.333333",NA,NA,NA,NA,NA,"-54.883333","-9.333333","2008",NA,NA,NA,NA,NA,NA,NA
"3284","2019-11-21 10:10:46-03","IBt","SP","334998","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Mendonça, RC; Felfili, JM; Fagg, CW; Sevilha, AC; Oliveira, NR","3652","1998","07","19",NA,"Brasil",NA,NA,NA,"SP029958","Goiás","RPPN, Flor das Águas",NA,NA,"Aubl.","SP029958","Michelangeli, FA","Pirenópolis","-48.990556","-15.818611","810","810",NA,NA,NA,"-48.990556","-15.818611","2014","02",NA,NA,NA,NA,NA,NA
"3285","2019-11-21 10:10:46-03","IBt","SP","335042","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fonseca, ML; Alvarenga, D; Aparecida da Silva, M; Arruda, VR","1973","1998","08","18",NA,"Brasil",NA,NA,NA,"SP029977","Goiás","Pusada das Araraas; Fazenda Pedraria. Proprietário Manoel Braga, ca. 39km da cidade; Córrego das Pedreiras",NA,NA,"Aubl.","SP029977","Michelangeli, FA","Serranópolis","-52.003611","-18.440278","495","495",NA,NA,NA,"-52.003611","-18.440278","2014","02",NA,NA,NA,NA,NA,NA
"3286","2019-11-21 10:10:46-03","IBt","SP","34907","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Krukoff, BA","5585","1933","08","21",NA,"Brasil",NA,NA,NA,NA,"Acre","Near mouth of Rio Macauhan (tributary of Rio Yaco)",NA,NA,"Aubl.",NA,NA,"Sena Madureira","-69","-9.333333",NA,NA,NA,NA,NA,"-69","-9.333333",NA,NA,NA,NA,NA,NA,NA,NA
"3287","2019-11-21 10:10:46-03","IBt","SP","4270","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Hoehne, FC","CRONDON1985","1911","04",NA,NA,"Brasil",NA,NA,NA,"SP029964","Mato Grosso","Entre Rio Manso e São Lourenço",NA,NA,"Aubl.","SP029964","Michelangeli, FA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3288","2019-11-21 10:10:46-03","IBt","SP","52702","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Lima, AS","s.n.","1944","11","19",NA,"Brasil",NA,NA,NA,NA,"Mato Grosso","Próx. do rio Sacre",NA,NA,"Aubl.",NA,"Brade, AC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957",NA,NA,NA,NA,NA,NA,NA
"3289","2019-11-21 10:10:46-03","IBt","SP","82213","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Eiten, G; Eiten, LT","5473A","1963","09","08",NA,"Brasil",NA,NA,NA,NA,"Maranhão","47 km from Sâo Raimundo das Mangabeiras and 69km from Balsas, along road between these two cities. By house of Manoel Ferreira",NA,NA,"Aubl.",NA,"Michelangeli, FA","São Raimundo das Mangabeiras","-45.833333","-7.233333","300","300",NA,NA,NA,"-45.833333","-7.233333","2014","02",NA,NA,NA,NA,NA,NA
"3290","2019-11-21 10:10:46-03","IBt","SP","98711","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Irwin, HS; Soderstrom, TR","6560","1964","10","02",NA,"Brasil",NA,NA,NA,"SP029967","Mato Grosso","Vicinity of Garapú, ca. 1km NE of Garapú",NA,NA,"Aubl.","SP029967","Michelangeli, FA",NA,NA,NA,"300","400",NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3291","2019-11-21 10:10:46-03","IBt","SP","490903","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Bereta, S; et al.","8","2013","10","29",NA,"Brasil",NA,NA,NA,NA,"Acre","BR-364, Fazenda Experimental Catuaba, ao longo da estrada principal, à margem do ramal",NA,NA,"Aubl.",NA,"Michelangeli, FA","Senador Guiomard","-67.7360000610352","-10.1510000228882",NA,NA,NA,"85304","auto",NA,NA,"2017","06",NA,NA,NA,NA,NA,NA
"3292","2019-11-21 10:10:46-03","IBt","SP","8149","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Luetzelburg","1913",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"Aubl.",NA,"Michelangeli, FA","Formosa do Rio Preto","-45.1930999755859","-11.0482997894287",NA,NA,NA,"155006","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3293","2019-11-21 10:10:46-03","IBt","SP","206004","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Mendonça, RC; Ribeiro, M; Dalmácio, J","537","1985","09","16",NA,"Brasil",NA,NA,NA,NA,"Distrito Federal","APA do São Bartolomeu, Ribeirão Pipiripau, (DF-130), próx. à ponte",NA,NA,"Aubl.",NA,"Michelangeli, FA","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3294","2019-11-21 10:10:46-03","IBt","SP","200556","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer Salles, AE; Silva, FC","4980","1980","06","03",NA,"Brasil",NA,NA,NA,NA,"Distrito Federal","Bacia do Rio Bartolomeu",NA,NA,"Aubl.",NA,"Michelangeli, FA","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3295","2019-11-21 10:10:46-03","IBt","SP","103594","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Irwin, HS; Souza, R; Reis dos Santos, R","8932","1965","10","04",NA,"Brasil",NA,NA,NA,"SP029956","Distrito Federal","Ca. 15km E. Of Brasília, near Planaltina, DF",NA,NA,"Aubl.","SP029956","Michelangeli, FA","Brasília","-47.9296989440918","-15.7797002792358","1200","1200",NA,"70570","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3296","2019-11-21 10:10:46-03","IBt","SP","98752","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Irwin, HS; Soderstrom, TR","5212","1964","08","16",NA,"Brasil",NA,NA,NA,"SP029966","Distrito Federal","Ca. 20km E. of Brasília",NA,NA,"Aubl.","SP029966","Michelangeli, FA","Brasília","-47.9296989440918","-15.7797002792358","700","1000",NA,"70570","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3297","2019-11-21 10:10:46-03","IBt","SP","236216","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Equipe do Jardim Botânico","712","1986","08","22",NA,"Brasil",NA,NA,NA,NA,"Distrito Federal","Jardim Botânico de Brasília, Ca. de 20km a SE de Brasília",NA,NA,"Aubl.",NA,"Michelangeli, FA","Brasília","-47.9296989440918","-15.7797002792358","1025","1150",NA,"70570","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3298","2019-11-21 10:10:46-03","IBt","SP","98708","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Irwin, HS; Soderstrom, TR","5929","1964","09","04",NA,"Brasil",NA,NA,NA,"SP029968","Distrito Federal","Parque Municipal do Gama, ca. 20km S of Brasília",NA,NA,"Aubl.","SP029968","Michelangeli, FA","Brasília","-47.9296989440918","-15.7797002792358","700","1000",NA,"70570","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3299","2019-11-21 10:10:46-03","IBt","SP","202496","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Garcia Kirkbride, MC; Barros, MG; Medeiros, VM; Kirkbride Jr, JH","1280","1980","07","09",NA,"Brasil",NA,NA,NA,"SP029962","Distrito Federal","Reserva Biológica de Águas Emendadas, Perto do Córrego Brejinho",NA,NA,"Aubl.","SP029962","Michelangeli, FA","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3300","2019-11-21 10:10:46-03","IBt","SP","274992","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Oliveira, FCA; Cardoso, E; Mendonça, RC","57","1994","09","06",NA,"Brasil",NA,NA,NA,"SP029961","Goiás","Chapada dos Veadeiros, Alto Paraíso/Vale da Lua, 36km de Alto Paraíso",NA,NA,"Aubl.","SP029961","Michelangeli, FA","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3301","2019-11-21 10:10:46-03","IBt","SP","215891","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Romaniuc Neto, S; Toledo, CB; Sajo, MG; Santos, EP","609","1987","02","08",NA,"Brasil",NA,NA,NA,"SP029972","Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada para Cavalcanti",NA,NA,"Aubl.","SP029972","Michelangeli, FA","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3302","2019-11-21 10:10:46-03","IBt","SP","293091","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Cavalcanti, TB; Silva, GP; Queiroz, L; Cordeiro, I","667","1990","08","15",NA,"Brasil",NA,NA,NA,"SP029955","Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada para Colinas à 34km do entroncamento da GO",NA,NA,"Aubl.","SP029955","Michelangeli, FA","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3303","2019-11-21 10:10:46-03","IBt","SP","103502","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Irwin, HS; Souza, R; Reis dos Santos, R; Grear Jr, JW","17965","1966","06","29",NA,"Brasil",NA,NA,NA,NA,"Goiás","Serra do Caiapó, Ca. 30km S. of Caiapônia, road to Jataí",NA,NA,"Aubl.",NA,"Michelangeli, FA","Caiapônia","-51.8102989196777","-16.9566993713379","950","950",NA,"77016","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3304","2020-08-13 18:02:23-03","IBt","SP","103252","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Irwin, HS; Souza, R; Reis dos Santos, R","8748","1965","09","28",NA,"Brasil",NA,NA,NA,"SP029963","Goiás","Immediately W. of Planaltina, D.F.",NA,NA,"Aubl.","SP029963","Michelangeli, FA","Planaltina","-47.614200592041","-15.4527997970581",NA,NA,NA,"61159","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3305","2019-11-21 10:10:46-03","IBt","SP","315300","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Walter, BMT; Rocha, DMS; Santos, HGP; Cordovil Silva, SP","2000","1992","10","05",NA,"Brasil",NA,NA,NA,"SP029960","Goiás","Fazenda Pindaiba, Nordeste da Cidade de Uruaçu, Área de influência da UHE da Serra da Mesa",NA,NA,"Aubl.","SP029960","Michelangeli, FA","Uruaçu","-49.1408004760742","-14.5247001647949",NA,NA,NA,"80860","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3306","2019-11-21 10:10:46-03","IBt","SP","128332","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Eiten, G; Eiten, LT","8623","1968","09","08",NA,"Brasil",NA,NA,"All specimers of this no. from one plant",NA,"Mato Grosso","Serra do Roncador, 260 km along new road NNE of village of Xavantina (4,1 km due ESE of Royal Society-Royal Geographic Society Base Camp, along Camp 2 path at Anaconda Pool",NA,NA,"Aubl.",NA,"Michelangeli, FA","Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,NA,"123012","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3307","2019-11-21 10:10:46-03","IBt","SP","453001","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Silva, ACB","391","2000","03","24",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Claro.",NA,NA,"Aubl.",NA,"Michelangeli, FA","Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3308","2019-11-21 10:10:46-03","IBt","SP","40302","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Mello Barreto","9846","1937","11","19",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Ponte Queimada - Extração",NA,NA,"Aubl.",NA,"Michelangeli, FA","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3309","2019-11-21 10:10:46-03","IBt","SP","290679","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Romero, R","479","1993","10","08",NA,"Brasil",NA,NA,NA,"SP029959","Minas Gerais","Fazenda Experimental do Glória",NA,NA,"Aubl.","SP029959","Michelangeli, FA","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3310","2019-11-21 10:10:46-03","IBt","SP","219243","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Barros, F","1456","1988","01","31",NA,"Brasil",NA,NA,NA,NA,"Pará","Km 4 da Rodovia Augusto Montenegro",NA,NA,"Aubl.",NA,"Michelangeli, FA","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3311","2019-11-21 10:10:46-03","IBt","SP","219242","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Barros, F","1455","1988","01","31",NA,"Brasil",NA,NA,NA,NA,"Pará","Km 4 da Rodovia Augusto Montenegro",NA,NA,"Aubl.",NA,"Michelangeli, FA","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3312","2019-11-21 10:10:46-03","IBt","SP","306016","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Tozzi, AMGA; Teixeira, SP","94-266","1994","11","07",NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,NA,NA,"Aubl.",NA,"Goldenberg, R; Martins, AB","Aguaí","-46.9700012207031","-22.0499992370605",NA,NA,NA,"25812","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"3313","2019-11-21 10:10:46-03","IBt","SP","77692","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Kuhlmann, M","1665","1947","11","24",NA,"Brasil",NA,NA,NA,"SP029957","São Paulo",NA,NA,NA,"Aubl.","SP029957","Michelangeli, FA","Casa Branca","-47.0800018310547","-21.7700004577637",NA,NA,NA,"27086","auto",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"3314","2019-11-21 10:10:46-03","IBt","SP","4249","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Loefgren, A","CGG1448","1889","10","28",NA,"Brasil",NA,NA,"Arb. sublenhoso, caule oco, fl. rosea.","SP006989","São Paulo","Barranco úmido, Vassoroca.",NA,NA,"Aubl.","SP006989",NA,"Casa Branca","-47.0800018310547","-21.7700004577637",NA,NA,NA,"27086","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3315","2019-11-21 10:10:46-03","IBt","SP","101917","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Mattos, J; Mattos, N","14148","1966","11","08",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Ca. 7 km ao norte de Casa Branca, na Fazenda do Ribeirão do Açude",NA,NA,"Aubl.",NA,"Mamede, MCH","Casa Branca","-47.0800018310547","-21.7700004577637",NA,NA,NA,"27086","auto",NA,NA,"2013","07",NA,NA,NA,NA,NA,NA
