"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"1459","2015-03-07 08:03:42-03","F","FMNH-SEEDPLANTS","V0243638F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0243638F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0243638F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1460","2015-03-07 08:03:42-03","F","FMNH-SEEDPLANTS","V0243640F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0243640F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0243640F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1461","2015-03-07 08:03:42-03","F","FMNH-SEEDPLANTS","V0243641F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0243641F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0243641F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1462","2015-03-13 18:53:25-03","F","FMNH-SEEDPLANTS","V0243631F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0243631F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0243631F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1463","2015-03-07 08:03:42-03","F","FMNH-SEEDPLANTS","V0243643F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0243643F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0243643F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1464","2015-03-13 18:53:41-03","F","FMNH-SEEDPLANTS","V0243646F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0243646F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839","V0243646F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1465","2015-03-06 18:56:53-03","F","FMNH-SEEDPLANTS","V0243673F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0243673F","Spermatophyta",NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0243673F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1466","2015-03-13 18:53:25-03","F","FMNH-SEEDPLANTS","V0243632F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0243632F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0243632F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1467","2015-03-13 18:53:25-03","F","FMNH-SEEDPLANTS","V0243633F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0243633F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0243633F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1468","2015-03-07 08:03:42-03","F","FMNH-SEEDPLANTS","V0243644F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0243644F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0243644F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1469","2015-03-07 08:03:42-03","F","FMNH-SEEDPLANTS","V0243645F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0243645F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839","V0243645F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1470","2015-03-13 18:53:41-03","F","FMNH-SEEDPLANTS","V0243647F","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0243647F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0243647F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1471","2019-01-25 15:42:26-02","IAC","IAC","50761","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","A. Macedo","s/nº","2005","07","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","Minas Gerais","Campina Verde","Fazenda São José do Lajiado","-49.4864","-19.5356",NA,NA,NA,NA,"S.F. Smith",NA,NA,"-49.4864","-19.5356","2005","07","02",NA,NA,NA,NA,NA,NA
"1472","2019-01-25 15:42:26-02","IAC","IAC","510","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","J. Santoro","s/nº","1936","05","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","São Paulo","Campinas","Av. Brasil","-47.0608","-22.9056",NA,NA,NA,NA,"E.P. Killip",NA,NA,"-47.0608","-22.9056","1937","09","04",NA,NA,NA,NA,NA,NA
"1473","2019-01-25 15:35:23-02","IAC","IAC","21837","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","A. Daniel","16","1971","05","20",NA,"Brasil",NA,NA,"nativo",NA,NA,NA,"L.","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,NA,NA,"A. Krapovickas",NA,NA,"-45.0711","-23.4339","1987","01","17",NA,NA,NA,NA,NA,NA
"1474","2019-01-25 15:42:26-02","IAC","IAC","21888","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","O. Bacchi","s/nº","1971","08","15",NA,"Brasil",NA,NA,"Nativo do campo cerrado",NA,NA,NA,"L.","Ceará",NA,"Fortaleza",NA,NA,NA,NA,NA,NA,"O. Bacchi",NA,NA,NA,NA,"1971","08","15",NA,NA,NA,NA,NA,NA
"1475","2019-01-25 15:42:26-02","IAC","IAC","22044","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","W. Hoehne","5769","1964","07","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","Rio de Janeiro",NA,"Barra da Tijuca",NA,NA,NA,NA,NA,NA,"A. Krapovickas",NA,NA,NA,NA,"1987","01","17",NA,NA,NA,NA,NA,NA
"1476","2019-01-25 15:35:23-02","IAC","IAC","23994","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","A.S. Lima","s/nº","1943","05","15",NA,"Brasil",NA,NA,"Material recebido da Seção de Plantas Téxteis do IAC",NA,NA,NA,"L.","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,NA,"A. Krapovickas",NA,NA,"-47.0608","-22.9056","1987","01","17",NA,NA,NA,NA,NA,NA
"1477","2019-01-25 15:42:26-02","IAC","IAC","2820","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","A.P. Viégas & A.S. Costa (1)","s/nº","1938","09","28",NA,"Brasil",NA,NA,"2 folhas no herbário",NA,NA,NA,"L.","São Paulo",NA,"Ubatumirim, Faz. Nho João Claro",NA,NA,NA,NA,NA,NA,"H.P. Krug",NA,NA,NA,NA,"1938","12","28",NA,NA,NA,NA,NA,NA
"1478","2019-01-25 15:42:26-02","IAC","IAC","2821","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","H.P. Krug","s/nº","1938","10","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","Rio de Janeiro","Niterói","Estação estrada para Cabo Frio","-43.1036","-22.8833",NA,NA,NA,NA,"H.P. Krug",NA,NA,"-43.1036","-22.8833","1938","12","29",NA,NA,NA,NA,NA,NA
"1479","2019-01-25 15:42:26-02","IAC","IAC","2825","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","O. Zagatto","s/nº","1938","12","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","São Paulo","Campinas","Fins da rua Major Solon","-47.0608","-22.9056",NA,NA,NA,NA,"H.P. Krug",NA,NA,"-47.0608","-22.9056","1939","01","02",NA,NA,NA,NA,NA,NA
"1480","2019-01-25 15:42:26-02","IAC","IAC","30592","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1727","1995","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","São Paulo","Magda","Fazenda CFM","-50.2261","-20.6439",NA,NA,NA,NA,"L.C. Bernacci et al.",NA,NA,"-50.2261","-20.6439","1995","05","17",NA,NA,NA,NA,NA,NA
"1481","2019-06-24 08:13:00-03","IAC","IAC","32452","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","A.D. Faria; K. Matsumoto; L.Y.S. Aona; J.C. Galvão & R. Belinelo","202","1996","07","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","São Paulo","Duartina","Sítio Alvorada, situado do lado direito da rod. Comandante João R. de Barros, de Marília a Bauru","-49.4039","-22.4144",NA,NA,NA,NA,"G.L. Esteves",NA,NA,"-49.4039","-22.4144","1997","05","21",NA,NA,NA,NA,NA,NA
"1482","2019-01-25 15:42:26-02","IAC","IAC","34382","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","L.C. Bernacci","2236","1997","08","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","Mato Grosso","Vila Rica","Fazenda Ipê, ruderal","-51.1164","-10.0117",NA,NA,NA,NA,"G.L. Esteves",NA,NA,"-51.1164","-10.0117","2004","11","06",NA,NA,NA,NA,NA,NA
"1483","2019-08-06 13:07:54-03","IAC","IAC","37505","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","R.B. Torres & S.R. Lima","677","1998","12","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","São Paulo","Vera Cruz","margem do Ribeirão das Garças","-49.8194","-22.2197",NA,NA,NA,NA,"G.L. Esteves",NA,NA,"-49.8194","-22.2197","1999","02","15",NA,NA,NA,NA,NA,NA
"1484","2019-06-24 08:13:00-03","IAC","IAC","4486","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","A.P. Viégas & A.S. Costa (1)","s/nº","1939","05","29",NA,"Brasil",NA,NA,"1 folha no herbário",NA,NA,NA,"L.","São Paulo","Campinas","Rua Rafael Sampaio","-47.0608","-22.9056",NA,NA,NA,NA,"H.P. Krug",NA,NA,"-47.0608","-22.9056","1939","05","29",NA,NA,NA,NA,NA,NA
"1485","2019-01-25 15:42:26-02","IAC","IAC","489","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","A. Carvalho (1)","s/nº","1936","04","25",NA,"Brasil",NA,NA,"Nome popular: guaxima-preta, guaxima-roxa, aguaxima",NA,NA,NA,"L.","São Paulo","Campinas","Avenida Brasil","-47.0608","-22.9056",NA,NA,NA,NA,"R. Monteiro",NA,NA,"-47.0608","-22.9056","1940","11","26",NA,NA,NA,NA,NA,NA
"1486","2019-01-25 15:42:26-02","IAC","IAC","50611","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","J.A.M.A. Gomes; O.A. Santos & S. Santos","728","2007","11","13",NA,"Brasil",NA,NA,"23°20#?#14#?##?#S , 44°50#?#06#?##?#W",NA,NA,NA,"L.","São Paulo","Ubatuba","Fazenda Capricórnio, Casa da Farinha, beira estrada, próximo ao campo de futebol (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-44.835","-23.337222",NA,NA,NA,NA,"A.J. Fernandes Jr.",NA,NA,"-44.835000","-23.337222","2015","04","13",NA,NA,NA,NA,NA,NA
"1487","2019-01-25 15:42:26-02","IAC","IAC","50715","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","A. Macedo","s/nº","2003","05","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","Minas Gerais","Ituiutaba","Fazenda do Vinícius Carvalho","-49.465","-18.9689",NA,NA,NA,NA,"S.F. Smith",NA,NA,"-49.4650","-18.9689","2003","05","31",NA,NA,NA,NA,NA,NA
"1488","2019-01-25 15:42:26-02","IAC","IAC","50716","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","A. Macedo","s/nº","2005","05","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L.","Minas Gerais","Ituiutaba","Bairro Tupã","-49.465","-18.9689",NA,NA,NA,NA,"S.F. Smith",NA,NA,"-49.4650","-18.9689","2005","05","08",NA,NA,NA,NA,NA,NA
"1489","2019-01-25 15:42:26-02","IAC","IAC","5112","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","O. Zagatto","s/nº","1939","05","29",NA,"Brasil",NA,NA,"Folhas no herbário",NA,NA,NA,"L.","São Paulo","Campinas","Rua Major Solon","-47.0608","-22.9056",NA,NA,NA,NA,"H.P. Krug",NA,NA,"-47.0608","-22.9056","1939","05","29",NA,NA,NA,NA,NA,NA
"1490","2019-01-25 15:42:26-02","IAC","IAC","9302","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","J. Santoro","s/nº","1948","05","13",NA,"Brasil",NA,NA,"1 folha no herbário",NA,NA,NA,"L.","São Paulo","Campinas","IAC, Fazenda Santa Elisa, campo experimental","-47.077171","-22.870251",NA,NA,NA,NA,"J. Santoro",NA,NA,"-47.077171","-22.870251","1948","05","13",NA,NA,NA,NA,NA,NA
"1491","2019-01-25 15:42:26-02","IAC","IAC","5963","S","Plantae","Malvaceae-8.Malvoideae","Urena","lobata","Urena lobata","A.P. Viégas","s/nº","1940","07","15",NA,"Brasil",NA,NA,"Folhas no herbário",NA,NA,NA,"L.","Rio de Janeiro","Santa Cruz",NA,"-42.2906","-21.5556",NA,NA,NA,NA,"A.S. Lima",NA,NA,"-42.2906","-21.5556","1943","05","29",NA,NA,NA,NA,NA,NA
"1492","2020-07-23 12:12:18-03","CEPLAC","CEPEC","34344","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","G. Hatschbach","46714","1983","08","05",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Guaxuma-vermelha, Malva-vermelha",NA,NA,NA,NA,"Espírito Santo","cariacica","Rio da Vitoria.","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"G. Hatschbach","18507","auto","0*0'0","0*0'0",NA,NA,NA,NA,"01/02/1984",NA,NA,NA,NA
"1493","2020-07-23 12:12:18-03","CEPLAC","CEPEC","101426","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","P. Fiaschi","1867","1984","12","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","JUSSARÍ","Estrada Jussarí/Palmira, entrada a esquerda, ca. 7,5Km de Jussarí. Fazenda Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,"A. J. Fernandes Júnior",NA,NA,"39W31'43","15S9'29",NA,NA,NA,NA,"06/12/2013",NA,NA,NA,NA
"1494","2020-07-23 12:12:18-03","CEPLAC","CEPEC","102699","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","D. M. Loureiro","623","2002","05","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","SIMÕES FILHO","Região Metropolitana de Salvador. Área do Empreendimento da BELOV, Mapele.","-38.445833","-12.774167",NA,NA,NA,NA,"M. L. Guedes",NA,NA,"38W26'45","12S46'27",NA,NA,NA,NA,"30/06/2002",NA,NA,NA,NA
"1495","2020-07-23 12:12:18-03","CEPLAC","CEPEC","112170","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Amorim, A. M.","4140","2004","06","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","JUSSARÍ","RPPN Serra do Teimoso. Rodovia Jussari-Palmira. Entrada ca. 7,5km de Jussari.","-39.531111","-15.154444",NA,NA,"641","641","Amorim, A. M.",NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","2020-07-23 12:12:18-03","CEPLAC","CEPEC","37457","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","J. C. A. Lima","139","1984","07","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","PRADO","Estrada Prado/Itamaraju.","-39.316667","-17.3",NA,NA,NA,NA,"H. P. Bautista",NA,NA,"39W19'","17S18'",NA,NA,NA,NA,"11/10/1984",NA,NA,NA,NA
"1497","2020-07-23 12:12:18-03","CEPLAC","CEPEC","40037","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","L. R. Noblick","3940","1992","05","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","DOM MACEDO COSTA","Faz. Mocambo.","-39.166667","-12.933333",NA,NA,NA,NA,"L. R. Noblick",NA,NA,"39W10'","12S56'",NA,NA,NA,NA,"30/12/1985",NA,NA,NA,NA
"1498","2020-07-23 12:12:18-03","CEPLAC","CEPEC","69470","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","P. R. Sicupira","4","1996","05","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","CANAVIEIRAS","Prox. a ponte da ilha de Atalaia. Margem dir. da estrada.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,"A. M. de Carvalho","48203","auto",NA,NA,NA,NA,NA,NA,"30/06/1996",NA,NA,NA,NA
"1499","2020-07-23 12:12:18-03","CEPLAC","CEPEC","915","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","R. P. Belém","960","1965","05","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Guaxuma-vermelha",NA,NA,NA,NA,"Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"H. Monteiro","61245","auto","0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1966",NA,NA,NA,NA
"1500","2020-07-23 12:12:18-03","CEPLAC","CEPEC","14394","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","S. A. Mori","10095","1978","05","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"S. A. Mori","61245","auto",NA,NA,NA,NA,NA,NA,"01/09/1978",NA,NA,NA,NA
"1501","2020-07-23 12:12:18-03","CEPLAC","CEPEC","16005","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","S. A. Mori","11636","1979","03","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","ILHÉUS","Quadra E' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"S. A. Mori","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","2020-07-23 12:12:18-03","CEPLAC","CEPEC","924","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","R. P. Belém","1664","1965","08","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","ITABUNA","Rod. BR-5. 10Km ao S cidade.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,"G. S. Baracho","30592","auto",NA,NA,NA,NA,NA,NA,"04/04/1997",NA,NA,NA,NA
"1503","2020-07-23 12:12:18-03","CEPLAC","CEPEC","14212","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","S. A. Mori","10089","1978","05","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","JUSSARÍ","Ca. 3Km NW de Jussari. Margem da estrada.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,"S. A. Mori","21386","auto",NA,NA,NA,NA,NA,NA,"01/09/1978",NA,NA,NA,NA
"1504","2020-07-23 12:12:18-03","CEPLAC","CEPEC","16524","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","A. M. de Carvalho","106","1979","06","14",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Guaxuma-vermelha",NA,NA,NA,NA,"Bahia","MARAÚ","8Km antes de Ubaitaba. Estrada Marau/Ubaitaba.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"A. M. de Carvalho","47076","auto","0W0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","2020-07-23 12:12:18-03","CEPLAC","CEPEC","37494","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","G. Martinelli","11086","1985","05","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","MARAÚ","Estrada Marau/Ubaitaba. Km 5 a 10.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"A. Krapovickas","47076","auto",NA,NA,NA,NA,NA,NA,"30/01/1997",NA,NA,NA,NA
"1506","2020-07-23 12:12:18-03","CEPLAC","CEPEC","76089","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","R. Soeiro","6","2003","10","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Carrapicho",NA,NA,NA,NA,"Bahia","SALVADOR","Lauro de Freitas. Loteamento Ipitanga.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"G. C. P. Pinto","26018","auto",NA,NA,NA,NA,NA,NA,"02/09/1997",NA,NA,NA,NA
"1507","2020-07-23 12:12:18-03","CEPLAC","CEPEC","37963","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","W. Sant'Ana",NA,"1972","05","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","SALVADOR","Ondina.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"A. Krapovickas","26018","auto",NA,NA,NA,NA,NA,NA,"30/01/1997",NA,NA,NA,NA
"1508","2020-07-23 12:12:18-03","CEPLAC","CEPEC","154081","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","C.D.M. Ferreira","299",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Rio de Janeiro","saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,"C.D.M. Ferreira","17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509","2020-07-23 12:12:18-03","CEPLAC","CEPEC","146951","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","S. V. A. Pessoa","711",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"S. V. A. Pessoa","29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510","2020-07-23 12:12:18-03","CEPLAC","CEPEC","2248","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","R. P. Belém","2144","1966","05","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Malva-roxa, Guaxuma-vermelha",NA,NA,NA,NA,"Bahia","MARAÚ",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"G. M. Barroso","47076","auto","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511","2020-07-23 12:12:18-03","CEPLAC","CEPEC","2818","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","J. P. Lanna","1545","1967","06","26",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Guaxuma-vermelha",NA,NA,NA,NA,"Bahia","PORTO SEGURO","Parque Nacional do Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"A. Krapovickas","68835","auto","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","2020-07-23 12:12:18-03","CEPLAC","CEPEC","2288","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","R. P. Belém","2315","1966","05","27",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Guaxuma-vermelha",NA,NA,NA,NA,"Bahia","JUSSARÍ",NA,"-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,"A. Krapovickas","21386","auto","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","2020-07-23 12:12:18-03","CEPLAC","CEPEC","136383","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","J.A. Lira Neto","625",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Rio de Janeiro","DUQUE DE CAXIAS",NA,"-43.3116989135742","-22.7856006622314",NA,NA,NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","2020-07-23 12:12:18-03","CEPLAC","CEPEC","23892","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata lobata","J. L. Hage","656","1995","05","08",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Guaxuma-vermelha",NA,NA,NA,NA,"Bahia","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"lobata",NA,NA,"A. Krapovickas","61245","auto",NA,NA,NA,NA,NA,NA,"30/05/1982",NA,NA,NA,NA
"1515","2019-02-27 14:02:27-03","UFSJ","HUFSJ","6582","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Costa, MTR","60","2014","03","09",NA,"Brasil",NA,NA,"Arbusto de 1 m de altura com flores liláses e frutos.","HUFSJ006582",NA,NA,"L.","Minas Gerais","Carandaí","Bairro Cruzeiro.","-44.347583","-21.584222","HUFSJ006582_00",NA,"105","105","Costa, M T",NA,NA,"-44.347583","-21.584222","2014","03",NA,NA,NA,NA,NA,NA,NA
