"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"683","2021-02-08 12:53:43-03","UFRGS","ICN","022271","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Porto, ML","575","1974","América do Sul","Brasil","Morro do Côco.",NA,"Em gramado junto ao rio.",NA,NA,"04","21","RS","Viamão","-51.0233001708984","-30.0811004638672","Longhi-Wagner, H",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"684","2020-09-17 10:41:29-03","UEPA","MFS","004545","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Mesquita, AS","71",NA,NA,"Brasil","Ilha de Marajó, Unidade de Conservação de Chaves, Costa Norte da Ilha.",NA,"Erva de 40 cm de altura com espiguetas verde-claras.","MFS004545","MFS004545 MFS004545_e",NA,NA,"Pará","Chaves","-49.609511","-0.056878","Rocha, AES",NA,NA,"-49.609511","-0.056878","2013","08",NA,NA,"20",NA,NA,NA,NA,NA
"685","2020-09-17 10:41:29-03","UEPA","MFS","008485","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Cardoso, A","2754","2017",NA,"Brasil","Proximo a Represa",NA,"Erva, crescendo em drenagem, flor verde.","MFS008485","MFS008485 MFS008485_e","09","03","Pará","Conceição do Araguaia","-49.478972","-8.036111","Cardoso, A",NA,NA,"-49.478972","-8.036111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-05-19 11:39:00-03","FEPAGRO","BLA","6238","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","J. F. M. Valls & Mundstock",NA,NA,NA,"Brasil",NA,NA,"Data de Coleta: 02/1966. Exsicata sem cidade definida.","BLA006238",NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2021-02-18 17:09:09-03","FEPAGRO","BLA","5199","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","A. A. Araújo","183",NA,NA,"Brasil",NA,NA,"Data de Coleta: 04/1953.Habitat: Solo com água","BLA005199",NA,NA,NA,"Paraná","Canquiri",NA,NA,"A. A. Araújo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-11-10 11:06:43-03","FEPAGRO","BLA","6088","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","J. J. Syunvers","10918","1964",NA,"República Democrática do Congo",NA,NA,"Habitat: Catangativaat","BLA006088",NA,"11","17","Katanga","Lubumbashi",NA,NA,"J. J. Syunvers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2021-03-22 16:23:37-03","FEPAGRO","BLA","16653","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.",NA,NA,NA,NA,NA,NA,NA,NA,"BLA016653",NA,NA,NA,NA,NA,NA,NA,"C. Dillenburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-03-22 16:23:37-03","FEPAGRO","BLA","11579","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","C. Quarín & A. Schinini","1079","1973",NA,"Argentina","Colônia Pellegrini - Antes del piedraplen",NA,"Habitat: Terreno inundado","BLA011579",NA,"03","06","Corrientes","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-05-19 11:39:00-03","FEPAGRO","BLA","9062","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","B. Rosengurtt","B-5855","1950",NA,"Paraguai","Chaco - Km 10 - Fc. Casado",NA,NA,"BLA009062",NA,"02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-05-19 11:39:00-03","FEPAGRO","BLA","7813","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","L. Liben","768","1953",NA,"Ruanda","Lac Tshohoha",NA,NA,"BLA007813",NA,"10","15","Este","Bugesera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2021-02-18 17:09:09-03","FEPAGRO","BLA","4946","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","M. Machado",NA,NA,NA,"Brasil","Nova Faculdade",NA,"Data de Coleta: 01/1965.","BLA004946",NA,NA,NA,"Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957","A. Kappel",NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"694","2021-02-18 17:09:09-03","FEPAGRO","BLA","3805","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","A. Kappel & Flávio",NA,"1964",NA,"Brasil","Nova Faculdade",NA,NA,"BLA003805",NA,"01","03","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957","A. Kappel & Flávio",NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"695","2021-02-18 17:09:09-03","FEPAGRO","BLA","5346","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","A. A. Araújo","80",NA,NA,"Brasil",NA,NA,"Data de Coleta: 10/1932.Habitat: Cultivado","BLA005346",NA,NA,NA,"Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611","L. R. Parodi",NA,NA,NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"696","2021-02-18 17:09:09-03","FEPAGRO","BLA","200","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","A. A. Araújo","29",NA,NA,"Brasil","Posto Zootécnico das Colônias",NA,"Data de Coleta: 10/1932.Habitat: Cultivado","BLA000200",NA,NA,NA,"Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611","L. R. Parodi",NA,NA,NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"697","2020-11-10 11:06:43-03","FEPAGRO","BLA","5730","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","W. D. Clayton","4458","1965",NA,"Brasil",NA,NA,"Habitat: Cultivado","BLA005730",NA,"01","29","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738","W. D. Clayton",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"698","2021-03-22 16:23:37-03","FEPAGRO","BLA","10286","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","E. M. Cavalheiro & A. C. Cavalheiro","543","1977",NA,"Brasil","Estrada para Pelotas - Em frente à Estação Ferro-viária - Junção",NA,"Habitat: Em lavoura de batata","BLA010286",NA,"02","17","Rio Grande do Sul","Rio Grande","-52.0985984802246","-32.0349998474121","H. Longhi-Wagner",NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA
"699","2021-02-18 17:09:09-03","FEPAGRO","BLA","2049","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","O. R. Camargo","164","1956",NA,"Brasil","Estação Experimental de Silvicultura",NA,"Habitat: Em banhado","BLA002049",NA,"01","05","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652","B. Rambo",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"700","2021-03-22 16:23:37-03","FEPAGRO","BLA","10257","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","E. M. Cavalheiro & A. C. Cavalheiro","510","1977",NA,"Brasil","Lagoa Mirim - Porto",NA,"Habitat: Dentro d'água, flutuando sobre a água, parte vegetativa , mas fixa ao solo","BLA010257",NA,"02","16","Rio Grande do Sul","Santa Vitória do Palmar","-53.3680992126465","-33.5189018249512","H. Longhi-Wagner",NA,NA,NA,NA,NA,NA,"130170","auto",NA,NA,NA,NA,NA,NA
"701","2021-03-22 16:23:37-03","FEPAGRO","BLA","7940","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","A. Pott et alii",NA,"1972",NA,"Brasil","10 Km após a cidade, na estrada para Santa Ma-ria.",NA,"Habitat: Em banhado seco","BLA007940",NA,"12","20","Rio Grande do Sul","Santiago","-54.8671989440918","-29.1916999816895","A. Normann-Kämpf",NA,NA,NA,NA,"1972","01","56006","auto","01",NA,NA,NA,NA,NA
"702","2021-02-18 17:09:09-03","FEPAGRO","BLA","17302","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","I. L. Barreto",NA,"1976",NA,"Brasil",NA,NA,"Ex BLA 9959 B.Habitat: Em margem de lago","BLA017302",NA,"01","03","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","H. Longhi-Wagner",NA,NA,NA,NA,"1978","04","48310","auto","01",NA,NA,NA,NA,NA
"703","2021-03-22 16:23:37-03","FEPAGRO","BLA","8216","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra subsp. grandiflora","(Döll) Roseng., B. R. Arrill. & Izag.","A. Normann-Kämpf","347","1973",NA,"Brasil","Cascata da Ronda",NA,"Habitat: Dentro d'água, próximo ao inicio da cascata, em local protegido","BLA008216",NA,"03","04","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525","A. Normann-Kämpf",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,"subsp. grandiflora"
"704","2021-03-22 16:23:37-03","FEPAGRO","BLA","1055","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","I. L. Barreto",NA,NA,NA,"Brasil","Estação Experimental de Forrageiras",NA,"Data de Coleta: 01/1955.Habitat: Margens do açúde","BLA001055",NA,NA,NA,"Rio Grande do Sul","São Gabriel","-54.3199996948242","-30.3363990783691","I. L. Barreto",NA,NA,NA,NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA
"705","2021-03-22 16:23:37-03","FEPAGRO","BLA","12027","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","A. Kappel",NA,"1965",NA,"Brasil","Viveiro do Serviço de Fixação de Dunas",NA,"Habitat: Em banhado de areia preta","BLA012027",NA,"11","20","Rio Grande do Sul","Tramandaí","-50.1335983276367","-29.9846992492676","A. Kappel",NA,NA,NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA
"706","2021-02-18 17:09:09-03","FEPAGRO","BLA","17301","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","A. A. Araújo","564",NA,NA,"Brasil",NA,NA,"Data de Coleta: 04/1949. Ex BLA 5535 B.Habitat: Cultivado","BLA017301",NA,NA,NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312","A. A. Araújo",NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA
"707","2020-05-19 11:39:00-03","FEPAGRO","BLA","6635","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","V. Simas","228","1965",NA,"Brasil","Estação Experimental",NA,"Habitat: Solo pedregoso, baixo, plano, raso e pouco fértil","BLA006635",NA,"11","16","Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312","J. F. M. Valls",NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA
"708","2021-03-22 16:23:37-03","FEPAGRO","BLA","9661","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","A. Pott","1066","1969",NA,"Brasil","Estação Experimental",NA,"Habitat: Solo úmido","BLA009661",NA,"01","13","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555","L. A. Arzivenco",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA
"709","2020-11-10 11:06:43-03","FEPAGRO","BLA","6196","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","W. D. Clayton & G. Eiten","4643","1965",NA,"Brasil",NA,NA,"Habitat: CaulotivaSão","BLA006196",NA,"02","13","São Paulo","Itapecerica da Serra","-46.8400001525879","-23.7099990844727","W. D. Clayton",NA,NA,NA,NA,NA,NA,"12011","auto",NA,NA,NA,NA,NA,NA
"710","2020-04-30 16:07:40-03","UFMT","CNMT","8752","S","Plantae","Angiosperma",NA,"Poaceae","Leersia","cf. hexandra","Leersia cf. hexandra","Sw.","Córdova, M.O.; Keffer, J.F.","608","2016",NA,"Brasil","Rio Teles Pires. A 1km da ponte. Área de Influência UHE Sinop.",NA,"Inflorescência esverdeada. Rara.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT008752",NA,"11","29","Mato Grosso","Sinop","-55.705278","-11.667778","Córdova, M.O.","377","377","55°42'19W","11°40'04S","2016","12",NA,NA,"02",NA,NA,NA,NA,NA
"711","2020-10-27 10:26:13-03","MCN-FZBRS","HAS","17833","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Strehl, T.","557","1983",NA,"Brasil","Banhado Grande, Fazenda Renato Johan.",NA,"Ponto 2.","HAS0017833",NA,"02",NA,"Rio Grande do Sul","Gravataí","-50.9919013977051","-29.9444007873535","Strehl, T.",NA,NA,NA,NA,"1983","03","25424","auto",NA,NA,NA,NA,NA,NA
"712","2020-10-27 10:26:13-03","MCN-FZBRS","HAS","41089","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Abruzzi, M.L.","4435","2003",NA,"Brasil","Fazenda Joaquim Mello",NA,NA,"HAS0041089",NA,"05",NA,"Rio Grande do Sul","Tapes","-51.3958015441895","-30.6732997894287","I. Boldrini",NA,NA,NA,NA,"2004",NA,"25762","auto",NA,NA,NA,NA,NA,NA
"713","2020-08-26 10:50:29-03","MCN-FZBRS","HAS","11320","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","G.C. Tucker","Bueno, O.","2242","1980",NA,"Brasil","Morro da Grota",NA,"pouco numerosa; dispersa; baixada úmida; beira da água","HAS0011320",NA,"03",NA,"Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672","Longhi, H.M.",NA,NA,NA,NA,"1980","07","41667","auto",NA,NA,NA,NA,NA,NA
"714","2019-11-21 10:15:49-03","IBt","SP","103056","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Ininteligível; Ininteligível","4476","1956",NA,"África do Sul","Runtu, Okavango river.",NA,NA,NA,NA,"02","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2019-11-21 10:15:50-03","IBt","SP","212376","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Guaglianone, E; et al.","615","1980","Southern America","Argentina","Dpto. Patiño: Ruta 86, entre san martin 2 y Lugones.",NA,NA,"SP034047","SP034047","01","12","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2019-11-21 10:15:50-03","IBt","SP","220999","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","s.col.","s.n.","1960",NA,"México","Patzcuaro Lake",NA,NA,"SP034048","SP034048","03","17","Michoacán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-11-21 10:15:50-03","IBt","SP","81943","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Clayton, WD","4565","1965",NA,"Brasil","Estação florestal, 6 km N of City of Paraguaçú Paulista (on road to Borá).",NA,NA,NA,NA,"02","07","São Paulo","Paraguaçu Paulista","-50.566667","-22.283333","Longhi Wagner, HM","500","500","-50.566667","-22.283333","1999","07",NA,NA,"30",NA,NA,NA,NA,NA
"718","2019-11-21 10:15:50-03","IBt","SP","226317","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Fassett, NC","25613","1944",NA,"Colômbia","Valley of Rio Pomera, 20 km NW of Arcabuco. Near Quebrada El Pato.",NA,NA,"SP034044","SP034044","08","20","Boyacá",NA,NA,NA,NA,"2255","2255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2019-11-21 10:15:50-03","IBt","SP","35990","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Swallen, JR","4942","1934",NA,"Brasil","Ilha de Marajó",NA,NA,NA,NA,"06",NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2019-11-21 10:15:50-03","IBt","SP","454405","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Shirasuna, RT","3022","2012",NA,"Brasil","Plantio compensatório do Rodoanel - Trecho Sul.",NA,NA,"SP034049","SP034049","02","17","São Paulo","Santo André","-46.504778","-23.722944",NA,"797","797","-46.504778","-23.722944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2019-11-21 10:15:50-03","IBt","SP","488104","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Shirasuna, RT","3286","2014",NA,"Brasil","OAE 604, Lote 6.",NA,NA,NA,NA,"03","10","São Paulo","Guarulhos","-46.425444","-23.391194","Shirasuna, RT","773","773","-46.425444","-23.391194","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-11-21 10:15:50-03","IBt","SP","81819","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Clayton, WD; Eiten, G","4643","1965",NA,"Brasil","3 km N of city of Itapecerica da Serra.",NA,NA,"SP034050","SP034050","02","13","São Paulo","Itapecerica da Serra","-46.85","-23.7","Longhi Wagner, HM","800","800","-46.85","-23.7","1999","07",NA,NA,"30",NA,NA,NA,NA,NA
"723","2019-11-21 10:15:50-03","IBt","SP","83322","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Greenway, PJ; Kirrika","11106","1963",NA,"Tanzânia","Tanganyika: Mbulu Dist.",NA,NA,"SP034046","SP034046","12","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-21 10:15:50-03","IBt","SP","85770","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Woolston, AL","G-115","1957",NA,"Paraguai","Depto. San Pedro, Alto Paraguay.",NA,NA,NA,NA,"07","04","Alto Paraguay","Primavera",NA,NA,"Parodi, L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-21 10:15:50-03","IBt","SP","85941","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Chase, NC","7070","1959","Africa","Zimbabwe","S. Rhodesia: Umtali, Commonge.",NA,NA,"SP034045","SP034045","03","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-21 10:15:50-03","IBt","SP","98957","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Bogdan, AV","s.n.",NA,"Africa","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-21 10:15:50-03","IBt","SP","99299","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Symoens, JJ","115","1965","Africa","Congo","Elisabethville. Ètang de la ferne Prince Lèopold (rive E).",NA,NA,NA,NA,"05","20","Haut-Katanga",NA,NA,NA,NA,"1230","1230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-21 10:15:50-03","IBt","SP","221114","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Junk","1171","1986",NA,"Brasil","Ilha da Marchantaria, Rio Solimões.",NA,NA,NA,NA,"10","03","Amazonas","Iranduba","-60.1861000061035","-3.28471994400024","Burman, AG",NA,NA,NA,NA,"1988","02","100866","auto","11",NA,NA,NA,NA,NA
"729","2019-11-21 10:15:50-03","IBt","SP","185596","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Silva, CJ","423","1982",NA,"Brasil","Rod. Transpantaneira, km 9.",NA,NA,"SP034052","SP034052","03","26","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471","Silva, TS",NA,NA,NA,NA,"1983","06","200792","auto",NA,NA,NA,NA,NA,NA
"730","2019-11-21 10:15:50-03","IBt","SP","35989","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Swallen, JR","5122","1934",NA,"Brasil",NA,NA,NA,"SP034041","SP034041","07",NA,"Pará","Óbidos","-55.5181007385254","-1.91750001907349","Chase, A",NA,NA,NA,NA,NA,NA,"479825","auto",NA,NA,NA,NA,NA,NA
"731","2019-11-21 10:15:49-03","IBt","SP","161312","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Davidse, G; D'Arcy, WG","11344","1976",NA,"Brasil","Ca. 25 km W of Ponta grossa, just W of the intersection of highway BR-373 and Rio Tibagi.",NA,NA,"SP034051","SP034051","03","15","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"740","740",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"732","2019-11-21 10:15:50-03","IBt","SP","84190","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Clayton, WD","4431","1965",NA,"Brasil","Centro agronomico, museum plets.&nf;Origin: Montenegro.",NA,NA,"SP034042","SP034042","01","29","Rio Grande do Sul","Guaiba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"733","2019-11-21 10:15:50-03","IBt","SP","84185","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Clayton, WD","4458","1965",NA,"Brasil",NA,NA,NA,NA,NA,"01","29","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"734","2019-11-21 10:15:50-03","IBt","SP","235271","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Hashimoto, G","10789","1984",NA,"Brasil",NA,NA,NA,"SP034043","SP034043","03","17","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA
"735","2019-11-21 10:15:50-03","IBt","SP","39871","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Barreto, MP","11","1938",NA,"Brasil","Palmeiras, Fazenda Santa Elza - Serviço de Profilaxia da Malaria.",NA,NA,NA,NA,"11",NA,"São Paulo","Campinas","-47.060001373291","-22.8999996185303","Longhi Wagner, HM",NA,NA,NA,NA,"1999","07","23900","auto","30",NA,NA,NA,NA,NA
"736","2019-11-21 10:15:50-03","IBt","SP","8079","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Hammar, A","CGG6117","1900",NA,"Brasil","Cantareira, Horto Botânico.",NA,NA,"SP010064","SP010064","03",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","Chase, A",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"737","2019-11-21 10:15:50-03","IBt","SP","35261","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Hoehne, FC","s.n.","1936",NA,"Brasil","Jardim Botânico",NA,NA,"SP034040","SP034040","04","06","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","Longhi Wagner, HM",NA,NA,NA,NA,"1999","07","53584","auto","30",NA,NA,NA,NA,NA
"738","2019-11-21 10:15:50-03","IBt","SP","53502","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Handro, O","s.n.","1940",NA,"Brasil","Nativa do jardim botânico.",NA,NA,NA,NA,"11","30","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","Longhi Wagner, HM",NA,NA,NA,NA,"1999","07","53584","auto","30",NA,NA,NA,NA,NA
"739","2019-11-21 10:15:50-03","IBt","SP","66012","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Sendulsky, T","92","1963",NA,"Brasil","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica.",NA,NA,"SP034053","SP034053","01","23","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","Longhi Wagner, HM",NA,NA,NA,NA,"1999","07","53584","auto","30",NA,NA,NA,NA,NA
