"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"609","2020-09-12 05:00:02-03","US","US","3106635","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","L. P. Kvist, X. Londoño, O. C. Steele & S. Tiwari","1987","10","7","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls, 100 to 700 m upstream from the falls","-59.4833","5.18333",NA,NA,"425",NA,NA,"US00691731",NA,NA,NA,NA,"44",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"610","2020-09-12 05:00:02-03","US","US","1953346","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. E. Schultes","1943","6","12","Colombia","Caquetá",NA,"Ajuju River ; Cerro del Gigantea. Summit about 600 feet above forest floor. Quarzite base.",NA,NA,NA,NA,"457",NA,NA,"US03241703","US03241703_01",NA,NA,NA,"5602",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"611","2020-09-12 05:00:02-03","US","US","3383924","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","H. D. Clarke","1996","10","1","Guyana","Potaro-Siparuni",NA,"Turtle Mountain, summit; 3 km W of Essequibo R.; Iwokrama International Rainforest Reserve","-58.7339","4.73194",NA,NA,"270",NA,NA,"US00626078",NA,NA,NA,NA,"2673",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"612","2020-09-12 05:00:02-03","US","US","2861334","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"G. T. Prance, O. Fidalgo, B. W. Nelson & J. F. Ramos","1974","7","26","Brazil","Roraima",NA,"Brazilian Amazonia, Vicinity of Auaris, Territorio do Roraima.","-64.42","4.1",NA,NA,"800",NA,NA,"US03241713","US03241713_01",NA,NA,NA,"21408",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"613","2020-09-12 05:00:02-03","US","US","2029847","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"J. M. Idrobo & R. E. Schultes","1951","1","23","Colombia","Meta",NA,"Cordillera La Macarena, mesa del río Sansa.",NA,NA,NA,NA,"1000","1300",NA,"US03241729",NA,NA,NA,NA,"1308",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"614","2020-09-12 05:00:02-03","US","US","2223003","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","H. Gines","1954","8",NA,"Venezuela","Delta Amacuro",NA,"Koboina","-61.23","9.06",NA,NA,NA,NA,NA,"US00880392",NA,NA,NA,NA,"5157",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"615","2020-09-12 05:00:02-03","US","US","1690010","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Y. Mexia","1930","2","22","Brazil","Minas Gerais",NA,"State of Minas Geraes, Viçosa. Agricultural College lands; crest of hill northwest of main buildings, under bracken thicket.",NA,NA,NA,NA,"700",NA,NA,"US03241700","US03241700_01",NA,NA,NA,"4384",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"616","2020-09-12 05:00:02-03","US","US","2108620","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"F. R. Fosberg","1934","3","19","Colombia","Cauca",NA,"Finca El Salado, Río Machete near its confluence with Río Piendamo 25 km. n. of Popayán, Dept. del Cauca.","-76.57","2.67",NA,NA,"1750","1800",NA,"US03241701",NA,NA,NA,NA,"20312",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"617","2020-09-12 05:00:02-03","US","US","3360326","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","C. L. Kelloff, T. McDowell & A. Stobey","1991","5","21","Guyana","Potaro-Siparuni",NA,"Ebini Mt.","-59.1333","5.15",NA,NA,"485",NA,NA,"US00588256",NA,NA,NA,NA,"708",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"618","2020-09-12 05:00:02-03","US","US","2585292","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"J. A. Steyermark","1963","9","26","Venezuela","Miranda",NA,"Cloud forest, El Volcan, at Los Guayabitos, above Baruta.",NA,NA,NA,NA,"1350","1400",NA,"US03241710",NA,NA,NA,NA,"91580",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"619","2020-09-12 05:00:02-03","US","US","1997026","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. E. Schultes & F. Lopéz","1948","6",NA,"Colombia","Vaupés",NA,"Río Guainía basin, Río Naquieni, vicinity of Cerro Monachí.",NA,NA,NA,NA,NA,NA,NA,"US03241728",NA,NA,NA,NA,"10070",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"620","2020-09-12 05:00:02-03","US","US","2861323","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"D. G. Campbell, J. C. Ongley, J. F. Ramos, O. P. Monteiro & B. W. Nelson","1974","6","7","Brazil","Pará",NA,"Brazilian Amazonia, Basin of Rio Trombetas, 25km. up the Rio Mapueira.",NA,NA,NA,NA,NA,NA,NA,"US03241714","US03241714_01",NA,NA,NA,"P22562",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"621","2020-09-12 05:00:02-03","US","US","3434961","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. D. Clarke","1996","1","24","Guyana","Cuyuni-Mazaruni",NA,"Kuroba, E on the Mazaruni R.; 3 km N of confluence of Kamarang R. with Mazaruni R.","-60.6","5.9",NA,NA,"550","620",NA,"US00663445",NA,NA,NA,NA,"813",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"622","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","J. L. Clark & D. Barrientos","2002","7","24","Bolivia","La Paz","Larecaja","Mapiri trail (trek from Ingenio to Mapiri); day 5 of 5, from campamento Incapampa to Mapiri.","-68.2492","-15.3757",NA,NA,"1600","1000",NA,NA,NA,NA,NA,NA,"06701",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"623","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. Kennedy, B. Hoffman & T. Henkel","1992","10","9","Guyana","Cuyuni-Mazaruni",NA,"Imbaimadai","-60.2833","5.7",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,"4794",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"624","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","K. M. Redden, M. Lyle, R. Williams, C. Perry & C. Paul","2004","2","16","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts., Mazaruni River above ABC Falls. Along stream and extended line between Mazaruni River and Ayangaik Mtn","-60.6167","6.06667",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,"2814",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"625","2020-09-12 05:00:02-03","US","US","2166899","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. E. Schultes & I. Cabrera",NA,NA,NA,"Colombia",NA,NA,"Amazonas-Vaupés. Río Apaporis: Cachivera de Jirijirimo y [illegible text].",NA,NA,NA,NA,"250",NA,NA,"US03241731","US03241731_01",NA,NA,NA,"12445",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"626","2020-09-12 05:00:02-03","US","US","3493482","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","2004","6","5","Guyana","Cuyuni-Mazaruni",NA,"Wayalayeng Village, Falls of the Ataro River above first escarpment of Mount Maringma","-60.5161","5.24039",NA,NA,"628",NA,NA,"US00881328",NA,NA,NA,NA,"11394",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"627","2020-09-12 05:00:02-03","US","US","3486466","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","2004","6","28","Guyana","Cuyuni-Mazaruni",NA,"Ataro River, landing below falls at Wayalayeng Village","-60.5103","5.23553",NA,NA,"488",NA,NA,"US00889757","US00889757_01",NA,NA,NA,"12164",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"628","2020-09-12 05:00:02-03","US","US","3434230","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"J. L. Clark & D. Barrientos","2002","7","24","Bolivia","La Paz",NA,"Department: La Paz. Province: Larecaja. Mapiri trail (trek from Ingenio to Mapiri); day 5 of 5, from campamento Incapampa to Mapiri.","-68.2492","-15.3757",NA,NA,"1000","1600",NA,"US03241740",NA,NA,NA,NA,"6701",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"629","2020-09-12 05:00:02-03","US","US","3572660","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","K. M. Redden, C. Perry & E. Forbes","2002","11","21","Guyana","Cuyuni-Mazaruni",NA,"Imbaimadai vicinity. Scrub forest on East side of Partang River. 0.54 miles East of Partang River base camp","-60.2731","5.69086",NA,NA,"546",NA,NA,"US01074244",NA,NA,NA,NA,"1225",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"630","2020-09-12 05:00:02-03","US","US","3037919","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"E. P. Heringer","1978","9","25","Brazil","Distrito Federal",NA,"Catetinho.",NA,NA,NA,NA,NA,NA,NA,"US03241715","US03241715_01",NA,NA,NA,"16146",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"631","2020-09-12 05:00:02-03","US","US","3215412","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","1988","3","29","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls National Park","-59.4833","5.16667",NA,NA,"500",NA,NA,"US00687960",NA,NA,NA,NA,"4017",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"632","2020-09-12 05:00:02-03","US","US","2268221","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"W. H. Hodge","1943","3","31","Peru","Puno",NA,"Province of Sandia, Department of Puno, trail in wet rainforest, vicinity of Rio Challuma, Tambopata Valley.",NA,NA,NA,NA,"914","1219",NA,"US03241702","US03241702_01",NA,NA,NA,"6197",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"633","2020-09-12 05:00:02-03","US","US","1359131","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"E. P. Killip & A. C. Smith","1929","6","8","Peru","Junín",NA,"Dept. Junín: Schunke Hacienda, above San Ramón.",NA,NA,NA,NA,"1400","1700",NA,"US03241699","US03241699_01",NA,NA,NA,"24835",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"634","2020-09-12 05:00:02-03","US","US","2479901","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. E. Schultes & I. Cabrera","1951","7","17","Colombia",NA,NA,"Amazonas-Vaupés. Río Apaporis: entre el río Pacoa y el río Kananarí. Mouth of Pacoa.",NA,NA,NA,NA,"250",NA,NA,"US03241733",NA,NA,NA,NA,"13050A",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"635","2020-09-12 05:00:02-03","US","US","2423997","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"J. A. Steyermark & G. Agostini","1962","7","19","Venezuela","Sucre",NA,"Peninsula de Paria, Cerro Patao, Norte de Puerto de Hierro, Noreste de Güiria: Selva nublada por debajo de la cumbre.",NA,NA,NA,NA,"800","825",NA,"US03241709",NA,NA,NA,NA,"91147",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"636","2020-09-12 05:00:02-03","US","US","3417426","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. A. Mori, S. Heald, R. Williams & C. Perry","1997","3","16","Guyana","Potaro-Siparuni",NA,"Iwokrama Rain Forest Reserve. Karupukari Village, base camp 2 km N on Essequibo R.","-58.63","4.69333",NA,NA,"60",NA,NA,"US00697226",NA,NA,NA,NA,"24386",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"637","2020-09-12 05:00:02-03","US","US","3553337","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","K. J. Wurdack, C. Perry, K. Glennon, E. Liverpool, P. Benjamin, C. E. Hinchliff & K. M. Redden","2006","8","29","Guyana","Potaro-Siparuni",NA,"Headed N of airstrip into gallery forest at head of Kourme Creek","-59.4083","5.18056",NA,NA,"448",NA,NA,"US01000967",NA,NA,NA,NA,"4168",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"638","2020-09-12 05:00:02-03","US","US","3315912","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","B. Hoffman & C. Capellaro","1992","1","30","Guyana","Essequibo Isl-W. Demerara",NA,"Arawak Amerindian land, 2 km up Pokerero River above junction with Warakabra River","-58.3667","6.56667",NA,NA,"2","6",NA,"US00475321","US00475321_01",NA,NA,NA,"927",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"639","2020-09-12 05:00:02-03","US","US","3513172","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"K. M. Redden, C. Perry, K. J. Wurdack, K. Glennon, E. Liverpool, P. Benjamin & C. E. Hinchliff","2006","8","29","Guyana","Potaro-Siparuni",NA,"Kaieteur National Park. Above falls","-59.4917","5.16806",NA,NA,"448",NA,NA,"US00938731","US00938731_01",NA,NA,NA,"3871",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"640","2020-09-12 05:00:02-03","US","US","3417535","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","C. L. Kelloff, K. Rankin & D. Gopaul","1993","7","13","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls National Park, along surveyors line at N end of airstrip, heading N","-59.4833","5.16667",NA,NA,"300",NA,NA,"US00653356","US00653356_01",NA,NA,NA,"947",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"641","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Feuillet, C.","K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & C. E. Hinchliff","2006","10","6","Guyana","Cuyuni-Mazaruni",NA,"Aruwai Falls, Mazaruni river on river edge below rapids.","-60.5755","6.33931",NA,NA,"125",NA,NA,NA,NA,NA,NA,NA,"5004",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"642","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","W. Hahn & D. Gopaul","1989","2","10","Guyana","Cuyuni-Mazaruni",NA,"Camp along Waruma River ±2 km upstream of confluence with Kako River","-60.7292","5.33333",NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,"5268",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"643","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Mutchnick, T. Henkel & R. Williams","1994","10","22","Guyana","Potaro-Siparuni",NA,"Pakaraima Mtns; upper Ireng watershed, between Sukabi River and Kurutuik Falls","-59.9833","5.1",NA,NA,"670",NA,NA,NA,NA,NA,NA,NA,"160",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"644","2020-09-12 05:00:02-03","US","US","1907674","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","J. A. Steyermark","1944","11","10","Venezuela","Bolívar",NA,"Ptari-tepuí","-61.71","5.75",NA,NA,"1585","1600",NA,"US00749824",NA,NA,NA,NA,"59977",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"645","2020-09-12 05:00:02-03","US","US","3307801","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","L. J. Gillespie & D. R. Smart","1989","12","16","Guyana","Cuyuni-Mazaruni",NA,"Maipuri Falls, Karowrieng River, ±10 km from mouth","-60.2333","5.68333",NA,NA,"570","600",NA,"US00474823",NA,NA,NA,NA,"2704",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"646","2020-09-12 05:00:02-03","US","US","1142534","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"F. W. Pennell & E. P. Killip","1922","7","13","Colombia","Cauca",NA,"Department of El Cauca, Morales, Cauca Valley, Woodland, south of M.",NA,NA,NA,NA,"1680","1720",NA,"US03241696",NA,NA,NA,NA,"8299",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"647","2020-09-12 05:00:02-03","US","US","3554458","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"K. M. Redden, C. Perry, P. Benjamin, D. Singh & et al.","2006","10","6","Guyana",NA,NA,"Guinas. Guyana, Aruwai Falls, Mazaruni river on river edge below rapids.","-60.5755","6.33931",NA,NA,"125",NA,NA,"US01000522",NA,NA,NA,NA,"5004",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"648","2020-09-12 05:00:02-03","US","US","2704821","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"J. A. Steyermark","1972","5","18","Venezuela",NA,NA,"Territorio Federal Amazonas: Sierra Parima: a lo largo de la frontera Venezolana-Brasilera, a unos 45 Km. al Noroeste de las cabeceras del Río Orinoco.",NA,NA,NA,NA,"1300",NA,NA,"US00749822",NA,NA,NA,NA,"105967",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"649","2020-09-12 05:00:02-03","US","US","2166895","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. E. Schultes & I. Cabrera","1951","6","11","Colombia",NA,NA,"Amazonas-Vaupés, Río Apaporis: Cachivera de Jirijirimo y alrededores.",NA,NA,NA,NA,"250",NA,NA,"US03241730",NA,NA,NA,NA,"12353",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"650","2020-09-12 05:00:02-03","US","US","3486456","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","K. Lance & A. Petersen","1991","7","19","Guyana","Potaro-Siparuni",NA,"Line from Kaieteur to Tukeit","-59.45","5.21667",NA,NA,"90","450",NA,"US00824359",NA,NA,NA,NA,"31",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"651","2020-09-12 05:00:02-03","US","US","2144293","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. E. Schultes",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03241738",NA,NA,NA,NA,"19701",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
