"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"1095","2020-01-27 18:24:15-03","IAC","IAC","5770","S","Plantae","Equisetaceae","Equisetum","martii","Equisetum martii","Milde","C. Aranha","1940","10","14","A.P. Viégas","1940","10","14","Brasil","São Paulo","São Paulo","Horto Florestal, Boa Vista","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2020-07-23 12:05:12-03","CEPLAC","CEPEC","83332","PreservedSpecimen","Plantae","Equizetaceae","Equisetum","giganteum","Equisetum giganteum",NA,"L. S. Sylvestre",NA,NA,NA,"R. A. Zachia","2002","03","09","Brasil","Rio Grande do Sul","PORTO ALEGRE","Praia de Curumin. Em beira de estrada de chão (inter-praias no futuro).","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"2685",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,"30/12/2002",NA,NA,NA,NA,NA
"1097","2019-11-12 17:14:53-03","URICER","HPBR","6814","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","IRGANG, B. E.",NA,NA,NA,"GASTAL, C. S. et. al.","2000","12","07","Brasil","RS","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,NA,"HPBR006814",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,"1",NA,NA,NA
"1098","2020-11-19 14:06:08-03","Unimontes","MCMG","2362","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Santos, R.M.",NA,NA,NA,"Braga, L.L | Coutinho, C.A. | Fonseca, J.M.L. | Lima, L.P.D. | Mota, G.S. | Oliveira, M.H. | Santos, C.S. | Silva, W.A.","2010","03","21","Brasil","Minas Gerais","Janúaria","APA do Rio Pandeiros Refugio de vida silvestreagropop","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"1099","2021-04-08 17:12:08-03","UESB","HUESB","3546","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Macedo, G.E.L.","2011","04",NA,"Cunha-Silva, S.L.","2008","04","29","Brasil","Bahia","Ituaçu","Floresta Nacional Contendas do Sincorá - FLONA. Povoado do Laço. Rio dos laços.","-41.2966995239258","-13.8133001327515",NA,NA,"3 m altura. Planta aquática.",NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,"36625","auto",NA,NA,NA,NA,NA,NA,NA
"1100","2019-11-13 16:03:54-03","UNISANTA","HUSC","7419","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Sampaio, P.S.P.","2008","06","25","Novi, C.","2000","06","26","Brasil","São Paulo","Cajati",NA,"-48.1199989318848","-24.7299995422363",NA,NA,"Arbusto com 2,5m de altura; Solo úmido de floresta de encosta atlântica, 750m de altitude",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"24646","auto",NA,NA,NA,NA,NA,NA,NA
"1101","2019-11-13 16:03:54-03","UNISANTA","HUSC","7417","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Sampaio, P.S.P.","2008","06","25","Novi, C.","2000","06","26","Brasil","São Paulo","Cajati",NA,"-48.1199989318848","-24.7299995422363",NA,NA,"Arbusto com 2,5m de altura; Solo úmido de floresta de encosta atlântica, 750m de altitude",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"24646","auto",NA,NA,NA,NA,NA,NA,NA
"1102","2019-11-13 16:03:54-03","UNISANTA","HUSC","7416","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Sampaio, P.S.P.","2008","06","25","Novi, C.","2000","06","25","Brasil","São Paulo","Cajati",NA,"-48.1199989318848","-24.7299995422363",NA,NA,"Arbusto com 2,5m de altura; Solo úmido de floresta de encosta atlântica, 750m de altitude",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"24646","auto",NA,NA,NA,NA,NA,NA,NA
"1103","2019-11-13 16:03:54-03","UNISANTA","HUSC","7418","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Sampaio, P.S.P.","2008","06","25","Novi, C.","2000","06","26","Brasil","São Paulo","Cajati",NA,"-48.1199989318848","-24.7299995422363",NA,NA,"Arbusto com 2,5m de altura; Solo úmido de floresta de encosta atlântica, 750m de altitude",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"24646","auto",NA,NA,NA,NA,NA,NA,NA
"1104","2020-07-21 15:08:13-03","UNISANTA","HUSC","12217","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Magenta; Villaça, I.","2017",NA,NA,"Villaça, I.M.","2017","09","16","Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,NA,"erva, 1,0 metro",NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"1105","2019-11-13 16:03:54-03","UNISANTA","HUSC","12217","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Magenta; Villaça, I.","2017",NA,NA,"Villaça, I.M.","2017","09","16","Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,NA,"erva, 1,0 metro",NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"1106","2021-03-10 11:38:33-03","UNILA","EVB","2629","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Pott, V.J.",NA,NA,NA,"Pott, V.J.; Pott, A.","2005","09","20","Brasil","Mato Grosso do Sul","Aquidauana","Parque Estadual do Rio Negro. Divisa com rio Aquidauana. Parque Estadual do Pantanal do Rio Negro","-56.696944","-19.737778","56º41'49''W","19º44'16''S",NA,"EVB002629","EVB002629","8218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2021-03-10 11:38:33-03","UNILA","EVB","1943","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Gonzatti, F.",NA,NA,NA,"Gonzatti, F.","2014","04","16","Brasil","Rio Grande do Sul","Torres","Praia do Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,"EVB001943","EVB001943","1153",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1108","2021-01-12 15:24:10-03","UFMG","BHCB-SL","17342","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Grandi, TSM; Braga, MSN","1989","06","04","Brasil","Minas Gerais",NA,"Serra do Pacau;",NA,NA,NA,NA,NA,NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2019-11-07 11:17:07-03","UFMG","BHCB-SL","16090","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"PRO","1986","04",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA
"1110","2021-01-12 15:24:10-03","UFMG","BHCB-SL","3487","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Grandi, TSM; et al.","1979","03",NA,"Brasil","Minas Gerais","Belo Horizonte","Pampulha","-43.937801361084","-19.9207992553711",NA,NA,"terrestre;região pantanosa;arenosa;herbáceo",NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1111","2021-01-12 15:24:10-03","UFMG","BHCB-SL","9810","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Carvalho, RCF; Gontijo, T","1983","04","24","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras;","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA
"1112","2019-11-07 11:17:07-03","UFMG","BHCB-SL","4319","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Krieger, L","1979","08",NA,"Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,":cavalinha;variedade:martii;brejo;herbáceo;caule ereto;fistuloso de 2-3m;freq. em Minas;agosto-79;",NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA
"1113","2019-12-19 16:20:48-03","UFMG","BHCB-SL","86200","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Salino, A",NA,NA,NA,"Figueiredo, JB; Mota, NFO; Queiroz, JC","2004","01","19","Brasil","Minas Gerais","Nova Lima","RPPN de Tumbá, Floresta Estacional Semidecidual","-43.8466987609863","-19.9855995178223",NA,NA,"Terrestre; margem de pequena represa","BHCB001256","BHCB001256","217","América",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"1114","2019-11-07 11:17:07-03","UFMG","BHCB-SL","58153","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Almeida, TE; Salino, A","2004","06",NA,"Barreto, HLM","1933","03","25","Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,"4490","América",NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA
"1115","2021-01-12 15:24:10-03","UFMG","BHCB-SL","16444","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Mendonça, CV","1989","05","27","Brasil","Minas Gerais","Três Pontas","Fazenda Jacarandá","-45.5125007629395","-21.36669921875",NA,NA,NA,NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,"23683","auto",NA,NA,NA,NA,NA,NA,NA
"1116","2019-10-16 14:11:46-03","UEL","FUEL","34120","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Matos, FB","2009","04",NA,"Záchia, RA; Bastos-Záchia, NR","1997","03","07","Brasil","Rio Grande do Sul",NA,"Beira de estrada de chão - Praia do Curumim, Beira da estrada de chão",NA,NA,NA,NA,NA,"FUEL002665",NA,"2685",NA,NA,NA,NA,NA,"Tracheophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2020-11-12 16:59:03-03","UEL","FUEL","53870","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Gonzatti, F","2014","03",NA,"Gonzatti, F","2014","03","16","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Hermenegildo","-53.273442","-33.656403","-53.273442","-33.656403",NA,"FUEL002664",NA,"1066",NA,NA,NA,"9","9","Tracheophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","2020-11-12 16:59:03-03","UEL","FUEL","46180","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Moraes, JT","2009","05","22","Brasil","Paraná","Londrina","Ribeirão Três Bocas, Ao lado direito da ponte","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL002666",NA,"2",NA,NA,NA,NA,NA,"Tracheophyta","Equisetales","63728","auto",NA,NA,NA,NA,NA,NA,NA
"1119","2020-11-12 16:59:03-03","UEL","FUEL","53958","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Gonzatti, F","2013","09","24","Polesello, GP","2013","09","08","Brasil","Rio Grande do Sul","Nova Prata","Rua Dorvalino Cola","-51.6100006103516","-28.783899307251",NA,NA,NA,"FUEL002668",NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Equisetales","18634","auto",NA,NA,NA,NA,NA,NA,NA
"1120","2020-11-12 16:59:03-03","UEL","FUEL","6273","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Salino, A","1992",NA,NA,"Quina, E","1988","06","26","Brasil","São Paulo","Guaraçaí","Fazenda Helena","-51.2000007629395","-21.0200004577637",NA,NA,NA,"FUEL002667",NA,"2",NA,NA,NA,NA,NA,"Tracheophyta","Equisetales","36638","auto",NA,NA,NA,NA,NA,NA,NA
"1121","2019-11-01 15:17:57-03","UnB","UB","103816","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Sehnem, A","1976","07","28","Sucre, D","1966","08","31","Brasil","Rio de Janeiro",NA,"Barra da Tijuca",NA,NA,NA,NA,"Restinga. Crescendo entre gramíneas. Solo: Solo pantanoso.","UB0033818","UB0033818","1062","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","2019-11-01 15:17:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Salino, A",NA,NA,NA,"Soares-Silva, LH; Carvalho, AM","1999","10","27","Brasil","Distrito Federal","Brasília","Obra abandonada atrás do IATE Clube de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Erva; .","UB0126806","UB0126806","757","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1123","2019-11-01 15:17:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Salino, A",NA,NA,NA,"Soares-Silva, LH; Carvalho, AM","1999","10","27","Brasil","Distrito Federal","Brasília","Obra abandonada atrás do IATE Clube de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Erva; .","UB0126805","UB0126805","757","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1124","2019-11-01 15:17:57-03","UnB","UB","10537","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Salino, A","2005","10",NA,"Freitas, C; Guimarães, PJF","2001","11","12","Brasil","Distrito Federal","Brasília","Próximo ao Iate Clube","-47.9296989440918","-15.7797002792358",NA,NA,"Erva; Brejo.","UB0033827","UB0033827","16","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1125","2019-11-01 15:17:57-03","UnB","UB","27301","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Salino, A","2008","04",NA,"Ratter, JA","1976","05","26","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV tower","-47.916667","-15.95","-47.916667","-15.95","Horsetial with shorts to 50cm.; In wet campo limpo.","UB0033829","UB0033829","3065","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2019-11-01 15:17:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Salino, A","2008","04",NA,"Ratter, JA","1976","05","26","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV tower","-47.916667","-15.95","-47.916667","-15.95","Horsetial with shorts to 50cm.; In wet campo limpo.","UB0033830","UB0033830","3065","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2019-11-01 15:17:57-03","UnB","UB","27302","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Salino, A","2008","04",NA,"Souza, MGM","1996","01","30","Brasil","Distrito Federal","Brasília","Construção abandonada, próxima à margem do Lago Paranoá, localizada no final de uma rua, que está a esquerda de quem entra no Iate Clube de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Estróbilos amarelos; ramo aéreo principal e secundário verde-pálido.; Pteridófita 2m; .","UB0033828","UB0033828","21","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1128","2019-11-01 15:17:57-03","UnB","UB","8610","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Salino, A",NA,NA,NA,"Soares-Silva, LH; Carvalho, AM","1999","10","27","Brasil","Distrito Federal","Brasília","Obra abandonada atrás do IATE Clube de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Erva; .","UB0126807","UB0126807","757","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1129","2019-11-01 15:17:57-03","UnB","UB","103817","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Novelino, RF","1998","08","12","Lara, ALP","1998","07","28","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"Cultivada.","UB0033816","UB0033816","s.n.","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"1130","2019-11-01 15:17:57-03","UnB","UB","103815","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Novelino, RF",NA,NA,NA,"Viegas, GP","1939","04","20","Brasil","São Paulo","Pindorama","Estação Experiental de Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,NA,"UB0033817","UB0033817","s.n.","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,"14884","auto",NA,NA,NA,NA,NA,NA,NA
"1131","2019-11-01 15:17:57-03","UnB","UB","103814","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","martii","Equisetum martii","Milde","Brade, AC","1940","12","02","Veigas, GP; Lima, AS","1939","10","30","Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.060001373291","-22.8999996185303",NA,NA,"Herbáceo; .","UB0033819","UB0033819","s.n.","Southern America",NA,NA,NA,NA,"Pteridophyta",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1132","2019-05-06 11:55:18-03","UFU","HUFU","29891","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Soares-Silva, L.H.","1999","10","27","Soares; Silva, L.H.; Carvalho, A.M.","1999","10","27","Brasil","Distrito Federal","Brasília","Obra abandonada atrás do ITAE Clube de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"HUFU00054888","HUFU00054888","757",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1133","2019-05-06 11:55:18-03","UFU","HUFU","45963","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Barbosa, A.A.A.; Guido, L.E.","2006","05","07","Brasil","Minas Gerais","Araxá","Reserva Ecológica Maria Cândida Ribeiro, BR 262 aproximadamente no km 20 (Araxá - Uberaba). Unidade de Preservação e pesquisa de plantas medicinais.","-46.940601348877","-19.5932998657227",NA,NA,"Erva.","HUFU00069092","HUFU00069092","s.n.",NA,NA,NA,NA,NA,NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA,NA
"1134","2019-05-06 11:55:18-03","UFU","HUFU","73968","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Krieger, L.","1979","08",NA,"s/coletor","1979","08","30","Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,"Caule ereto, fistuloso de 2 a 3m de altura. Bastante frequente em Minas.; Brejo.","HUFU00071883","HUFU00071883","2656",NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA
"1135","2020-08-04 12:47:56-03","UFU","HUFU","19318","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Arantes, A.A.A.","2008","02",NA,"Oliveira, P.E.A.M.","1999","04","07","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre. Esporófito com até 2 m alt.; Mata de Galeria.","HUFU00054884","HUFU00054884","s.n.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1136","2019-05-06 11:55:18-03","UFU","HUFU","22789","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Barbosa, A.A.A.; Coelho, C.P.","2000","04","14","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, A 20 km do centro de Uberlândia. Fundo da vereda 2, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"Vereda.","HUFU00054886","HUFU00054886","3530",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1137","2019-05-06 11:55:18-03","UFU","HUFU","19879","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Barbosa, A.A.A.; Amaral, A.F.","1999","02","12","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Lado direito da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"Vereda.","HUFU00054887","HUFU00054887","1942",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1138","2019-11-28 15:45:15-03","UFU","HUFU","79669","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Hemsing, P.K.B.; Dias, A.G.","2019","04","03","Brasil","Minas Gerais","Uberlândia","Bacia do Rio Uberabinha, Ponto 07.","-48.4","-19.9","-48.4","-19.9","Planta, ca. 1,6 m.; Campo úmido.","HUFU00077198",NA,"1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2020-08-04 12:47:56-03","UFU","HUFU","1507","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Arantes, A.A.A.","2008","02",NA,"Ranal, M.","1987","03","20","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.; Borda de mata mesofítica, transição para campo.","HUFU00054885","HUFU00054885","407",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1140","2020-08-20 20:38:33-03","UFSC","FLOR","49997","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Ferreira, J.P.R.","2013",NA,NA,"Ferreira, J.P.R.; Hassemer, G.N.","2012","09","03","Brasil","Santa Catarina","Florianópolis","Aterro da Baía Sul, Costeira do Pirajubaé, Ilha de Santa Catarina.","-48.527222","-27.627778","48º31'38''W","27º37'40''S","erva","FLOR0049997","FLOR0049997","320",NA,NA,NA,NA,NA,NA,"Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2020-08-20 20:38:33-03","UFSC","FLOR","9182","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Smith, A.R.","1985",NA,NA,"Hatschbach, G.","1983","08","08","Brasil","Minas Gerais","Espera Feliz","Arredores.","-41.9071998596191","-20.6502990722656",NA,NA,"ereto, 1m altura","FLOR0009182",NA,"46810",NA,NA,NA,NA,NA,NA,"Equisetales","21988","auto",NA,NA,NA,NA,NA,NA,NA
"1142","2020-08-20 20:38:33-03","UFSC","FLOR","25895","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Bueno, R.M.","1988",NA,NA,"Jarenkow, J.A.","1988","12","19","Brasil","Rio Grande do Sul","Pelotas","Praia do Barro Duro.","-52.3424987792969","-31.771900177002",NA,NA,"1m altura. Indivíduos.","FLOR0025895",NA,"1097",NA,NA,NA,NA,NA,NA,"Equisetales","51462","auto",NA,NA,NA,NA,NA,NA,NA
