"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"862","2019-10-07 09:19:13-03","UEFS","HUEFS","19160","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Tameirão Neto, E.","1992","03","17","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0019160","HUEFS0019160",NA,"741",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"863","2019-10-07 09:19:13-03","UEFS","HUEFS","1295","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Grupo Pedra do Cavalo","1980","07",NA,"Brasil","Bahia","Cachoeira","-39.083333","-12.533333","39W5'","12S32'","40","120",NA,"HUEFS0001295","HUEFS0001295",NA,"347",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"864","2019-10-07 09:19:13-03","UEFS","HUEFS","115809","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Oliveira, I.","2006","12","16","Brasil","Bahia","Andaraí","-41.312778","-12.765278","41W18'46''","12S45'55''","328","328",NA,"HUEFS0115809","HUEFS0115809","Marimbus.","68",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"865","2019-10-07 09:19:13-03","UEFS","HUEFS","126280","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E.","2007","09","09","Brasil","Bahia","Morro do Chapéu","-41.196944","-11.44","41W11'49''","11S26'24''","1045","1045",NA,"HUEFS0126280","HUEFS0126280","Cachoeira do Ventura.","5093",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"866","2019-10-07 09:19:13-03","UEFS","HUEFS","189240","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Damasceno, G.A.","2008","04","03","Brasil","Mato Grosso do Sul","Dourados","-54.538611","-21.969444","54W32'19''","21S58'10''",NA,NA,NA,"HUEFS0189240","HUEFS0189240",NA,"5084",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"867","2019-10-07 09:19:13-03","UEFS","HUEFS","159734","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E.","2010","02","25","Brasil","Rio Grande do Sul","Santo Antônio das Missões","-55.375833","-28.341111","55W22'33''","28S20'28''",NA,NA,"Campo brejoso.","HUEFS0159734","HUEFS0159734","BR 285, Km 634, estrada São Borja-São Luis Gonzaga.","7792",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"868","2019-10-07 09:19:13-03","UEFS","HUEFS","164437","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Rodrigues, M.E.F.","2008","06","11","Brasil","São Paulo","São Paulo","-46.75","-23.716667","46W45'","23S43'",NA,NA,NA,"HUEFS0164437","HUEFS0164437","Represa Guarapiranga","543",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"869","2019-10-07 09:19:13-03","UEFS","HUEFS","164447","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Rodrigues, M.E.F.","2007","09","11","Brasil","São Paulo","São Paulo","-46.766667","-23.716667","46W46'","23S43'",NA,NA,NA,"HUEFS0164447","HUEFS0164447","Represa Guarapiranga","303",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"870","2019-10-07 09:19:13-03","UEFS","HUEFS","166427","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Harley, R.M.","2009","04","17","Brasil","Bahia","Rio de Contas","-41.837778","-13.465","41W50'16''","13S27'54''","1354","1354",NA,"HUEFS0166427","HUEFS0166427","Arredores da vila de Mato Grosso.","55950",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"871","2019-10-07 09:19:13-03","UEFS","HUEFS","170703","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E.","2011","02","05","Brasil","Bahia","Andaraí","-41.310556","-12.766667","41W18'38''","12S46'0''","317","317","Mata de entorno dos alagados.","HUEFS0170703","HUEFS0170703","APA dos Marimbus.","9026",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"872","2019-10-07 09:19:13-03","UEFS","HUEFS","182648","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E.","2012","03","06","Brasil","Paraíba","Alagoa Nova","-35.72","-7.032778","35W43'12''","7S1'58''","338","338","Mata.","HUEFS0182648","HUEFS0182648","Fazenda Capim-acú, próximo ao açude, beira da estrada.","10929",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"873","2019-10-07 09:19:13-03","UEFS","HUEFS","189242","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Moreira, S.N.","2009","06","01","Brasil","Mato Grosso do Sul","Corumbá","-57.560556","-18.576667","57W33'38''","18S34'36''","400","400",NA,"HUEFS0189242","HUEFS0189242","Baía do Castelo - Pantanal do Paraguai.","229",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"874","2019-10-07 09:19:13-03","UEFS","HUEFS","189262","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Pott, V.J.","2001","04","04","Brasil","Mato Grosso do Sul","Bela Vista","-56.7575","-21.679722","56W45'27''","21S40'47''",NA,NA,NA,"HUEFS0189262","HUEFS0189262","Fazenda Margarida, 70 Km de Jardim, BR 267.","4483",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"875","2019-10-07 09:19:13-03","UEFS","HUEFS","189263","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Pott, V.J.","2002","08","27","Brasil","Mato Grosso do Sul","Bonito","-56.556944","-21.266389","56W33'25''","21S15'59''",NA,NA,NA,"HUEFS0189263","HUEFS0189263","Fazenda São Geraldo, 900 m da nascente.","5713",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"876","2019-10-07 09:19:13-03","UEFS","HUEFS","189446","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Resende, U.M.","1998","09","04","Brasil","Mato Grosso do Sul",NA,"-26.433611","-21.3","26W26'1''","21S18'0''",NA,NA,NA,"HUEFS0189446","HUEFS0189446",NA,"1613",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"877","2019-10-07 09:19:13-03","UEFS","HUEFS","19145","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Lopes, R.C.F.C.","1982","10","01","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0019145","HUEFS0019145",NA,"23",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"878","2019-10-07 09:19:13-03","UEFS","HUEFS","202770","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Lima, C.T.","2010","07","25","Brasil","Bahia","Santo Amaro","-38.466667","-12.983333","38W28'0''","12S59'0''",NA,NA,NA,"HUEFS0202770","HUEFS0202770","Ba 324, km 587.","374",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"879","2019-10-07 09:19:13-03","UEFS","HUEFS","196582","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Sobral, M.","2012","10","25","Brasil","Minas Gerais","Carandaí","-43.790833","-20.938889","43W47'27''","20S56'20''","1078","1078",NA,"HUEFS0196582","HUEFS0196582",NA,"15101",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"880","2019-10-07 09:19:13-03","UEFS","HUEFS","227862","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E.","2016","09","16","Brasil","Bahia","Morro do Chapéu","-40.905833","-11.559167","40W54'21''","11S33'33''","660","660","Aquática e mata ciliar.","HUEFS0227862","HUEFS0227862","Chapada Diamantina, Cachoeira Domingos Lopes.","13314",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"881","2019-10-07 09:19:13-03","UEFS","HUEFS","232177","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E.","2017","01","02","Brasil","Paraná","Cantagalo","-52.076389","-25.414444","52W4'35''","25S24'52''","647","647","Vegetação aquática.","HUEFS0232177","HUEFS0232177","BR-277, estrada para Guarapuava, área brejosa.","13428",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"882","2019-10-07 09:19:13-03","UEFS","HUEFS","23776","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","1999","05",NA,"Hind, D.J.N.","1996","06","27","Brasil","Bahia","Morro do Chapéu","-41","-11.666667","41W0'","11S40'","770","770",NA,"HUEFS0023776","HUEFS0023776","Leito pedregoso do rio ventura.","3108",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"883","2019-10-07 09:19:13-03","UEFS","HUEFS","24333","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Mattos-Silva, L.A.","1996","01","16","Brasil","Bahia","Ilhéus","-39.166667","-14.8","39W10'","14S48'","40","40",NA,"HUEFS0024333","HUEFS0024333",NA,"3309",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"884","2019-10-07 09:19:13-03","UEFS","HUEFS","27473","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","1997","07",NA,"Macedo, J.F.","1993","11","01","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0027473","HUEFS0027473","Estação Ecológica UFMG.","BHCB28173",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"885","2019-10-07 09:19:13-03","UEFS","HUEFS","85100","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Gomes-Júnior, J.C.","1964","06","19","Brasil","Mato Grosso","Três Lagoas","-48.783333","-21.916667","48W47'0''","21S55'0''",NA,NA,NA,"HUEFS0085100","HUEFS0085100","Corrego da Onça ou do Japão. Fazenda Lauraguti. Banhado.","1955",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"886","2019-10-07 09:19:13-03","UEFS","HUEFS","37389","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"França, F.","1999","04","30","Brasil","Bahia","Morro do Chapéu","-40.905278","-11.558056","40W54'19''","11S33'29''","655","655","Vegetação antropizada de beira de rio.","HUEFS0037389","HUEFS0037389","Cachoeira Domingos Lopes. ca. 14 km da estrada do Feijão.","2732",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"887","2019-10-07 09:19:13-03","UEFS","HUEFS","38201","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","1999","05",NA,"Pott, V.J.","1995","04","24","Brasil","Mato Grosso do Sul","Bonito","-56.5575","-21.266944","56W33'27''","21S16'1''","350","350","Rio de água forte correnteza limpida, calcares, com conchas no fundo. Solo calcario e com rochas. Relevo plano.","HUEFS0038201","HUEFS0038201","Rio Sucuri. Fazenda do Geraldo, Ponto turistico de barco ou mergulho.","4",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"888","2019-10-07 09:19:13-03","UEFS","HUEFS","41305","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E.","1999","11","17","Brasil","Bahia","Morro do Chapéu","-41.371389","-11.406111","41W22'17''","11S24'22''","700","700","Vegetação aquática.","HUEFS0041305","HUEFS0041305","Balneário Novo Tareco. Represa do Rio Tareco.","3151",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"889","2019-10-07 09:19:13-03","UEFS","HUEFS","47221","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Salgado, C.","1998","08","09","Argentina","Corrientes","Bella Vista",NA,NA,NA,NA,NA,NA,"En cultivo de zapallo.","HUEFS0047221","HUEFS0047221","Desmochado 4ta Sección, al S de Bella Vista, 2,5 Km al W de ruta 123.","41",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"890","2019-10-07 09:19:13-03","UEFS","HUEFS","63329","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2007","09",NA,"Harley, R.M.","1996","06","27","Brasil","Bahia","Morro do Chapéu","-41.016389","-11.681667","41W0'59''","11S40'54''","724","724","Vegetação no leito pedregoso do rio. Afloramento rochosos.","HUEFS0063329","HUEFS0063329","Leito pedregoso do rio Ventura.","PCD3108",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"891","2019-10-07 09:19:13-03","UEFS","HUEFS","63973","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2007","10",NA,"Atkins, S.","1997","01","29","Brasil","Bahia","Lençóis","-41.316667","-12.65","41W19'","12S39'","380","380",NA,"HUEFS0063973","HUEFS0063973","Remanso/Maribus. Pântano do Rio Santo Antonio, com vairada flora aquática e ilhas de matas mesófilas.","PCD4678",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"892","2019-10-07 09:19:13-03","UEFS","HUEFS","68589","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"França, F.","2002","12","13","Brasil","Bahia","Lençóis","-41.324444","-12.6675","41W19'28''","12S40'3''","320","360","Vegetação aquática. Área alagada.","HUEFS0068589","HUEFS0068589","Marimbus","3879",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"893","2019-10-07 09:19:13-03","UEFS","HUEFS","68614","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"França, F.","2002","12","13","Brasil","Bahia","Lençóis","-41.327222","-12.671389","41W19'38''","12S40'17''","320","360","Vegetação herbáceo-arbustiva. Área alagada, margem do alagado.","HUEFS0068614","HUEFS0068614","Marimbus","3903",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"894","2019-10-07 09:19:13-03","UEFS","HUEFS","85978","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Leite, K.R.B","2004","09","09","Brasil","Bahia","Candeias","-38.478056","-12.644722","38W28'41''","12S38'41''","50","50",NA,"HUEFS0085978","HUEFS0085978","BR - 324 km 40, Fazenda Lagoa Azul, propriedade do Sr. Etevaldo","437",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"895","2019-10-07 09:19:13-03","UEFS","HUEFS","86278","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"França, F.","2004","06","24","Brasil","Bahia","Candeias","-38.477222","-12.645278","38W28'38''","12S38'43''",NA,NA,NA,"HUEFS0086278","HUEFS0086278","KM 40 BR 324, Faz. Lagoa Azul","5004",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"896","2019-10-07 09:19:13-03","UEFS","HUEFS","93713","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E.","2005","03","25","Brasil","Bahia","Andaraí","-41.313056","-12.764722","41W18'47''","12S45'53''","310","310",NA,"HUEFS0093713","HUEFS0093713","Marimbus.","3761",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"897","2019-10-07 09:19:13-03","UEFS","HUEFS","19532","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E.","1990","02","27","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUEFS0019532","HUEFS0019532",NA,"246",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"25180","auto","Caryophyllanae",NA,NA,NA,NA,NA
"898","2019-10-07 09:19:13-03","UEFS","HUEFS","73070","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2003","08",NA,"Hage, J.L.","1981","08","05","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Mata higrófila Sul bahiana.","HUEFS0073070","HUEFS0073070","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415).","1158",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"61245","auto","Caryophyllanae",NA,NA,NA,NA,NA
"899","2019-10-07 09:19:13-03","UEFS","HUEFS","22998","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","1997","07",NA,"Landim, M.","1995","09","14","Brasil","Sergipe","Japaratuba","-36.940299987793","-10.5932998657227",NA,NA,NA,NA,"Margem de riacho.","HUEFS0022998","HUEFS0022998","Banho de Prata.","610",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"22401","auto","Caryophyllanae",NA,NA,NA,NA,NA
"900","2019-10-07 09:19:13-03","UEFS","HUEFS","22996","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","1997","07",NA,"Landim, M.","1995","09","14","Brasil","Sergipe","Japaratuba","-36.940299987793","-10.5932998657227",NA,NA,NA,NA,"Margem de riacho.","HUEFS0022996","HUEFS0022996","Banho de Prata.","610",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"22401","auto","Caryophyllanae",NA,NA,NA,NA,NA
"901","2019-10-07 09:19:13-03","UEFS","HUEFS","22997","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","1997","07",NA,"Landim, M.","1995","09","14","Brasil","Sergipe","Japaratuba","-36.940299987793","-10.5932998657227",NA,NA,NA,NA,"Margem de riacho.","HUEFS0022997","HUEFS0022997","Banho de Prata.","610",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"22401","auto","Caryophyllanae",NA,NA,NA,NA,NA
"902","2019-10-07 09:19:13-03","UEFS","HUEFS","33729","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Landim, M.","1995","09","14","Brasil","Sergipe","Japaratuba","-36.940299987793","-10.5932998657227",NA,NA,NA,NA,"Margem de riacho.","HUEFS0033729","HUEFS0033729","Banho do Prata.","610",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"22401","auto","Caryophyllanae",NA,NA,NA,NA,NA
"903","2019-10-07 09:19:13-03","UEFS","HUEFS","151853","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2011","09",NA,"Machado, R.F.","2009","10","01","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,"HUEFS0151853","HUEFS0151853","Gruta dos Brejões. APA Gruta dos Brejões/ Vereda do Romão Gramacho. APA com seus limites no município de São Gabriel, Morro do Chapéu e João Dourado.","382",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"98143","auto","Caryophyllanae",NA,NA,NA,NA,NA
"904","2019-10-07 09:19:13-03","UEFS","HUEFS","206742","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E.","2014","02","19","Brasil","Sergipe","Ilha das Flores","-36.5400009155273","-10.4364004135132",NA,NA,NA,NA,"Aquática marginal, ribeirinha.","HUEFS0206742","HUEFS0206742","Margem do rio São Francisco.","12498",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"9248","auto","Caryophyllanae",NA,NA,NA,NA,NA
"905","2019-10-07 09:19:13-03","UEFS","HUEFS","189456","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Dias, E.S.","1993","08","14","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"HUEFS0189456","HUEFS0189456","Passo do Lontra.","146",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"295160","auto","Caryophyllanae",NA,NA,NA,NA,NA
"906","2019-10-07 09:19:13-03","UEFS","HUEFS","215681","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Costa, G.","2015","02","10","Brasil","Bahia","Dom Macedo Costa","-39.1925010681152","-12.9049997329712",NA,NA,NA,NA,NA,"HUEFS0215681","HUEFS0215681","Primeira entrada a esquerda antes da cidade. Lagoa.","1222",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"9803","auto","Caryophyllanae",NA,NA,NA,NA,NA
