"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"408","2020-09-02 16:39:48-03","Cenargen","CEN","46140","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Micheline Carvalho-Silva","118",NA,"Brasil","Exsicatas",NA,"Frutos maduros marrons.","CEN00046140",NA,NA,"(Poepp. & Endl.) A.DC.","B. M. T. Walter","2001","11","27","GO","LUZIANIA","AHE Corumbá IV. Local desmatado para construção da casa de força. Margem esquerda do rio Corumbá.","-47.9502983093262","-16.2525005340576","CEN00046140","866","866","-4818500.0","-1632833.0","2010","02",NA,"83221","auto",NA,NA,NA,NA,"4",NA
"409","2020-09-02 16:39:48-03","Cenargen","CEN","53013","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Aldicir Osni Scariot","791",NA,"Brasil","Exsicatas",NA,"Botões florais verdes.","CEN00053013",NA,NA,"(Poepp. & Endl.) A.DC.","B. M. T. Walter","2003","09","26","TO","DIANOPOLIS","Cachoeira do rio Palmeira.","-46.8205986022949","-11.627799987793","CEN00053013","700","700",NA,NA,"2012","10",NA,"77760","auto",NA,NA,NA,NA,"4",NA
"410","2020-09-02 16:39:48-03","Cenargen","CEN","21042","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Hamilton Garboggini Pinho dos Santos","261",NA,"Brasil","Exsicatas",NA,"Frutos com manchas ferrugínea.","CEN00021042",NA,NA,"(Poepp. & Endl.) A.DC.",NA,"1994","04","26","GO","CALDAS NOVAS","Margem direita do Rio Corumbá; Próximo ao eixo da Barragem em frente a S.O.1.","-48.625","-17.74169921875","CEN00021042",NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,"3",NA
"411","2020-09-02 16:39:48-03","Cenargen","CEN","54042","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cf. glossostyla","Siparuna cf. glossostyla","Glocimar Pereira-Silva","6881",NA,"Brasil","Exsicatas",NA,NA,"CEN00054042",NA,NA,"Perkins","B. M. T. Walter","2002","11","06","GO","LUZIANIA","Fazenda Paulista. Altitude entre 900-800 m.","-47.9502983093262","-16.2525005340576","CEN00054042",NA,NA,"-4814417.0","-1622556.0","2010","02",NA,"83221","auto",NA,NA,NA,NA,"3",NA
"412","2020-09-02 16:39:48-03","Cenargen","CEN","23586","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","glossostyla","Siparuna glossostyla","Marta Camargo de Assis","102",NA,"Brasil","Exsicatas",NA,"Estigma branco.","CEN00023586",NA,NA,"Perkins","M. V. L. Pereira Moura","1994","12","18","GO","IPAMERI","Fazenda Fundão (Córrego Samambaia).","-48.15","-17.716666","CEN00023586","760","760","-48.15","-17.716666","1999",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"413","2020-09-02 16:39:48-03","Cenargen","CEN","23793","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","glossostyla","Siparuna glossostyla","Roberto Fontes Vieira","1611",NA,"Brasil","Exsicatas",NA,"Botões florais amarelo-esverdeado.","CEN00023793",NA,NA,"Perkins","M. V. L. Pereira Moura","1993","10","26","GO","CALDAS NOVAS",NA,"-48.625","-17.74169921875","CEN00023793","720","720",NA,NA,"1999",NA,NA,"36612","auto",NA,NA,NA,NA,"4",NA
"414","2021-03-15 18:30:10-03","USP","SPF","200399","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Freitas, HS","69",NA,"Brasil",NA,NA,"Interior da mata.","SPF00200399",NA,NA,"(Poepp. & Endl.) A.DC.","Peixoto, AL","2008","02","18","São Paulo","São José do Barreiro","Fazenda Atibaia. Acesso pelo km 258 da Rodovia dos Tropeiros (SP068).","-44.656667","-22.642778",NA,NA,NA,"-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-11-13 11:32:00-03","USP","SPF","231295","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Verdi, M","7253",NA,"Brasil",NA,NA,NA,"SPF00231295",NA,NA,"(Poepp. & Endl.) A.DC.","Peixoto, AL","2014","11","24","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.825278","-14.175",NA,"969","969","-47.825278","-14.175","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-11-13 11:32:00-03","USP","SPF","231296","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Verdi, M","7400",NA,"Brasil",NA,NA,NA,"SPF00231296",NA,NA,"(Poepp. & Endl.) A.DC.","Peixoto, AL","2014","11","27","Goiás","Alto Paraíso de Goiás",NA,"-47.593333","-14.181944",NA,"1146","1146","-47.593333","-14.181944","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2014-04-30 11:09:27-03","FSL","HFSL","1794","S","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Lobato, L.C.B.; Almeida, S.S. de; Oliveira, J.; Silva, P.J.D. da; Silva, J.B.F. da & Leite, G.B.","2264","Southern America","Brasil",NA,NA,"Árvore de 3m de altura. Flores esverdeadas. Fruto imaturo verde. ; DE",NA,NA,NA,NA,NA,"1997","10","27","Rondônia","Caxari (Área indígena)","BR-364. Ramal da Mende júnior. Rio Azul., BR-364. Ramal da Mende júnior. Rio Azul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-12-02 09:07:46-03","UNITINS","HUTO","6261","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Grogan, J.","298",NA,"Brasil",NA,NA,"Habit: Treelet < 10m Fruits: like maces, pink Leaves: opp simple, mid.","HUTO006261",NA,NA,"(Poepp. & Endl.) A.DC.",NA,"1997","09","24","Pará","Pau D'arco","Marajoara","-50.0443992614746","-7.83305978775024",NA,NA,NA,NA,NA,NA,NA,NA,"50942","auto",NA,NA,NA,NA,NA,NA
"419","2019-10-07 09:23:10-03","UEFS","HUEFS","232346","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Verdi, M.","7400",NA,"Brasil",NA,NA,"Cerrado, campo rupestre.","HUEFS0232346","Angiospermae","Laurales","(Poepp. & Endl.) A.DC.","Peixoto et Lirio","2014","11","27","Goiás","Alto Paraíso de Goiás","Pousada Fazenda São Bento, Almecega I.","-47.593333","-14.181944","HUEFS0232346","1146","1146","47W35'36''","14S10'55''","2016",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"420","2017-09-29 16:57:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","R. B. Foster","12492","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1988","11","23","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"12492",NA,NA
"421","2017-09-29 16:57:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","C. Sobrevila","2015","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1987","10","20","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2015",NA,NA
"422","2017-09-29 16:57:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","R. B. Foster","12886","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1988","12","28","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"12886",NA,NA
"423","2019-06-11 12:35:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","R. B. Foster","11979","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1986","10","22","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"11979",NA,NA
"424","2017-09-29 16:57:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","A. H. Gentry","26870","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1979","10","17","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"26870",NA,NA
"425","2017-09-29 16:57:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","J. Revilla","2243","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1977","1","22","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2243",NA,NA
"426","2017-09-29 16:57:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","J. Salick","7355","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1985","4","6","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"7355",NA,NA
"427","2018-03-07 14:52:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","H. van der Werff","8312","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1986","3","1","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8312",NA,NA
"428","2017-09-29 16:57:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","H. Beltrán S.","2495","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1996","6","24","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"429","2019-06-11 12:52:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","A. H. Gentry","57594","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1987","5","25","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"57594",NA,NA
"430","2017-09-29 16:57:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","A. H. Gentry","45707","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1984","2","18","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"45707",NA,NA
"431","2017-09-29 16:57:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","R. B. Foster","13407","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1989","10","27","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"13407",NA,NA
"432","2017-09-29 16:57:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","S. G. Beck","16521","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1988","5","27","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"16521",NA,NA
"433","2017-09-29 16:57:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","R. B. Foster","10611","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1985","12","5","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"10611",NA,NA
"434","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158012F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Brazil",NA,NA,NA,"V0158012F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0158012F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"435","2015-03-07 09:04:44-03","F","FMNH-SEEDPLANTS","V0157983F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157983F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157983F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"436","2015-03-07 09:04:44-03","F","FMNH-SEEDPLANTS","V0157984F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157984F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157984F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"437","2015-03-07 09:04:44-03","F","FMNH-SEEDPLANTS","V0157982F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Bolivia",NA,NA,NA,"V0157982F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0157982F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"438","2015-03-07 09:04:44-03","F","FMNH-SEEDPLANTS","V0157985F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157985F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157985F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"439","2015-03-07 09:04:44-03","F","FMNH-SEEDPLANTS","V0157986F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157986F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157986F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"440","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157987F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Bolivia",NA,NA,NA,"V0157987F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0157987F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"441","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157988F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157988F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157988F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"442","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157989F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157989F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157989F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"443","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157990F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157990F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157990F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"444","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157991F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157991F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157991F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"445","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157992F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Venezuela",NA,NA,NA,"V0157992F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0157992F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"446","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157993F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157993F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157993F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"447","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157994F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157994F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157994F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"448","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157995F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Bolivia",NA,NA,NA,"V0157995F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0157995F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"449","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157996F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Brazil",NA,NA,NA,"V0157996F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0157996F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"450","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157997F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157997F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157997F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"451","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157998F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Bolivia",NA,NA,NA,"V0157998F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0157998F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"452","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0157999F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0157999F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0157999F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"453","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158000F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158000F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158000F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"454","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158001F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158001F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158001F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"455","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158002F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158002F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158002F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"456","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158003F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Brazil",NA,NA,NA,"V0158003F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0158003F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"457","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158004F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158004F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158004F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"458","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158005F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158005F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158005F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"459","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158006F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158006F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158006F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"460","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158007F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158007F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158007F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"461","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158008F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158008F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158008F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"462","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158009F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158009F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158009F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"463","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158010F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158010F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158010F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"464","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158011F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158011F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158011F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"465","2015-03-07 09:04:45-03","F","FMNH-SEEDPLANTS","V0158013F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0158013F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0158013F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"466","2015-03-07 05:17:18-03","F","FMNH-SEEDPLANTS","V0219984F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida",NA,NA,"South America","Peru",NA,NA,NA,"V0219984F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0219984F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
