"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"800","2020-04-09 15:17:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","N. Dávila et al.",NA,"2007","10","10","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Loreto",NA,"Campsite #2 (Redondococha) on Rapid Biological and Social Inventory #20.","-75.21922222","-0.57130556","192","235",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"801","2018-08-22 15:15:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","I. Huamantupa et al.",NA,"2009","10","23","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"M. A. Ríos Paredes : Universidad Nacional de la Amazónia Peruana","Loreto",NA,"Campsite #2 (Piedras) on Rapid Biological and Social Inventory #22.","-72.91747222","-2.79275","135","185",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"802","2017-09-29 17:10:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","B. Mostacedo","30","1991","5","11","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"30",NA
"803","2019-06-11 12:42:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","G. Villa","310","2000","3","21","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"804","2018-05-14 16:26:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","G. Villa","913","2001","2","17","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"913",NA
"805","2017-04-20 17:42:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","J. G. Graham","362",NA,NA,NA,"South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Ucayali",NA,NA,"-74","-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"362",NA
"806","2019-06-11 12:34:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","R. B. Foster","9540","1984","1","26","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"9540",NA
"807","2019-06-11 12:51:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","A. H. Gentry","21251","1977","12","8","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"21251",NA
"808","2017-09-29 17:10:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","R. B. Foster","16006","1998","2","10","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"16006",NA
"809","2018-05-14 16:26:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","G. Villa","913","2001","2","17","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"810","2017-09-29 17:10:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","B. Mostacedo","153","1991","5","20","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"153",NA
"811","2020-03-02 08:31:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","R. Aguinda","1356","2001","7","25","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Sucumbios",NA,"Eastern slopes of the Andes, ca. 10 km south of the Ecuador-Colombia border, vicinity of the Cofan community of Alto Bermejo, on the southern banks of the Bermejo River. Campsite #1 (Bermejo Field Station) on Rapid Biological Inventory #3.","-77.4972","0.1803","450","450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1356",NA
"812","2019-06-11 16:24:19-03","F","FMNH-SEEDPLANTS","V0087718F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","I. M. Sánchez Vega & M. Zapata C.","9147","1997","7","8","South America","Peru",NA,NA,NA,"V0087718F","Spermatophyta",NA,NA,NA,"W. W. Thomas","San Martín","Rioja","Distrito Yorongos, cerca Bella Florida","-77.15","-6.18",NA,"1060","V0087718F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"813","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189188F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189188F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189188F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"814","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189151F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0189151F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0189151F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"815","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189152F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0189152F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0189152F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"816","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189153F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0189153F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0189153F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"817","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189154F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189154F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0189154F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"818","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189155F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189155F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0189155F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"819","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189156F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189156F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0189156F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"820","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189157F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189157F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0189157F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"821","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189158F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189158F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0189158F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"822","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189159F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189159F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0189159F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"823","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189160F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189160F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0189160F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"824","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189173F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0189173F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0189173F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"825","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189174F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189174F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189174F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"826","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189175F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189175F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0189175F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"827","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189176F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189176F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0189176F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"828","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189178F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0189178F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0189178F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"829","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189179F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189179F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0189179F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"830","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189180F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189180F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0189180F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"831","2018-04-24 13:18:06-03","F","FMNH-SEEDPLANTS","V0356587F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","A. H. Gentry","73802","1991","5","13","South America","Bolivia",NA,NA,NA,"V0356587F","Spermatophyta",NA,NA,NA,"RRC ID Flag","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"V0356587F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"73802",NA
"832","2018-04-24 13:16:38-03","F","FMNH-SEEDPLANTS","V0356592F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","I. Ludewigs","66","1988","12","20","South America","Brazil",NA,NA,NA,"V0356592F","Spermatophyta",NA,NA,NA,"RRC ID Flag","São Paulo",NA,NA,"-49","-22",NA,NA,"V0356592F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"66",NA
"833","2020-04-15 13:46:58-03","F","FMNH-SEEDPLANTS","V0563434F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","R. Aguinda","1674","2001","8","13","South America","Ecuador",NA,NA,NA,"V0563434F","Spermatophyta",NA,NA,NA,"RRC ID Flag","Sucumbios",NA,"Eastern slopes of the Andes, in the Río Cofanes watershed, on the eastern face of Cerro Shishicho. Ridgeline trail above campsite #7 (Shishicho) on Rapid Biological Inventory #3.","-77.5317","0.2003","1500","1570",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1674",NA
"834","2020-04-15 13:47:08-03","F","FMNH-SEEDPLANTS","V0563435F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","R. Aguinda","1289","2001","8","12","South America","Ecuador",NA,NA,NA,"V0563435F","Spermatophyta",NA,NA,NA,"RRC ID Flag","Sucumbios",NA,"Eastern slopes of the Andes, in the Río Cofanes watershed, base of the steep eastern face of Cerro Shishicho. Vicinity of campsite #7 (Shishicho) on Rapid Biological Inventory #3.","-77.5317","0.2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1289",NA
"835","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189187F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189187F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189187F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"836","2019-06-11 16:24:18-03","F","FMNH-SEEDPLANTS","V0087719F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","I. M. Sánchez Vega et al.","9389","1998","6","17","South America","Peru",NA,NA,NA,"V0087719F","Spermatophyta",NA,NA,NA,"W. W. Thomas","San Martín","Rioja","Distrito Pardo Miguel, en el borde, oeste de la Laguna ONERCOCHA","-77.62","-5.63",NA,"1100","V0087719F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"837","2019-06-11 16:24:15-03","F","FMNH-SEEDPLANTS","V0087720F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","I. M. Sánchez Vega et al.","9563","1998","6","30","South America","Peru",NA,NA,NA,"V0087720F","Spermatophyta",NA,NA,NA,"W. W. Thomas","Amazonas","Amazonas","Distrito Vista Alegre, entre Vista Alegre y Río Salas","-77.32","-6.17","1470","1525","V0087720F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"838","2019-06-05 11:53:19-03","F","FMNH-SEEDPLANTS","V0089098F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","J. G. Graham & J. Schunke V.","362","1997","11","22","South America","Peru",NA,NA,NA,"V0089098F","Spermatophyta",NA,NA,NA,"J. R. Pirani","Ucayali","Coronel Portillo","Cuenca del Río Ucayali. Caño de Alejandria, vecindad de Lago Yarinacocha.","-74.57","-8.35","150","200","V0089098F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"839","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189161F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189161F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0189161F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"840","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189162F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0189162F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,"V0189162F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"841","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189163F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189163F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189163F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"842","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189164F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189164F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189164F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"843","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189165F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189165F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189165F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"844","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189166F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189166F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189166F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"845","2015-03-07 08:49:33-03","F","FMNH-SEEDPLANTS","V0189167F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189167F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189167F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"846","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189168F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189168F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189168F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"847","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189169F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189169F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189169F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"848","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189170F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189170F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189170F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"849","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189171F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189171F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189171F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"850","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189172F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189172F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189172F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"851","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189181F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0189181F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0189181F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"852","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189182F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0189182F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0189182F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"853","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189183F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0189183F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0189183F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"854","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189184F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189184F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189184F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"855","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189185F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0189185F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0189185F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
