"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"461","2018-02-26 18:32:06-03","UFMT","UFMT","28203","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14461","1997","03","18",NA,"Brasil","Mato Grosso","São Félix do Araguaia","Estrada para Alto da Boa Vista, ca. 9 Km de São Félix do Araguaia, fazenda Engenho Velho.","-50.776306","-11.632972","180","180",NA,"Erva, espiguetas castanhas.; Savana Parque. rea florestada, alagada (Buritizal).",NA,NA,"Muniz, C.F.S.","-50.776306","-11.632972",NA,NA,"1999","03",NA,NA,NA,NA,NA,NA
"462","2019-03-19 18:18:43-03","UFMT","UFMT","44280","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Lima, A.S.; Gonçalves, S.R.A.","HAF134","2018","11","14",NA,"Brasil","Mato Grosso","Cuiabá","Nascente 119","-55.957361","-15.621886",NA,NA,NA,"Lâminas de folha linear-lanceoladas, geralmente todas mais curtas que o colmo, 10-30cm de comprimento e 3 a 6mm de largura, as margens um pouco ásperas na parte superior, nervos paralelos com uma metade disitinta ventralmente levantada; Área de flore",NA,NA,"Lima, A.S.","-55.957361","-15.621886",NA,NA,"2018","11","25",NA,NA,NA,NA,NA
"463","2019-01-11 18:50:02-02","UFMT","UFMT","37045","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Rebellato, L.; Arruda, E.C.","135A","2006","05","13",NA,"Brasil","Mato Grosso","Poconé","Fazenda Nossa Senhora Aparecida.","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Herbácea de 45 cm de altura,inflorescência com espiguetas amarelo-esverdeadas.; Campo inundável.",NA,NA,"Pereira-Silva, L.",NA,NA,"200792","auto","2018","12","17",NA,NA,NA,NA,NA
"464","2019-05-21 18:44:59-03","UFMT","UFMT","218","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Frutuoso, L.C.","51","1983","05","13",NA,"Brasil","Mato Grosso","Poconé","UEPA-EMPA.","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Herbácea de 40 cm de altura, inflorescência com espiguetas verdes.; Campo Alagável.",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-01-31 10:38:03-03","IFAM","EAFM","207","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria",NA,"Kinupp, V.F.; Mendes, R.F.; Lopes, B.M. & Hidalgo, R.","3455","2008","11","29",NA,"Brasil","Amazonas","Manaus","Escola Agrotécnica Federal de Manaus, Pastagem próximo ao Aviário.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"; HABITAT: Solo úmido, ruderal.; DESC: Erva; 0,60 m; flores creme-esverdeadas.",NA,NA,NA,NA,NA,"138090","auto","2008","11","29",NA,NA,NA,NA,NA
"466","2021-02-08 12:51:09-03","UFRGS","ICN","142320","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM","655","2005","01","18","América do Sul","Brasil","RS","Arambaré","S 30°56'23.0'' W051°30'02.7","-51.500556","-30.939722","27","27",NA,"beira da Lagoa dos Patos com predominio de Schoenoplectus, solo arenoso","ICN00005424","ICN00005424","Hefler, SM","-51.500556","-30.939722",NA,NA,"2005","01","18",NA,NA,NA,NA,NA
"467","2021-02-08 12:51:09-03","UFRGS","ICN","066844","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Sobral, M","4714","1986","03",NA,"América do Sul","Brasil","ES","Linhares","Reserva da Florestas Rio Doce","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Erva.; Em campo.","ICN00005405","ICN00005405 ICN00005405_1","Hefler, SM",NA,NA,"48094","auto","2006","01","16",NA,NA,NA,NA,NA
"468","2021-02-08 12:51:09-03","UFRGS","ICN","085197","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Sobral, M; Falkenberg, DB","s.n.","1983","04",NA,"América do Sul","Brasil","RS","Cachoeira do Sul","Arroio Botucaraí","-52.8939018249512","-30.0391998291016",NA,NA,NA,"Erva, inflorescências castanhas.; Em lavoura de arroz abandonada.","ICN00005427","ICN00005427","Hefler, SM",NA,NA,"71201","auto","2005","12","13",NA,NA,NA,NA,NA
"469","2021-02-08 12:51:09-03","UFRGS","ICN","134289","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; et al.","294","2004","01","09","América do Sul","Brasil","RS","Capivari do Sul","RS 040 km 69 beira do asfalto","-50.5147018432617","-30.1450004577637",NA,NA,NA,"solo arenoso, ruderal","ICN00005435","ICN00005435","Hefler, SM",NA,NA,"17105","auto","2004","06",NA,NA,NA,NA,NA,NA
"470","2021-02-08 12:51:09-03","UFRGS","ICN","142317","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM","436","2004","03","08","América do Sul","Brasil","RS","Chuí","BR 471 a 14 km da entrada de Santa Vitória do Palmar próximo à lavoura de arroz","-53.4566993713379","-33.6911010742188",NA,NA,NA,"solo orgânico-arenoso.","ICN00005426","ICN00005426","Hefler, SM",NA,NA,"15531","auto","2004","03","08",NA,NA,NA,NA,NA
"471","2021-02-08 12:51:09-03","UFRGS","ICN","147123","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; et al.","467","2004","03","09","América do Sul","Brasil","RS","Rio Grande","estrada para a Balsa Santa izabel. No km 455 fica o acesso para a estrada da Balsa","-52.0985984802246","-32.0349998474121",NA,NA,NA,"solo arenoso, beira da estrada em valeta com água","ICN00005431","ICN00005431","Hefler, SM",NA,NA,"82892","auto","2004","03","09",NA,NA,NA,NA,NA
"472","2021-02-08 12:51:09-03","UFRGS","ICN","142319","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM","645","2005","01","18","América do Sul","Brasil","RS","Tapes","estrada de chão sentido Arambaré à 11 km da cidade de Tapes S 30°46'08.6'' W051°28'06.9","-51.468333","-30.768889","28","28",NA,"beira de estrada, ambiente sombreado e muito alterado, presença de gramíneas rasteiras (P. notatum)","ICN00005422","ICN00005422","Hefler, SM","-51.468333","-30.768889",NA,NA,"2005","01","18",NA,NA,NA,NA,NA
"473","2021-02-08 12:51:09-03","UFRGS","ICN","142329","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM","777","2005","01","30","América do Sul","Brasil","SC","Itapema","estrada lateral à BR 101 próximo ao Rio Perequê S 27°08'13.1'' W048°36'36.8","-48.61","-27.136944",NA,NA,NA,"beira de estrada de acesso ao rio Perequê, área alterada com solo destituído de cobertura vegetal, pouco úmida","ICN00005417","ICN00005417","Hefler, SM","-48.61","-27.136944",NA,NA,"2005","01","30",NA,NA,NA,NA,NA
"474","2021-02-08 12:51:09-03","UFRGS","ICN","142330","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM","783","2005","01","30","América do Sul","Brasil","SC","Porto Belo","cidade S 27°09'38.6'' W048°34'41.3","-48.578056","-27.160556",NA,NA,NA,"terreno baldio, pouco úmido e com muitas gramíneas, bráctea reflexa","ICN00005420","ICN00005420","Hefler, SM","-48.578056","-27.160556",NA,NA,"2005","01","30",NA,NA,NA,NA,NA
"475","2021-02-08 12:51:09-03","UFRGS","ICN","142334","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM","739","2005","01","29","América do Sul","Brasil","SC","São Francisco do Sul","Bunge alimentos próximo ao Porto S 26°14'14.8'' W048°37'46.7","-48.629444","-26.237222",NA,NA,NA,"beira do asfalto em vala úmida, com muitas gramíneas","ICN00005416","ICN00005416","Hefler, SM","-48.629444","-26.237222",NA,NA,"2005","01","29",NA,NA,NA,NA,NA
"476","2021-02-08 12:51:09-03","UFRGS","ICN","142335","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Longhi-Wagner, HM","910","2005","03","09","América do Sul","Brasil","PR","Ponta Grossa","sentido Palmeira em frente ao aeroporto S25°11'21W50°08'57","-50.149167","-25.189167","780","780",NA,"local arenoso e úmido","ICN00005414","ICN00005414","Hefler, SM","-50.149167","-25.189167",NA,NA,"2005","03","09",NA,NA,NA,NA,NA
"477","2021-02-08 12:51:09-03","UFRGS","ICN","142346","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM","631","2005","01","18","América do Sul","Brasil","RS","Tapes","Sul do Saco de Tapes S 30°41'08.8'' W051°23'37.6","-51.393611","-30.685556","14","14",NA,"margem da Lagoa dos Patos, ambiente alterado, solo arenoso, predominância de Schoenoplectus","ICN00005413","ICN00005413","Hefler, SM","-51.393611","-30.685556",NA,NA,"2005","01","18",NA,NA,NA,NA,NA
"478","2021-02-08 12:51:09-03","UFRGS","ICN","147323","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Silveira, GH","786","2005","01","30","América do Sul","Brasil","SC","Palhoça","cidade S 27°39'02.3'' W 048°40'12.7","-48.67","-27.650556",NA,NA,NA,"terreno baldio, úmido, predominio de gramíneas, feita terraplanagem (em algumas partes do terreno)","ICN00005412","ICN00005412","Hefler, SM","-48.67","-27.650556",NA,NA,"2005","01","30",NA,NA,NA,NA,NA
"479","2021-02-08 12:51:09-03","UFRGS","ICN","149989","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Longhi-Wagner, HM","313","2004","01","10","América do Sul","Brasil","SC","Joinville","Piraberaba inicio da subida Dona Francisca SC 301 sentido Campo Alegre S 26°10'21.9 W 048°57'43.7","-48.961944","-26.1725",NA,NA,NA,"em terreno baldio, beira do asfalto (S.M.S.M.Hefler et al, A. Guglieri, L. Essi e H. M. Longhi-Wagner)","ICN00005433","ICN00005433","Hefler, SM","-48.961944","-26.1725",NA,NA,"2007","07","09",NA,NA,NA,NA,NA
"480","2021-02-08 12:51:09-03","UFRGS","ICN","150285","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Silveira, GH","771","2005","01","30","América do Sul","Brasil","SC","Penha","próx. Praia Quilombo S 26°46'19.1'' W 048°30'30.2","-48.658333","-26.771944",NA,NA,NA,"beira calçada","ICN00005418","ICN00005418","Hefler, SM","-48.658333","-26.771944",NA,NA,"2005","01","30",NA,NA,NA,NA,NA
"481","2021-02-08 12:51:09-03","UFRGS","ICN","150316","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Longhi-Wagner, HM","313","2004","01","10","América do Sul","Brasil","SC","Joinville","Piraberaba inicio da subida Dona Francisca SC 301 sentido Campo Alegre S 26°10'21.9 W 048°57'43.7","-48.961944","-26.1725",NA,NA,NA,"em terreno baldio, beira do asfalto (S.M.S.M.Hefler et al, A. Guglieri, L. Essi e H. M. Longhi-Wagner)","ICN00005415","ICN00005415","Hefler, SM","-48.961944","-26.1725",NA,NA,"2004","01","10",NA,NA,NA,NA,NA
"482","2021-02-08 12:51:09-03","UFRGS","ICN","159471","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Silveira, GH; S.M.","233","2005","01","30","América do Sul","Brasil","SC","Palhoça","terreno baldio S27°39'02 3'' W48°40'12 7''","-48.668611","-27.650278",NA,NA,NA,NA,"ICN00005437","ICN00005437","Silveira, GH","-48.668611","-27.650278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2021-02-08 12:51:09-03","UFRGS","ICN","159541","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Silveira, GH; S.M.","235","2005","01","28","América do Sul","Brasil","SC","Palhoça","terreno baldio S27°39'20.4'' W48°40'31.6''","-48.675278","-27.655556",NA,NA,NA,NA,"ICN00005438","ICN00005438","Silveira, GH","-48.675278","-27.655556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-02-08 12:51:09-03","UFRGS","ICN","173157","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Silva Filho, PJS","1359","2011","05","05","América do Sul","Brasil","RS","Viamão","entorno do Lago Tarumã. -30.070186,-51.022375","-51.0225","-30.070278",NA,NA,NA,"beira da estrada","ICN00005432","ICN00005432","Silva Filho, PJS","-51.0225","-30.070278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-02-08 12:51:09-03","UFRGS","ICN","181875","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Báez-L., MR","182","2014","05","07","América do Sul","Brasil","RS","Maquiné","A 100 metros da rodoviaria do municipio","-50.206667","-29.682222",NA,NA,NA,"Material testemunho mestrado; Planta com inflorescências; Areas secas","ICN00005441","ICN00005441 ICN00005441_1","Trevisan, R; Báez-L., MR","-50.206667","-29.682222",NA,NA,"2014","05","25",NA,NA,NA,NA,NA
"486","2021-02-08 12:51:09-03","UFRGS","ICN","113528","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Araújo, AC; et al.","708","1997","04","26","América do Sul","Brasil","MS","Antônio João","15 km antes da sede","-55.9474983215332","-22.1910991668701",NA,NA,NA,"Beira de estrada.","ICN00005428","ICN00005428","Hefler, SM",NA,NA,"38814","auto","2005","12","13",NA,NA,NA,NA,NA
"487","2021-02-08 12:51:09-03","UFRGS","ICN","147352","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Longhi-Wagner, HM","849","2005","03","06","América do Sul","Brasil","PR","Antonina","próximo do Porto","-48.7118988037109","-25.4286003112793",NA,NA,NA,"ruderal, muito abundante, terreno revolvido, ambiente úmido, com lagoas","ICN00005411","ICN00005411","Hefler, SM",NA,NA,"38300","auto","2005","03","06",NA,NA,NA,NA,NA
"488","2021-02-08 12:51:09-03","UFRGS","ICN","150289","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; et al.","926","2003","05","03","América do Sul","Brasil","PR","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,"Ambiente arenoso.","ICN00005421","ICN00005421","Hefler, SM",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"489","2021-02-08 12:51:09-03","UFRGS","ICN","147350","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Longhi-Wagner, HM","846","2005","03","06","América do Sul","Brasil","PR","Morretes","sentido Antonina","-48.834400177002","-25.476900100708",NA,NA,NA,"beira de estrada, ruderal, ambiente úmido, beira de Floresta Ombrófila Densa","ICN00005442","ICN00005442","Hefler, SM",NA,NA,"30514","auto","2005","03","06",NA,NA,NA,NA,NA
"490","2021-02-08 12:51:09-03","UFRGS","ICN","147066","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; et al.","304","2004","01","09","América do Sul","Brasil","RS","Capivari do Sul","Capão da Porteira Fazenda do Touro beira de estrada local úmido e arenoso","-50.5147018432617","-30.1450004577637",NA,NA,NA,"valeta úmida, beira de plantação de arroz","ICN00005410","ICN00005410","Hefler, SM",NA,NA,"17105","auto","2004","01","09",NA,NA,NA,NA,NA
"491","2021-02-08 12:51:09-03","UFRGS","ICN","050278","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Arzivenco, L","s.n.","1976","04","26","América do Sul","Brasil","RS","Porto Alegre","IPAGRO ao lado da casa de vegetação","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00005419","ICN00005419","Hefler, SM",NA,NA,"29946","auto","2005","12","13",NA,NA,NA,NA,NA
"492","2021-02-08 12:51:09-03","UFRGS","ICN","138225","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM","716","2005","01","29","América do Sul","Brasil","SC","Itajaí","sentido Navegantes, BR 101 cerca do Km 108. Lat. 20°49'35 0 S long. 48°41'5 3 W","-48.684722","-26.826389",NA,NA,NA,"Dupl. F.; Beira de asfalto; ruderal em área alterada e solo destituído de gramíneas.","ICN00005436","ICN00005436","Hefler, SM","-48.684722","-26.826389",NA,NA,"2005","01","29",NA,NA,NA,NA,NA
"493","2021-02-08 12:51:09-03","UFRGS","ICN","113539","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Araújo, AC; et al.","706","1997","04","26","América do Sul","Brasil","MS","Jardim Bela Vista","BR 060 a 2 km da sede",NA,NA,NA,NA,NA,"Beira de estrada, solo lodoso úmido.","ICN00005425","ICN00005425","Hefler, SM",NA,NA,NA,NA,"2005","12","13",NA,NA,NA,NA,NA
"494","2021-02-08 12:51:09-03","UFRGS","ICN","131083","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Longhi-Wagner, HM; Hefler, S","9088","2004","01","28","América do Sul","Brasil","RS","Torres","estrada Itapeva para São Braz Lagoa Itapeva 29°22'36,4 S 49°47'35,3W","-49.793056","-29.376667",NA,NA,NA,NA,"ICN00005430","ICN00005430","Hefler, SM","-49.793056","-29.376667",NA,NA,"2006","01","11",NA,NA,NA,NA,NA
"495","2021-02-08 12:51:09-03","UFRGS","ICN","138220","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM","595","2005","01","12","América do Sul","Brasil","RS","Maçambará","à 10 km da entrada (BR 472) sentido Maçambará. Lat. 29°07'55 6 S long. 56°10'59 6 W","-56.183056","-29.131944","107","107",NA,"Dupl. F.; Solo arenoso; beira de estrada.","ICN00005434","ICN00005434","Hefler, SM","-56.183056","-29.131944",NA,NA,"2005","01","12",NA,NA,NA,NA,NA
"496","2021-02-08 12:51:09-03","UFRGS","ICN","142318","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM","648","2005","01","18","América do Sul","Brasil","RS","Tapes","estrada de chão sentido Arambaré à 13 km da cidade de Tapes S 30°46'36.6'' W051°28'59.4","-51.483056","-30.776667","29","29",NA,"banhado, beira de estrada, solo arenoso, predominio de Cyperaceae","ICN00005423","ICN00005423","Hefler, SM","-51.483056","-30.776667",NA,NA,"2005","01","18",NA,NA,NA,NA,NA
"497","2021-02-08 12:51:09-03","UFRGS","ICN","161405","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Silveira, GH; S.M.","189","2005","01","28","América do Sul","Brasil","SC","Navegantes","brejão pastejado BR101 S26°49'35'' W48°41'5 3''","-48.684722","-26.826389",NA,NA,NA,NA,NA,NA,"Silveira, GH","-48.684722","-26.826389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-02-08 12:51:09-03","UFRGS","ICN","159551","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Silveira, GH; S.M.","189","2005","01","28","América do Sul","Brasil","SC","Navegantes","brejão pastejado BR101 S26°49'35'' W48°41'5 3''","-48.684722","-26.826389",NA,NA,NA,NA,"ICN00005440","ICN00005440","Silveira, GH","-48.684722","-26.826389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-02-08 12:51:09-03","UFRGS","ICN","147159","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; et al.","584","2005","01","12","América do Sul","Brasil","RS","São Borja","BR 285 km 649.8 S 28°37'09.6'' W 055°44'23.5","-55.739722","-28.619167","95","95",NA,"Ponte do Rio Urucunã?, solo arenoso, área de lavoura de arroz com bastante gramineas (Eragrostis e capim gordura).","ICN00005408","ICN00005408","Hefler, SM","-55.739722","-28.619167",NA,NA,"2005","01","12",NA,NA,NA,NA,NA
"500","2021-02-08 12:51:09-03","UFRGS","ICN","147161","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; et al.","589","2005","01","12","América do Sul","Brasil","RS","São Borja","BR 472 km 421 sentido Itaqui S 28°47'17.8'' W 056°02'38.8","-56.043889","-28.788056","86","86",NA,"banhado, próx. de arrozal.","ICN00005407","ICN00005407","Hefler, SM","-56.043889","-28.788056",NA,NA,"2005","01","12",NA,NA,NA,NA,NA
"501","2021-02-08 12:51:09-03","UFRGS","ICN","147174","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; et al.","615","2005","01","13","América do Sul","Brasil","RS","Rosário do Sul","BR 290 próx. à Ponte do Rio Santa Maria S 30°14'23.0'' W 054°57'41","-54.961389","-30.239722",NA,NA,NA,"em lavoura de arroz, solo arenoso","ICN00005409","ICN00005409","Hefler, SM","-54.961389","-30.239722",NA,NA,"2005","01","13",NA,NA,NA,NA,NA
"502","2021-02-08 12:51:09-03","UFRGS","ICN","187092","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Pott, VJ; Pott, A","5509","2002","05","25","América do Sul","Brasil","MS","Campo Grande","Lagoa Itatiaia 20°28'48S 54°34'36 5W","-54.576667","-20.48","500","500",NA,"Doação Herbário HMS 3051; erva cespitosa, frequente; borda de lagoa, área não inundável, solo areno-argiloso, relevo plano deprimido","ICN00005429","ICN00005429","Pott, A; Pott, VJ","-54.576667","-20.48",NA,NA,"2002","05",NA,NA,NA,NA,NA,NA
"503","2021-02-08 12:51:09-03","UFRGS","ICN","175997","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Bonilha, CL","604","2012","04","02","América do Sul","Brasil","RS","São Lourenço do Sul","Fazenda Pedra Mole","-51.9782981872559","-31.3652992248535",NA,NA,NA,"Espécie coletada sobre campo cultivado com arroz, seis anos de pousio. Solo do tipo: Planossolo háplico eutrófico.","ICN00005439","ICN00005439","Bonilha, CL",NA,NA,"48842","auto","2012","05","05",NA,NA,NA,NA,NA
"504","2020-12-01 10:23:35-03","UEPA","MFS","009233","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Campos, N R","15","2020","02","01",NA,"Brasil","Pará","Xinguara","Coletado em área de canga.","-49.283106","-6.978617",NA,NA,NA,"Erva com inflorescencia.","MFS009233","MFS009233 MFS009233_e","Campos, N R","-49.283106","-6.978617",NA,NA,"2020","03","15",NA,NA,NA,NA,NA
"505","2020-09-17 10:40:39-03","UEPA","MFS","008385","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Macedo, EG","69","2018","10","11",NA,"Brasil","Pará","Ananindeua","Granja Modelo (SEMMA)","-48.392778","-1.378889",NA,NA,NA,"Erva com 0,5 m e possui caule verde e inflorescência com regiões marrons e verdes.","MFS008385","MFS008385 MFS008385_e",NA,"-48.392778","-1.378889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
