"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","infraspecificEpithet","sex"
"488","2018-08-28 16:30:24-03","F","FMNH-SEEDPLANTS","V0443157F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","pterodes","Operculina pterodes",NA,"A. Krapovickas & et al.","40173","1985","5","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0443157F","V0443157F_01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"489","2020-07-23 12:03:53-03","CEPLAC","CEPEC","139513","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"Ramos, L.F.S.","7","2016","02",NA,"Brasil","Bahia","Estrada do matadouro Coaraci/Itamutinga.","-39.561944","-14.650556",NA,"<ll>dwc_commonname:</ll>",NA,NA,"12","COARACI",NA,NA,NA,NA,NA,"39W33'43","14S39'2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-07-23 12:03:53-03","CEPLAC","CEPEC","80707","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"M. B. Thomas","610","1998","09",NA,"Brasil","Bahia","Reserva Indigena Pataxó. Roça de Albino Braz.","-39.216667","-16.866667",NA,"<ll>dwc_commonname:</ll> Bata-de-purga",NA,NA,"17","PORTO SEGURO",NA,NA,"J. G. Jardim",NA,NA,"39W13'","16S52'",NA,NA,NA,NA,"30/01/1999",NA,NA,NA,NA,NA,NA
"491","2020-07-23 12:03:53-03","CEPLAC","CEPEC","42980","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"L. A. Mattos-Silva","2352","1988","04",NA,"Brasil","Bahia","Ramal c/ entr. a 7Km S Pocoes, a dir., prox. ao Posto Atalaia-2.Faz.E. Sto.a 3Km Rod.","-40.3652992248535","-14.5297002792358",NA,"<ll>dwc_commonname:</ll> Purga-de-batata",NA,NA,"06","POÇÕES","31357","auto","L. A. Mattos-Silva",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA,NA,NA,NA
"492","2020-07-23 12:03:53-03","CEPLAC","CEPEC","9361","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"T. S. dos Santos","2642","1973","06",NA,"Brasil","Bahia","3Km ao N Valença.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"09","VALENÇA","43634","auto","J. I. A. Falcão",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/11/1978",NA,NA,NA,NA,NA,NA
"493","2021-04-08 17:12:30-03","UESB","HUESB","8502","S","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Félix, L.P.","7758","1997","05",NA,"Brasil","Piauí","Margem da estrada.",NA,NA,NA,"Escandente. Flores amarelas ornamentais.; Caatinga.","HUESB000008502",NA,"18","Bom Jesus do Gurguéia",NA,NA,"Miranda, A.M.",NA,NA,NA,NA,"2011","04","29",NA,NA,NA,NA,NA,NA,NA,NA
"494","2021-04-08 17:12:30-03","UESB","HUESB","8483","S","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Miranda, A.M.; Costa, R.; Silva, V.F.; Costa, R.; Silva, V.F.","6009","2009","05",NA,"Brasil","Maranhão","Margens da estrada.","-44.0766983032227","-6.6016697883606",NA,"Trepadeira. Folhas membranáceas. Flores amarelas, vistosas. Caule verde com manchas avermelhadas.; Cerrado.","HUESB000008483",NA,"14","Pastos Bons","47195","auto","Miranda, A.M.",NA,NA,NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-04-08 17:12:30-03","UESB","HUESB","7182","S","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","L.R. Silva","342","2011","07",NA,"Brasil","Pernambuco","Povoado Tiriri de Dentro","-35.0349998474121","-8.28666973114014",NA,"Trepadeira; folhas aveludadas, abaxialmente verde-claro e adaxialmente verde-escuro; flores tubular amareladas, botões vermelhos que quando abertos apresentam uma cápsula translúcida contendo no seu interior as sementes. Apresenta","HUESB000007182",NA,"28","Cabo de Santo Agostinho","25282","auto","A.M. Miranda",NA,NA,NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Ipomoea","altissima","Ipomoea altissima","Loesener","Daly, DC","9785",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Ipomoea","altissima","Ipomoea altissima","Loesener","Silveira, M","441",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Operculina","alata","Operculina alata","(Petersen) C.D.Specht & D.W.Stev.","Rivero, I","121",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Operculina","alata","Operculina alata","(Petersen) C.D.Specht & D.W.Stev.","Mitoso, P","2",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Operculina","alata","Operculina alata","(Petersen) C.D.Specht & D.W.Stev.","Oliveira, ARS","4",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-09-18 09:32:09-03","UFAC","UFACPZ","20741","PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Operculina","alata","Operculina alata","(Petersen) C.D.Specht & D.W.Stev.","Santos, ECN; Santos, ECN","7","2018","07",NA,"Brasil","Acre","Estrada de Porto Acre, Bairro Alto Alegre","-68","-10",NA,"Folha suculenta verde-clara de borda levemente cerreada.","UFACPZ020741",NA,"18","Rio Branco",NA,NA,"Lima, AA",NA,NA,"-68","-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Operculina","hamiltonii","Operculina hamiltonii","N.","Rosas, A","44",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-09-18 09:32:09-03","UFAC","UFACPZ","20561","PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Operculina","hamiltonii","Operculina hamiltonii","N.","Freitas, JA","004","2018","06",NA,"Brasil","Acre","Estrada Dias Martins, 3370-4236. Campus Universita, rio UFAC","-68","-10",NA,"Liana com frutos imaturos verdes.","UFACPZ020561",NA,"07","Rio Branco",NA,NA,"Lima, AA",NA,NA,"-68","-10","2018","06","25",NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Operculina","hamiltonii","Operculina hamiltonii","N.","Lowie, SR","400",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Operculina","hamiltonii","Operculina hamiltonii","N.","Almeida, M de","26",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Operculina","hamiltonii","Operculina hamiltonii","N.","Rivero, I","82",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Operculina","hamiltonii","Operculina hamiltonii","N.","Barbosa, SB","177",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-11-12 17:03:29-03","UEL","FUEL","46804","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Miranda, AM; Costa, R; Silva, VF","6009","2009","05",NA,"Brasil","Maranhão","margem da estrada, cerrado","-44.0766983032227","-6.6016697883606",NA,NA,"FUEL020740",NA,"14","Pastos Bons","47195","auto","Petrongari, FS",NA,NA,NA,NA,"2016","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-01 14:56:56-03","UnB","UB","122983","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F. Austin & Staples","Massarotto, NP","42","2008","04","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Material testemunha da tese de mestrado de Natália P. Massarotto, Depto. de Enga. Florestal, UnB",NA,NA,"20",NA,NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-01 14:56:56-03","UnB","UB","203785","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F. Austin & Staples","Faria, JEQ; Zanatta, MRV; Villarroel, D","3565","2013","05","Southern America","Brasil","Mato Grosso","Estrada de terra de Conquista d'Oeste para Vila Bela da Santíssima Trindade","-59.8025","-14.501389",NA,"Cipó trepador 2m. Flor amarela, verticilos férteis brancos. Fruto verde acastanhado, maduro deiscente negro; Mata seca antropizada, borda de estrada",NA,NA,"18","Conquista d'Oeste",NA,NA,"Staples, G","266","266","-59.8025","-14.501389","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-01 14:56:56-03","UnB","UB","98303","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F. Austin & Staples","Uchôa, F","s.n.Fruto","1999","03","Southern America","Brasil","Mato Grosso do Sul","Aquidauana","-55.8","-20.466667",NA,NA,NA,NA,NA,"Aquidauana",NA,NA,"Resende, UM",NA,NA,"-55.8","-20.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-01 14:56:56-03","UnB","UB","98423","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F. Austin & Staples","Irwin, HS","21754","1968","03","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,"Austin, DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 14:56:56-03","UnB","UB","98424","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F. Austin & Staples","Anderson, WR","7008","1973","03","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,"Staples, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-01 14:56:56-03","UnB","UB","149225","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F. Austin & Staples","Eiten, G","5387","1963","08","Southern America","Brasil","Maranhão","35km SSE of city of Loreto. Fazenda Morros, 150m N of main house.","-45","-7.383333",NA,"Stems red.",NA,NA,"21","Loreto",NA,NA,"Smith, LB",NA,NA,"-45","-7.383333","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-01 14:56:56-03","UnB","UB","208252","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F. Austin & Staples","Soares, EA; et al.","612","2000","03","Southern America","Brasil","Tocantins","Região do Córrego Santa Luzia","-48.3602981567383","-10.2128000259399",NA,"Liana, pétalas amarelas, sépalas amarelas, estames creme, estilete amarelo, anteras em forma de rosca; Cerrado",NA,NA,"22","Palmas","62375","auto","Moreira, ALC",NA,NA,NA,NA,"2015","04","17",NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-05-06 11:54:57-03","UFU","HUFU","52923","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Krieger, L.; Câmara, U.","12333","1972","07",NA,"Brasil","Amazonas",NA,"-64.7114028930664","-3.35417008399963",NA,NA,"HUFU00005316","HUFU00005316","25","Tefé","340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-02-12 18:59:16-03","UFMT","UFMT","40883","S","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham) Urb.","Fernando; Reginaldo.","s.n.","2013","06",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"03","Novo Santo Antônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-02-12 18:59:16-03","UFMT","UFMT","30249","S","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham) Urb.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17134","1997","05",NA,"Brasil","Mato Grosso","Arredores do Lado Azul, 42 km ENE (em linha reta) de Nobres.","-56.2","-14.6",NA,"Escandente, frutos castanhos.; Mata Estacional Semidecidual sobre terra de calcáreo.",NA,NA,"24","Nobres",NA,NA,NA,NA,NA,"-56.2","-14.6","2008","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2021-02-12 18:59:16-03","UFMT","UFMT","30251","S","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham) Urb.","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","3504","1997","03",NA,"Brasil","Mato Grosso","Distrito de Indianópolis, fazenda Roncador.","-52.439444","-15.093056",NA,"Liana herbácea, flores amarelas.; Floresta aluvial (floresta de galeria). Várzea do Rio Pindaíba.",NA,NA,"20","Barra do Garças",NA,NA,NA,NA,NA,"-52.439444","-15.093056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2021-02-12 18:59:16-03","UFMT","UFMT","41256","S","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham) Urb.","Reginaldo.; Silva, J.E.; Antônio","029/139","2014","02",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,"Trepadeira.",NA,NA,"03","Novo Santo Antônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-02-12 18:59:16-03","UFMT","UFMT","30250","S","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham) Urb.","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Bertani, D.F.","1392","1997","05",NA,"Brasil","Mato Grosso","Cachoreira do rio Teles Pires.","-55.269444","-13.583333",NA,"Liana, altura de 3m. E com flores amarelas.; Floresta aluvial (mata de galeria). Beira de estrada, antropizada.",NA,NA,"04","Nova Ubiratã",NA,NA,NA,NA,NA,"-55.269444","-13.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2021-02-12 18:59:16-03","UFMT","UFMT","17911","S","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham) Urb.","Moraes, R.G.","47","2002","06",NA,"Brasil","Mato Grosso","Angical.","-56.4275016784668","-14.8360996246338",NA,"Hábito escandente.",NA,NA,"15","Rosário Oeste","187324","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-02-12 18:59:16-03","UFMT","UFMT","3003","S","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham) Urb.","Silva, M.G.; Rosário, C.","5422","1980","06",NA,"Brasil","Pará","Breu Branco.","-49.6725006103516","-3.76610994338989",NA,"Cipó em copa de árvore, flor amarela.; Capoeira fina de terra firme, arenosa.",NA,NA,"09","Tucuruí","59618","auto","Silva, M.G.",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-12-20 17:36:26-03","UFMT","UFMT","3001","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lozenil, C.; Frutuoso.","s.n.","1982","06",NA,"Brasil","Mato Grosso","UEP - EMPA/ MT, SA.",NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,"Petrongari, F.S.",NA,NA,NA,NA,"2017","11","16",NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-02-12 18:59:16-03","UFMT","UFMT","3002","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Cunha, C.N.; Leitão-Filho, H.F.","431","1982","03",NA,"Brasil","Mato Grosso","Rodovia Cuiabá-Chapada dos Guimarães, Km 25-Rio dos Peixes.",NA,NA,NA,"trepadeira flores amarelas.",NA,NA,"22",NA,NA,NA,"Petrongari, F.S.",NA,NA,NA,NA,"2017","11","16",NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-12-13 20:01:50-03","UFMT","UFMT","20719","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Macedo, M.; Ferreira, A.R.; Silva, E.","6904","1999","05",NA,"Brasil","Mato Grosso","Sítio Boa Esperança.","-56.3657989501953","-15.2047004699707",NA,"Liana, folhas alternas, botões florais com flores amarelas.; Solo arenoso.",NA,NA,"27","Acorizal","29115","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-12-20 17:36:26-03","UFMT","UFMT","19432","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Loureiro, R.","s.n.","1998","05",NA,"Brasil","Mato Grosso",NA,"-57.1810989379883","-15.0725002288818",NA,"Liana, folhas alternas, flores amarelas, botões florais verdes e frutos maturos marrons.; Mata de encosta. Solo argilo pedregoso.",NA,NA,"27","Barra do Bugres","173387","auto","Petrongari, F.S.",NA,NA,NA,NA,"2017","11","16",NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-12-20 17:36:26-03","UFMT","UFMT","36537","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Silva, E.; Silva, A.; Lopes, I.; Amorim Neto, L.","012","2006","04",NA,"Brasil","Mato Grosso","São José do Rio Couto - Paranatinga II","-52.8946990966797","-14.5156002044678",NA,"Trepadeira, folha glabra, brácteas amareladas.; Mata ciliar, solo arenoso.",NA,NA,"24","Campinápolis","100133","auto","Moreira, A.L.C.",NA,NA,NA,NA,"2018","07","13",NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-12-13 20:01:50-03","UFMT","UFMT","13157","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Conceição.; Sulzbach.","s.n.","1996","04",NA,"Brasil","Mato Grosso","Ponte de Ferro-Coxipó do Ouro.","-56.0966987609863","-15.5960998535156",NA,"Trepadeira, flores amarelas, botões florais.; Cerrado; solo arenoso.",NA,NA,"24","Cuiabá","74875","auto","Petrongari, F.S.",NA,NA,NA,NA,"2017","11","16",NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-12-20 17:36:26-03","UFMT","UFMT","16582","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Amorim Neto, L.","638","1997","05",NA,"Brasil","Mato Grosso","Próximo ao Jd. das Américas.","-56.0966987609863","-15.5960998535156",NA,"Trepadeira disprovida de gavinhas. Fruto axilar, maturo.; Cerrado.",NA,NA,"28","Cuiabá","74875","auto","Petrongari, F.S.",NA,NA,NA,NA,"2017","11","16",NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-12-20 17:36:26-03","UFMT","UFMT","18081","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lopes, I.; Cruz, S.","65","1998","05",NA,"Brasil","Mato Grosso","Rio dos Peixes.","-56.0966987609863","-15.5960998535156",NA,"Trepadeira de flor amarela.; Cerrado. Solo rochoso (quintal).",NA,NA,"14","Cuiabá","74875","auto","Petrongari, F.S.",NA,NA,NA,NA,"2017","11","16",NA,NA,NA,NA,NA,NA,NA,NA
"532","2017-09-11 17:09:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","altissima","Operculina altissima","(Mart. ex Choisy) Meisn.","Hostmann, FWR","802",NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,"Vaga et Extrabras.; HABITAT: Vaga et Extrabras.",NA,"P07P0N0075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2017-09-11 17:09:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","altissima","Operculina altissima","(Mart. ex Choisy) Meisn.","Burchell, WJ","6971",NA,NA,"Southern America","Brazil","Goiás","Caminho de Carreia",NA,NA,NA,NA,NA,"P07P0N0075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2017-09-11 17:09:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","altissima","Operculina altissima","(Mart. ex Choisy) Meisn.","Martius, CFP","s.n.",NA,NA,"Southern America","Brazil","Amazonas","Habitat ad flum. Japurá, prov. do Alto Amaz., m. Jan., in virgultis inter praedia Brejo et Ilha, prov. Piauhy, m. Majo, et in maritimis prov. Maranhão,m. Jun.",NA,NA,NA,NA,NA,"P07P0N0075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2017-09-11 17:09:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","altissima","Operculina altissima","(Mart. ex Choisy) Meisn.","Spruce, R","698",NA,NA,"Southern America","Brazil","Pará","prope Santarem, prov. Pará, m. Majo.",NA,NA,NA,NA,NA,"P07P0N0075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2017-09-11 17:09:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","pterodes","Operculina pterodes","(Choisy) Meisn.","Schomburgk, ?","46",NA,NA,"Southern America","Guyana",NA,"Habitat in ins. Trinitatis, Panama, Venezuela (fide Griseb) Guyana gallica (ex Choisy) et in aglica ad flum. Suruma. Floret m. Sept.-Dec.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2017-09-11 17:09:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","pterodes","Operculina pterodes","(Choisy) Meisn.","Schomburgk, ?","1075",NA,NA,NA,"?",NA,"Habitat in ins. Trinitatis, Panama, Venezuela (fide Griseb) Guyana gallica (ex Choisy) et in aglica ad flum. Suruma. Floret m. Sept.-Dec.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2017-09-11 17:09:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","pterodes","Operculina pterodes","(Choisy) Meisn.","Burchell, WJ","8381",NA,NA,"Southern America","Brazil","Tocantins","IBB/Monte do Carmo, Tocantins, Corrego Raiz to Carmo","-48.116667","-10.75",NA,NA,NA,NA,NA,"Monte do Carmo",NA,NA,NA,NA,NA,"-48.116667","-10.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
