"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"4478","2020-07-23 12:08:52-03","CEPLAC","CEPEC","11419","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","T. S. dos Santos","2871","1975","02","20",NA,"Brasil","Bahia",NA,NA,NA,NA,"Km 1 a 4 da Rod. Nilo Peçanha/Cairu.",NA,NA,NA,"-39.1068992614746","-13.5993995666504",NA,"J. Cuatrecasas","parvifolia",NA,NA,"NILO PEÇANHA",NA,"39303","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1989",NA,NA,NA
"4479","2020-07-23 12:08:52-03","CEPLAC","CEPEC","9224","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","R. S. Pinheiro","2102","1973","04","24",NA,"Brasil","Bahia",NA,NA,NA,NA,"Km 5 Rod. Nova Viçosa/Posto da Mata.",NA,NA,NA,"-39.371898651123","-17.8918991088867",NA,"J. Cuatrecasas","parvifolia",NA,NA,"NOVA VIÇOSA",NA,"70538","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1989",NA,NA,NA
"4480","2020-07-23 12:08:52-03","CEPLAC","CEPEC","54567","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","S. C. de Sant'Ana","74","1991","12","12",NA,"Brasil","Bahia",NA,NA,NA,NA,"6-7Km na estr. Arraial D' Ajuda/Trancoso.",NA,NA,NA,"-39.0647010803223","-16.4496994018555",NA,"L. C. Giordano","parvifolia",NA,NA,"PORTO SEGURO",NA,"68835","auto",NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"4481","2020-07-23 12:08:52-03","CEPLAC","CEPEC","43148","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","P. A. Loizeau","566","1986","12","09",NA,"Brasil","Bahia",NA,NA,NA,NA,"Entre KM 7-8 da Rod. Porto Seguro/Cabralia.",NA,NA,NA,"-39.0647010803223","-16.4496994018555",NA,"A. M. de Carvalho","parvifolia",NA,NA,"PORTO SEGURO",NA,"68835","auto",NA,NA,NA,NA,NA,NA,"30/01/1996",NA,NA,NA
"4482","2020-07-23 12:08:52-03","CEPLAC","CEPEC","29487","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","A. M. de Carvalho","1275","1982","04","20",NA,"Brasil","Bahia",NA,NA,NA,NA,"Estrada Arraial D'ajuda p/ Trancoso.",NA,NA,NA,"-39.0647010803223","-16.4496994018555",NA,"A. M. de Carvalho","parvifolia",NA,NA,"PORTO SEGURO",NA,"68835","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1982",NA,NA,NA
"4483","2020-07-23 12:08:52-03","CEPLAC","CEPEC","15528","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","S. A. Mori","10893","1978","10","21",NA,"Brasil","Bahia",NA,NA,NA,NA,"2-4Km ao W da cidade, pela estrada antiga.",NA,NA,NA,"-39.0247001647949","-16.2780990600586",NA,"J. Cuatrecasas","parvifolia",NA,NA,"SANTA CRUZ CABRÁLIA",NA,"49584","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1989",NA,NA,NA
"4484","2020-07-23 12:08:52-03","CEPLAC","CEPEC","2308","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","R. P. Belém","2408","1966","06","02",NA,"Brasil","Bahia",NA,NA,NA,NA,"Sem informação.",NA,NA,NA,"-39.0752983093262","-15.2932996749878",NA,"R. P. Belém","parvifolia",NA,NA,"UNA",NA,"36070","auto",NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA
"4485","2020-07-23 12:08:52-03","CEPLAC","CEPEC","44756","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","L. Rossi",NA,"1981","04","19",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Km 116 ao longo Rod. B. Horizonte/C. do Mato Dentro. Marg. Rio Sto. Antonio.",NA,NA,NA,"-43.7144012451172","-19.1688995361328",NA,"L. Rossi","parvifolia",NA,NA,"santana do riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA
"4486","2020-07-23 12:08:52-03","CEPLAC","CEPEC","55393","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","A. M. Amorim","575","1992","06","12",NA,"Brasil","Bahia",NA,NA,NA,NA,"Entrada Km 70 de Barreiras. Estrada para Brasilia, BR-242. 23Km da Cooperativa de Cotia/Cachoeira",NA,NA,NA,"-44.9900016784668","-12.1527996063232",NA,"L. C. Giordano","floribunda",NA,NA,"barreiras",NA,"152720","auto",NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"4487","2020-07-23 12:08:51-03","CEPLAC","CEPEC","942","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","R. P. Belém","747","1965","04","11",NA,"Brasil","Bahia",NA,NA,NA,NA,"30Km a W Canavieiras. Rod. p/ Camacan.",NA,NA,NA,"-39.4958000183105","-15.4191999435425",NA,"L. A. Mattos-Silva",NA,NA,NA,"CAMACAN",NA,"22686","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"03/09/1979",NA,NA,NA
"4488","2020-07-23 12:08:52-03","CEPLAC","CEPEC","44757","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","R. Mello-Silva",NA,"1984","12","20",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll> Feijao-preto",NA,"Rio Mucugezinho. Prox. BR-242 p/ Serra do Brejao, perto Morro do Pai Inacio.",NA,NA,NA,"-41.3899993896484","-12.563099861145",NA,"R. de Mello-Silva",NA,NA,NA,"LENÇÓIS",NA,"47385","auto",NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA
"4489","2020-07-23 12:08:52-03","CEPLAC","CEPEC","42316","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","G. Hatschbach","47031","1983","10","19",NA,"Brasil","Bahia",NA,NA,NA,NA,"Arredores da cidade.",NA,NA,NA,"-39.371898651123","-17.8918991088867",NA,"L. Rossi","parvifolia",NA,NA,"NOVA VIÇOSA",NA,"70538","auto",NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA
"4490","2020-07-23 12:08:52-03","CEPLAC","CEPEC","44759","PreservedSpecimen","Plantae","Humiriaceae","Humiria","floribunda","Humiria floribunda","I. Cordeiro",NA,"1981","04","13",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Atras da cidade.",NA,NA,NA,"-42.8897018432617","-16.5594005584717",NA,"I. Cordeiro",NA,NA,NA,"GRÃO MOGOL",NA,"67219","auto",NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA
"4491","2009-11-26 13:50:49-02","INPA","INPAW","4583","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Prance, G.T.","15029",NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4492","2009-11-26 13:50:49-02","INPA","INPAW","9677","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Silva, N.T.","5248",NA,NA,NA,NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,NA,"N.T. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4493","2009-11-26 13:50:49-02","INPA","INPAW","7015","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera var. balsamifera","Rodr&#237;guez, R.","20","1977","08",NA,NA,"Col&#244;mbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. balsamifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4494","2009-11-26 13:50:49-02","INPA","INPAW","115","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera var. floribunda","Rodrigues, W.A.",NA,"1955","05","25",NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"(Mart.) Cuatrec.","-60.025","-3.10194",NA,NA,"var. floribunda",NA,NA,"Manaus",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4495","2009-11-26 13:50:49-02","INPA","INPAW","272","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera var. floribunda","Rodrigues, W.A.",NA,"1955","08","31",NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"(Mart.) Cuatrec.","-60.025","-3.10194",NA,NA,"var. floribunda",NA,NA,"Manaus",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4496","2009-11-26 13:50:49-02","INPA","INPAW","248","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera var. guianensis","Rodrigues, W.A.",NA,"1955","08","19",NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"(Benth.) Cuatrec.","-60.025","-3.10194",NA,NA,"var. guianensis",NA,NA,"Manaus",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4497","2020-09-22 13:48:39-03","USP","SPFW","6366","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Ceccantini, G.C.T. Loeuille, B.; Altobelli, N.A.","3918","2013","08","14",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Serra do Cipó",NA,NA,"Aubl.","-43.529583","-19.322389",NA,NA,NA,"1215","1215","Santana do Riacho",NA,NA,NA,NA,"43º31'46,5''W","19º19'20,6S",NA,NA,NA,NA,NA,NA,NA
"4498","2020-09-22 13:48:39-03","USP","SPFW","4264","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Amapá",NA,NA,"Sinonímia: Humiria floribunda",NA,"Rios Araguari e Amapari",NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499","2020-09-22 13:48:39-03","USP","SPFW","630","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Withelm, D. Silva, L.V.","267","1992","10","08",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,NA,"Embrapa, CPATU",NA,NA,NA,"Cumarú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4500","2020-09-22 13:48:39-03","USP","SPFW","6368","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Ceccantini, G.C.T. Loeuille, B.; Altobelli, N.A.","3920","2013","08","14",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Serra do Cipó",NA,NA,"Aubl.","-43.529139","-19.322167",NA,NA,NA,"1227","1227","Santana do Riacho",NA,NA,NA,NA,"43º31'44,9''W","19º19'19,8S",NA,NA,NA,NA,NA,NA,NA
"4501","2020-09-22 13:48:39-03","USP","SPFW","6367","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Ceccantini, G.C.T. Loeuille, B.; Altobelli, N.A.","3919","2013","08","14",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Serra do Cipó",NA,NA,"Aubl.","-43.529583","-19.322389",NA,NA,NA,"1215","1215","Santana do Riacho",NA,NA,NA,NA,"43º31'46,5''W","19º19'20,6S",NA,NA,NA,NA,NA,NA,NA
"4502","2020-09-22 13:48:39-03","USP","SPFW","589","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Withelm, D. Brita, L.S.","139","1992","09","30",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Aubl.","-48.5043983459473","-1.4558299779892",NA,"Embrapa, CPATU",NA,NA,NA,"Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4503","2020-09-22 13:48:39-03","USP","SPFW","623","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Withelm, D. Silva Neto, R.G.","69","1992","09","15",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Aubl.","-48.5043983459473","-1.4558299779892",NA,"Embrapa, CPATU",NA,NA,NA,"Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4504","2021-04-08 17:12:48-03","UESB","HUESB","6437","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","FERNANDES, A.",NA,"1979","02","03",NA,"Brasil","Ceará",NA,NA,"Arvoreta.",NA,"Entre Coluna e Cascável.","Dicotyledoneae",NA,"Aubl.",NA,NA,NA,"Giordano, L.C.","floribunda",NA,NA,NA,NA,NA,NA,"1990",NA,NA,"01",NA,NA,NA,NA,NA,NA
"4505","2021-04-08 17:12:48-03","UESB","HUESB","3166","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","J.G. Carvalho-Sobrinho; M.A.Freitas; T.Filadelfo.; M.A.Freitas; T.Filadelfo.","785","2006","03","18",NA,"Brasil","Bahia",NA,NA,"Troca de Material.; Árvore ca. 5m alt. Folíolos coriáceos. Frutos imaturos verdes.; Restinga arbórea",NA,"Caminho para Piracanga, após a travessia da balsa.","Dicotyledoneae",NA,"Aubl.","-38.998056","-14.258889",NA,NA,NA,NA,NA,"Itacaré",NA,NA,NA,NA,"-38.998056","-14.258889",NA,NA,NA,NA,NA,NA,NA
"4506","2021-04-08 17:12:48-03","UESB","HUESB","6282","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Miranda, A.M. de; et M.I.Silva; et M.I.Silva","5109","2005","07","16",NA,"Brasil","Bahia",NA,NA,"Arbusto ca. 2 m alt., caule marrom; Folhas crassas; Flores em botões alvo- esverdeado.",NA,"povoado de Barcelos do Sul.","Dicotyledoneae",NA,"Aubl.","-39.1039009094238","-13.9447002410889",NA,"Miranda, A.M. de",NA,NA,NA,"Camamu",NA,"33730","auto","2005",NA,NA,"07",NA,NA,NA,NA,NA,NA
"4507","2021-04-08 17:12:48-03","UESB","HUESB","6436","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parviflora","FERNANDES, A.; Matos.; Matos.",NA,"1977","05","31",NA,"Brasil","Bahia",NA,NA,"Arvoreto.",NA,"Cachoeiro do Ferro-doido.","Dicotyledoneae",NA,"Aubl.","-41.1561012268066","-11.5500001907349",NA,"Giordano, L.C.","parviflora",NA,NA,"Morro do Chapéu",NA,"98143","auto","1990",NA,NA,"01",NA,NA,NA,NA,NA,NA
"4508","2021-04-08 17:12:48-03","UESB","HUESB","7202","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","L.R. Silva","359","2011","07","29",NA,"Brasil","Pernambuco",NA,NA,"Arvoreta; caule cinza, rugoso; folhas verdes; flores vermelhas e botões florais verde e vermelho; frutos em maturação verde e vermelho.; Restinga.","HUESB000007202","Povoado Tiriri de Dentro","Dicotyledoneae",NA,"Aubl.","-35.0349998474121","-8.28666973114014",NA,"L.R. Silva",NA,NA,NA,"Cabo de Santo Agostinho",NA,"25282","auto","2011",NA,NA,"08",NA,NA,NA,NA,NA,NA
"4509","2016-08-23 10:59:30-03","NHMLondon","NHM-LONDON-BOT","BM000611197","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","5815","1931","05","12",NA,"Brasil","Minas Gerais",NA,"NHMUK:ecatalogue:4983892","<a href=http://www.nhm.ac.uk/services/media-store/asset/f3d693d300d5cda62cd66bfb080cd1c6dd0c13cb/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Cuatrecasas","-44.096503","-19.690239",NA,"José Cuatrecasas; b.1903; d.1996; Cuatrec.",NA,NA,NA,NA,"Isotype",NA,NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,NA,NA,NA
"4510","2016-08-23 10:59:30-03","NHMLondon","NHM-LONDON-BOT","BM000624894","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Richard Spruce; b.1817; d.1893; Spruce","2454","1852","10",NA,NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4680351","<a href=http://www.nhm.ac.uk/services/media-store/asset/51a7ce02260fff78a4a14e2b956fc33de31bf8d4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"(Urb.) Cuatrec.",NA,NA,NA,"José Cuatrecasas; b.1903; d.1996; Cuatrec.",NA,NA,NA,NA,"Isotype",NA,NA,"1995",NA,NA,"03",NA,NA,NA,NA,NA,NA
"4511","2016-08-23 10:59:30-03","NHMLondon","NHM-LONDON-BOT","BM000778561","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Richard Spruce; b.1817; d.1893; Spruce","s.n.","1849","08",NA,NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4680345","<a href=http://www.nhm.ac.uk/services/media-store/asset/63b1ec375b993337668435485a568a08a95f5333/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"(Mart.) Cuatrec.","-53.08982","-10.773109",NA,"Cuatrec.",NA,NA,NA,NA,NA,NA,NA,"1995","-53.08982","-10.773109","03",NA,NA,NA,NA,NA,NA
"4512","2020-11-05 13:53:48-03","UNIRIO","HUNI","2824","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","R.S. Souza; L.L. Mota",NA,"2013","06",NA,NA,"Brasil","Mato Grosso",NA,NA,"Material doado pelo CNMT. Porte baixo, menor que 10 m de altura, copa alta, tronco levemente inclinado, circular ritidoma persistente, fissurado, lenticelado, arenoso, folha simples, alterna, dística, lanceolada. Habito: Árvore","HUNI00002824","Fazenda Crestani.",NA,NA,"(Aubl.) A.St.-Hil.","-55.965","-11.315",NA,"J.P. Santos",NA,NA,NA,"Tabaporã",NA,NA,NA,NA,"55º57'54''W","11º18'54''S",NA,NA,NA,NA,NA,NA,NA
"4513","2020-09-21 10:42:11-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Icacinaceae","Humiria","balsamifera","Humiria balsamifera","Daly, DC","8548",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,"Celastrales","Rodrigues, W; Loureiro, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4514","2020-11-12 17:01:07-03","UEL","FUEL","51416","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","E.R. dos Santos","1149","2005","07","20",NA,"Brasil","Tocantins",NA,NA,NA,"FUEL019342","Estrada para Riachinho, mata de galeria alagável","Tracheophyta","Malpighiales","(Aubl.) A.St.-Hil.","-47.108333","-8.760833",NA,NA,NA,NA,NA,"Recursolandia",NA,NA,NA,NA,"-47.108333","-8.760833",NA,NA,NA,NA,NA,NA,NA
"4515","2020-11-12 17:01:07-03","UEL","FUEL","41152","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Hatschbach, G; Hatschbach, M; Barbosa, E","72126","2001","05","16",NA,"Brasil","Minas Gerais",NA,NA,NA,"FUEL019282","Serra do Cabral, Rio Preto","Tracheophyta","Malpighiales","(Aubl.) A.St.-Hil.","-44.2341995239258","-17.3150005340576",NA,"Hatschbach, G",NA,NA,NA,"Francisco Dumont",NA,"45152","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4516","2019-11-26 18:30:48-03","UEL","FUEL","28221","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Stehmann, JR; et al.","s.n.","1990","05","27",NA,"Brasil","Minas Gerais",NA,NA,NA,"FUEL019413",NA,"Tracheophyta","Malpighiales","(Aubl.) A.St.-Hil.","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,NA,"Itambé do Mato Dentro",NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4517","2020-11-12 17:01:07-03","UEL","FUEL","33930","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Barreto, M","10721","1940","03","21",NA,"Brasil","Minas Gerais",NA,NA,NA,"FUEL018857","Serra do Cipó, km 131 - Palácio, Palácio","Tracheophyta","Malpighiales","(Aubl.) A.St.-Hil.","-43.7449989318848","-19.513599395752",NA,"Liuth, H",NA,NA,NA,"Jaboticatubas",NA,"31264","auto","2011",NA,NA,"09",NA,NA,NA,NA,NA,NA
"4518","2020-11-12 17:01:07-03","UEL","FUEL","21499","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Hatschbach, G; Hatschbach, M; Barbosa, E","66329","1997","03","16",NA,"Brasil","Minas Gerais",NA,NA,NA,"FUEL019288","Serra do Cabral, Armazém da Laje, Armazém da Laje","Tracheophyta","Malpighiales","(Aubl.) A.St.-Hil.","-44.1721992492676","-17.7574996948242",NA,"Hatschbach, G",NA,NA,NA,"Joaquim Felício",NA,"37503","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4519","2020-11-12 17:01:07-03","UEL","FUEL","28220","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Salino, A","4846","1999","06","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"FUEL018858","Parque Estadual do Rio Preto","Tracheophyta","Malpighiales","(Aubl.) A.St.-Hil.","-43.3908004760742","-18.0041999816895",NA,"Rossetto, EFS",NA,NA,NA,"São Gonçalo do Rio Preto",NA,"26697","auto","2019",NA,NA,"09",NA,NA,NA,NA,NA,NA
"4520","2019-11-01 15:01:25-03","UnB","UB","26247","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Assis, JS","201",NA,NA,NA,"Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Aubl.","-46.533333","-10.933333",NA,"Lima, MPM",NA,NA,NA,NA,NA,NA,NA,NA,"-46.533333","-10.933333",NA,NA,NA,NA,NA,NA,NA
"4521","2020-09-30 10:52:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Lerner, L","IFN-127351311.1","2018","11","20","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT-1273. Subunidade 1. Subparcela 1. Indivíduo 17. F6; Árvore, 8m de altura, DAP 12,7cm.Base reta. Casca cor externa cinza, cor interna pardo, fina, fissurada, desprendimento em placas lenhosas; Solo arenoso, seco. Cerrado denso",NA,NA,"Dicotyledoneae",NA,"Aubl.","-59.04","-13.32",NA,"Santiago, DS",NA,NA,NA,"Campo Novo do Parecis",NA,NA,NA,"2019","-59.04","-13.32","08","05",NA,NA,NA,NA,NA
"4522","2019-11-01 15:01:25-03","UnB","UB","132583","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Árbocz, GF","6646","1999","02","10","Southern America","Brasil","Tocantins",NA,NA,"Flores brancas.; Árvore 10m.; Mata paludosa",NA,"Acesso à Fazenda do Sérgio, saindo à direita na estrada que vai ao Córrego Santa Luzia a Barrolândia","Dicotyledoneae",NA,"Aubl.","-48.408333","-9.994444",NA,"Árbocz, GF",NA,NA,NA,"Miracema do Tocantins",NA,NA,NA,NA,"-48.408333","-9.994444",NA,NA,NA,NA,NA,NA,NA
"4523","2019-11-01 15:01:25-03","UnB","UB","132579","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera minarum","Anderson, WR","8839","1973","04","14","Southern America","Brasil","Minas Gerais",NA,NA,"Petals and staminal tube greenish-white.; Tree 8m.",NA,"9km by road SW of Mendanha and Rio Jequiti on road to Diamantina","Dicotyledoneae",NA,"Cuatrec.",NA,NA,NA,"Giordano, LC","minarum",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4524","2019-11-01 15:01:26-03","UnB","UB","132597","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","Irwin, HS","23567","1969","02","19","Southern America","Brasil","Minas Gerais",NA,NA,"Fruit green, maturing black-violet.; Low gnarled tree 4m.",NA,"Ca. 10km west of Grão Mogol, road to Cristália","Dicotyledoneae",NA,"(A. Juss.) Cuatrec.",NA,NA,NA,"Cuatrecasas, J","parvifolia",NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4525","2019-11-01 15:01:25-03","UnB","UB","132589","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Belém, RP","2490","1966","07","06","Southern America","Brasil","Bahia",NA,NA,"Flores brancas.; Arbusto.; Restinga",NA,NA,"Dicotyledoneae",NA,"Aubl.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,"Belmonte",NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4526","2019-11-01 15:01:25-03","UnB","UB","132602","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Belém, RP","2487","1966","07","06","Southern America","Brasil","Bahia",NA,NA,"Flores brancas.; Restinga",NA,NA,"Dicotyledoneae",NA,"Aubl.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,"Belmonte",NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4527","2019-11-01 15:01:25-03","UnB","UB","132588","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Belém, RP","2421","1966","06","28","Southern America","Brasil","Bahia",NA,NA,"Flores brancas.; Arbusto 3m.; Restinga",NA,NA,"Dicotyledoneae",NA,"Aubl.","-38.9472007751465","-15.6750001907349",NA,"Barroso, GM",NA,NA,NA,"Canavieiras",NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4528","2019-11-01 15:01:25-03","UnB","UB","132606","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Belém, RP","3322","1967","02","08","Southern America","Brasil","Bahia",NA,NA,"Flores amarelas.; Árvore 10m.; Mata costeira",NA,NA,"Dicotyledoneae",NA,"(Mart.) Cuatrec.","-39.0247001647949","-16.2780990600586",NA,NA,"floribunda",NA,NA,"Santa Cruz Cabrália",NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
