"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","infraspecificEpithet","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"503","2019-08-22 11:46:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa spiculosa",NA,"H. Beltrán S.","872","1994","7","16","South America","Peru","Amazonas",NA,"-78","-5",NA,NA,NA,NA,"RRC ID Flag",NA,"spiculosa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"504","2019-07-09 12:55:26-03","F","FMNH-SEEDPLANTS","V0386337F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa",NA,"J. A. Steyermark","98062","1967","3","22","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0386337F",NA,"V0386337F_01","stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"505","2019-07-09 12:55:26-03","F","FMNH-SEEDPLANTS","V0386338F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa",NA,"T. B. Croat","59525","1984","12","1","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0386338F",NA,"V0386338F_01","stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"506","2019-07-09 12:55:33-03","F","FMNH-SEEDPLANTS","V0386339F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa",NA,"W. W. Thomas","3031","1984","4","13","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0386339F",NA,"V0386339F_01","stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"507","2019-07-09 12:55:33-03","F","FMNH-SEEDPLANTS","V0386340F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa",NA,"J. A. Steyermark","129831","1984","2","7","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0386340F",NA,"V0386340F_01","stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"508","2019-07-09 12:54:04-03","F","FMNH-SEEDPLANTS","V0408953F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa ustulata",NA,"V. Quipuscoa S. & M. Vilchez T.","2758","2001","9","18","South America","Peru","Amazonas","Omia, 1km sur de Omia",NA,NA,NA,NA,NA,"V0408953F","J. M. Manzanares","V0408953F_01","ustulata","Rodriguez de Mendoza","1600",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"509","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0411738F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa",NA,"T. E. Díaz González",NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0411738F",NA,"V0411738F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"510","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0411739F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa",NA,"B. Trujillo & G. Ferrari","14035","1976","12","7","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0411739F",NA,"V0411739F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"511","2019-07-09 12:55:39-03","F","FMNH-SEEDPLANTS","V0411747F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa micrantha",NA,"N. A. Rosa & M. R. Cordeiro","1672","1977","2","26","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0411747F",NA,"V0411747F_01","micrantha",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"512","2019-07-09 12:55:26-03","F","FMNH-SEEDPLANTS","V0411752F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa",NA,"J. A. Steyermark","58189","1944","9","1","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0411752F",NA,"V0411752F_01","stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"513","2019-07-09 12:55:34-03","F","FMNH-SEEDPLANTS","V0411753F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa",NA,"J. A. Steyermark","75749","1953","6","19","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0411753F",NA,"V0411753F_01","stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"514","2019-07-09 12:55:39-03","F","FMNH-SEEDPLANTS","V0411754F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa",NA,"J. J. Wurdack","34247","1953","1","26","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0411754F",NA,"V0411754F_01","stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"515","2019-07-09 12:55:39-03","F","FMNH-SEEDPLANTS","V0411755F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa",NA,"J. A. Steyermark","75167","1953","4","19","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0411755F",NA,"V0411755F_01","stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"516","2019-07-09 12:55:39-03","F","FMNH-SEEDPLANTS","V0411756F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa",NA,"J. A. Steyermark et al.","92464","1963","12","31","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0411756F",NA,"V0411756F_01","stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"517","2020-04-29 16:30:29-03","UFVJM","HDJF","2618","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Cadorin, TJ; Clemes, SM; Oliveira, CPL","617","2009","11","21","Southern America","Brasil","Santa Catarina","Braço esquerdo","-49.255556","-26.365",NA,NA,NA,"HDJF002618","Cadorin, TJ","HDJF002618_01",NA,"São Bento do Sul",NA,"2009","11","21",NA,NA,NA,"-49.255556","-26.365",NA,NA,NA,NA
"518","2020-04-29 16:30:29-03","UFVJM","HDJF","2605","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Gasper, AL; Cadorin, TJ; Schmitt, J","2238","2009","08","11","Southern America","Brasil","Santa Catarina","Campus V - FURB","-49.438889","-26.855278",NA,NA,NA,"HDJF002605","Bonnet, A","HDJF002605_01",NA,"Blumenau",NA,"2010","02","02",NA,NA,NA,"-49.438889","-26.855278",NA,NA,NA,NA
"519","2020-07-23 12:01:00-03","CEPLAC","CEPEC","104712","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa",NA,"Amorim, A. M.","4817","2005","02","07",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7 km de Barro Preto, na estrada que passa pela faz. São Miguel em direção à serra.","-39.202778","-14.770278","600",NA,NA,NA,"Sem Informação",NA,NA,"Barro Preto","600",NA,NA,NA,NA,NA,NA,"39W12'10","14S46'13",NA,NA,NA,NA
"520","2020-07-23 12:01:00-03","CEPLAC","CEPEC","111714","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa",NA,"Amorim, A. M.","5820","2006","04","15",NA,"Brasil","Bahia","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","1000",NA,NA,NA,"Sem Informação",NA,NA,"arataca","1000",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA
"521","2020-07-23 12:01:00-03","CEPLAC","CEPEC","131012","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa",NA,"Leitman, P.M.","126","2011","02","19",NA,"Brasil","Bahia","Parque Nacional da Serra das Lontras, Trilha do Talhão.","-39.351389","-15.172778",NA,NA,NA,NA,"R.C.Forzza & P.Leitman",NA,NA,"arataca",NA,NA,NA,NA,NA,NA,NA,"39W21'5","15S10'22",NA,NA,NA,NA
"522","2020-07-23 12:01:00-03","CEPLAC","CEPEC","131122","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa",NA,"Leitman, P.M.","234","2011","05","06",NA,"Brasil","Bahia","Parque Nacional da Serra das Lontras, Trilha do Talhão.","-39.351389","-15.172778",NA,NA,NA,NA,"R.C.Forzza & P.Leitman",NA,NA,"arataca",NA,NA,NA,NA,NA,NA,NA,"39W21'5","15S10'22",NA,NA,NA,NA
"523","2020-07-23 12:01:00-03","CEPLAC","CEPEC","135551","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa",NA,"M.M. Coelho","758","2012","06","07",NA,"Brasil","Bahia","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.","-39.603889","-14.7025",NA,NA,"(Unicata). Material prensado com álcool.",NA,"M. M. Coelho",NA,NA,"ALMADINA",NA,NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA
"524","2020-07-23 12:01:00-03","CEPLAC","CEPEC","129984","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa",NA,"R. C. Forzza","5012",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"-40.4006004333496","-18.710599899292",NA,NA,"<ll>dwc_commonname:</ll>",NA,"R. C. Forzza",NA,NA,"NOVA VENÉCIA",NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA,NA
"525","2020-07-23 12:01:00-03","CEPLAC","CEPEC","8040","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa",NA,"T. S. dos Santos","2155","1971","11","16",NA,"Brasil","Bahia","Barragem do Funil.","-39.4646987915039","-14.3221998214722",NA,NA,NA,NA,"L. O. F. de Sousa",NA,NA,"GONGOGI",NA,NA,NA,NA,"25835","auto",NA,"0W0'0","0S0'0","31/03/2003",NA,NA,NA
"526","2020-07-23 12:01:00-03","CEPLAC","CEPEC","7078","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa",NA,"T. S. dos Santos","1785","1971","08","12",NA,"Brasil","Bahia","Faz. Lombardia. BR-101, ao leste.","-39.5339012145996","-15.9507999420166",NA,NA,NA,NA,"L. O. F. de Sousa",NA,NA,"ITAPEBÍ",NA,NA,NA,NA,"43726","auto",NA,"0W0'0","0S0'0","31/03/2003",NA,NA,NA
"527","2021-04-08 17:13:21-03","UESB","HUESB","2392","S","Plantae","Monocotyledoneae",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","Macedo, G.E.L.; M.F.Souza.; M.F.Souza.","178","2003","07","12",NA,"Brasil","Bahia","Comunidade do brejo. 8Km da estrada Br 116 seguindo pelo estádio do mandacaru.","-41.072222","-13.946944","627",NA,"Epífita. Folhas verdes com manelas paralelas pretas. Ausente. Presença de fruto.; Mata de cipó.","HUESB000002392","M.G.L.Wanderley",NA,NA,"Jequié","627","2006","03","10",NA,NA,NA,"-41.072222","-13.946944",NA,NA,NA,NA
"528","2021-04-08 17:13:21-03","UESB","HUESB","2393","S","Plantae","Monocotyledoneae",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","Macedo, G.E.L.","583","2004","03","05",NA,"Brasil","Bahia","Fazenda Brejo Novo.","-41.061111","-13.944722","617",NA,"Epífita. Flores em botões, em espiga.; Mata de Cipó.",NA,"Wanderley, M.G.L.",NA,NA,"Jequié","750","2013",NA,NA,NA,NA,NA,"-41.061111","-13.944722",NA,NA,NA,NA
"529","2019-11-13 16:04:34-03","UNISANTA","HUSC","2282","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Martins, S.E.; Sampaio, P.S.P.","598","1999","10","18",NA,"Brasil","São Paulo","Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,"Epífita, folhas verdes com manchas vináceas, brácteas do escapo verdes com manchas vináceas, brácteas florais verdes.; Área degradada, Restinga",NA,"Wanderley, M.G.L.",NA,NA,"Bertioga",NA,"2000","02","26","37616","auto",NA,NA,NA,NA,NA,NA,NA
"530","2019-11-13 16:04:34-03","UNISANTA","HUSC","2419","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Lima, E.S.; Martins, S.E.","43","2000","02","10",NA,"Brasil","São Paulo","Guaratuba, Fazenda Três marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,"Epífita. Folhas com manchas vináceas. Bácteas do escapo e florais verdes. Sépalas verdes.; Floresta de Restinga Seca Alta.",NA,"Wanderley, M.G.L.",NA,NA,"Bertioga",NA,"2000","02",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"531","2019-11-13 16:04:34-03","UNISANTA","HUSC","8065","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","P.S.P Sampaio","899","2012","03","08",NA,"Brasil","São Paulo","Serra do Guararu, condomínio Iporanga.","-46.25","-23.9899997711182",NA,NA,"Epífita.; Floresta ombrofila densa.",NA,"P.S.P Sampaio",NA,NA,"Guarujá",NA,"2014","02",NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA
"532","2021-03-10 11:38:29-03","UNILA","EVB","3806","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Cadorin, T.J.; Grosch, B.; Zimmermann, R.","1220","2010","02","16",NA,"Brasil","Santa Catarina","Morro do Spitzkopf. Parque Nacional da Serra do Itajaí. Parque Nacional da Serra do Itajaí","-49.130556","-27.006944","249",NA,NA,"EVB003806","Cadorin, T.J.",NA,NA,"Blumenau","249","2010","02","16",NA,NA,NA,"49º7'50''W","27º0'25''S",NA,NA,NA,NA
"533","2020-08-20 14:58:50-03","UFSC","FLOR","31277","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Hoeltgebaum, M.P.","2","2002","04","02",NA,"Brasil","Santa Catarina","Parque Botânico do Morro Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"epífita","FLOR0031277",NA,NA,NA,"Ilhota",NA,"2011","08","26","18275","auto",NA,NA,NA,NA,NA,NA,NA
"534","2020-08-20 14:58:51-03","UFSC","FLOR","54676","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Mello, A.S.; Weber, P. & Ardissone, R.","659","2012","05","12",NA,"Brasil","Santa Catarina","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564","20",NA,"epífita, manchas vináceas nas folhas, fruto verdes imaturo. Coordenadas aproximadas.","FLOR0054676","Mello, A.S.",NA,NA,"Itapoá","20","2012","05","12","18121","auto",NA,NA,NA,NA,NA,NA,NA
"535","2020-08-20 14:58:51-03","UFSC","FLOR","54705","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Mello, A.S.; Nuernberg, A.","959","2014","04","21",NA,"Brasil","Santa Catarina","Reserva Volta Velha, trilha da casa de vidro.","-48.6161003112793","-26.1168994903564","20",NA,"epífita, presença de fruto. Coordenadas aproximadas.","FLOR0054705","Mello, A.S.",NA,NA,"Itapoá","20","2014","04","21","18121","auto",NA,NA,NA,NA,NA,NA,NA
"536","2020-08-20 14:58:51-03","UFSC","FLOR","41039","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Matos, J.Z. de","156","2012","11","08",NA,"Brasil","Santa Catarina","Trilha da Cascata, área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,"FLOR0041039","Matos, J.Z. de",NA,NA,"Santo Amaro da Imperatriz",NA,"2012","11",NA,"22435","auto",NA,NA,NA,NA,NA,NA,NA
"537","2021-03-04 15:41:58-03","IF","SPSF","28677","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa",NA,"M.G.L.Wanderley","2344","2000","10","19","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha dos tucanos&nf;;",NA,NA,NA,NA,"Caraguatatuba",NA,NA,NA,NA,"30093","auto","Liliopsida",NA,NA,NA,NA,NA,NA
"538","2021-03-04 15:41:58-03","IF","SPSF","29508","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa",NA,"L.D.Meireles","212","2001","04","17","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Itanhaém",NA,NA,NA,NA,"26998","auto","Liliopsida",NA,NA,NA,NA,NA,NA
"539","2021-02-08 12:50:46-03","UFRGS","ICN","187143","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","Mariath, JE","s.n.","2012","08","09","América do Sul","Brasil","SP",NA,"-47.251667","-24.079444",NA,NA,"Material testemunho/Planta da coleção viva Laveg nº 0529; Planta herbácea","ICN00030088","Waechter, JL; Kuhn, SA",NA,NA,"Miracatu",NA,"2014","07","11",NA,NA,NA,"-47.251667","-24.079444",NA,NA,NA,NA
"540","2020-05-20 18:18:27-03","UFMT","CNMT","4734","S","Plantae","Angiosperma",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Cadorin, T.J.; Clemes,S. M.; Oliveira, C. P. L.","2201","2010","05","10",NA,"Brasil","Santa Catarina","Braço esquerdo. Próximo a cachoeira","-49.3786010742188","-26.2502994537354",NA,NA,"Epífita IFFSC e993b (Abaixo de 4m); FrutoSeco;Doação Herbário Dr. Roberto Miguel Klein - FURB 25565","CNMT004734","Cadorin, T.J.",NA,NA,"São Bento do Sul",NA,"2010","05","10","23090","auto",NA,NA,NA,NA,NA,NA,NA
"541","2021-04-05 12:31:14-03","UNIVASF","HVASF","1409","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","J.A. Siqueira Filho","837","1998","09","21","América do Sul","Brasil","Pernambuco","Sítio Cafundó",NA,NA,"1060",NA,"Pequena população epífita sobre Anacardium occidentale (Cajueiro). Lamina 11 x 5,5cm, verde-escura, bainha 6 x 7cm, castanha em ambas as faces. Escapo floral em frutificação, ca. 29cm, 18cm até a formação dos ramos. Material depositado no Bromeliário Biouniverso sob o n° 283.","HVASF001409","J.A. Siqueira Filho",NA,NA,"Taquaritinga do Norte","1060","1998","09","21",NA,NA,NA,"9999.000000","9999.000000",NA,NA,NA,"U"
"542","2021-04-05 12:31:14-03","UNIVASF","HVASF","22333","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","J.A. Siqueira Filho","3207","2014","07","25","América do Sul","Brasil","Bahia","Parque Nacional da Chapada Diamantina, Vale do Paty, Trilha do Rio Cachoeirão",NA,NA,"854",NA,"Epífita na margem do rio repleto de pedras. Folhas variegadas com manchas transversais negras. Inflorescência passada. Material cultivado no VIVASF.","HVASF022333","J.A. Siqueira-Filho","HVASF022333_v01 HVASF022333_v02",NA,"Mucugê","854","2014","08","21",NA,NA,NA,"9999.000000","9999.000000",NA,NA,NA,"U"
"543","2021-04-05 12:31:14-03","UNIVASF","HVASF","1368","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","J.A. Siqueira Filho","744","1997","09","29","América do Sul","Brasil","Pernambuco","RPPN Frei Caneca, Mata da Serra do Quengo",NA,NA,"700",NA,"Epífita em pau-piranhaa ca. 6m alt. em frutificação. As folhas apresentam-se mais delgadas. Material depositado no &nf;Bromeliário Biouniverso sob o n° 233.","HVASF001368","J.A. Siqueira Filho","HVASF001368_v01",NA,"Jaqueira","700","1997","10","27",NA,NA,NA,"9999.000000","9999.000000",NA,NA,NA,"U"
"544","2019-11-21 10:02:44-03","IBt","SP","263545","S","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Fischer, EA","s.n.","1990","11","11",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Rio Verde.",NA,NA,NA,NA,NA,NA,"Costa, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-11-21 10:02:44-03","IBt","SP","263546","S","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Fischer, EA","s.n.","1990","11","11",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Rio Verde.",NA,NA,NA,NA,NA,"SP052737","Costa, A","SP052737",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-11-21 10:02:44-03","IBt","SP","351221","S","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Martinelli, G; et al.","15815","1999","10","03",NA,"Brasil","São Paulo","Parque Estadual de Intervales, Estrada para Barra Grande.","-48.42475","-24.315889","600",NA,NA,"SP052727",NA,"SP052727",NA,"Ribeirão Grande","900",NA,NA,NA,NA,NA,NA,"-48.42475","-24.315889",NA,NA,NA,NA
"547","2019-11-21 10:02:44-03","IBt","SP","382054","S","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Versieux, LM; Calvente, AM","224","2005","11","21",NA,"Brasil","Rio de Janeiro","Macaé de Cima, Macaé de Cima. Sítio Rio das Flores.","-42.522444","-22.435833","1117",NA,NA,"SP052728","Versieux, LM","SP052728",NA,"Nova Friburgo","1117","2005","11",NA,NA,NA,NA,"-42.522444","-22.435833",NA,NA,NA,NA
"548","2019-11-21 10:02:44-03","IBt","SP","391927","S","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Amorim, AM; et al.","5820","2006","04","15",NA,"Brasil","Bahia","Serra do Peito de Moça, Topo da Serra, ramal ca. 22,4km na estrada que liga Arataca à Una, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","1000",NA,NA,"SP052735","Wanderley, MGL","SP052735",NA,"Arataca","1000","2006","12","13",NA,NA,NA,"-39.341667","-15.173611",NA,NA,NA,NA
"549","2019-11-21 10:02:44-03","IBt","SP","391936","S","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Amorim, AM; et al.","5335","2005","10","12",NA,"Brasil","Bahia","Serra do Peito de Moça, Serra do Peito de Moça - Serra das Lontras. Ramal ca. 22,4km de Arataca, Assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha para o Pico, após a casa do Sr. Mormaço.","-39.341667","-15.173611","1000",NA,NA,"SP052734","Wanderley, MGL","SP052734",NA,"Arataca","1000","2006","12","13",NA,NA,NA,"-39.341667","-15.173611",NA,NA,NA,NA
