"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"758","2020-09-12 05:00:02-03","US","US","3527847","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & C. E. Hinchliff","4491","2006","10","1","Guyana","Cuyuni-Mazaruni",NA,"Isseneru Village","-60.3781","6.37539",NA,NA,"89",NA,NA,"US00963667",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"759","2020-09-12 05:00:02-03","US","US","1483712","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"P. Jörgensen","3585","1929","1","10","Paraguay",NA,NA,"Paraguay, Common in humid woods, v. Aria [illegible text].",NA,NA,NA,NA,NA,NA,NA,"US02099245",NA,NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"760","2020-09-12 05:00:02-03","US","US","2705902","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"G. Hatschbach","25791","1970","12","10","Brazil","Paraná",NA,"Serra Negra (mun. Guaraquecaba) Parana.",NA,NA,NA,NA,"20",NA,NA,"US02099269","US02099269_01",NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"761","2020-09-12 05:00:02-03","US","US","2930604","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","16618","1974","3","1","Brazil","Bahia",NA,"Estado do Bahia. Serra da Jacobina. West of Estiva, ca. 12km N. of Senhor do Bonfim on the BA 130 highway to Juzeiro. west facing slopes of serra with television mast.","-40.25","-10.3",NA,NA,"850",NA,NA,"US02099259","US02099259_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"762","2020-09-12 05:00:02-03","US","US","2224825","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"E. Asplund","14095","1940","10","27","Peru","Loreto",NA,"Dep. Loreto, Iquitos.",NA,NA,NA,NA,NA,NA,NA,"US02099235",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"763","2020-09-12 05:00:02-03","US","US","3340739","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"T. Henkel, M. Chin & L. Williams","5785","1994","7","22","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts; Upper Ireng watershed; along Upper Kaatnang R., W slope of Achiknang","-60.1","4.98333",NA,NA,"1000",NA,NA,"US00519313",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"764","2020-09-12 05:00:02-03","US","US","2121643","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"L. Smith & R. Reitz","6049","1952","3",NA,"Brazil","Santa Catarina",NA,"Santa Catarina, Mun. Brusque forest, Azambuja. Brusque.","-48.9","-27.1",NA,NA,"70",NA,NA,"US02099271","US02099271_01",NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"765","2020-09-12 05:00:02-03","US","US","2435612","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"J. A. Steyermark","88461","1961","1","14","Venezuela","Bolívar",NA,"Agua Linda, 7 km E of Hato de Nuria, E of Miamo, Altiplanicie de Nuria","-61.5","7.66",NA,NA,"400",NA,NA,"US00880630","US00880630_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"766","2020-09-12 05:00:02-03","US","US","2105336","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"E. L. Core","808","1944","5","31","Colombia","Antioquia",NA,"Department of Antioquia. In camino between Argeli and Alto del Tigre.",NA,NA,NA,NA,"1600",NA,NA,"US02099313",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"767","2020-09-12 05:00:02-03","US","US","820003","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"E. H. Ule","967","1888","10",NA,"Brazil","Santa Catarina",NA,"Am Waldrand auf Gestrupp bei Blumenau Pr. St. Catharina.",NA,NA,NA,NA,NA,NA,NA,"US02099278","US02099278_01",NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"768","2020-09-12 05:00:02-03","US","US","2220322","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"P. Capell","24","1952","1",NA,"Brazil","São Paulo",NA,"S. Paulo: Ilha Cocainha. Insula a Cocainha (Sti. Pauli).",NA,NA,NA,NA,NA,NA,NA,"US02099280","US02099280_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"769","2020-09-12 05:00:02-03","US","US","1542844","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Ll. Williams","5632","1929","12",NA,"Peru","San Martin",NA,"Alto Rio Huallaga, Dept. San Martin.",NA,NA,NA,NA,"360","900",NA,"US02099241",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"770","2020-09-12 05:00:02-03","US","US","2141616","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"R. Reitz","2269","1953","11","3","Brazil","Santa Catarina",NA,"Navalha de negro. Praia Braba, Itajai",NA,NA,NA,NA,"10",NA,NA,"US02099270","US02099270_01",NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"771","2020-09-12 05:00:02-03","US","US","3193147","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"P. Acevedo-Rodriguez","1618","1987","4","22","Peru","Loreto",NA,"Provincia Requena; Distrito Sapuena, Pobladp Jenaro Herrera, road to Brazil.",NA,NA,NA,NA,"100","200",NA,"US02099230",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"772","2020-09-12 05:00:02-03","US","US","2799002","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"J. Schunke Vigo","3716","1970","1","16","Peru","San Martin",NA,"Dpto. San Martin: Prov. Mariscal Caceres, Dtto, Tocache Nuevo. Camino al pueblo viejo de Tocache.",NA,NA,NA,NA,NA,NA,NA,"US02099233",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"773","2020-09-12 05:00:02-03","US","US","1399682","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"O. Buchtien","329","1926","11","4","Bolivia",NA,NA,"Mapiri Region: San Carlos.",NA,NA,NA,NA,"850",NA,NA,"US02099236",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"774","2020-09-12 05:00:02-03","US","US","3223087","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"G. Davidse & J. S. Miller","26719","1984","6","27","Venezuela","Amazonas","Casiquiare","Culimacare, indian village on N bank of Brazo Casiquiare","-66.83","1.96",NA,NA,"75",NA,NA,"US00880624",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"775","2020-09-12 05:00:02-03","US","US","1056374","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"A. S. Hitchcock","17256","1919","12","15","Guyana",NA,NA,"Bartica",NA,NA,NA,NA,NA,NA,NA,"US00510276",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"776","2020-09-12 05:00:02-03","US","US","1831475","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"H. F. Pittier","14861","1941","6","20","Venezuela","Anzoategui",NA,"Bajos del rio Cari, en bosque pantanoso.",NA,NA,NA,NA,NA,NA,NA,"US02099307",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"777","2020-09-12 05:00:02-03","US","US","2169056","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"B. Maguire","40498","1955","1","17","Guyana","Barima-Waini",NA,"Matthews Ridge, Barima River; Ridge Line at Line X-1. [In former Northwest Region.]",NA,NA,NA,NA,"213","213",NA,"US00510284",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"778","2020-09-12 05:00:02-03","US","US","2564092","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"G. Hatschbach & O. Guimarães","14728/70","1966","9","15","Brazil","Paraná",NA,"Est. Parana (Brasil), Mun Morretos, Prainhas.",NA,NA,NA,NA,NA,NA,NA,"US02099282","US02099282_01",NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"779","2020-09-12 05:00:02-03","US","US","1933723","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"J. A. Steyermark","60433","1944","11","20","Venezuela","Bolívar",NA,"Quebrada O-paru-má, between Santa Teresita de Kavanayén and Río Pacairao (trib. of Río Mouak)","-61.9","5.53",NA,NA,"1065","1220",NA,"US00880625",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"780","2020-09-12 05:00:02-03","US","US","3657568","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"J. Schunke Vigo & J. Graham","15545",NA,NA,NA,"Peru","Ucayali",NA,"Peru, Dpto. de Ucayali. Prov. Coronel Portillo, Distr. Calleria. Cuenca del Rio Utiquinia, Camino a la altura del Quebrada Mojarel, este del Rio Utiquinia y Quebrada Pumayacu.","-74.2581","-8.1522",NA,NA,"150","175",NA,"US02099229",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"781","2020-09-12 05:00:02-03","US","US","2824928","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19946","1968","2","12","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaco. Serra do Itabirito, Minas Gerais. ca. 45 km S.E. of Belo Horizonte.",NA,NA,NA,NA,"1500",NA,NA,"US02099266","US02099266_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"782","2020-09-12 05:00:02-03","US","US","2838235","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"W. C. Steward, J. F. Ramos & O. P. Monteiro","P20240","1973","2","13","Brazil","Amazonas",NA,"Brazilian Amazonia. State of Amazonas, Manaus-Caracaral Highway. Manaus -Caracarai Road, Km. 130.5. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,"US02099265","US02099265_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"783","2020-09-12 05:00:02-03","US","US","3383516","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"P. Acevedo-Rodriguez, G. A. Aymard, P. E. Berry & R. Schargel","10287","1998","2","20","Venezuela","Amazonas","Guainía","Along road from Maroa to Yabita, ca. 700 m from Yabita.","-67.4486","2.9117",NA,NA,NA,NA,NA,"US00625028",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"784","2020-09-12 05:00:02-03","US","US","1902243","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"B. Maguire & G. Stahel","22796","1944","4","18","Suriname",NA,NA,"Charlesburg Rift, 3 km N of Paramaribo",NA,NA,NA,NA,NA,NA,NA,"US00510278",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"785","2020-09-12 05:00:02-03","US","US","3279196","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"B. Hoffman, C. L. Kelloff, G. Gharbarran & S. Sprague","1939","1992","5","27","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts; basecamp on small tributary of Partang River, 8.6 km NE of Imbaimadai, 2 km W of basecamp on peak marked 2840","-60.2636","5.77667",NA,NA,"900","925",NA,"US00517525","US00517525_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"786","2020-09-12 05:00:02-03","US","US","2281983","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"-- Reitz & Klein, --","3794","1956","9","28","Brazil","Santa Catarina",NA,"Piloes, Palhoca.",NA,NA,NA,NA,"350",NA,NA,"US02099284","US02099284_01",NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"787","2020-09-12 05:00:02-03","US","US","2106424","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"N. C. Fassett & H. St. John","25241","1944","5","16","Colombia","Santander",NA,"Dept. Santander. Region about Jordan, 50 km. N. of Velez. Between La Soledad and La Putana.",NA,NA,NA,NA,"975",NA,NA,"US02099314",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"788","2020-09-12 05:00:02-03","US","US","820041","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"H. H. Rusby","177","1886","4",NA,"Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,"1524",NA,NA,"US02099238",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"789","2020-09-12 05:00:02-03","US","US","825861","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"H. H. Rusby & R. Squires","329","1896",NA,NA,"Venezuela","Delta Amacuro",NA,"Lower Orinoco",NA,NA,NA,NA,NA,NA,NA,"US00880623",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"790","2020-09-12 05:00:02-03","US","US","2838087","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho & et al.","P16647","1973","7","13","Brazil","Amazonas",NA,"Brazilian Amazonia. Estado de Amazonas. Rio Solimoes and Rio Javari. Lago de Tefe . Manua. Terra firme.",NA,NA,NA,NA,NA,NA,NA,"US02099264","US02099264_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"791","2020-09-12 05:00:02-03","US","US","1540484","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"L. Smith","1356","1928","11","26","Brazil","Rio de Janeiro",NA,"Southern slope of Pedra Dois Irmaos, Rio de Janeiro.","-43.25","-22.98",NA,NA,"100","400",NA,"US02099277","US02099277_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"792","2020-09-12 05:00:02-03","US","US","3571370","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"K. J. Wurdack, K. M. Redden, A. Rodriguez, C. Perry & P. Ragnauth","4704","2008","9","30","Guyana","U. Takutu-U. Essequibo",NA,"CI concession. Line 12","-58.108","3.36894",NA,NA,"124",NA,NA,"US01087606",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"793","2020-09-12 05:00:02-03","US","US","2281933","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"-- Reitz & Klein, --","2292","1954","11","25","Brazil","Santa Catarina",NA,"Mata da Cia, Hering, Blumenau.",NA,NA,NA,NA,"200",NA,NA,"US02099285","US02099285_01",NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"794","2020-09-12 05:00:02-03","US","US","2447135","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","57635","1963","9","26","Suriname",NA,NA,"Zuid River; Kayser Airstrip, 45 km above confluence with Lucie Rivier",NA,NA,NA,NA,"270","270",NA,"US00510277",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"795","2020-09-12 05:00:02-03","US","US","3044654","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"R. L. Liesner","16485","1984","3","8","Venezuela","Amazonas","Río Negro","Río Mawarinuma, 1.5 km S of Cerro de La Neblina Base Camp","-66.16","0.83",NA,NA,"140",NA,NA,"US00880627",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"796","2020-09-12 05:00:02-03","US","US","3111568","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"D. C. Daly, R. Callejas, M. G. Silva & M. R. Santos","1948","1981","12","8","Brazil","Pará",NA,"Brazilian Amazonia - State of Para. Serra dos Carajas: Azul, near camp at Serra Norte (22 km. NW, then 10-15 km. SW).","-50.47","-5.98",NA,NA,NA,NA,NA,"US02099256","US02099256_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"797","2020-09-12 05:00:02-03","US","US","2280859","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"L. Smith & R. M. Klein","7572","1956","11","13","Brazil","Santa Catarina",NA,"Santa Catarina. Mun. Ibirama: Forest and ruderal, low morro, Horto Florestal, Ibirama.",NA,NA,NA,NA,"250","350",NA,"US02099279","US02099279_01",NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"798","2020-09-12 05:00:02-03","US","US","1359156","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","24881","1929","6","8","Peru","Junín",NA,"Dept. Junin: Schunke Hacienda, above San Ramon.",NA,NA,NA,NA,"1400","1700",NA,"US02099242",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"799","2020-09-12 05:00:02-03","US","US","2920782","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"L. Coêlho & D. F. Coêlho","20887?","1968","2","6","Brazil","Amazonas",NA,"Ilha do Marapata, proximo de Manaus, margem alagada do rio.",NA,NA,NA,NA,NA,NA,NA,"US02099237","US02099237_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"800","2020-09-12 05:00:02-03","US","US","2824929","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20768","1968","2","24","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaco. Serra do Espinhaco, at Lapinha, Minas Gerais, ca. 18 km N. of Serro on road (MG 2) to Diamantina.",NA,NA,NA,NA,"1200",NA,NA,"US02099267","US02099267_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"801","2020-09-12 05:00:02-03","US","US","3291204","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)",NA,NA,NA,"J.-J. de Granville, P. Acevedo-Rodriguez, A. Boyer & L. Hollenberg","12427","1993","8","23","Brazil","Amapá",NA,"Rivière Haut Jari","-54.76","2.46",NA,NA,"450",NA,NA,"US00717171","US00717171_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"802","2020-09-12 05:00:02-03","US","US","3734902","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"K. J. Wurdack, K. M. Redden, A. Rodriguez, C. Perry, P. Ragnauth, N. John & E. Joseph","4755","2008","10","8","Guyana","U. Takutu-U. Essequibo",NA,"Mountain top","-58.3179","3.40689",NA,NA,"163",NA,NA,"US03458063",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"803","2020-09-12 05:00:02-03","US","US","3322989","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"T. Henkel & M. Chin","538","1992","12","18","Guyana","Essequibo Isl-W. Demerara",NA,"Lower 7 km of Kerite Creek, 1 km N of Goldmine settlement","-58.65","6.53333",NA,NA,NA,"15",NA,"US00518066",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"804","2020-09-12 05:00:02-03","US","US","1571358","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"F. C. Lehmann","5743",NA,NA,NA,"Colombia",NA,NA,"Colombia: Quilicho, Near Cali.",NA,NA,NA,NA,"800","1400",NA,"US02099316","US02099316_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
