"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus"
"674","2020-09-12 05:00:02-03","US","US","3563567","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. G. Graham","2689","2003","8","12","South America - Neotropics","Peru","Coronel Portillo",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Cabecera de los Tios Utiquinia and Abujao, Cabecera de las quebradas Manuella and Tahuallo.","-73.8997","-7.9636","800","850","Calleria",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"675","2020-09-12 05:00:02-03","US","US","3563558","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. Schunke Vigo & J. G. Graham","16136","2004","9","28","South America - Neotropics","Peru","Padre Abad",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Cuenca del Rio Aguaytia, carretera Centro Poblado Yurac, margen izquier da Rio Yurac.","-75.53","-9.08","250","300","Padre Abad",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"676","2020-09-12 05:00:02-03","US","US","3563561","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. Schunke Vigo & J. G. Graham","15758","2004","6","30","South America - Neotropics","Peru","Padre Abad",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Cuenca del Rio Aguaytia, Quebrada el Velo de la Novia margen derecha del Rio Yurac.","-75.8","-9.05","350","400","Padre Abad",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"677","2020-09-12 05:00:02-03","US","US","3563560","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. Schunke Vigo & J. G. Graham","15796","2004","7","1","South America - Neotropics","Peru","Padre Abad",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Cuenca del Rio Aguaytia, Quebrada el Velo de la Novia margen derecha del Rio Yurac.","-75.8","-9.05","350",NA,"Padre Abad",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"678","2020-09-12 05:00:02-03","US","US","3563570","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. G. Graham","2412","2003","7","21","South America - Neotropics","Peru","Coronel Portillo",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Cuenca del Rio Utiquinia Quebrada Espjoyacu afluente de la quebrada Manuela","-73.8894","-7.9444","300",NA,"Ucayali",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"679","2020-09-12 05:00:02-03","US","US","3381986","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","P. Nuñez V., H. Beltran, W. Nauray, R. de La Colina & J. Tenteyo","23888","1998","9","2","South America - Neotropics","Peru","Cusco",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Echarati, Cashiriari, 3 Well Site, S of Camisea River","-73.6517","-11.8825","700","700","La Convención",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"680","2020-09-12 05:00:02-03","US","US","3633703","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. G. Graham","5154","2009","10","30","South America - Neotropics","Peru","Coronel Portillo",NA,NA,NA,NA,NA,"Violales","Aubl.","Smith, S. F., (US), NMNH",NA,"Falda dentro las cuencas del Rio Ariapo y el Rio Iparia, afluentes del Rio Ucayali, Reserva Comunal el Sira.","-74.5658","-9.4642","1550","1600","Iparia",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"681","2020-09-12 05:00:02-03","US","US","3563564","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. G. Graham","4767","2007","9","25","South America - Neotropics","Peru","Coronel Portillo",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Ucayali dept. Cuenca del Rio Iparia, afluente del Rio Ucayali, Reserva Comunal el Sira","-74.5464","-9.4325","350","400","Iparia",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"682","2020-09-12 05:00:02-03","US","US","3075766","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. Jangoux & B. G. S. Ribeiro","1453","1981","7","17","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US00314463",NA,"Violales","Aubl.",NA,"US00314463_01","Rio maicuru, proximidades da oista de pousa do lageiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"683","2020-09-12 05:00:02-03","US","US","3318206","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","P. Acevedo-Rodriguez, J.-J. de Granville, A. Joly & L. Hollenberg","5881","1993","8","4","South America - Neotropics","Suriname",NA,NA,NA,NA,"US00475248",NA,"Violales","Aubl.","Wasshausen, D. C., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","US00475248_01","Tumuc Humac Mts, Talouakem.","-54.75","2.52","190",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"684","2020-09-12 05:00:02-03","US","US","3342724","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. Pinheiro, C. S. Rosário & N. A. Silva","3143","1981","7","18","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US00590078",NA,"Violales","Aubl.",NA,"US00590078_01","W bank of rio maicuru, spstream from lageira airstrip","-54.4333","-0.9167","244","244",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"685","2020-09-12 05:00:02-03","US","US","2198548","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R. S. Cowan","38584","1954","11","24","South America - Neotropics","Brazil","Amapá",NA,NA,NA,"US00314476",NA,"Violales","Aubl.",NA,"US00314476_01","Right bank of rio amapari above serra do navio 2-3 mi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"686","2020-09-12 05:00:02-03","US","US","2547387","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. M. Pires & P. B. Cavalcante","52502","1962","8","13","South America - Neotropics","Brazil","Amapá",NA,NA,NA,"US00314478",NA,"Violales","Aubl.",NA,"US00314478_01","Right bank of rio flechal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"687","2020-09-12 05:00:02-03","US","US","2851247","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","W. R. Anderson","12229","1978","3","22","South America - Neotropics","Brazil","Amazonas",NA,NA,NA,"US00314474",NA,"Violales","Aubl.",NA,"US00314474_01","Rio dos pacaas novos, above first cachoeira, forest between river and base of serra dos pacaas novos",NA,NA,"220","220",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"688","2020-09-12 05:00:02-03","US","US","2776334","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho, J. F. Ramos & J. F. Lima","P17241","1973","8","8","South America - Neotropics","Brazil","Amazonas",NA,NA,NA,"US00314477",NA,"Violales","Aubl.",NA,"US00314477_01","Rio javari, estirao de equador, rio solimoes and rio javari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"689","2020-09-12 05:00:02-03","US","US","3258714","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","J. Jardim, A. M. Carvalho, A. M. Amorim & S. C. Sant' Ana","443","1994","4","28","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US00492724",NA,"Violales",NA,NA,"US00492724_01","Urucuca, s of distrito de serra grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"690","2020-09-12 05:00:02-03","US","US","3233496","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","A. M. Carvalho, W. W. Thomas & T. S. Santos","3657","1991","9","7","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US00424917",NA,"Violales",NA,NA,"US00424917_01","Urucuca, Serra Grande","-39.0167","-14.4167",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"691","2020-09-12 05:00:02-03","US","US","2850057","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","S. A. Mori, F. P. Benton & I. White","10251","1978","7","16","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US00324364",NA,"Violales",NA,NA,"US00324364_01","Nova estrada que liga urucuca a serra grande, 28-30 km of urucuca, mata hagrofila sul baiana","-39.2844009399414","-14.5930995941162",NA,NA,"Uruçuca",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"33791","auto",NA,"1",NA
"692","2020-09-12 05:00:02-03","US","US","2847007","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","R. S. Pinheiro","1224","1971","4","21","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US00313919",NA,"Violales",NA,NA,"US00313919_01","Rodovia banco central ubaitaba, plantacao de cacau","-39.0494003295898","-14.7889003753662",NA,NA,"Ilhéus",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"61245","auto",NA,"1",NA
"693","2020-09-12 05:00:02-03","US","US","3362052","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","S. R. Profíce, A. M. Carvalho, J. Jardim & S. C. Sant' Ana","114","1997","9","19","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US00585785",NA,"Violales",NA,NA,"US00585785_01","Serra grande-itacare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"694","2020-09-12 05:00:02-03","US","US","3290377","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","A. M. Carvalho, L. A. Mattos Silva, T. S. Santos, S. C. Sant' Ana, J. Jardim & J. Mendonca","4610","1994","8","25","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US00506300",NA,"Violales",NA,NA,"US00506300_01","Mata da experanca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"695","2020-09-12 05:00:02-03","US","US","3342529","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","S. C. Sant'Ana, J. Jardim, H. S. Brito & J. A. Santos","614","1996","7","25","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US00577806",NA,"Violales",NA,NA,"US00577806_01","Ibama","-39.0833","-15.15",NA,NA,"Una",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"696","2020-09-12 05:00:02-03","US","US","2979036","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","S. A. Mori & F. P. Benton","12856","1979","10","21","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US00313917",NA,"Violales",NA,NA,"US00313917_01","Estrada que liga a torre de embratel com a estrada br 101/itacare, 5.8 km from entrance, near 25 km se of ubaitaba","-38.9967002868652","-14.2775001525879","200","300","Itacaré",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"41230","auto",NA,"1",NA
"697","2019-11-13 11:16:42-03","USP","SPF","162809","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","Fiaschi, P","1804","2003","11","02",NA,"Brasil","Bahia",NA,NA,NA,"SPF00162809",NA,NA,"A.DC.","Gregório, BS",NA,"Serra da Pedra Lascada","-39.536111","-14.770278",NA,NA,"Barro Preto","2012","-39.536111","-14.770278","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2019-10-07 09:24:01-03","UEFS","HUEFS","216146","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Gregório, B.S.","200","2012","04","10",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0216146","Angiospermae","Cucurbitales","Aubl.",NA,"HUEFS0216146","Serra da Pedra Lascada.","-39.536111","-14.770278",NA,NA,"Barro Preto",NA,"39W32'10''","14S46'13''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"699","2019-10-07 09:24:01-03","UEFS","HUEFS","13922","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Amorim, A.M.","621","1992","08","24",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0013922","Angiospermae","Cucurbitales","Aubl.","B.S.Gregório","HUEFS0013922",NA,"-39.016667","-14.416667",NA,NA,"Uruçuca","2013","39W1'","14S25'","10",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"700","2019-10-07 09:24:01-03","UEFS","HUEFS","170745","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Melo, E.","9068","2011","02","11",NA,"Brasil","Bahia",NA,NA,"Mata atlântica, ápice próximo às Torres de transmissão.","HUEFS0170745","Angiospermae","Cucurbitales","Aubl.","B.S.Gregório","HUEFS0170745","Serra da Jibóia.","-39.475833","-12.854444","770","830","Santa Terezinha","2013","39W28'33''","12S51'16''","10",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"701","2019-10-07 09:24:01-03","UEFS","HUEFS","189741","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Sant'Ana, S.C.","614","1996","07","25",NA,"Brasil","Bahia",NA,NA,"Região da Mata Higrófila Sul Baiana.","HUEFS0189741","Angiospermae","Cucurbitales","Aubl.","B.S.Gregório","HUEFS0189741","Una. Reserva Biológica do Mico - leão (IBAMA). Entrada no Km 46 da Rod. BA - 001 Ilhéus/Una.","-39.083333","-15.15",NA,NA,"Una","2013","39W5'","15S9'","10",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"702","2019-10-07 09:24:01-03","UEFS","HUEFS","20603","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Jardim, J.G.","443","1994","04","28",NA,"Brasil","Bahia",NA,NA,"Mata parcialmente degradada.","HUEFS0020603","Angiospermae","Cucurbitales","Aubl.","B.S.Gregório","HUEFS0020603",NA,"-39.016667","-14.416667",NA,NA,"Uruçuca","2013","39W1'","14S25'","10",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"703","2019-10-07 09:24:01-03","UEFS","HUEFS","216150","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Gregório, B.S.","204","2012","04","11",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0216150","Angiospermae","Cucurbitales","Aubl.",NA,"HUEFS0216150","Serra do Corcovado.","-39.603333","-14.705833",NA,NA,"Almadina",NA,"39W36'12''","14S42'21''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"704","2019-10-07 09:24:01-03","UEFS","HUEFS","216198","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Gregório, B.S.","252","2013","05","24",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0216198","Angiospermae","Cucurbitales","Aubl.",NA,"HUEFS0216198","Estação Ecológica Estadual de Wenceslau Guimarães, trilha da Petioba.","-39.704722","-13.580278",NA,NA,"Wenceslau Guimarães",NA,"39W42'17''","13S34'49''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"705","2019-10-07 09:24:01-03","UEFS","HUEFS","52197","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Ribeiro-Filho, A.A.","199","2001","02","14",NA,"Brasil","Bahia",NA,NA,"Mata de altitude.","HUEFS0052197","Angiospermae","Cucurbitales","Aubl.","B.S.Gregório","HUEFS0052197","Serra da Jibóia, à margem da estrada da Serra da Pioneira.","-39.466667","-12.833333",NA,NA,"Santa Terezinha","2013","39W28'","12S50'","10",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"706","2019-06-11 13:28:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R. B. Foster","6661","1978","8","16","South America","Peru","Madre de Dios",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"6661",NA,NA
"707","2018-08-13 15:53:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","M. A. Ríos Paredes et al.",NA,"2013","9","20","South America","Peru","Loreto",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Campsite #2 (Alto Cachiyacu base camp) on Rapid Biological and Social Inventory #26.","-76.71760833","-5.85860833","500","800",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"708","2019-06-11 13:34:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","A. H. Gentry","27099","1979","10","21","South America","Peru","Madre de Dios",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"27099",NA,NA
"709","2019-06-11 13:22:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R. B. Foster","8918","1982","9","26","South America","Peru","Pasco",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"8918",NA,NA
"710","2019-07-03 11:16:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R. B. Foster","6737",NA,NA,NA,"South America","Peru","Madre de Dios",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"6737",NA,NA
"711","2015-03-06 21:17:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","V. Quipuscoa S. et al.","2344","2000","9","3","South America","Peru","San Martín",NA,NA,NA,NA,"Spermatophyta",NA,NA,"S. F. Smith",NA,"Dist. Saposoa; al S de Anazco Pueblo",NA,NA,NA,"2000","Huallaga",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"712","2018-08-22 15:15:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","I. Huamantupa et al.",NA,"2009","10","15","South America","Peru","Loreto",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Campsite #1 (Curupa) on Rapid Biological and Social Inventory #22.","-73.01866667","-2.88502778","125","160","Maynas Province, Santa Clotilde District",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"713","2015-03-06 21:17:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","V. Quipuscoa S. & J. Bardales","969","1997","8","10","South America","Peru","San Martín",NA,NA,NA,NA,"Spermatophyta",NA,NA,"S. F. Smith",NA,"abajo de La Morada, cerca al rio Guabayacu","-77.53","-6.95","1900","2000","Huallaga",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"714","2019-06-11 13:49:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. J. Soukup","2852","1945","8","15","South America","Peru","Junín",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-75","-11.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2852",NA,NA
"715","2019-06-11 13:33:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","D. N. Smith","2611","1982","10","15","South America","Peru","Junín",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-75","-11.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2611",NA,NA
"716","2019-06-11 13:49:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R. B. Foster","2755","1973","8","27","South America","Peru","Cuzco",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2755",NA,NA
"717","2019-06-13 10:26:33-03","F","FMNH-SEEDPLANTS","V0086766F","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","I. M. Sánchez Vega & M. O. Dillon","8071","1995","7","16","South America","Peru","San Martín",NA,NA,NA,"V0086766F","Spermatophyta",NA,NA,"S. F. Smith","V0086766F_01","Naciente Río Negro",NA,NA,"910",NA,"Rioja",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"718","2018-11-27 17:05:49-02","F","FMNH-SEEDPLANTS","V0086767F","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","I. M. Sánchez Vega & M. O. Dillon","8071","1995","7","16","South America","Peru","San Martín",NA,NA,NA,"V0086767F","Spermatophyta",NA,NA,"S. F. Smith","V0086767F_01","Naciente Río Negro",NA,NA,"910",NA,"Rioja",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"719","2019-06-11 16:23:12-03","F","FMNH-SEEDPLANTS","V0086768F","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","I. M. Sánchez Vega & M. O. Dillon","8592","1996","11","9","South America","Peru","San Martín",NA,NA,NA,"V0086768F","Spermatophyta",NA,NA,"S. F. Smith","V0086768F_01","Distrito Pardo Miguel, La Sabana, sector huasta, parte alta de Río Mayo","-77.4","-5.7",NA,"900","Rioja",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"720","2019-06-13 10:27:17-03","F","FMNH-SEEDPLANTS","V0086769F","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","I. M. Sánchez Vega & M. O. Dillon","8386","1996","11","1","South America","Peru","San Martín",NA,NA,NA,"V0086769F","Spermatophyta",NA,NA,"S. F. Smith","V0086769F_01","Distrito Nuevo Cajamarca. Cerca del Poblado Palestina, camino al la Cueva Palestina. Bosque de Protección","-77.35","-5.9","890",NA,"Rioja",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"721","2019-06-05 11:55:29-03","F","FMNH-SEEDPLANTS","V0088033F","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. Schunke V. & J. G. Graham","16136","2004","9","28","South America","Peru","Ucayali",NA,NA,NA,"V0088033F","Spermatophyta",NA,NA,"S. F. Smith","V0088033F_01","Cuenca del Rio Aguaytia. Carretera Centro Poblado Yurac, margen izquierda Rio Yurac","-75.53","-9.08","250","300","Padre Abad",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"722","2019-06-05 11:54:57-03","F","FMNH-SEEDPLANTS","V0088036F","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. Schunke V. & J. G. Graham","15796","2004","7","1","South America","Peru","Ucayali",NA,NA,NA,"V0088036F","Spermatophyta",NA,NA,"S. F. Smith","V0088036F_01","Cuenca del Rio Aguaytia. Quebrada el Velo de la Novia, margen derecha del Rio Yurac","-75.8","-9.05","350","400","Padre Abad",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"723","2019-06-03 14:44:45-03","F","FMNH-SEEDPLANTS","V0088038F","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. Schunke V. & J. G. Graham","15758","2004","6","30","South America","Peru","Ucayali",NA,NA,NA,"V0088038F","Spermatophyta",NA,NA,"S. F. Smith","V0088038F_01","Cuenca del Rio Aguaytia. Quebrada el Velo de la Novia, margen derecha del Rio Yurac","-75.8","-9.05","350","400","Padre Abad",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
