"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","year","month","day","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","order","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"433","2021-03-01 11:56:29-03","UFPE","UFP","85018c","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","168c",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP85018c","Bryophyta","Brid.","2017","02","14",NA,NA,"Ceará","-39.297778","-7.366111","768","Batista, WVSM","768","Barbalha",NA,NA,NA,"-39.297778","-7.366111",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"434","2021-03-01 11:56:29-03","UFPE","UFP","85030b","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","180b",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP85030b","Bryophyta","Brid.","2017","02","14",NA,NA,"Ceará","-39.297778","-7.366111","768","Batista, WVSM","768","Barbalha",NA,NA,NA,"-39.297778","-7.366111",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"435","2021-03-01 11:56:29-03","UFPE","UFP","48813","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Pôrto, KC","s.n.",NA,"Brasil",NA,NA,"Substrato: tronco vivo. Subbosque. Trans. (1) ponto (5). Abund. (1).; Substrato: tronco vivo. Subbosque. Trans. (1) ponto (5). Abund. (1).","UFP048813","Bryophyta","Brid.","2004","02","02",NA,NA,"Alagoas","-35.9432983398438","-9.30667018890381",NA,"Oliveira, JRPM",NA,"Murici",NA,"22851","auto",NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"436","2021-03-01 11:56:29-03","UFPE","UFP","45850a","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Pôrto, KC","EPX072",NA,"Brasil",NA,NA,"sub. tronco morto; Mata Atlântica","UFP45850a","Bryophyta","Brid.","2004","12","02",NA,NA,"Alagoas","-35.9432983398438","-9.30667018890381",NA,NA,NA,"Murici",NA,"22851","auto",NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"437","2021-03-01 11:56:29-03","UFPE","UFP","7850","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Pôrto, KC","s.n.",NA,"Brasil",NA,NA,"Substrato: Cupinzeiro (Planta fértil).; Substrato: Cupinzeiro (Planta fértil).","UFP007850","Bryophyta","Brid.","1990","11","19",NA,NA,"Pernambuco","-35.9761009216309","-8.28332996368408",NA,"Pôrto, KC",NA,"Caruaru",NA,"35136","auto",NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"438","2021-03-01 11:56:29-03","UFPE","UFP","7870a","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Pôrto, KC","s.n.",NA,"Brasil",NA,NA,"sub. caule morto","UFP07870a","Bryophyta","Brid.","1990","11","20",NA,NA,"Pernambuco","-35.9761009216309","-8.28332996368408",NA,NA,NA,"Caruaru",NA,"35136","auto",NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"439","2021-03-01 11:56:29-03","UFPE","UFP","7959","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Pôrto, KC","s.n.",NA,"Brasil",NA,NA,"sub. solo","UFP007959","Bryophyta","Brid.","1990","11","20",NA,NA,"Pernambuco","-35.9761009216309","-8.28332996368408",NA,NA,NA,"Caruaru",NA,"35136","auto",NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"440","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","B. Hoffman & D. Gopaul","488 b","South America - Neotropics","Guyana",NA,NA,NA,NA,"Bryophyta","Brid.","1991","11","1","SE Kanuku Mts, Crabwood Creek basecamp ±8.5 km ENE of Makawatta Mountain",NA,"U. Takutu-U. Essequibo","-59.2861","3.12361","200","Pursell, R. A.","212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"441","2020-04-23 15:05:29-03","MN","R-BRYOPHYTA","80251","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Ule, E.H.G.","s.n.",NA,"Brasil",NA,NA,NA,"R000080251","Bryophyta","Brid.",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,"Bordin, J.",NA,"Paranaiba",NA,NA,NA,NA,NA,"Bryopsida","Dicranales","2010","12","13",NA,NA,NA,NA
"442","2020-04-23 15:05:29-03","MN","R-BRYOPHYTA","83330","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Ule, E.H.G.","1734",NA,"Brasil",NA,NA,NA,"R000083330","Bryophyta","Brid.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peralta, D.F. & Dias, M.S.",NA,NA,NA,NA,NA,NA,NA,"Bryopsida","Dicranales","2014","11",NA,NA,NA,NA,NA
"443","2014-04-04 18:25:31-03","PNFM","IRAI","7398","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Ristow, R.","2656",NA,"Brasil",NA,NA,NA,"IRAI00007398","Bryophyta","Brid.","2013","02","23","Pedreira, Serra do Itapeti",NA,"São Paulo","-46.235","-23.499444","980","Peralta, D.F.","980","Mogi das Cruzes",NA,NA,NA,"-46.235","-23.499444",NA,NA,"2013","04",NA,NA,NA,NA,NA
"444","2021-03-04 11:17:57-03","UEFS","HUEFS","130185","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Oliveira, H.C.de","799",NA,"Brasil",NA,NA,"Mata Atlântica","HUEFS0130185","Bryophyta","Brid.","2007","03","06","Parque Nacional de Ubajara",NA,"Ceará","-40.9211006164551","-3.85443997383118",NA,"J.Bordin",NA,"Ubajara",NA,"27385","auto",NA,NA,"Bryopsida","Hypnales","2010","04",NA,NA,NA,NA,NA
"445","2021-03-04 11:17:57-03","UEFS","HUEFS","216875","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Nascimento, J.A.","7",NA,"Brasil",NA,NA,"Solo","HUEFS0216875","Bryophyta","Brid.","2014","03","29","Cachoeira Pinga-Pinga",NA,"Bahia","-41.890556","-13.287778","1241",NA,"1241","Abaíra",NA,NA,NA,"41W53'26''","13S17'16''","Bryopsida","Hypnales",NA,NA,NA,NA,NA,NA,NA
"446","2021-03-04 11:17:57-03","UEFS","HUEFS","216912","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, J.P.S.","2",NA,"Brasil",NA,NA,"Solo","HUEFS0216912","Bryophyta","Brid.","2014","03","29","Cachoeira Pinga-Pinga",NA,"Bahia","-41.890556","-13.287778","1240",NA,"1240","Abaíra",NA,NA,NA,"41W53'26''","13S17'16''","Bryopsida","Hypnales",NA,NA,NA,NA,NA,NA,NA
"447","2021-03-04 11:17:57-03","UEFS","HUEFS","216930","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Silva, M.P.P.","919",NA,"Brasil",NA,NA,"Rocha","HUEFS0216930","Bryophyta","Brid.","2014","03","30","Cachoeira do Patrício",NA,"Bahia","-41.852778","-13.086944","1000",NA,"1000","Piatã",NA,NA,NA,"41W51'10''","13S5'13''","Bryopsida","Hypnales",NA,NA,NA,NA,NA,NA,NA
"448","2021-03-04 11:17:57-03","UEFS","HUEFS","216978","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Correia, R.P.","9",NA,"Brasil",NA,NA,"Rocha","HUEFS0216978","Bryophyta","Brid.","2014","03","29","Cachoeira Pinga-Pinga",NA,"Bahia","-41.890556","-13.2875","1242",NA,"1242","Abaíra",NA,NA,NA,"41W53'26''","13S17'15''","Bryopsida","Hypnales",NA,NA,NA,NA,NA,NA,NA
"449","2021-03-04 11:17:57-03","UEFS","HUEFS","130235","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Oliveira, H.C.de","976",NA,"Brasil",NA,NA,"Mata Atlântica","HUEFS0130235","Bryophyta","Brid.","2007","05","29","Parque Nacional de Ubajara, Cachoeira da Gameleira",NA,"Ceará","-40.9211006164551","-3.85443997383118",NA,"J.Bordin",NA,"Ubajara",NA,"27385","auto",NA,NA,"Bryopsida","Hypnales","2010","04",NA,NA,NA,NA,NA
"450","2020-07-23 12:08:14-03","CEPLAC","CEPEC","51765","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","A. C. Messias","121",NA,"Brasil",NA,NA,NA,NA,NA,NA,"1991","07","18","Km 79 da rodovia BA 262 (indo de Vitoria da Conquista para Brumado).",NA,"Bahia","-41.4108009338379","-14.9757995605469",NA,"C. J. P. Bastos",NA,"TREMEDAL",NA,"47451","auto","0W0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA
"451","2020-02-17 11:29:12-03","UEG","HUEG","3502","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Angelo, P.G.","175","Southern America","Brasil",NA,NA,"Associada a Jaegerina scariosa.; Fértil, em tronco vivo.","HUEG003502","Bryophyta","Brid.","2004","07","12","Reserva Ecológica do campus da Universidade Estadual de Goiás.",NA,"Goiás","-48.952778","-16.326944",NA,"Angelo, P.G.",NA,"Anápolis",NA,NA,NA,"-48.952778","-16.326944",NA,NA,"2005","01","20",NA,NA,NA,NA
"452","2020-02-17 11:29:12-03","UEG","HUEG","3502","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Angelo, P.G.","175","Southern America","Brasil",NA,NA,"Associada a Jaegerina scariosa; Fértil; Tronco vivo, mata de galeria","HUEG003502","Bryophyta","Brid.","2004","07","12","Reserva Ecológica do Campus da UEG - Anápolis",NA,"Goiás","-48.952778","-16.326667",NA,"Angelo, P.G.",NA,"Anápolis",NA,NA,NA,"-48.952778","-16.326667",NA,NA,"2005","01","20",NA,NA,NA,NA
"453","2020-02-17 11:29:12-03","UEG","HUEG","3502","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Angelo, P.G.","175","Southern America","Brasil",NA,NA,"Associada a Jaegerina scariosa.; Fértil, em tronco vivo.","HUEG003502","Bryophyta","Brid.","2004","07","12","Reserva Ecológica do campus da Universidade Estadual de Goiás.",NA,"Goiás","-48.952778","-16.326944",NA,"Angelo, P.G.",NA,"Anápolis",NA,NA,NA,"-48.952778","-16.326944",NA,NA,"2005","01","20",NA,NA,NA,NA
"454","2020-05-19 18:50:01-03","UNESP-IBILCE","SJRP-BRYOPHYTA","20702","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","J.G. Oliveira","3","América do Sul","Brasil",NA,NA,NA,NA,"Bryophyta","Brid.","1999","10","09",NA,NA,"São Paulo",NA,NA,NA,NA,NA,"Ibiporanga",NA,NA,NA,NA,NA,"Bryopsida","Fissidentales",NA,NA,NA,NA,NA,NA,NA
"455","2020-05-19 18:50:01-03","UNESP-IBILCE","SJRP-BRYOPHYTA","6744","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","S. Xavier-Santos","104","América do Sul","Brasil",NA,NA,NA,NA,"Bryophyta","Brid.","1990","02","20",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"São Paulo",NA,"53584","auto",NA,NA,"Bryopsida","Fissidentales",NA,NA,NA,NA,NA,NA,NA
"456","2019-11-13 16:03:57-03","UNISANTA","HUSC","4782","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Mello, Z.R.","s.n.",NA,"Brasil",NA,NA,"Sobre rocha.; Ambiente urbano.",NA,NA,"Brid.","2004","09","16","Ilha das Palmas.",NA,"São Paulo","-46.250278","-23.990556",NA,"Mello, Z.R.",NA,"Guarujá",NA,NA,NA,"-46.250278","-23.990556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-13 16:03:56-03","UNISANTA","HUSC","4680","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Mello, Z.R.","s.n.",NA,"Brasil",NA,NA,"Sobre trocno de Coqueiro no jardim da entrada da ilha.; Ambiente urbano.",NA,NA,"Brid.","2004","04","28","Ilha das Palmas.",NA,"São Paulo","-46.324444","-24.016111",NA,"Mello, Z.R.",NA,"Guarujá",NA,NA,NA,"-46.324444","-24.016111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-07-21 15:08:13-03","UNISANTA","HUSC","4527","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Mello, Z.R.","1431",NA,"Brasil",NA,NA,"Sobre rocha, parte sul.",NA,NA,"Brid.","2001","11","07","Ilha Queimada Pequena.",NA,"São Paulo",NA,NA,NA,"Mello, Z.R.",NA,"Estação Ecológica Tupiniquins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-13 16:03:57-03","UNISANTA","HUSC","4697","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Mello, Z.R.","s.n.",NA,"Brasil",NA,NA,"Sobre rocha atrás da churrasqueira.; Ambiente urbano.",NA,NA,"Brid.","2004","04","28","Ilha das Palmas.",NA,"São Paulo","-46.324444","-24.016111",NA,"Mello, Z.R.",NA,"Guarujá",NA,NA,NA,"-46.324444","-24.016111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-13 16:03:56-03","UNISANTA","HUSC","2869","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Mello, Z.R.","896",NA,"Brasil",NA,NA,"Sobre solo.; Floresta ombrófila densa.",NA,NA,"Brid.","2000","02","28","Ilha de Urubuqueçaba",NA,"São Paulo","-46.35","-23.966667",NA,"Mello, Z.R.",NA,"Santos",NA,NA,NA,"-46.35","-23.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-11-04 17:29:07-03","UEM","HUEM","32281","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Borella, TA","s.n.",NA,"Brasil",NA,NA,"Substrato: tronco podre.","HUEM000021502",NA,"Brid.","2017","03","13","Parque do Ingá., Próximo ao córrego.",NA,"Paraná","-51.928","-23.430611",NA,"Borella, TA",NA,"Maringá",NA,NA,NA,"-51.928","-23.430611",NA,NA,"2018",NA,NA,NA,NA,NA,NA
"462","2015-02-26 09:29:20-03","NHMLondon","NHM-LONDON-BOT","BM000724400","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Richard Spruce; b.1817; d.1893; Spruce","478",NA,"Brasil",NA,"NHMUK:ecatalogue:4678016",NA,NA,NA,"Brid.",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,"Mitt.",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2016-08-23 11:24:47-03","NHMLondon","NHM-LONDON-BOT","BM000872109","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Puiggari","630",NA,"Brasil",NA,"NHMUK:ecatalogue:4531916","<a href=http://www.nhm.ac.uk/services/media-store/asset/61bd3b24d508819de785b8291e4166fc1e79f68f/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Brid.","1879","05",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Original material",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2016-08-23 11:24:47-03","NHMLondon","NHM-LONDON-BOT","BM000872110","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Richard Spruce; b.1817; d.1893; Spruce","542",NA,"Brasil",NA,"NHMUK:ecatalogue:4531917","<a href=http://www.nhm.ac.uk/services/media-store/asset/ca7b57eb440a99570671d4726f49e26fee67d2d3/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Brid.",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Type",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2016-08-23 10:59:17-03","NHMLondon","NHM-LONDON-BOT","BM000724408","S","Plantae","Fissidentaceae","Fissidens","flavinervis","Fissidens flavinervis","Richard Spruce; b.1817; d.1893; Spruce","487",NA,"Brasil",NA,"NHMUK:ecatalogue:4531898","<a href=http://www.nhm.ac.uk/services/media-store/asset/19f79d8a5b849edbedfcd2ead05831365b742a38/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Mitt.",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Syntype",NA,NA,"-53.08982","-10.773109",NA,NA,"1994",NA,NA,NA,NA,NA,NA
"466","2016-08-23 11:24:47-03","NHMLondon","NHM-LONDON-BOT","BM000872096","S","Plantae","Fissidentaceae","Fissidens","fratris","Fissidens fratris","G.A. Lindberg","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4531875","<a href=http://www.nhm.ac.uk/services/media-store/asset/c7ba560824c06de84c37938e212e89d77aa85536/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Paris","1854","11",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Isotype",NA,NA,"-53.08982","-10.773109",NA,NA,"1994",NA,NA,NA,NA,NA,NA
"467","2016-08-23 10:59:18-03","NHMLondon","NHM-LONDON-BOT","BM000872097","S","Plantae","Fissidentaceae","Fissidens","fratris","Fissidens fratris","G.A. Lindberg","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4531876","<a href=http://www.nhm.ac.uk/services/media-store/asset/0b028415b2480e8d9f7a1c9ae564d5cc5940f240/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Paris","1854","11",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Isotype",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2016-08-23 11:25:05-03","NHMLondon","NHM-LONDON-BOT","BM000872196","S","Plantae","Fissidentaceae","Fissidens","paulensis","Fissidens paulensis","Puiggari","318",NA,"Brasil",NA,"NHMUK:ecatalogue:4558542","<a href=http://www.nhm.ac.uk/services/media-store/asset/211550576a76c6f5ac4648bb9c47932d131054cb/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Bryophytes","Broth.","1879",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Original material",NA,NA,"-53.08982","-10.773109",NA,NA,"1994",NA,NA,NA,NA,NA,NA
"469","2019-11-01 14:49:43-03","UnB","UB","165837","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Oliveira, JRPM","s.n. 47","Southern America","Brasil",NA,NA,"Solo",NA,"Bryophyta","Brid.","2007","05","08","Fazenda Pontal dos Angicos, Dolina da Garapa e Gruta",NA,"Distrito Federal","-48.105","-15.505833",NA,"Bordin, J",NA,"Brazlândia",NA,NA,NA,"-48.105","-15.505833",NA,NA,"2012","05","23",NA,NA,NA,NA
"470","2019-11-01 14:49:43-03","UnB","UB","135149","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Soares, AER","56","Southern America","Brasil",NA,NA,"Musgo crescendo sobre o solo.",NA,"Bryophyta","Brid.","2009","04","20","APA da Bacia do rio São Bartolomeu. Reserva da Escola Técnica Federal de Brasília - Unidade Agrotécnica de Planaltina. Próximo ao acampamento do MST, DF-330, interior da mata, descida rumo ao curso d' água.",NA,"Distrito Federal","-47.727333","-15.663167","1088","Bordin, J","1088","Sobradinho",NA,NA,NA,"-47.727333","-15.663167",NA,NA,"2012","05","23",NA,NA,NA,NA
"471","2019-11-01 14:49:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Bordin, J; Peralta, DF; Stech, M; Valente, DV","3866","Southern America","Brasil",NA,NA,"Na mata, no solo",NA,"Bryophyta","Brid.","2017","09","01","Cerro Loreto, Floresta Estacional Semi-decidual",NA,"Rio Grande do Sul","-54.903306","-29",NA,NA,NA,"São Vicente do Sul",NA,NA,NA,"-54.903306","-29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 14:49:43-03","UnB","UB","114238","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Rodrigues, AS; et al.","94","Southern America","Brasil",NA,NA,"No solo, à sombra.",NA,"Bryophyta","Brid.","2003","05","01","Refúgio da matinha. Fazenda Terra Nostra",NA,"Goiás","-48.9592018127441","-15.852499961853",NA,"Bordin, J",NA,"Pirenópolis",NA,"40887","auto",NA,NA,NA,NA,"2010","03","26",NA,NA,NA,NA
"473","2019-11-01 14:49:43-03","UnB","UB","115733","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Soares, AER; Oliveira, JRPM","102","Southern America","Brasil",NA,NA,"Lado oeste, 20-25m da borda da mata da dolina.; ocorrendo no solo.",NA,"Bryophyta","Brid.","2009","01","28","Área de Proteção Ambiental de Cafuringa. Dolina da Garapa. Fazenda dos Angicos.",NA,"Distrito Federal","-48.105","-15.505833",NA,"Bordin, J",NA,NA,NA,NA,NA,"-48.105","-15.505833",NA,NA,"2010","09",NA,NA,NA,NA,NA
"474","2019-11-01 14:49:43-03","UnB","UB","115734","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Soares, AER; Oliveira, JRPM","92","Southern America","Brasil",NA,NA,"Lado oeste, 30-35m da borda da mata da dolina.; ocorrendo no solo.",NA,"Bryophyta","Brid.","2009","01","28","Área de Proteção Ambiental de Cafuringa. Dolina da Garapa. Fazenda dos Angicos.",NA,"Distrito Federal","-48.105","-15.505833",NA,"Bordin, J",NA,NA,NA,NA,NA,"-48.105","-15.505833",NA,NA,"2010","09",NA,NA,NA,NA,NA
"475","2019-11-01 14:49:43-03","UnB","UB","115750","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Soares, AER; Oliveira, JRPM","127","Southern America","Brasil",NA,NA,"Lado leste, 40-45m da borda da mata da dolina.; Crescendo em uma rocha no interior da mata.",NA,"Bryophyta","Brid.","2009","01","28","Área de Proteção Ambiental de Cafuringa. Dolina da Garapa. Fazenda dos Angicos.",NA,"Distrito Federal","-48.105","-15.505833",NA,"Bordin, J",NA,NA,NA,NA,NA,"-48.105","-15.505833",NA,NA,"2010","10",NA,NA,NA,NA,NA
"476","2019-11-01 14:49:43-03","UnB","UB","115781","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Soares, AER; Oliveira, JRPM","128","Southern America","Brasil",NA,NA,"Lado oeste da dolina, interior da mata, 15-20m da borda da mata.; Crescendo no solo no interior da mata.",NA,"Bryophyta","Brid.","2009","01","28","Área de Proteção Ambiental de Cafuringa. Dolina da Garapa. Fazenda dos Angicos.",NA,"Distrito Federal","-48.105","-15.505833",NA,"Bordin, J",NA,NA,NA,NA,NA,"-48.105","-15.505833",NA,NA,"2010","09",NA,NA,NA,NA,NA
"477","2019-11-01 14:49:43-03","UnB","UB","116378","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Incógnito","00514AR-2281",NA,"Unknown",NA,NA,NA,NA,"Bryophyta","Brid.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bordin, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","03","26",NA,NA,NA,NA
"478","2019-11-01 14:49:43-03","UnB","UB","116380","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Incógnito","00490AR-2222",NA,"Unknown",NA,NA,NA,NA,"Bryophyta","Brid.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bordin, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","03","26",NA,NA,NA,NA
"479","2019-11-01 14:49:43-03","UnB","UB","116382","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Incógnito","00558AR-2343",NA,"Unknown",NA,NA,NA,NA,"Bryophyta","Brid.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bordin, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","03","26",NA,NA,NA,NA
"480","2019-11-01 14:49:43-03","UnB","UB","138438","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Gama, R","478","Southern America","Brasil",NA,NA,"Crescendo no solo.",NA,"Bryophyta","Brid.","2010","01","07","APA de Cafuringa, Poço Azul. Rio da Palma, na margem do rio logo após o Poço.",NA,"Distrito Federal","-48.046944","-15.581111","1082","Bordin, J","1082","Brasília",NA,NA,NA,"-48.046944","-15.581111",NA,NA,"2010","07","13",NA,NA,NA,NA
"481","2019-11-01 14:49:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Bordin, J; Peralta, DF; Stech, M; Valente, DV","3939","Southern America","Brasil",NA,NA,"Sobre rocha, dentro da gruta",NA,"Bryophyta","Brid.","2017","09","03","Gruta Nossa Senhrora de Fátima",NA,"Rio Grande do Sul","-54.764583","-29.392694",NA,NA,NA,"Nova Esperança do Sul",NA,NA,NA,"-54.764583","-29.392694",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-11-01 14:49:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Bordin, J; Peralta, DF; Stech, M; Valente, DV","3760","Southern America","Brasil",NA,NA,"Ponto 1: Sobre rocha, no barranco",NA,"Bryophyta","Brid.","2017","08","27","Linha Pederneira, RRPN Brum",NA,"Rio Grande do Sul","-51.700417","-29.156833",NA,NA,NA,"Santa Tereza",NA,NA,NA,"-51.700417","-29.156833",NA,NA,NA,NA,NA,NA,NA,NA,NA
