"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber"
"591","2021-03-04 15:46:49-03","IF","SPSF","21607","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","A.R.Ferretti","121","1996","12","17","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de altitude&nf;;",NA,NA,"Magnoliophyta","Solanales","38855",NA,"auto","América do Sul",NA,NA,NA,NA,"2009","08","24","Magnoliopsida",NA,NA,NA,NA
"592","2021-03-04 15:46:49-03","IF","SPSF","29356","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,NA,"P.L.B.Tomasulo","348","1994","05","17","Brasil","SP","Mogi das Cruzes","serra do Itapety","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Solanales","28666",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"593","2021-03-04 15:46:49-03","IF","SPSF","10969","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","J.R.Stehmann","A.Custodio Filho & G.A.D.C. Franco","2723","1986","06","03","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Secundária;",NA,NA,"Magnoliophyta","Solanales","34059",NA,"auto","América do Sul",NA,NA,NA,NA,"2007","09","20","Magnoliopsida",NA,NA,NA,NA
"594","2021-03-04 15:46:49-03","IF","SPSF","09801","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,NA,"J.M.Silva","1517","1995","09","15","Brasil","PR","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata nebular&nf;;",NA,NA,"Magnoliophyta","Solanales","41937",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"595","2021-03-04 15:46:49-03","IF","SPSF","14026","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,NA,"J.B.Baitello","388","1989","12","14","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Solanales","38855",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"596","2021-03-04 15:46:49-03","IF","SPSF","17709","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","G.A.D.C. Franco & M.L.Kawazaki","1268","1994","08","18","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Solanales","38855",NA,"auto","América do Sul",NA,NA,NA,NA,"2009","08","24","Magnoliopsida",NA,NA,NA,NA
"597","2021-03-04 15:46:49-03","IF","SPSF","52996","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","R.J.Almeida-Scabbia","R.J.Almeida-Scabbia & E.P.Fortes","1010","2013","10","10","Brasil","SP","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"COLETA: Árvore com aprox. 10m de altura. Frutos verdes.; GEOGRAFIA: Borda da mata com pasto cheio de Samambaias e Eucalyptus.&nf;Trilha na Obra de Arte 603.;",NA,NA,"Magnoliophyta","Solanales","26398",NA,"auto","América do Sul",NA,NA,NA,NA,"2013","10","24","Magnoliopsida",NA,NA,NA,NA
"598","2021-03-04 15:46:49-03","IF","SPSF","36983","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,NA,"M. Kirizawa & M.G.L.Wanderley & S.J.Gomes & E. P.Chu","2647","1992","08","24","Brasil","SP","Iporanga","Fazenda Intervales","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: trilha do Carmo, vegetação secundária&nf;;",NA,NA,"Magnoliophyta","Solanales","38740",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"599","2021-03-04 15:46:49-03","IF","SPSF","35618","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,"R.Cielo-Filho","R.Cielo-Filho & M.Iamamoto","460","2005","12","16","Brasil","SP","Mairiporã","Serra da Cantareira, Haras El Paso","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 5m de altura, casca escamosa.; GEOGRAFIA: R. Kiuhati Mizuki, Lote 19, Quadra 19&nf;UTM: X=330903 Y=7416516 ZONA=23K;",NA,NA,"Magnoliophyta","Solanales","15840",NA,"auto","América do Sul",NA,NA,NA,NA,"2005","12","27","Magnoliopsida",NA,NA,NA,NA
"600","2021-03-04 15:46:49-03","IF","SPSF","34460","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","L.S.Kinoshita & A.M.Correa & R.Cielo-Filho & R.F.C.Araujo & J.C.Galvão & P.Moraes","162","2004","10","15","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 8m, frutos imaturos verdes; GEOGRAFIA: mata atlântica, estrada para o rio Taquaral&nf;;",NA,NA,"Magnoliophyta","Solanales","27904",NA,"auto","América do Sul",NA,NA,NA,NA,"2009","08","24","Magnoliopsida",NA,NA,NA,NA
"601","2021-03-04 15:46:49-03","IF","SPSF","45538","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"L.L.Giacomin & J.R.Stehmann & E.K.O.Hattori & V.Thode","1100","2009","10","12","Brasil","SP","São Paulo","estrada que liga Itapecerica a Parelheiros e Engenheiro Marsilac","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore 4m altura; flores brancas.; GEOGRAFIA: Mata vicinal 1km após a entrada para Ponte Seca.;",NA,NA,"Magnoliophyta","Solanales","53584",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"602","2021-03-04 15:46:49-03","IF","SPSF","32624","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,NA,"D.A.Santin","9","1984","01","05","Brasil","SP","São Paulo","Reserva Biológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Solanales","53584",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"603","2021-03-04 15:46:49-03","IF","SPSF","15438","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","J.R.Stehmann","M.Sugiyama & M. Kirizawa","1018","1992","09","22","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Solanales","34059",NA,"auto","América do Sul",NA,NA,NA,NA,"2008","07","03","Magnoliopsida",NA,NA,NA,NA
"604","2017-09-11 17:14:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","integerrimum","Solanum integerrimum","Dunal",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Brazil",NA,NA,"In Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2017-09-11 17:14:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2017-09-11 17:14:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brasilia australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2017-09-11 17:14:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Brazil",NA,NA,"Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2017-09-11 17:14:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Schott, HW","s.n.",NA,NA,NA,"Brazil",NA,NA,"in prov. Sebastianopolitana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2017-09-11 17:14:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"in sylvis caeduis prope fluvios Parapitinga et Turbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-02-08 12:45:43-03","UFRGS","ICN","169790","S","Plantae","Solanaceae","Solanum","aff. rufescens","Solanum aff. rufescens","Sendtn.","Giacomin, LL","Hatschbach, G; Hatschbach, G; Silva, JM","71407","2000","10","18","Brasil","ES","Alfredo Chaves","Santa Luzia","-40.749698638916","-20.6350002288818",NA,NA,"900","900","Doação Herbário MBM; arbusto delgado, 2m, pétalas alvas, anteras amarelas; floresta atlântica","ICN00037893",NA,"Dicotyledon",NA,"32447",NA,"auto","América do Sul",NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,NA,NA
"611","2021-02-08 12:45:43-03","UFRGS","ICN","063667","S","Plantae","Solanaceae","Solanum","aff. rufescens","Solanum aff. rufescens","Sendtn.","Giacomin, LL","Hoehne, W","s.n.","1939","08",NA,"Brasil","SP","São Paulo","Alto da Lapa","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Doação Herbário SPF 10692","ICN00037891",NA,"Dicotyledon",NA,"53584",NA,"auto","América do Sul",NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,NA,NA
"612","2021-02-08 12:45:58-03","UFRGS","ICN","004341","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, LA","Reitz; Klein, RM","4532","1957","07","17","Brasil","SC","Vidal Ramos",NA,"-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"Arvoreta, 5m, flores brancas; Mata","ICN00037892",NA,"Dicotyledon",NA,"21797",NA,"auto","América do Sul",NA,NA,NA,NA,"1997","01","24",NA,NA,NA,NA,NA
"613","2021-02-08 12:45:58-03","UFRGS","ICN","185414","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, LA","Kirizawa, M; Sugiyama, M","2944","1994","10","13","Brasil","SP","Sete Barras","Fazenda Intervales, Base Quilombo, trilha para a cachoeira Quilombo.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Doação SP; Arvoreta 3m altura, corola branca, fruto creme com estrias verticais roxas; Mata Atlêntica mais seca, aberta, com Scleria","ICN00037894",NA,"Dicotyledon",NA,"34059",NA,"auto","América do Sul",NA,NA,NA,NA,"2016","05","05",NA,NA,NA,NA,NA
"614","2021-02-08 12:45:58-03","UFRGS","ICN","169859","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, LA","Silva, JM; Abe, LM","3246","2000","09","26","Brasil","PR","Adrianópolis","Fazenda Primavera","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Doação Herbário MBM; arbusto, 2m, flor alva; mata secundária","ICN00037895",NA,"Dicotyledon",NA,"49901",NA,"auto","América do Sul",NA,NA,NA,NA,"2001","05","23",NA,NA,NA,NA,NA
"615","2021-03-22 16:23:56-03","FEPAGRO","BLA","10533","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Irmão Augusto","A. Paiva Netto",NA,"1944","11","18","Brasil","Rio Grande do Sul","Santa Cruz","Monte Alverne",NA,NA,NA,NA,"122","122",NA,"BLA010533",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-08-26 10:50:59-03","MCN-FZBRS","HAS","33637","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Rotta, E.","100","1979","10",NA,"Brasil","Paraná","Colombo","CNPF","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Fumo-bravo.","HAS0033637",NA,"Magnoliophyta",NA,"13536",NA,"auto",NA,NA,NA,NA,NA,"2015","07","10",NA,NA,NA,NA,NA
"617","2014-09-23 11:02:23-03","G","G-DC","G00145062","S","Plantae","Solanaceae","Solanum","integerrimum","Solanum integerrimum","Dunal","CAT.HERB.PRODR.","Anon.",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=143434&base=img&lang=en","G00145062","G00145062",NA,NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"2008","01","01",NA,NA,NA,NA,NA
"618","2014-09-23 11:02:24-03","G","G-DC","G00145052","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","CAT.HERB.PRODR.","Lund, P. W.","803","1835",NA,"00","Brazil","São Paulo",NA,NA,"-48.65972222","-22.40444444","-48.65972222","-22.40444444",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=143442&base=img&lang=en","G00145052","G00145052",NA,NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"2008","01","01",NA,NA,NA,NA,NA
"619","2020-02-06 10:42:13-03","IBt","SP","303664","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Rapini, A","Ávila, NS; et al.","329","1994","09","12","Brasil","São Paulo","São Paulo","Camping Ana Paula, área aberta, próxima aos quiosques","-46.466667","-23.9","-46.466667","-23.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","03","13",NA,NA,NA,NA,NA
"620","2020-02-06 10:42:13-03","IBt","SP","303657","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, JR","Leitão Filho, HF; et al.","33518","1995","02","14","Brasil","São Paulo","Barra do Turvo","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.414739","-24.962236","-48.414739","-24.962236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-02-06 10:42:13-03","IBt","SP","303658","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Rapini, A","Godoy, SAP; et al.","238","1994","09","14","Brasil","São Paulo","São Paulo","Jardim Novo Parelheiros, Sítio do Senhor José Guilguer Reimberg (José Toco), à direita na Estrada Eng. Marsilac, após o entroncamento com a Estrda da Colônia","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,"SP117088","SP117088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","12","21",NA,NA,NA,NA,NA
"622","2020-02-06 10:42:13-03","IBt","SP","303661","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Rapini, A","Godoy, SAP; et al.","393","1995","02","15","Brasil","São Paulo","São Paulo","Parelheiros, Sítio do Senhor José Guilguer Reimberg (José Toco), à direita na Estrada Eng. Marsilac, após o entroncamento com a estrada da Colônia","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","03","13",NA,NA,NA,NA,NA
"623","2020-02-06 10:42:13-03","IBt","SP","303663","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Rapini, A; Mamede, MCH","Garcia, RJF; et al.","457","1994","05","24","Brasil","São Paulo","São Paulo","Parque Ecológico da APA do Carmo, Trilha 1","-46.466667","-23.583333","-46.466667","-23.583333","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"624","2020-02-06 10:42:13-03","IBt","SP","303665","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Rapini, A","Godoy, SAP; et al.","184","1994","09","12","Brasil","São Paulo","São Paulo","Jardim dos eucaliptos, Sítio do Senhor Mário, Estrada Pedro Tico","-46.766667","-23.901944","-46.766667","-23.901944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","12","16",NA,NA,NA,NA,NA
"625","2020-02-06 10:42:13-03","IBt","SP","303666","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Rapini, A; Mamede, MCH","Garcia, RJF; et al.","482","1994","05","25","Brasil","São Paulo","São Paulo","Parque Ecológico da APA do Carmo, Trilha 1","-46.466667","-23.583333","-46.466667","-23.583333","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"626","2020-02-06 10:42:13-03","IBt","SP","303670","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Rodrigues, RR; et al.","32670","1995","02","08","Brasil","São Paulo","Barra do Turvo","BR-116, entrada para o Bairro dos Barreiros","-48.466944","-24.793625","-48.466944","-24.793625",NA,NA,NA,"SP117090","SP117090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-02-06 10:42:13-03","IBt","SP","304298","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, LL","Garcia, RJF; et al.","857","1996","05","15","Brasil","São Paulo","São Paulo","Distrito de Parelheiros, mata ao redor da Represa Billings","-46.691667","-23.851667","-46.691667","-23.851667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA
"628","2020-01-30 09:33:30-03","IBt","SP","305753","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, LL","Koch, I; Árbocz, GF; Macias, L; Goldenberg, R; Belinello, R","459","1996","05","23","Brasil","São Paulo","Queluz","Margens do Rio das Cruzes","-44.781667","-22.455556","-44.781667","-22.455556",NA,NA,NA,"SP117102","SP117102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"629","2020-02-06 10:42:13-03","IBt","SP","310757","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, LL","Franciosi, ERN; et al.","25","1996","12","16","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","-44.993333","-23.245833","-44.993333","-23.245833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"630","2020-02-06 10:42:13-03","IBt","SP","347448","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Aragaki, S","Aragaki, S","506",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"631","2019-11-21 10:19:34-03","IBt","SP","488379","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, LL","Almeida Scabbia, RJ; Shirasuna, RT; Fortes, EP","745","2012","10","19","Brasil","São Paulo","Guarulhos","Instituto Manuel Giesteira","-46.530944","-23.409222","-46.530944","-23.409222","817","817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","05",NA,NA,NA,NA,NA,NA
"632","2020-01-30 09:33:30-03","IBt","SP","488380","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, LL","Aragaki, S; Fortes, EP","1308","2013","06","21","Brasil","São Paulo","Guarulhos","Sítio Botuquara.","-46.439444","-23.388111","-46.439444","-23.388111",NA,NA,NA,"SP117092","SP117092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA
"633","2020-01-30 09:33:30-03","IBt","SP","488381","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Almeida Scabbia, RJ","Almeida Scabbia, RJ; Fortes, EP","1010","2013","10","10","Brasil","São Paulo","Guarulhos","Trilha na obra de arte 603.","-46.42925","-23.389556","-46.42925","-23.389556","700","700",NA,"SP117093","SP117093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","10","24",NA,NA,NA,NA,NA
"634","2020-02-06 10:42:13-03","IBt","SP","490240","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carvalho, LAF","Braga, JMA","2511","1995","07","05","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Microparcela 1D","-44.566667","-22.25","-44.566667","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"635","2020-02-06 10:42:13-03","IBt","SP","51950","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, JR","Heringer, EP","1367","1944","05","09","Brasil","Minas Gerais","Coronel Pacheco","Fazenda Argentina","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10350",NA,"auto",NA,NA,NA,NA,NA,"2000","02","04",NA,NA,NA,NA,NA
"636","2020-02-06 10:42:13-03","IBt","SP","156227","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, JR","Mattos, J","15390","1968","10","14","Brasil","Minas Gerais","Delfim Moreira","A 7 km de Isópolis, na estrada para São Francisco","-45.2799987792969","-22.5091991424561",NA,NA,NA,NA,NA,"SP117095","SP117095",NA,NA,"20219",NA,"auto",NA,NA,NA,NA,NA,"2000","02","04",NA,NA,NA,NA,NA
"637","2020-02-06 10:42:13-03","IBt","SP","338375","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, JR; Mentz, LA","Hatschbach, G","24673","1970","09","10","Brasil","Paraná","Campina Grande do Sul","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"SP117098","SP117098",NA,NA,"55154",NA,"auto",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"638","2020-02-06 10:42:13-03","IBt","SP","54512","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, LA","Hatschbach, G","349","1946","08","18","Brasil","Paraná","Morretes","Eng° Lange","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"SP117096","SP117096",NA,NA,"30514",NA,"auto",NA,NA,NA,NA,NA,"2000","02","04",NA,NA,NA,NA,NA
"639","2020-02-06 10:42:13-03","IBt","SP","303668","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, LL","Souza, JP; et al.","57","1995","02","14","Brasil","São Paulo","Barra do Turvo","10 km de Barra do Turvo em direção a Pariquera-Açú","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38172",NA,"auto",NA,NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA
"640","2020-02-06 10:42:13-03","IBt","SP","303659","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Rapini, A","Franco, GADC; Kawasaki, ML","1268","1994","08","18","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Estrada do Rio Paraibuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"SP117089","SP117089",NA,NA,"38855",NA,"auto",NA,NA,NA,NA,NA,"1994","12","21",NA,NA,NA,NA,NA
"641","2020-02-06 10:42:13-03","IBt","SP","303662","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Rapini, A","Kawasaki, ML; Franco, GADC","563","1994","08","17","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Picada do Rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855",NA,"auto",NA,NA,NA,NA,NA,"1994","12","21",NA,NA,NA,NA,NA
