"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"379","2020-09-30 10:52:42-03","UnB","UB","209207","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Silva, AS; Ribeiro, ARO","4309","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,2 m de altura, frutos imaturos verdes e maduros avermelhados; Campo Limpo",NA,"Dicotyledoneae",NA,"O. Berg","Rosa, PO","2014","11","21","Goiás","Teresina de Goiás","Margem da estrada entre Teresina de Goiás e Alto Paraíso de Goiás","-47.267778","-13.863611","834","834",NA,"2020",NA,NA,"-47.267778","-13.863611","05",NA,NA,NA,NA,NA,NA,NA
"380","2020-09-30 10:52:42-03","UnB","UB","209208","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Silva, AS; Ribeiro, ARO","4310","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,2 m de altura, botões florais verdes; Campo Limpo",NA,"Dicotyledoneae",NA,"O. Berg","Rosa, PO","2014","11","21","Goiás","Teresina de Goiás","Margem da estrada entre Teresina de Goiás e Alto Paraíso de Goiás","-47.267778","-13.863611","834","834",NA,"2020",NA,NA,"-47.267778","-13.863611","06",NA,NA,NA,NA,NA,NA,NA
"381","2019-11-01 15:05:24-03","UnB","UB","215012","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Munhoz, CBR; Silva, N; Moreira, TB; Silvestre, LFV; Chaves, DA; Furtado, MTR","7427","Southern America","Brasil",NA,NA,"Subarbusto, 60 cm, fruto; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"O. Berg",NA,"2013","11","03","Goiás","São Domingos","Parque Estadual de Terra Ronca","-46.289667","-13.61225","687","687",NA,NA,NA,NA,"-46.289667","-13.61225",NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 15:05:24-03","UnB","UB","5168","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Proença, CEB; Landrum, L","1286a","Southern America","Brasil",NA,NA,"Glândulas translúcidas visíveis bordos folhas; ovário jovem verde brilhante; lobos do cálice rosados.; Arbusto pouco ramificado 0,8m. Flor rosado; Cerrado aberto. Topologia: Encosta rochosa.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1995","09","02","Distrito Federal","Brasília","Ermida Dom Bosco perto do Lago Paranoá","-47.8","-15.8","1025","1025",NA,NA,NA,NA,"-47.8","-15.8",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-01 15:05:24-03","UnB","UB","5292","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Gomes Júnior, JC","1452","Southern America","Paraguay",NA,NA,"Fruto maduro.; Erva. Fruto vinho.; Cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1963","11","18",NA,"Pedro Juan Caballero","10 km divisa com Brasil, na altura do Km 16","-22.55","-55.766667",NA,NA,NA,NA,NA,NA,"-22.55","-55.766667",NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-01 15:05:24-03","UnB","UB","5316","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Gomes Júnior, JC","1476","Southern America","Paraguay",NA,NA,"Fruto maduro.; Planta 0,2m. Fruto avermelhado.; .",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1963","11","23",NA,"Pedro Juan Caballero","72 km da estrada para Bela Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-01 15:05:24-03","UnB","UB","6831","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Proença, CEB; Ratter, JA; Fonsêca Filho, J; Bridgewater, S; Simon, MF","1548","Southern America","Brasil",NA,NA,"Arbusto 0,8m. Flor creme; Cerrado denso.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1996","09","19","Mato Grosso do Sul","Coxim","Reserva do Exército","-54.7","-18.5",NA,NA,NA,NA,NA,NA,"-54.7","-18.5",NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 15:05:24-03","UnB","UB","75179","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Proença, CEB; Harris, SA","3400","Southern America","Brasil",NA,NA,"Foto: S.A. Harris.; Arbusto ramificado 1,1m. Flor branca; Cerrado rupestre.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","2007","08","10","Goiás","Alto Paraíso de Goiás","Fazenda São Bento. Caminho para o Rio Almécegas","-47.6","-14.183333","1090","1090",NA,NA,NA,NA,"-47.6","-14.183333",NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-01 15:05:24-03","UnB","UB","91999","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Munhoz, CBR","2759","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Incógnito","2003",NA,NA,"Distrito Federal",NA,"Fazenda Sucupira, Riacho Fundo","-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-01 15:05:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Ratter, JA; et al.","4510","Southern America","Brasil",NA,NA,"Shrub 0,25m. Flowers very pale pink; In dry campo limpo (hill grassland)",NA,"Dicotyledoneae",NA,"O. Berg",NA,"1980","10","07","Goiás",NA,"Near Alto Paraíso de Goiás (Veadeiros) on the road to São João da Aliança","-47.433333","-14.083333",NA,NA,NA,NA,NA,NA,"-47.433333","-14.083333",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-01 15:05:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Paz, JRL","8781","Southern America","Brasil",NA,NA,"Arbusto ca. 1,2 m de altura, botões florais verdes rosados, flores brancas; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2018","08","15","Distrito Federal","Brasília","Parque Ecológico Dom Bosco","-47.807222","-15.796944","1037","1037",NA,"2018",NA,NA,"-47.807222","-15.796944","08",NA,NA,NA,NA,NA,NA,NA
"390","2019-11-01 15:05:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Paz, JRL; Silva, WP","8759","Southern America","Brasil",NA,NA,"Arbusto ca. 1 m de altura, botões florais verdes, flores passadas e frutos imaturos verdes; Cerrado sensu stricto ralo",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2018","08","05","Goiás","Alexânia","Margem da BR-060 entre Alexânia e Brasília","-48.373056","-16.117778","980","980",NA,"2018",NA,NA,"-48.373056","-16.117778","08",NA,NA,NA,NA,NA,NA,NA
"391","2019-11-01 15:05:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Siqueira Filho, JA; Pimentel, ASP; Villela, DAD; Segatto, JCM","3296","Southern America","Brasil",NA,NA,"Área prioritária para consevação: CA-432-Itaetê / Abaíra-1 - Extremamente alta; Subarbusto ca. 1,20m alt. Folhas opostas. Cálice persistente verde-amarelado e ovário infero. Frutos de cor imaturos; Bioma Caatinga. Fitofisionomia Refúgio Ecológico. So",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","2015","01","28","Bahia","Mucugê","Trilha da cachoeira das sete quedas, subida da Serra do Sincorá","-41.369056","-13.010972","986","986",NA,"2016",NA,NA,"-41.369056","-13.010972",NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-01 15:05:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Vasconcelos, TNC; Melo, MS","8124","Southern America","Brasil",NA,NA,"Subarbusto 0,5m. Botões verdes. Flor branca; Cerrado s.s.",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2017","08","26","Goiás","Água Fria de Goiás","Margem da GO-118 entre São Gabriel de Goiás e São João da Aliança","-47.562778","-14.820833","1069","1069",NA,"2017",NA,NA,"-47.562778","-14.820833","08",NA,NA,NA,NA,NA,NA,NA
"393","2019-11-01 15:05:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Kubota, KSG; Ferreira-de-Souza, L","45","Southern America","Brasil",NA,NA,"Material testemunha - Projeto de Iniciação Científica da aluna Karina Shizue Gadelha Kubota - Levantamento florístico do Parque Ecológico Ermida Dom Bosco; Arbusto. Fruto carnoso roxo",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","2017","10","21","Distrito Federal","Brasília","Parque Ecológico Ermida Dom Bosco","-47.809444","-15.798333",NA,NA,NA,"2018",NA,NA,"-47.809444","-15.798333","02",NA,NA,NA,NA,NA,NA,NA
"394","2019-11-01 15:05:24-03","UnB","UB","10448","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Soares-Silva, LH; Cardoso, C","1146","Southern America","Brasil",NA,NA,"Frutos imaturos amarelos com cálice vermelho, frutos maduros vermelhos.; SubArbusto 0,6m; Cerradão.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","2001","10","17","Distrito Federal","Brasília","Trilha dos visitantes (Jardim Botânico de Brasília)","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-01 15:05:24-03","UnB","UB","117233","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Fonseca, ML","81","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB",NA,NA,NA,"Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros. Km 32 da estrada Alto Paraíso para São Jorge","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-01 15:05:24-03","UnB","UB","172440","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Santana, SH; Gomes, AG; Giotto, AC; Rabelo, BS; Oliveira, RC","66","Southern America","Brasil",NA,NA,"Erva. Fruto amarelo.; Cerrado sentido restrito. Serrapilheira.",NA,"Dicotyledoneae",NA,"O. Berg","Gomes, AG","2011","11","01","Goiás","Cavalcante","RPPN Serra do Tombador.","-47.4583015441895","-13.7974996566772",NA,NA,NA,"2011","92497","auto",NA,NA,"11",NA,"01",NA,NA,NA,NA,NA
"397","2019-11-01 15:05:24-03","UnB","UB","161647","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Ibrahim, M","625","Southern America","Brasil",NA,NA,"Solo argilo-arenoso, relevo plano; Subarbusto ca. de 0,3 m de altura, flores com pétalas róseas e botões verdes; Cerrado típico alterado",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2009","09","09","Goiás","Cocalzinho de Goiás","Coletada na beira da estrada saindo de Cocalzinho para o Parque Estadual dos Pireneus","-48.7757987976074","-15.7944002151489",NA,NA,NA,"2009","56114","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"398","2019-11-01 15:05:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Proença, CEB","981","Southern America","Brasil",NA,NA,"Arbusto 1,3m. Ramos lisos, cinza claríssimos, eretos em candelabro; frutos verde claros; Cerrado sensu stricto com solo de areia branca",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1993","10","17","Goiás","Mineiros",NA,"-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,"100343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-01 15:05:24-03","UnB","UB","152353","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Filgueiras, TS; Fonseca, ML; Kirkbride Junior, JH","3106","Southern America","Brasil",NA,NA,"Subarbusto com aproximadamente 0,80m de altura. Frutos maduros pretos; Cerrado",NA,"Dicotyledoneae",NA,"O. Berg",NA,"1994","11","09","Goiás","Niquelândia","Cerca de 10km a sudoeste de Macedo Velho","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-11-01 15:05:24-03","UnB","UB","117244","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Mendonça, RC","2835","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1996",NA,NA,"Goiás","Niquelândia","Companhia de Níquel Tocantins - CNT","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-01 15:05:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Vasconcelos, TNC; Lima, DF; Rosa, PO","295","Southern America","Brasil",NA,NA,"Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"O. Berg",NA,"2015","09","10","Goiás","Posse",NA,"-46.3694000244141","-14.0930995941162",NA,NA,NA,NA,"55730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-01 15:05:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Vasconcelos, TNC; Lima, DF; Rosa, PO","278b","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg",NA,"2015","09","10","Goiás","Posse",NA,"-46.3694000244141","-14.0930995941162",NA,NA,NA,NA,"55730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-01 15:05:24-03","UnB","UB","169862","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Nóbrega, MG","179","Southern America","Brasil",NA,NA,"Erva 25cm. Frutos vermelha e amarela. Com cheiro aniz.; Cerrado. Solo arenoso.",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","1994","12","17","Goiás","Serranópolis","Faz. Pedraria, acima do Rio Pedraria.","-51.9622001647949","-18.3061008453369",NA,NA,NA,"2012","86936","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"404","2019-11-01 15:05:24-03","UnB","UB","117258","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Sartori, ACM","772","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Soares-Silva, LH",NA,NA,NA,"Mato Grosso do Sul","Campo Grande","Reserva Embrapa - CNPGC","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-05-06 12:00:56-03","UFU","HUFU","60733","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Gomes, J.C.","2395",NA,"Brasil",NA,NA,"Flores alvas, frutos ainda verdes, mais ou menos frequente.; Cerrado.","HUFU00016091",NA,NA,"O.Berg",NA,"1964","10","22","Mato Grosso do Sul","Três Lagoas","Retiro de Telhas, margem direita do Rio Sucurui","-40.483333","-12.5",NA,NA,NA,NA,NA,NA,"-40.483333","-12.5",NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-05-06 12:00:56-03","UFU","HUFU","11510","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Proença, C.; Landrum.","1286",NA,"Brasil",NA,NA,"Arbusto pouco ramificado, ca. 0,8 m. Flor rosada, glândulas translucidas visiveis bordos folhas. Ovário jovem verde brilhante, lobos do cálice rosados.; Encosta rochosa. Cerrado aberto.","HUFU00016090",NA,NA,"O.Berg","Proença, C.","1995","09","02","Distrito Federal","Brasília","Ermida Dom Bosco, Perto do lago Paranoá.","-47.8","-15.8","1025","1025",NA,"1995",NA,NA,"-47.8","-15.8","09",NA,"02",NA,NA,NA,NA,NA
"407","2019-08-06 10:39:41-03","FMM","FMM","1284","MachineObservation","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima",NA,NA,NA,"Brasil",NA,NA,"Hábito: Subarbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01284",NA,NA,"O. Berg",NA,"2011","07","23","Distrito Federal","Brasília","Parque Ecológico Dom Bosco","-47.807511","-15.797781",NA,NA,"FMM01284_v1 FMM01284_v2 FMM01284_v3",NA,NA,NA,"47°48'27.04W","15°47'52.01S",NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-08-06 10:39:41-03","FMM","FMM","1285","MachineObservation","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima",NA,NA,NA,"Brasil",NA,NA,"Hábito: Subarbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01285",NA,NA,"O. Berg",NA,"2014","10","18","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.8492","-15.874975",NA,NA,"FMM01285_v1 FMM01285_v3",NA,NA,NA,"47°50'57.12W","15°52'29.91S",NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-08-06 10:39:41-03","FMM","FMM","1283","MachineObservation","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima",NA,NA,NA,"Brasil",NA,NA,"Hábito: Subarbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM01283",NA,NA,"O. Berg",NA,"2010","10","17","Distrito Federal","Brasília","Lago Sul SMDB 09","-47.856517","-15.869197",NA,NA,"FMM01283_v1 FMM01283_v2",NA,NA,NA,"47°51'23.46W","15°52'09.11S",NA,NA,NA,NA,NA,NA,NA,NA
"410","2018-10-24 21:03:46-03","UFMT","UFMT","8042","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Guarim Neto, G.; Dias Ferreira, L.A.; Silva, N.E.","1326",NA,"Brasil",NA,NA,"subarbusto de folhas filiformes; frutos verdes.; Cerrado em afloramento rochoso.",NA,NA,NA,"O.Berg","Faria, J.E.Q.","1987","11","27","Mato Grosso","Rondonópolis","Estrada Campo Limpo.","-54.6356010437012","-16.4708003997803",NA,NA,NA,"2018","69781","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"411","2021-03-04 15:45:21-03","IF","SPSF","45309","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","C.M.L.Viana & R.G.Chacon & V.F.Paiva","4","América do Sul","Brasil",NA,NA,"COLETA: Herbácea, raques vináceos; flores brancas com botões cor vinho.; GEOGRAFIA: Campo limpo pedregoso.&nf;Área do Cristo Redentor, areia quartizoza;",NA,"Magnoliophyta","Myrtales","O.Berg","M.Oliveira","2006","08","02","DF","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","1025","1150",NA,"2006",NA,NA,NA,NA,"09","Magnoliopsida","14",NA,NA,NA,NA,NA
"412","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Riedel, L","s.n.","Southern America","Brazil",NA,NA,"OXF ISOTYPE? without number",NA,NA,NA,"O.Berg",NA,NA,NA,NA,"São Paulo",NA,"in campis siccis arenosisque ad Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","herbacea","Eugenia herbacea","Riedel, L","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"O.Berg",NA,NA,NA,NA,"São Paulo",NA,"in campis arenosis ad Rio Parado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-08 12:43:49-03","UFRGS","ICN","064096","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G; Koczicki, C","33164","América do Sul","Brasil",NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Ereta, 50 cm, flor alva, fruto preto; Campo cerrado",NA,"Dicotyledon",NA,"O. Berg.","Sobral, M","1973","11","13","MG","Rio Verde","Rod. BR 163",NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"415","2021-02-08 12:43:49-03","UFRGS","ICN","191259","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Zardini, EM; Benitez, SR","51107","América do Sul","Paraguai",NA,NA,"Doação ESA 110668; Erva, 40cm. Corola rosa; Cerrado",NA,"Dicotyledon",NA,"O. Berg.","Faria, JEQ","1999","09","22","Canindeyú",NA,"Reserva natural do Mbaracayú","-55.28","-24.183611",NA,NA,NA,"2012",NA,NA,"-55.28","-24.183611","10",NA,NA,NA,NA,NA,NA,NA
"416","2021-02-08 12:43:49-03","UFRGS","ICN","085441","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Lima, JCA; Pinto, GCP","311","América do Sul","Brasil",NA,NA,"Arvoreta pequena; flores alvas.; Campo rupestre",NA,"Dicotyledon",NA,"O. Berg.","Ribeiro, CL","1983","11","17","BA","Mucugê","a 7 Km de Mucugê em direção a Andaraí, após o Rio da Combuca","-41.3708000183105","-13.0052995681763",NA,NA,NA,"2019","52493","auto",NA,NA,"05",NA,"24",NA,NA,NA,NA,NA
"417","2021-02-08 12:43:49-03","UFRGS","ICN","096309","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G; Hatschbach, M; Guimarães, D","55934","América do Sul","Brasil",NA,NA,"Doação do Herbário do Museu Botanico Municipal de Curitiba; Ereta, 20cm, frutos vermelho; Campo cerrado, solo arenoso",NA,"Dicotyledon",NA,"O. Berg.","Sobral, M","1991","11","08","GO","Alto Paraíso de Goiás","Corrego Piçarrão","-47.5099983215332","-14.1324996948242",NA,NA,NA,"1992","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-08 12:43:49-03","UFRGS","ICN","090120","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G; Hatschbach, M; Guimarães, D","54634","América do Sul","Brasil",NA,NA,"Doação do Herbário do Museu Botanico Municipal de Curitiba; Xilopodifera, 50 cm, frutos vermelhos; Campo rupestre, solo arenoso",NA,"Dicotyledon",NA,"O. Berg.","Sobral, M","1990","10","16","GO","Alto Paraíso de Goiás","Parque Nacional Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,"1991","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-02-08 12:43:49-03","UFRGS","ICN","083554","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G; Kummrow, R","48410","América do Sul","Brasil",NA,NA,"Doação do Herbário do Museu Botanico Municipal de Curitiba; Subarbusto 35 cm, flores alvas.; Campo cerrado.",NA,"Dicotyledon",NA,"O. Berg.",NA,"1984","10","14","MS","Amambai","rod para Cel. Sapucaia","-55.2257995605469","-23.1042003631592",NA,NA,NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
