"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1898","2021-02-25 10:12:04-03","CVRD","CVRD","10760","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Lucas, E.","920","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD010760","Magnoliophyta","Fabales","Desv.","Geovane S. Siqueira","2006","11","30","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2008","03",NA,NA,"10","Magnoliopsida",NA,NA,NA,NA,NA
"1899","2021-02-25 10:12:05-03","CVRD","CVRD","9667","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Folli, D.A.","5332","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD009667","Magnoliophyta","Fabales","Desv.","Domingos A. Folli","2006","08","01","ES","Linhares","-40.0722007751465","-19.3910999298096","CVRD009667",NA,NA,"48094","auto","2006","08",NA,NA,"01","Magnoliopsida",NA,NA,NA,NA,NA
"1900","2021-02-25 10:12:05-03","CVRD","CVRD","943","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Folli, D.A.","394","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD000943","Magnoliophyta","Fabales","Desv.","Flávia Cristina Pinto Garcia","1982","09","14","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","1998","04",NA,NA,"16","Magnoliopsida",NA,NA,NA,NA,NA
"1901","2021-02-25 10:12:04-03","CVRD","CVRD","6618","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Filho, C.V.M.","595","América do Sul","BRASIL","Aceiro c/ Spelta.",NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD006618","Magnoliophyta","Fabales","Desv.","Carlos Victor Mendonça Filho","2000","09","21","ES","Linhares","-40.0722007751465","-19.3910999298096","CVRD006618",NA,NA,"48094","auto","2000","09",NA,NA,"21","Magnoliopsida",NA,NA,NA,NA,NA
"1902","2021-02-25 10:12:04-03","CVRD","CVRD","6051","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Folli, D.A.","3296","América do Sul","BRASIL","Coleta de fruto DAF-397",NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD006051","Magnoliophyta","Fabales","Desv.","Flávia Cristina Pinto Garcia","1998","11","24","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","1999","02",NA,NA,"03","Magnoliopsida",NA,NA,NA,NA,NA
"1903","2021-02-25 10:12:05-03","CVRD","CVRD","8882","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Folli, D.A.","4933","América do Sul","BRASIL","Proximo ao rio barra seca",NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD008882","Magnoliophyta","Fabales","Desv.","Domingos A. Folli","2004","09","15","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2004","09",NA,NA,"15","Magnoliopsida",NA,NA,NA,NA,NA
"1904","2021-02-25 10:12:05-03","CVRD","CVRD","9638","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Folli, D.A.","5329","América do Sul","BRASIL","Próximo ao Rio Barra Seca",NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD009638","Magnoliophyta","Fabales","Desv.","Domingos A. Folli","2006","07","20","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2006","07",NA,NA,"20","Magnoliopsida",NA,NA,NA,NA,NA
"1905","2021-02-25 10:12:04-03","CVRD","CVRD","3360","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Folli, D.A.","1389","América do Sul","BRASIL","Proximo o final da estrada.",NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD003360","Magnoliophyta","Fabales","Desv.","Terry D. Pennington","1991","08","27","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2006","12",NA,NA,"20","Magnoliopsida",NA,NA,NA,NA,NA
"1906","2021-02-25 10:12:04-03","CVRD","CVRD","11492","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Ferreira-Pinho, M.A.","600","América do Sul","BRASIL","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,"Arbusto, 3m. Fruto imaturo verde-amarelado. <ll>dwc_commonname:</ll> Ingá feijão","CVRD011492","Magnoliophyta","Fabales","Desv.","Geovane S. Siqueira","2006","04","08","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2008","08",NA,NA,"12","Magnoliopsida",NA,NA,NA,NA,NA
"1907","2021-02-25 10:12:04-03","CVRD","CVRD","10874","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Freire, G.Q.","148","América do Sul","BRASIL","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,"Árvore; borda de Mata <ll>dwc_commonname:</ll> Ingá feijão","CVRD010874","Magnoliophyta","Fabales","Desv.","Souza, V.C.","2006","04","11","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2006","04",NA,NA,"13","Magnoliopsida",NA,NA,NA,NA,NA
"1908","2021-02-25 10:12:04-03","CVRD","CVRD","11526","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Rando, J.G.","194","América do Sul","BRASIL","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,"Árvore, frutos imaturos verdes <ll>dwc_commonname:</ll> Ingá feijão","CVRD011526","Magnoliophyta","Fabales","Desv.","Valeriano, D.D.","2006","04","07","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2006","04",NA,NA,"08","Magnoliopsida",NA,NA,NA,NA,NA
"1909","2021-03-01 11:53:58-03","UFPE","UFP","2060","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Alves, JLH de","17",NA,"Brasil",NA,NA,NA,NA,"UFP002060",NA,"Fabales","Desv.","Córdula, E","1969","09","23","Pernambuco","Tapera",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,"29",NA,NA,NA,NA,NA,NA
"1910","2021-03-01 11:53:58-03","UFPE","UFP","61257","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Costa, VM","116",NA,"Brasil",NA,NA,NA,"Arbórea cerca de 4m de altura. Frutos imaturos verdes. Sub-bosque.; Arbórea cerca de 4m de altura. Frutos imaturos verdes. Sub-bosque.","UFP061257",NA,"Fabales","Desv.",NA,"2007","10","02","Pernambuco","Igarassu","-35.023611","-7.790833",NA,NA,NA,NA,NA,NA,NA,"-35.023611","-7.790833",NA,NA,NA,NA,NA,NA,NA
"1911","2021-03-01 11:53:58-03","UFPE","UFP","61538","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Costa, VM","116",NA,"Brasil",NA,NA,NA,"Arbórea cerca de 4m de altura. Frutos imaturos verdes. Sub-bosque.; Arbórea cerca de 4m de altura. Frutos imaturos verdes. Sub-bosque.","UFP061538",NA,"Fabales","Desv.",NA,"2007","10","02","Pernambuco","Igarassu","-35.023611","-7.790833",NA,NA,NA,NA,NA,NA,NA,"-35.023611","-7.790833",NA,NA,NA,NA,NA,NA,NA
"1912","2021-03-01 11:53:58-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Nusbaumer, L; Célérier, ML; Spichiger, R","LN4297",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Fabales","Desv.",NA,"2014","11","06","Alagoas","Quebrangulo","-36.718992","-9.439406",NA,NA,NA,NA,NA,NA,NA,"-36.718992","-9.439406",NA,NA,NA,NA,NA,NA,NA
"1913","2021-03-01 11:53:58-03","UFPE","UFP","79570","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Nusbaumer, L; Célérier, ML; Spichiger, R","LN4297",NA,"Brasil",NA,NA,NA,NA,"UFP079570",NA,"Fabales","Desv.",NA,"2014","11","06","Alagoas","Quebrangulo","-36.718992","-9.439406",NA,NA,NA,NA,NA,NA,NA,"-36.718992","-9.439406",NA,NA,NA,NA,NA,NA,NA
"1914","2021-03-01 11:53:58-03","UFPE","UFP","39208","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Sobrinho, MS","386",NA,"Brasil",NA,NA,NA,"Fanerófito, flor branca.; Fanerófito, flor branca.","UFP039208",NA,"Fabales","Desv.","Silva, MB; Costa","2003","09","27","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,"21764","auto","2004","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","2021-03-01 11:53:58-03","UFPE","UFP","58761","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Rodrigues, LMO; Santos, E","37",NA,"Brasil",NA,NA,NA,"Arvoreta ca. 2,5m, fruto amarelo.; Arvoreta ca. 2,5m, fruto amarelo.; Borda da Mata","UFP058761",NA,"Fabales","Desv.","Rodrigues, LMO","2006","03","23","Sergipe","Japaratuba","-36.940299987793","-10.5932998657227",NA,NA,NA,"22401","auto","2006","03",NA,NA,"28",NA,NA,NA,NA,NA,NA
"1916","2021-03-01 11:53:58-03","UFPE","UFP","36797","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata tenuior","Oliveira, M; Grillo, AA","851",NA,"Brasil",NA,NA,NA,"Arvoreta ca. 5m de altura, flores alvas, frutos imaturos amarelos. Ocasional.; Arvoreta ca. 5m de altura, flores alvas, frutos imaturos amarelos. Ocasional.","UFP036797",NA,"Fabales","Benth.","Silva, MB; Costa","2002","03","18","Alagoas","Ibateguara","-35.9393997192383","-8.97249984741211",NA,NA,NA,"16798","auto","2002",NA,NA,NA,NA,NA,"tenuior",NA,NA,NA,NA
"1917","2021-03-01 11:53:58-03","UFPE","UFP","38903","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata tenuior","Oliveira, M; Urbano","1456",NA,"Brasil",NA,NA,NA,"Árvore, ca. 8m de altura, flores alvas.; Árvore, ca. 8m de altura, flores alvas.","UFP038903",NA,"Fabales","Benth.","Oliveira, M","2003","10","27","Alagoas","Ibateguara","-35.9393997192383","-8.97249984741211",NA,NA,NA,"16798","auto","2004",NA,NA,NA,NA,NA,"tenuior",NA,NA,NA,NA
"1918","2021-03-01 11:53:58-03","UFPE","UFP","6720","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata tenuior","Sônia, Souza; Santos, PRP","17",NA,"Brasil",NA,NA,NA,"Árvore, 6m de altura, flores brancas e folhas coriáceas.; Árvore, 6m de altura, flores brancas e folhas coriáceas.","UFP006720",NA,"Fabales","Benth.","M.Ataíde","1985","06","26","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto","1986","07",NA,NA,"08",NA,"tenuior",NA,NA,NA,NA
"1919","2021-03-01 11:53:58-03","UFPE","UFP","52327","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Lyra-Lemos, RP; Esteves, GL; Pinheiro, AIL","1283",NA,"Brasil",NA,NA,NA,"Arbsuto, em floração, frutos ausentes, ca. de 3m alt.; botões esverdeados.; Arbsuto, em floração, frutos ausentes, ca. de 3m alt.; botões esverdeados.","UFP052327",NA,"Fabales","Desv.","Mata, MF","1987","09","01","Alagoas","Piaçabuçu","-36.434398651123","-10.4055995941162",NA,NA,NA,"16123","auto","2008","09",NA,NA,"04",NA,NA,NA,NA,NA,NA
"1920","2021-03-01 11:53:58-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Lyra-Lemos, RP; Esteves, GL; Pinheiro, AIL","1283",NA,"Brasil",NA,NA,NA,"Arbsuto, em floração, frutos ausentes, ca. de 3m alt.; botões esverdeados.; Arbsuto, em floração, frutos ausentes, ca. de 3m alt.; botões esverdeados.",NA,NA,"Fabales","Desv.","Mata, MF","1987","09","01","Alagoas","Piaçabuçu","-36.434398651123","-10.4055995941162",NA,NA,NA,"16123","auto","2008","09",NA,NA,"04",NA,NA,NA,NA,NA,NA
"1921","2021-03-01 11:53:58-03","UFPE","UFP","57611","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Costa, VM","116",NA,"Brasil",NA,NA,NA,"Arbórea cerca de 4m de altura. Frutos imaturos verdes. Sub-bosque.; Arbórea cerca de 4m de altura. Frutos imaturos verdes. Sub-bosque.","UFP057611",NA,"Fabales","Desv.",NA,"2007","10","02","Pernambuco","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","2021-03-01 11:53:58-03","UFPE","UFP","27671","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Alda Chiappeta","878",NA,"Brasil",NA,NA,NA,"Árvore aproximadamente 6m. Flor creme em cachinhos terminais.; Árvore aproximadamente 6m. Flor creme em cachinhos terminais.","UFP027671",NA,"Fabales","Desv.","Alda Chiappeta","1987","08","10","Pernambuco","Itamaracá","-34.8255996704102","-7.74777984619141",NA,NA,NA,"9347","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923","2021-03-01 11:53:58-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata","Alda Chiappeta","878",NA,"Brasil",NA,NA,NA,"Árvore aproximadamente 6m. Flor creme em cachinhos terminais.; Árvore aproximadamente 6m. Flor creme em cachinhos terminais.",NA,NA,"Fabales","Desv.","Alda Chiappeta","1987","08","10","Pernambuco","Itamaracá","-34.8255996704102","-7.74777984619141",NA,NA,NA,"9347","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","2021-03-01 11:53:58-03","UFPE","UFP","38682","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata tenuior","Oliveira, M; Grillo, AA","1540",NA,"Brasil",NA,NA,NA,"Arvoreta ca. 3m de altura, frutos vermelhos. Frequente.; Arvoreta ca. 3m de altura, frutos vermelhos. Frequente.","UFP038682",NA,"Fabales","Benth.","Oliveira, M","2004","02","12","Pernambuco","Sirinhaém","-35.1161003112793","-8.59082984924316",NA,NA,NA,"20997","auto","2004",NA,NA,NA,NA,NA,"tenuior",NA,NA,NA,NA
"1925","2021-03-01 11:53:58-03","UFPE","UFP","36797","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata tenuior","Oliveira, M; Grillo, AA","851",NA,"Brasil",NA,NA,NA,"Arvoreta ca. 5m de altura, flores alvas, frutos imaturos amarelos. Ocasional.; Arvoreta ca. 5m de altura, flores alvas, frutos imaturos amarelos. Ocasional.","UFP036797",NA,"Fabales","Benth.","Silva, MB; Costa","2002","03","18","Alagoas","Ibateguara","-35.9393997192383","-8.97249984741211",NA,NA,NA,"16798","auto","2002",NA,NA,NA,NA,NA,"tenuior",NA,NA,NA,NA
"1926","2021-03-01 11:53:58-03","UFPE","UFP","38903","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata tenuior","Oliveira, M; Urbano","1456",NA,"Brasil",NA,NA,NA,"Árvore, ca. 8m de altura, flores alvas.; Árvore, ca. 8m de altura, flores alvas.","UFP038903",NA,"Fabales","Benth.","Oliveira, M","2003","10","27","Alagoas","Ibateguara","-35.9393997192383","-8.97249984741211",NA,NA,NA,"16798","auto","2004",NA,NA,NA,NA,NA,"tenuior",NA,NA,NA,NA
"1927","2021-03-01 11:53:58-03","UFPE","UFP","6720","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata tenuior","Sônia, Souza; Santos, PRP","17",NA,"Brasil",NA,NA,NA,"Árvore, 6m de altura, flores brancas e folhas coriáceas.; Árvore, 6m de altura, flores brancas e folhas coriáceas.","UFP006720",NA,"Fabales","Benth.","M.Ataíde","1985","06","26","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto","1986","07",NA,NA,"08",NA,"tenuior",NA,NA,NA,NA
"1928","2021-03-01 11:53:58-03","UFPE","UFP","38682","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Inga","capitata","Inga capitata tenuior","Oliveira, M; Grillo, AA","1540",NA,"Brasil",NA,NA,NA,"Arvoreta ca. 3m de altura, frutos vermelhos. Frequente.; Arvoreta ca. 3m de altura, frutos vermelhos. Frequente.","UFP038682",NA,"Fabales","Benth.","Oliveira, M","2004","02","12","Pernambuco","Sirinhaém","-35.1161003112793","-8.59082984924316",NA,NA,NA,"20997","auto","2004",NA,NA,NA,NA,NA,"tenuior",NA,NA,NA,NA
"1929","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","10238","South America - Neotropics","Brazil","Basin of Rio Demeni, Vicinity of Tototobí, forest on terra firme; Brazillian Amazonia",NA,NA,NA,NA,NA,"Rosales","Desv.",NA,"1969","2","26","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1930","2020-09-12 05:00:02-03","US","US","USw36550","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Collector unknown","GTW 3274","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,"Rosales","Desv.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1931","2020-09-12 05:00:02-03","US","US","USw7628","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","B. A. Krukoff","6302","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Rosales","Desv.",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1932","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","SI/MAB","40207","South America - Neotropics","Guyana","Berbice River; 230 km upriver from mouth, N of Kwakwani; Aroiama Mining Co. Land Concession",NA,NA,NA,NA,NA,"Rosales","Desv.","Aymard C., G. A., (PORT), Univ. Nac. Exp. de los Llanos Ezequiel Zamora","1995","5",NA,"U. Demerara-Berbice",NA,"-58","5.66",NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1933","2020-09-12 05:00:02-03","US","US","3311067","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","W. W. Thomas, A. Carvalho, A. M. Amorim, S. C. Sant'Ana & et al.","9218","South America - Neotropics","Brazil","Mun. Ilhéus, along rd from Ilhéus to Serra Grande, 16.6 km S of Serra Grande (ca. 19 km. N. of Ilhéus), just N of of Tulha, forest on steep rocy slope with caves by road",NA,NA,NA,"US02187365",NA,"Rosales","Desv.",NA,"1992","5","8","Bahia",NA,NA,NA,"US02187365_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1934","2020-09-12 05:00:02-03","US","US","2937911","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","3315","South America - Neotropics","Brazil","Estrada Itabuna, mata Atlân tica, amarelos quando maduros",NA,NA,NA,"US02187369",NA,"Rosales","Desv.",NA,"1980","1","24","Bahia",NA,NA,NA,"US02187369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1935","2020-09-12 05:00:02-03","US","US","2934345","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","M. G. Silva","2869","South America - Neotropics","Brazil","Amazonia, marabe, serra des Garajésm Nr, 3 orredores de acarpementem mata de estanhal [interpreted]",NA,NA,NA,"US02187346",NA,"Rosales","Desv.",NA,NA,NA,NA,"Pará",NA,NA,NA,"US02187346_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1936","2020-09-12 05:00:02-03","US","US","3027409","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","G. T. Prance & N. Silva","58718","South America - Neotropics","Brazil","New Brazilian Highways, vicinity of Paragominas, Belém-Brasília, km. 161, forest",NA,NA,NA,"US02187348",NA,"Rosales","Desv.",NA,"1964","8","13","Pará",NA,NA,NA,"US02187348_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1937","2020-09-12 05:00:02-03","US","US","3023704","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","I. L. Amaral, C. A. Cid Ferreira, J. Guedes & J. Lima","125","South America - Neotropics","Brazil","Município de Tefé, rio Solimoes, margem di reita, estrada do Dendê, Mata de terra firme",NA,NA,NA,"US02187307",NA,"Rosales","Desv.",NA,"1982","10","18","Amazonas",NA,NA,NA,"US02187307_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1938","2020-09-12 05:00:02-03","US","US","1660800","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","B. A. Krukoff","6661","South America - Neotropics","Brazil","Basin of Rio Madeira, municipality Humayta, near Livramento, on Rio Livramento, on terra firma",NA,NA,NA,"US02187313",NA,"Rosales","Desv.",NA,"1934","10","12","Amazonas",NA,NA,NA,"US02187313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1939","2020-09-12 05:00:02-03","US","US","2252945","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","G. A. Black & J. M. Pires","50-8634","South America - Neotropics","Brazil","João Coelho; E.F. Baragança; mata da t. firme",NA,NA,NA,"US02187349",NA,"Rosales","Desv.",NA,"1950","1","7","Pará",NA,NA,NA,"US02187349_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1940","2020-09-12 05:00:02-03","US","US","3178347","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","M. Fleury","453","South America - Neotropics","French Guiana","Village Boni de Loca, Bassin du Maroni - Lawa, Route de Bonami",NA,NA,NA,"US00628916",NA,"Rosales","Desv.","Poncy, O.","1987","9","28",NA,NA,"-54.2","3.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1941","2020-09-12 05:00:02-03","US","US","3567389","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","B. Hoffman","6312","South America - Neotropics","Suriname","Along trails 1-2 km ENE (55-60º) from Kwamalasamutu village center (vicinity of 1.0 ha research plot, KW2)",NA,NA,NA,"US01073952",NA,"Rosales","Desv.","Bonadeu, F.","2005","6","10","Sipaliwini",NA,"-56.7722","2.35056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"1942","2020-09-12 05:00:02-03","US","US","3083657","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","S. F. Smith, C. C. Smith & M. Condon","1092","South America - Neotropics","Peru","Along the Swamp Trail, Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km. SW. of Puerto Moldonado",NA,NA,NA,"US02187389",NA,"Rosales","Desv.",NA,"1987","7","18","Madre de Dios",NA,"-69.33","-12.83","US02187389_01","2500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
