"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"564","2019-11-01 15:13:52-03","UnB","UB","179862","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Eugenio, J","Southern America","Brasil",NA,NA,"Duplicata do RB 44486","UB0005387","333","1937",NA,NA,"Monocotyledonae",NA,"Vahl","Ceará","Leito do Rio Aracoiaba.",NA,NA,"UB0005387",NA,"Alves, M",NA,"Rio Aracoiaba",NA,NA,"2005","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-11-01 15:13:52-03","UnB","UB","17367","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hatschbach, G","Southern America","Brasil",NA,NA,"Local brejoso.","UB0005385","14936","1966","10","17","Monocotyledonae",NA,"Vahl","Paraná ","Rio Iguaçu, Salto Grande","-51.5525016784668","-26.1613998413086","UB0005385",NA,"Hefler, SM",NA,"Bituruna",NA,NA,"2006","01","07",NA,NA,"30743","auto",NA,NA,NA,NA
"566","2019-11-01 15:13:52-03","UnB","UB","159079","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Cardoso, EM","Southern America","Brasil",NA,NA,"Ocupa extensa área alagada (brejos)","UB0008857","s.n.","1965","05","19","Monocotyledonae",NA,"Vahl","Amapá",NA,"-51.29","-0.12","UB0008857",NA,NA,NA,"Mazagão",NA,NA,NA,NA,NA,"-51.29","-0.12",NA,NA,NA,NA,NA,NA
"567","2019-11-01 15:13:52-03","UnB","UB","173673","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Woolston, AL","Southern America","Paraguay",NA,NA,"ex. herb. Kew.; Erect herb. 2-3 m.; Swamp bordering Rio Tapiracuai.","UB0009220","876","1957","09","11","Monocotyledonae",NA,"Vahl","San Pedro","Alto Paraguay, Primavera.",NA,NA,NA,NA,"Burkart, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-01 15:13:52-03","UnB","UB","19399","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Paiva, JGA; Fank-de-Carvalho, SM","Southern America","Brasil",NA,NA,"Fruto castanho; Cerrado ss. Solo: Solo latossolo","UB0007123","83","2002","11","08","Monocotyledonae",NA,"Vahl","Distrito Federal","Parque Olhos D#?#Água","-47.887778","-15.744444","UB0007123",NA,"Paiva, JGA",NA,"Brasília","1050","1050","2002","11","08","-47.887778","-15.744444",NA,NA,NA,NA,NA,NA
"569","2019-11-01 15:13:52-03","UnB","UB","173688","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rodrigues, WA","Southern America","Brasil",NA,NA,"INPA 13765; Erva ereta de 2m de altura; inflorescência castanha; Frequente no campo alagado (20%) pH 6,8","UB0008856","5099","1963","04","02","Monocotyledonae",NA,"Vahl","Pará ","Campo do Bentiví ou do Pereira","-47.1808013916016","-1.19582998752594","UB0008856",NA,"Gil, ASB",NA,"Capanema",NA,NA,"2018","11","05",NA,NA,"31137","auto",NA,NA,NA,NA
"570","2019-11-01 15:13:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Eiten, G; Mimura, I","Southern America","Brasil",NA,NA,"Each stem collected complete, cut at ground level.; Plants 2 m. tall. Spikelets light greenish-brown.; Along brook. Dense growth in brown mud of marsh.","UB0005390","3363","1961","11","04","Monocotyledonae",NA,"Vahl","São Paulo","9,6 km due SSE of main plaza of São José dos Campos.","-45.8800010681152","-23.1700000762939","UB0005390",NA,NA,NA,"São José dos Campos",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA
"571","2019-11-01 15:13:52-03","UnB","UB","173674","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Eiten, G; Mimura, I","Southern America","Brasil",NA,NA,"Each stem collected complete, cut at ground level.; Plants 2 m. tall. Spikelets light greenish-brown.; Along brook. Dense growth in brown mud of marsh.","UB0005389","3363","1961","11","04","Monocotyledonae",NA,"Vahl","São Paulo","9,6 km due SSE of main plaza of São José dos Campos.","-45.8800010681152","-23.1700000762939","UB0005389",NA,NA,NA,"São José dos Campos",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA
"572","2020-08-20 14:58:59-03","UFSC","FLOR","60776","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rodrigues, S.; Kita, K.K.; Garcia, R.S.; Couto, J.G. & Slusarski, S.R.",NA,"Brasil",NA,NA,"Herbácea, aquática, inflorescência col. marromN. campo: 98.","FLOR0060776","142","2007","10","17",NA,"Poales","Vahl","Mato Grosso do Sul","Parque Estadual do Rio Ivinhema, Rio Curupaí.","-53.666944","-22.964722","FLOR0060776",NA,"Trevisan, R.",NA,"Naviraí","234","234","2015","04","22","53º40'1''W","22º57'53''S",NA,NA,NA,NA,NA,NA
"573","2020-08-20 14:58:59-03","UFSC","FLOR","64449","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Pott, V.J.; Pott, A.; Cristaldo, A.C.M.; Hatschbach, G.",NA,"Brasil",NA,NA,"Erva aquática emergente, escapo 1,8m de altura. Fruto: castanho. Habitat: Brejo do lado da ponte. Solo areno- siltoso. Relevo plano.","FLOR0064449","5927","2002","11","10",NA,"Poales","Vahl","Mato Grosso do Sul","Local Estrada MS- 382, 33Km N da bifurcação para Assentamento Guaicurus, 79KmW de Bonito, pantanal.","-57.116944","-20.983611",NA,NA,"Silva, L.P.",NA,"Porto Murtinho","130","130","2017","03","17","57º7'1''W","20º59'1''S",NA,NA,NA,NA,NA,NA
"574","2021-04-05 20:16:29-03","UFSC","FLOR","60804","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Maia, P.",NA,"Brasil",NA,NA,"Herbácea, flor castanha. N. campo: 151. Habitat: Solo seco","FLOR0060804","66","1993","10","19",NA,"Poales","Vahl","Paraná","Rio Paraná, margem esquerda.","-53.2668991088867","-22.7721996307373","FLOR0060804",NA,"Trevisan, R.",NA,"Porto Rico",NA,NA,"2015","04","24",NA,NA,"18063","auto",NA,NA,NA,NA
"575","2020-08-20 14:58:59-03","UFSC","FLOR","49623","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Eiten, G.; Mimura, I.",NA,"Brasil",NA,NA,"2m altura. Plants 2 m tall. spikelets to ground level. Dense growth in browm mud of marsh along brook","FLOR0049623","3363","1961","10","04",NA,"Poales","Vahl","São Paulo","9,6 km due SSE of main plaza of city of São José dos Campos. where road crosses brook.","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"São José dos Campos",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA
"576","2021-04-05 20:16:29-03","UFSC","FLOR","55326","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Costa, S.M.C.; Calazans, C.",NA,"Brasil",NA,NA,"erva com até cerca de 3m, escapo obscuramente trígono, base amarelada, espiguetas castanhas, crescendo em touceiras. Duplicata de ASE 10757 Habitat: brejo","FLOR0055326","297","2008","02","15",NA,"Poales","Vahl","Sergipe","brejo em frente ao Campus da Universidade Federal do Sergipe.","-37.2064018249512","-11.0146999359131",NA,NA,"Trevisan, R.",NA,"São Cristóvão",NA,NA,"2014","09","26",NA,NA,"23587","auto",NA,NA,NA,NA
"577","2020-05-19 17:19:29-03","UFMT","UFMT","21749","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","SchessI, M.",NA,"Brasil",NA,NA,"Pantanal.",NA,"2313","1991","09","26",NA,NA,"Vahl","Mato Grosso","Fazenda Ipiranga, tarnspantaneira aproximadamente Km 10.","-56.583333","-16.416667",NA,NA,"SchessI, M.",NA,"Poconé","110","110","1991","09",NA,"-56.583333","-16.416667",NA,NA,NA,NA,NA,NA
"578","2020-05-19 17:19:29-03","UFMT","UFMT","21751","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","SchessI, M.",NA,"Brasil",NA,NA,"Pantanal.",NA,"2012","1991","06","20",NA,NA,"Vahl","Mato Grosso","Fazenda Ipiranga, transpantaneira aproximadamente Km 10.","-56.6","-16.383333",NA,NA,"SchessI, M.",NA,"Poconé","110","110","1991","06",NA,"-56.6","-16.383333",NA,NA,NA,NA,NA,NA
"579","2021-02-12 18:59:16-03","UFMT","UFMT","11813","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Cunha, C.N.; Guarim Neto, G.; Prado, A.L.; Amorim Neto, L.",NA,"Brasil",NA,NA,"Solo argiloso.; Herbácea de 1 m de altura, inflorescência com espiguetas cremes.; Campo Inundável.",NA,"255","1988","11","09",NA,NA,"Vahl","Mato Grosso","Porto Cercado, 25 Km após o rio Bento Gomes.","-56.6227989196777","-16.2567005157471",NA,NA,"Pott, V.J.",NA,"Poconé",NA,NA,"1988",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"580","2021-02-08 12:51:06-03","UFRGS","ICN","159476","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hefler, SM; Silveira, GH; S.M.","América do Sul","Brasil",NA,NA,"banhado, pastejado","ICN00004909","266","2005","02","01","Monocotyledon",NA,"Vahl","SC",NA,NA,NA,"ICN00004909",NA,"Silveira, GH",NA,"Furnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2021-02-08 12:51:06-03","UFRGS","ICN","032033","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Amadeu, I","América do Sul","Brasil",NA,NA,NA,"ICN00004915","30","1950","01","28","Monocotyledon",NA,"Vahl","RS","Instituto Agronomico do Sul","-52.3424987792969","-31.771900177002","ICN00004915 ICN00004915_1",NA,"Hefler, SM",NA,"Pelotas",NA,NA,"2007","01","11",NA,NA,"51462","auto",NA,NA,NA,NA
"582","2021-02-08 12:51:06-03","UFRGS","ICN","124220","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Leonhardt, A; Lorscheitter, ML","América do Sul","Brasil",NA,NA,"Turfeira","ICN00004932","s.n.","2002","11","16","Monocotyledon",NA,"Vahl","RS","condomínio Alpes de São Francisco","-50.5835990905762","-29.4480991363525","ICN00004932",NA,"Irgang, BE",NA,"São Francisco de Paula","911","911",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"583","2021-02-08 12:51:06-03","UFRGS","ICN","185052","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hagelund, K","América do Sul","Brasil",NA,NA,"Doação Karner Hagelund","ICN00004914","5046","1967","01","18","Monocotyledon",NA,"Vahl","RS","Lagoa do Jacaré","-49.7268981933594","-29.3353004455566","ICN00004914",NA,"Pedersen, TM",NA,"Torres",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA
"584","2021-02-08 12:51:06-03","UFRGS","ICN","028195","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Irgang, BE; et al.","América do Sul","Brasil",NA,NA,"Série A-1.","ICN00004918","s.n.","1972","08","06","Monocotyledon",NA,"Vahl","RS","Parque de Torres beira da lagoa (praia) Itapeva junto ao morro","-49.7268981933594","-29.3353004455566","ICN00004918",NA,"Hefler, SM",NA,"Torres",NA,NA,"2005","12","13",NA,NA,"20837","auto",NA,NA,NA,NA
"585","2021-02-08 12:51:06-03","UFRGS","ICN","146300","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hefler, SM; et al.","América do Sul","Brasil",NA,NA,"área alterada, brejo, beira de estrada","ICN00004938","156","2003","11","16","Monocotyledon",NA,"Vahl","RS","divisa com Pelotas S 31°27'33.2 W 052°12'30.8","-52.208333","-31.459167","ICN00004938 ICN00004938_1",NA,"Hefler, SM",NA,"Turuçu","20","20","2003","11","16","-52.208333","-31.459167",NA,NA,NA,NA,NA,NA
"586","2021-02-08 12:51:06-03","UFRGS","ICN","147195","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hefler, SM; et al.","América do Sul","Brasil",NA,NA,"área de preservação, banhado, abundante no local, predominio de Schoenoplectus","ICN00004936","662","2005","01","19","Monocotyledon",NA,"Vahl","RS","praia do Laranjal Pontal da Barra S 31°46'55.7'' W 052°13'12.8","-52.22","-31.781944","ICN00004936",NA,"Hefler, SM",NA,"Pelotas","12","12","2005","01","19","-52.22","-31.781944",NA,NA,NA,NA,NA,NA
"587","2021-02-08 12:51:06-03","UFRGS","ICN","147198","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hefler, SM; et al.","América do Sul","Brasil",NA,NA,"valeta úmida, próx. Campo pastejado.","ICN00004934","677","2005","01","19","Monocotyledon",NA,"Vahl","RS","divisa com Pelotas à 3km da Ponte sentido Pelotas BR 116 S 31°27'31.9'' W 052°12'32.2","-52.208889","-31.458611","ICN00004934 ICN00004934_1",NA,"Hefler, SM",NA,"Turuçu","38","38","2005","01","19","-52.208889","-31.458611",NA,NA,NA,NA,NA,NA
"588","2021-02-08 12:51:06-03","UFRGS","ICN","147210","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hefler, SM; et al.","América do Sul","Brasil",NA,NA,"banhado.","ICN00004933","694","2005","01","20","Monocotyledon",NA,"Vahl","RS","à 1 km da entrada da cidade sentido Guaíba BR 116 km 318 S 30°16'24.2'' W 051°24'32.6","-51.408889","-30.273333","ICN00004933",NA,"Hefler, SM",NA,"Barra do Ribeiro","23","23","2005","01","20","-51.408889","-30.273333",NA,NA,NA,NA,NA,NA
"589","2021-02-08 12:51:06-03","UFRGS","ICN","185051","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hagelund, K","América do Sul","Brasil",NA,NA,"Doação Karner Hagelund","ICN00004920","252",NA,NA,NA,"Monocotyledon",NA,"Vahl",NA,NA,NA,NA,"ICN00004920 ICN00004920_1",NA,"Pedersen, TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2021-02-08 12:51:06-03","UFRGS","ICN","113531","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Araújo, AC","América do Sul","Brasil",NA,NA,"Dentro da Lagoa.","ICN00004916","704","1997","04","26","Monocotyledon",NA,"Vahl","MS","BR 419 36 km após trevo de acesso de Aquidauana para Bela Vista","-55.8069000244141","-20.4836006164551","ICN00004916",NA,"Hefler, SM",NA,"Anastácio",NA,NA,"2005","12","13",NA,NA,"80799","auto",NA,NA,NA,NA
"591","2021-02-08 12:51:06-03","UFRGS","ICN","062795","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Falkenberg, DB","América do Sul","Brasil",NA,NA,"Não se encontrou estruturas reprodutivas.","ICN00004912","1004","1983","09",NA,"Monocotyledon",NA,"Vahl","RS",NA,"-56.5531005859375","-29.1252994537354","ICN00004912 ICN00004912_1",NA,"Hefler, SM",NA,"Itaqui",NA,NA,"2007","01","11",NA,NA,"99792","auto",NA,NA,NA,NA
"592","2021-02-08 12:51:06-03","UFRGS","ICN","005566","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Ferreira, AG","América do Sul","Brasil",NA,NA,"+/- 80cm de altura.; Terreno arenoso.","ICN00004925","338","1967","10","25","Monocotyledon",NA,"Vahl","RS","aterro Praia de Belas","-51.2299995422363","-30.0331001281738","ICN00004925 ICN00004925_1 ICN00004925_2",NA,"Hefler, SM",NA,"Porto Alegre",NA,NA,"2007","01","11",NA,NA,"29946","auto",NA,NA,NA,NA
"593","2021-02-08 12:51:06-03","UFRGS","ICN","035257","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Longhi-Wagner, HM; et al.","América do Sul","Brasil",NA,NA,"Plandel XLII- 319","ICN00004928","s.n.","1977","05","21","Monocotyledon",NA,"Vahl","RS","Ilha do Cipriano.","-51.252778","-29.981667","ICN00004928 ICN00004928_1",NA,"Hefler, SM",NA,"Porto Alegre",NA,NA,"2005","12","13","-51.252778","-29.981667",NA,NA,NA,NA,NA,NA
"594","2021-02-08 12:51:06-03","UFRGS","ICN","147164","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hefler, SM; et al.","América do Sul","Brasil",NA,NA,"banhado.","ICN00004931","593","2005","01","12","Monocotyledon",NA,"Vahl","RS","BR 472 km 449 banhado São Donato sentido Itaqui S 29°00'08.8'' W 056°10'40.5","-56.177778","-29.002222","ICN00004931",NA,"Hefler, SM",NA,"São Borja","93","93","2005","01","12","-56.177778","-29.002222",NA,NA,NA,NA,NA,NA
"595","2021-02-08 12:51:06-03","UFRGS","ICN","128082","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Nogueira, F","América do Sul","Brasil",NA,NA,NA,"ICN00004923","s.n.","1987","12",NA,"Monocotyledon",NA,"Vahl","SP","Lagoa do Infernão",NA,NA,"ICN00004923 ICN00004923_1 ICN00004923_2",NA,"Hefler, SM",NA,"Luiz Antônio",NA,NA,"2007","01","11",NA,NA,NA,NA,NA,NA,NA,NA
"596","2021-02-08 12:51:06-03","UFRGS","ICN","137037","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Windisch, PG; et al.","América do Sul","Brasil",NA,NA,"2m de altura.; Região de cerrado, margem da estrada, local úmido.","ICN00004926","7088","1992","10","23","Monocotyledon",NA,"Vahl","MT","bacia do rio Araguaia ca. 9 km W da balsa rodovia MT 326 ca. 14°20' S 51°10' W","-51.166667","-14.333333","ICN00004926",NA,"Araujo, AC",NA,"Cocalinho","240","240","2006","07",NA,"-51.166667","-14.333333",NA,NA,NA,NA,NA,NA
"597","2021-02-08 12:51:06-03","UFRGS","ICN","142312","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hefler, SM","América do Sul","Brasil",NA,NA,"campo brejoso alterado, predominio de C. giganteus","ICN00004935","834","2005","02","01","Monocotyledon",NA,"Vahl","SC","em frente ás Furnas S 29°07'24.2'' W049°39'06.9","-49.651667","-29.123333","ICN00004935 ICN00004935_1",NA,"Hefler, SM",NA,"Sombrio",NA,NA,"2005","02","01","-49.651667","-29.123333",NA,NA,NA,NA,NA,NA
"598","2021-02-08 12:51:06-03","UFRGS","ICN","142313","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hefler, SM","América do Sul","Brasil",NA,NA,"margem da Lagoa dos Patos, ambiente alterado com esgoto, solo arenoso, predominância de Schoenoplectus","ICN00004930","629","2005","01","18","Monocotyledon",NA,"Vahl","RS","Sul do Saco de Tapes S 30°40'32.1'' W051°23'32.9","-51.392222","-30.675556","ICN00004930",NA,"Hefler, SM",NA,"Tapes",NA,NA,"2005","01","18","-51.392222","-30.675556",NA,NA,NA,NA,NA,NA
"599","2021-02-08 12:51:06-03","UFRGS","ICN","142314","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hefler, SM","América do Sul","Brasil",NA,NA,"vala alagada, beira da estrada","ICN00004927","656","2005","01","18","Monocotyledon",NA,"Vahl","RS","dist. Santa Rita do Sul S 31°03'41.4'' W051°31'22.6","-51.522778","-31.061389","ICN00004927",NA,"Hefler, SM",NA,"Arambaré","19","19","2005","01","18","-51.522778","-31.061389",NA,NA,NA,NA,NA,NA
"600","2021-02-08 12:51:06-03","UFRGS","ICN","083086","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Nhuch, G","América do Sul","Brasil",NA,NA,NA,"ICN00004921","s.n.","1985","10","27","Monocotyledon",NA,"Vahl","RS","Arroio Adauto","-51.3958015441895","-30.6732997894287","ICN00004921",NA,"Hefler, SM",NA,"Tapes",NA,NA,"2005","12","13",NA,NA,"25762","auto",NA,NA,NA,NA
"601","2021-02-08 12:51:06-03","UFRGS","ICN","083085","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Nhuch, G","América do Sul","Brasil",NA,NA,NA,"ICN00004922","s.n.","1985","01","17","Monocotyledon",NA,"Vahl","RS","ext. sul s. Tapes","-51.3958015441895","-30.6732997894287","ICN00004922",NA,"Hefler, SM",NA,"Tapes",NA,NA,"2005","12","13",NA,NA,"25762","auto",NA,NA,NA,NA
"602","2021-02-08 12:51:06-03","UFRGS","ICN","083084","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Nhuch, G","América do Sul","Brasil",NA,NA,"Banhados interiores.","ICN00004911","s.n.","1985","05","15","Monocotyledon",NA,"Vahl","RS","Pontal de Tapes","-51.3958015441895","-30.6732997894287","ICN00004911",NA,"Hefler, SM",NA,"Tapes",NA,NA,"2005","12","13",NA,NA,"25762","auto",NA,NA,NA,NA
"603","2021-02-08 12:51:06-03","UFRGS","ICN","185053","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hagelund, K","América do Sul","Brasil",NA,NA,"Doação Karner Hagelund","ICN00004913","6054","1976","01","03","Monocotyledon",NA,"Vahl","RS",NA,"-49.7268981933594","-29.3353004455566","ICN00004913",NA,"Pedersen, TM",NA,"Torres",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA
"604","2021-02-08 12:51:06-03","UFRGS","ICN","185054","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hagelund, K","América do Sul","Brasil",NA,NA,"Doação Karner Hagelund","ICN00004917","7575","1974","01","07","Monocotyledon",NA,"Vahl","RS",NA,"-49.7268981933594","-29.3353004455566","ICN00004917",NA,"Pedersen, TM",NA,"Torres",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA
"605","2021-02-08 12:51:06-03","UFRGS","ICN","053618","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Irgang, BE","América do Sul","Brasil",NA,NA,"Emergente.","ICN00004919","s.n.","1983","04","07","Monocotyledon",NA,"Vahl","RS","Rio Tramandaí","-50.1335983276367","-29.9846992492676","ICN00004919 ICN00004919_1",NA,"Hefler, SM",NA,"Tramandaí",NA,NA,"2005","12","13",NA,NA,"21077","auto",NA,NA,NA,NA
"606","2021-02-08 12:51:06-03","UFRGS","ICN","053068","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Schwarzbold, A","América do Sul","Brasil",NA,NA,NA,"ICN00004937","15","1981","04","29","Monocotyledon",NA,"Vahl","SC","Lagoa Sombrio margem norte banhado junto às furnas","-49.61669921875","-29.113899230957","ICN00004937",NA,"Hefler, SM",NA,"Sombrio",NA,NA,"2005","12","13",NA,NA,"16515","auto",NA,NA,NA,NA
"607","2021-03-22 16:23:04-03","FEPAGRO","BLA","15844","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","A. Bertels",NA,"Brasil",NA,NA,NA,"BLA015844",NA,"1950","10","01","Spermatophyta",NA,"Vahl","Rio Grande do Sul","Inst. Agron. Sul","-52.3424987792969","-31.771900177002",NA,NA,"A. Bertels",NA,"Pelotas","5","5",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA
"608","2020-08-26 10:48:36-03","MCN-FZBRS","HAS","36227","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Abruzzi, M.L.",NA,"Brasil",NA,NA,"Campo úmido com Echinodorus. Erva apoiante","HAS0036227","2845","1994","12",NA,"Magnoliophyta",NA,"Vahl","Rio Grande do Sul","Parque Estadual Delta do Jacuí, Ilha das Flores","-51.2299995422363","-30.0331001281738",NA,NA,"Abruzzi, M.L.",NA,"Porto Alegre",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"609","2018-12-04 20:30:55-02","UNIR","RON","8999","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Lemes da Costa, D","Southern America","Brasil",NA,NA,NA,"RON00008999","55","2013","10","16","Angiosperma","Poales","Vahl","Rondônia","Psicultura Santa Helena","-62.293333","-11.351944","RON00008999",NA,"Lemes da Costa, D",NA,"Alvorada d'Oeste",NA,NA,NA,NA,NA,"-62.293333","-11.351944",NA,NA,NA,NA,NA,NA
"610","2018-12-04 20:30:55-02","UNIR","RON","9005","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Lemes da Costa, D","Southern America","Brasil",NA,NA,"Emergente.","RON00009005","61","2013","12","11","Angiosperma","Poales","Vahl","Rondônia","Psicultura Santa Helena","-62.293333","-11.351944","RON00009005",NA,"Lemes da Costa, D",NA,"Alvorada d'Oeste",NA,NA,NA,NA,NA,"-62.293333","-11.351944",NA,NA,NA,NA,NA,NA
