"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"1645","2019-12-09 17:30:06-03","UFPR","EFC","1305","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Kuniyoshi, Y.S.","Kuniyoshi, Y.S.; Roderjan, C.V.","5191","1987","05","22","Brasil","Paraná","Guaraqueçaba","Ilha do Superagui","-48.2268","-25.462","-48.2268","-25.4620",NA,NA,"Árvore frequente, estrato dominante. Florestal aluvial da planície quaternária, 5m s.n.m. __COMMOM_NAME__: Canela-amarela","EFC001305",NA,"1987","05","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","2019-12-09 17:30:08-03","UFPR","EFC","16296","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Völtz, R.R.","Völtz, R.R.","912","2016","07","26","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.2914","-25.1558","-48.2914","-25.1558","350","350","Árvore 15m, frutos verdes, cúpula amarela. Floresta de topo de morro.","EFC016296",NA,"2016","07","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","2019-12-09 17:30:08-03","UFPR","EFC","15679","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Bonaldi, R.A.","Bonaldi, R.A.","779","2013","11","02","Brasil","Paraná","Paranaguá","Floresta do Palmito","-48.5337","-25.6049","-48.5337","-25.6049","26","26","Árvore de 12m. Floresta Ombrófila Densa das Terras Baixas","EFC015679",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","2019-11-13 11:21:06-03","USP","SPF","125308","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Assis, LCS","Oliveira, AA","267","1991","12","07","Brasil","Amazonas","Manaus","Reserva 1501 (km 41) do PDBFF, Coordenadas: 2°24'26'' - 2°25'31''S, 59°43'40'' - 59°45'50''W.","-59.727778","-2.407222","-59.727778","-2.407222","50","125",NA,"SPF00125308",NA,"2005","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","2019-11-13 11:21:06-03","USP","SPF","126398","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Oliveira, AA","Oliveira, AA","1441","1993","03",NA,"Brasil","Amazonas","Manaus","Reserva 1501 (km 41) do PDBFF, Coordenadas: 2°24'26'' - 2°25'31''S, 59°45'40'' - 59°45'50''W.","-59.761111","-2.407222","-59.761111","-2.407222","50","125",NA,"SPF00126398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650","2019-11-13 11:21:06-03","USP","SPF","169066","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Assis, LCS","Fiaschi, P","2645","2004","11","11","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 km de Barro preto, na estrada de acesso à Serra.","-39.536111","-14.770278","-39.536111","-14.770278","600","900",NA,"SPF00169066",NA,"2005","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","2019-11-13 11:21:06-03","USP","SPF","171491","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Moraes, PLR","Amorim, AMA","4804","2005","02","07","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Faz. São Miguel em direção à serra.","-39.202778","-14.770278","-39.202778","-14.770278","600","900",NA,"SPF00171491",NA,"2010","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","2019-11-13 11:21:06-03","USP","SPF","104090","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Lorea-Hernández, FG","Ferreira, MC","PCD1936","1995","04","26","Brasil","Bahia","Lençóis","Chapadinha. Margem do Rio Água Doce.","-41.4175","-12.450278","-41.4175","-12.450278","700","700",NA,"SPF00104090",NA,"1997","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","2019-11-13 11:21:06-03","USP","SPF","110385","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Baitello, JB","Rodrigues, RR","126","1995","09","02","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Mirante do Angico.","-48.408889","-24.051667","-48.408889","-24.051667","600","600",NA,"SPF00110385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","2019-11-13 11:21:06-03","USP","SPF","176606","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Assis, LCS","Assis, LCS","1172","2006","07","08","Brasil","Espírito Santo","Linhares","Reserva Biológica da Companhia Vale do Rio Doce, rodovia BR-101, km 120, Estrada Peroba Amarela, lado direito da estrada, junto à cerca do acero da reserva, próximo ao lago.","-39.986778","-19.17125","-39.986778","-19.17125","50","50",NA,"SPF00176606",NA,"2006","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","2021-03-15 18:27:32-03","USP","SPF","207374","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Milliken, W","Zappi, DC; Sasaki, D; Milliken, W; Biggs, N; Silveira, EA; Philippsen, M; Bessa, MA; Piva","928","2008","01","28","Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Cachoeira do Escondido, entrada pela Fazenda AJJ.","-55.152","-9.3536","-55.152","-9.3536","386","386","Árvore 8 cm diâm., 10 m alt. flores creme; Na mata ombrófila, solo arenoso.","SPF00207374",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","2019-11-13 11:21:07-03","USP","SPF","192963","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Milliken, W","Sasaki, D","2318","2008","08","20","Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Limite leste do Parque.","-55.218989","-9.601167","-55.218989","-9.601167","406","406",NA,"SPF00192963",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","2019-11-13 11:21:07-03","USP","SPF","197905","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Assis, LCS","Santos, MF","475","2007","12","15","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi).","-43.402056","-19.396361","-43.402056","-19.396361",NA,NA,NA,"SPF00197905",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","2019-11-13 11:21:07-03","USP","SPF","199385","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Brotto, ML","Demuner, V","4344","2007","10","23","Brasil","Espírito Santo","Santa Leopoldina","Pousada Pau-Apique, propr.: Assunta Salvador.","-40.555694","-20.128611","-40.555694","-20.128611","550","660",NA,"SPF00199385",NA,"2017","02","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","2019-11-13 11:21:07-03","USP","SPF","201889","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Assis, LCS","Thomas, WW","14489","2005","04","28","Brasil","Bahia","Itapebi","Fazenda Palmeiras.","-39.632222","-15.920556","-39.632222","-15.920556","320","420",NA,"SPF00201889",NA,"2007","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","2019-11-13 11:21:07-03","USP","SPF","201930","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Assis, LCS","Jardim, JG","4684","2005","07","21","Brasil","Bahia","Arataca","RPPN Caminho das Pedras, Serra do Peito-de-Moça, entrada a 9,5 km no Assent. Santo Antônio, mais 8,9 km até a sede da RPPN. Coletas na trilha para o topo, 2-4 km da sede.","-39.339444","-15.174167","-39.339444","-15.174167","450","800",NA,"SPF00201930",NA,"2007","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","2019-11-13 11:21:07-03","USP","SPF","205375","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Nascimento, FHF","Nascimento, FHF","520","2005","09",NA,"Brasil","Bahia","Rio de Contas","Serra das Almas","-41.903889","-13.538333","-41.903889","-13.538333","1350","1350",NA,"SPF00205375",NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","2019-11-13 11:21:07-03","USP","SPF","44116","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Baitello, JB","Pirani, JR","1348","1985","10","21","Brasil","Mato Grosso","Cuiabá","Chapada dos Guimarães, Margem do rio Coxipozinho.","-55.75","-15.5","-55.75","-15.5",NA,NA,NA,"SPF00044116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","2021-03-15 18:27:32-03","USP","SPF","67230","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez",NA,"Kuhlmann, M","s.n.","1945","09","28","Brasil","São Paulo",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,NA,NA,NA,"Mata da Estação Biológica.","SPF00067230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","2019-11-13 11:21:07-03","USP","SPF","94099","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Lorea-Hernández, FG","Moraes, PLR","896","1994","02","13","Brasil","Bahia","Itacaré","Serra da Jacutinga, Estrada vicinal para Itacaré. Subida para torre da EMBRATEL.","-38.9967002868652","-14.2775001525879",NA,NA,"490","490",NA,"SPF00094099",NA,"1997","06",NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA
"1665","2019-11-13 11:21:07-03","USP","SPF","49012","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Werff, H van der","Heringer, EP","9089","1962","01","30","Brasil","Distrito Federal","Brasília","Parque do Zoobotânico.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"SPF00049012",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1666","2021-03-15 18:27:32-03","USP","SPF","44843","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Teixeira, BC","Heringer, EP","s.n.","1978","09","27","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore de 8m de altura e 26 cm de diâmetro, folha coriácea perfumada, madeira amarelada","SPF00044843",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1667","2019-11-13 11:21:07-03","USP","SPF","207373","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Milliken, W","Sasaki, D; Piva, JH; Philippsen, M","1997","2008","01","28","Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino","-55.198299407959","-9.95028018951416",NA,NA,NA,NA,NA,"SPF00207373",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,"93610","auto",NA,NA,NA,NA,NA,NA,NA
"1668","2019-11-13 11:21:06-03","USP","SPF","162508","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Assis, LCS","Assis, LCS","881","2003","09","11","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,"SPF00162508",NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"1669","2019-11-13 11:21:06-03","USP","SPF","162809","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Assis, LCS","Assis, LCS","941","2004","01","30","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,"SPF00162809",NA,"2004","02",NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"1670","2019-11-13 11:21:06-03","USP","SPF","163619","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Assis, LCS","Forzza, RC","3134","2004","03","10","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"SPF00163619",NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"1671","2019-11-13 11:21:06-03","USP","SPF","179761","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Assis, LCS","Assis, LCS","1038","2004","06","29","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Prainha.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"SPF00179761",NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"1672","2019-11-13 11:21:06-03","USP","SPF","106632","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Campos, MTVA","Campos, MTVA","CFSC13828","1994","09","29","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00106632",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1673","2019-11-13 11:21:06-03","USP","SPF","179474","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Hatschbach, G","Ribas, OS","7099","2005","10","27","Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,"SPF00179474",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"1674","2019-11-13 11:21:06-03","USP","SPF","147091","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Rohwer, JG","Silva, JM","3229","2000","09","23","Brasil","Paraná","Tunas do Paraná","Estrada Pacas ao parque das Lauráceas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"SPF00147091",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"1675","2019-11-13 11:21:06-03","USP","SPF","141196","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Hatschbach, G","Silva, JM","3082","1999","10","04","Brasil","Paraná","Tunas do Paraná","Pacas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"SPF00141196",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"1676","2019-11-13 11:21:06-03","USP","SPF","107442","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Baitello, JB","Baitello, JB","810","1996","09","06","Brasil","São Paulo","Miracatu","Fazenda Tucano, ruínas da residência.","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,"SPF00107442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA
"1677","2019-11-13 11:21:06-03","USP","SPF","179762","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Baitello, JB","Ivanauskas, NM","6163","2006","08","29","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Trilha do Turvinho 8&nf;Coordendas: 202277S, 7340131W.","-47.9900016784668","-23.8700008392334",NA,NA,"755","755",NA,"SPF00179762",NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"1678","2021-03-15 18:27:32-03","USP","SPF","48776","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Teixeira, BC","Kuhlmann, M","s.n.","1944","08","23","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore pequena.","SPF00048776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"1679","2019-11-13 11:21:16-03","USP","SPF","141646","PreservedSpecimen","Plantae","Lauraceae","Ocotea","rhynchophylla","Ocotea rhynchophylla","(Meisn.) Mez","Werff, H van der","Coelho, D","11D","1988","05","04","Brasil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,"SPF00141646",NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","2014-04-30 10:46:10-03","FSL","HFSL","694","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Werff, H.H. van der","Thomas, W.W.; Lima, E.F. da","5321","1986","07","04","Brasil","Amazonas","Presidente Figueiredo","Represa de Balbina, Represa de Balbina","-59.533333","-1.833333","-59.533333","-1.833333",NA,NA,"Amazonas. Presidente Figueiredo: Represa de Balbina on rio Uatumã: ca. 4km NW of dam on D-1 road. Campinarana on sand. Shrubs, 5m. Leaves subcoriaceous, yellow-green above, pale yellow-browm beneath. Inflorecence creamy yellow. ; DE",NA,NA,"1988","01","01",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","2014-08-26 18:21:18-03","FSL","HFSL","722","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A.","Ferreira, C.A.C.","8848","1987","04","15","Brasil","Rondônia","Porto Velho","BR - 364, BR-364 entre o entroncamento das BR-364-425 e o Rio Cotia a 200 Km da cidade de Porto Velho","-65.083333","-9.666667","-65.083333","-9.666667",NA,NA,"Arbusto de 3m de altura. Botões florais esverdeados. Mata de terra firme, solo arenoso. ; DE",NA,NA,"1996","01","01",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682","2014-04-30 10:46:10-03","FSL","HFSL","701","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Moraes, P.L.R. de","Pirani, J.R.; Ramos, J.F.; Araújo, I de J & Rogers, G.","1348","1985","10","21","Brasil","Mato Grosso","Cuiabá","Chapada dos Guimarães, mats ciliar da margem do Ri, Chapada dos Guimarães, mats ciliar da margem do Rio Coxipozinho, preto da rodovia.","-55.75","-15.5","-55.75","-15.5",NA,NA,"Árvore 25m alt., dossel da mata ciliar. Frutos com cúpula acastanhada e pericarpo verde-glauco-escuro. ; DE",NA,NA,"2004","01","27",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","2014-08-26 18:21:18-03","FSL","HFSL","2261","S","Plantae","Lauraceae","Ocotea","rhynchophylla","Ocotea rhynchophylla","(Meisn.) Mez","Werff, H.H. van der","Santos, J.L. dos","867","1988","04","07","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Duke - Itacoatiara, Km 26. Mata de beira de Igarapé, de Terra Firme.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,"Árvore. 12m de altura x 30cm DAP. Flores de cor amarela. ; DE",NA,NA,"1998","05",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","2020-12-02 09:07:19-03","UNITINS","HUTO","5050","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez",NA,"Fernandes, M.H.","93","2012","06","29","Brasil","Distrito Federal","Brasília","Fazenda Malunga (produção de hortaliças e leite orgânico). Núcleo Rural Lamarão. Relevo inclinado. Solo argiloso com serrapilheira","-47.487222","-15.970833","-47.487222","-15.970833","882","882","Árvore com cerca de 3,50 m de altura. Frutos imaturos verdes. Folhas discolores. Face adaxial verde. Face abaxial verde-alaranjado. Coletada próximo a margem do córrego. Frequente; Mata de galeria","HUTO005050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","2020-12-02 09:07:19-03","UNITINS","HUTO","4906","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Fernandes, M.H.","Fernandes, M.H.","59","2012","04","05","Brasil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo rural Rajadinha II. Relevo levemente inclinado. Solo latossolo vermelho","-47.643056","-15.756111","-47.643056","-15.756111","961","961","Árvore com cerca de 2,50 m de altura. Rara; Cerrado antropizado usado como pasto","HUTO004906",NA,"2012","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","2021-03-25 13:52:26-03","UNIVILLE","JOI","18441","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vieira, F.C.S.","Vieira, F.C.S.","2786","2017","11","16","Brasil","Santa Catarina","Joinville","Morro Mutucas. APA Dona Francisca","-48.973889","-26.245278","48º58'26''W","26º14'43''S","500","500",NA,"JOI018441",NA,"2017","11","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","2021-03-25 13:52:26-03","UNIVILLE","JOI","9639","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Brotto, M.L.","Brotto M.L.","393","2009","11","07","Brasil","Paraná","Morretes","Serra da Prata, Torre da Prata.","-48.708611","-26.610833","48º42'31''W","26º36'39''S","850","850","; HABITO: Árvore; TIPO VEGETACIONAL: FOD montana","JOI009639",NA,"2009","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","2021-03-25 13:52:26-03","UNIVILLE","JOI","9649","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Brotto, M.L.","Brotto M.L.","386","2009","10","20","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.702778","-24.7875","48º42'10''W","24º47'15''S","800","800","; TIPO VEGETACIONAL: FOD montana","JOI009649",NA,"2009","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","2021-03-25 13:52:26-03","UNIVILLE","JOI","1036","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","G. Hatschbach","O.S. Ribas","7099","2005","10","27","Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: FOD","JOI001036",NA,"2005","01","01",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
