"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"867","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157783F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157783F","V0157783F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"868","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157784F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157784F","V0157784F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"869","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157785F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157785F","V0157785F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"870","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157786F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157786F","V0157786F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"871","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157787F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157787F","V0157787F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"872","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157788F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0157788F","V0157788F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"873","2015-03-07 09:07:10-03","F","FMNH-SEEDPLANTS","V0180420F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0180420F","V0180420F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"874","2015-03-07 09:07:10-03","F","FMNH-SEEDPLANTS","V0180421F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0180421F","V0180421F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"875","2015-03-07 09:07:10-03","F","FMNH-SEEDPLANTS","V0180422F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0180422F","V0180422F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"876","2015-03-07 09:07:10-03","F","FMNH-SEEDPLANTS","V0180423F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0180423F","V0180423F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"877","2015-03-07 09:07:10-03","F","FMNH-SEEDPLANTS","V0180424F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0180424F","V0180424F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"878","2015-03-07 05:17:18-03","F","FMNH-SEEDPLANTS","V0219979F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0219979F","V0219979F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"879","2015-03-07 05:17:18-03","F","FMNH-SEEDPLANTS","V0219980F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0219980F","V0219980F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"880","2019-03-20 14:06:17-03","F","FMNH-SEEDPLANTS","V0323850F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"M. A. Ríos Paredes et al.",NA,"2013","9","23","South America","Peru","Loreto",NA,"Satellite campsite (Alto Cachiyacu intermediate camp) on Rapid Biological and Social Inventory #26.","-76.76052778","-5.85611111",NA,NA,"V0323850F","V0323850F_01 V0323850F_02 V0323850F_03",NA,"800","1700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"881","2018-04-06 15:30:51-03","F","FMNH-SEEDPLANTS","V0461425F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"H. D. Clarke & E. Tripp","11541","2004","6","10","South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,"V0461425F","V0461425F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"882","2019-09-04 18:44:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","selloi","Mollinedia selloi",NA,"F. Sellow","595",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"883","2015-03-07 09:04:39-03","F","FMNH-SEEDPLANTS","V0157810F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","selloi","Mollinedia selloi",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0157810F","V0157810F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"884","2015-03-07 09:04:39-03","F","FMNH-SEEDPLANTS","V0157811F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","selloi","Mollinedia selloi",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0157811F","V0157811F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"885","2019-01-25 15:42:56-02","IAC","IAC","41453","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L.C. Bernacci","3116","1993","11","15",NA,"Brasil","Acre","Marechal Thaumaturgo","Reserva Extrativista do Alto Juruá, Tejo","-72.7917","-8.9411",NA,"Anteriormente determinada por L.C.Bernacci em 11/1993.",NA,NA,"Elton John De Lírio",NA,NA,NA,NA,NA,"2016","11","29","-72.7917","-8.9411",NA,NA,NA,NA,NA,NA
"886","2019-06-24 08:13:08-03","IAC","IAC","56494","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","116","2011","04","13",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372",NA,NA,NA,NA,"A.C.O. Souza et al.",NA,NA,NA,NA,NA,"2011","04","13","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA
"887","2020-07-23 12:14:56-03","CEPLAC","CEPEC","139293","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina",NA,"Cremers","6509",NA,NA,NA,NA,"Guiana Francesa",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2020-07-23 12:14:56-03","CEPLAC","CEPEC","128551","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"Piotto, D.","3024","2010","06","03",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"Floresta secundária, idade: 41 anos, bosque: 1, parcela: 4, dist: 40, dap: 2.6 cm, altura: 3 m",NA,NA,"Piotto, D.","120","120",NA,NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA
"889","2020-07-23 12:14:56-03","CEPLAC","CEPEC","150329","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"Oliveira, N.E.","540","2014","11","06",NA,"Brasil","Bahia","Barro Preto","Conglomerado BA_1278-1-10-0","-39.420278","-14.759722",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. Daneu",NA,NA,NA,NA,NA,NA,NA,NA,"39W25'13","14S45'35",NA,NA,NA,NA,NA,NA
"890","2020-07-23 12:14:56-03","CEPLAC","CEPEC","84193","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"E. M. N. Ferraz","696","1999","05","21",NA,"Brasil","Pernambuco","SÃO VICENTE FÉRRER","Mata do Estado.","-35.5","-70.583333",NA,NA,NA,NA,"A. L. Peixoto",NA,NA,NA,NA,NA,NA,NA,NA,"35W30'","70S35'",NA,"30/07/2009",NA,NA,NA,NA
"891","2020-07-23 12:14:56-03","CEPLAC","CEPEC","91488","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"W. W. Thomas","12658","2001","10","28",NA,"Brasil","Bahia","UNA","Reserva Biologica de Una (REBIO), lado do Rio Maruim.","-39.066667","-15.166667",NA,NA,NA,NA,"E. J. Lírio",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'","15S10'",NA,"30/10/2014",NA,NA,NA,NA
"892","2020-07-23 12:13:55-03","CEPLAC","CEPEC","91553","PreservedSpecimen","Plantae",NA,NA,"Mendonciaceae","Mollinedia","ovata","Mollinedia ovata",NA,"W. W. Thomas","12656","2001","10","28",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Mata na margem do Rio Maruim.","-39.066667","-15.166667",NA,NA,NA,NA,"E. J. Lírio",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'","15S10'",NA,"30/10/2014",NA,NA,NA,NA
"893","2020-07-23 12:14:56-03","CEPLAC","CEPEC","95933","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"W. W. Thomas","13149",NA,NA,NA,NA,"Brasil","Alagoas","FLEXEIRAS","Serra das Águas Belas. 18,5Km ao N junção BR-101/Rod. p/ Maceió, depois 2-3Km ao W da Rod. de pedra.","-35.766667","-9.233333",NA,NA,NA,NA,"A. L. Peixoto",NA,NA,NA,NA,NA,NA,NA,NA,"35W46'","9S14'",NA,"30/07/2009",NA,NA,NA,NA
"894","2020-07-23 12:14:56-03","CEPLAC","CEPEC","98383","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"W. W. Thomas","13333","2003","03","15",NA,"Brasil","Bahia","JUSSARÍ","Faz. Serra do Teimoso. RPPN Serra do Teimoso. Perto do topo da montanha,em área perto da nascente do Ribeirão da Bica.","-39.5425","-15.095556",NA,NA,NA,NA,"E. J. Lírio",NA,NA,NA,NA,NA,NA,NA,NA,"39W32'33","15S5'44",NA,"30/10/2014",NA,NA,NA,NA
"895","2020-07-23 12:14:56-03","CEPLAC","CEPEC","32004","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"A. M. de Carvalho","1883","1983","04","23",NA,"Brasil","Bahia","CAMACAN","2Km ao S de Camacan, estrada para Pau-brasil.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"A. L. Peixoto",NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA,"30/07/2009",NA,NA,NA,NA
"896","2020-07-23 12:14:56-03","CEPLAC","CEPEC","6479","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"T. S. dos Santos","1388","1971","01","21",NA,"Brasil","Bahia","CAMACAN","Estrada para Mascote.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"E. J. Lírio",NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"897","2020-07-23 12:14:56-03","CEPLAC","CEPEC","3454","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"S. G. da Vinha","100","1968","02","15",NA,"Brasil","Bahia","ILHÉUS","Castelo Novo. Margem da Lagoa Encantada.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"E. J. Lírio",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"898","2020-07-23 12:14:56-03","CEPLAC","CEPEC","139970","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"E. J. Lírio","1103","2014","10","22",NA,"Brasil","Bahia","ILHÉUS","Mata do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2020-07-23 12:14:56-03","CEPLAC","CEPEC","139567","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"E. J. Lírio","1102","2014","10","22",NA,"Brasil","Bahia","ILHÉUS","Mata do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2020-07-23 12:14:56-03","CEPLAC","CEPEC","44445","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"T. S. dos Santos","4503","1989","04","26",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"E. J. Lírio",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"901","2020-07-23 12:14:56-03","CEPLAC","CEPEC","39823","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"J. L. Hage","2047","1995","11","06",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"E. J. Lírio",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"902","2020-07-23 12:14:56-03","CEPLAC","CEPEC","23947","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"J. L. Hage","625","1981","04","29",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"E. J. Lírio",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"903","2020-07-23 12:14:56-03","CEPLAC","CEPEC","69809","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"A. M. de Carvalho","6231","1985","07","05",NA,"Brasil","Bahia","ITACARÉ","Km 20 a 23 da estrada Serra Grande/Itacare.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"S. S. Renner",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"904","2020-07-23 12:14:56-03","CEPLAC","CEPEC","111208","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"E. B. dos Santos","210","1987","12","10",NA,"Brasil","Bahia","UNA","Fazenda Piedade. Rodovia São José/Una, a 9Km do entroncamento com a Br-101.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"A. L. Peixoto",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,"07/07/2009",NA,NA,NA,NA
"905","2020-07-23 12:14:56-03","CEPLAC","CEPEC","43690","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"E. B. dos Santos","217","1987","12","10",NA,"Brasil","Bahia","UNA","Fazenda Piedade. Rodovia São José/Una, a 9Km do entroncamento com a BR-101","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"E. J. Lírio",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"906","2020-07-23 12:14:56-03","CEPLAC","CEPEC","7195","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. S. Pinheiro","1245","1971","04","27",NA,"Brasil","Bahia","URUÇUCA","Rod. Uruçuca/Taboquinha.","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"E. J. Lírio",NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"907","2020-07-23 12:14:56-03","CEPLAC","CEPEC","54388","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"S. C. de Sant'Ana","219","1992","02","19",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"E. J. Lírio",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"908","2020-07-23 12:14:56-03","CEPLAC","CEPEC","24107","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"J. L. Hage","1070","1981","07","08",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"E. J. Lírio",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"909","2020-07-23 12:14:56-03","CEPLAC","CEPEC","57641","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"A. M. de Carvalho","4233",NA,NA,NA,NA,"Brasil","Bahia","UBATÃ","4Km da BR-101 para Ibirataia. 2Km ramal adentro. Faz. Rancho Alegre.","-39.5228004455566","-14.2138996124268",NA,NA,NA,NA,"E. J. Lírio",NA,NA,"37956","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"910","2020-07-23 12:14:56-03","CEPLAC","CEPEC","8018","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"L. E. de M. Filho","3055","1970","11","30",NA,"Brasil","Bahia","ILHÉUS","Fazenda Pirataquicé.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"A. L. Peixoto",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/07/2009",NA,NA,NA,NA
"911","2020-07-23 12:14:56-03","CEPLAC","CEPEC","128377","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","selloi","Mollinedia selloi",NA,"D. Rocha","1125","2010","05","18",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área da fitossociologia.","-39.566111","-15.395833",NA,"Coleta testemunho do inventário na RPPN Serra Bonita (Rocha & Amorim 2011). Indivíduo nº P47-10",NA,NA,"Sem Informação","500","500",NA,NA,NA,NA,NA,NA,"39W33'58","15S23'45",NA,NA,NA,NA,NA,NA
"912","2020-09-18 09:32:38-03","UFAC","UFACPZ","3273","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","(Mart.) Sandwith","Lowie, SR","590","1980","10",NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,"UFACPZ003273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia","Tul.","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Provenit circa lacum egensem Brasiliae boreali, in silvis",NA,NA,NA,"Novembrique floret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Viget etiam in montibus Brasiliae Sebastianopolitanae dictis Serra de Boa Vista",NA,NA,NA,"Julioque fructus maturat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Martin, J","s.n.",NA,NA,NA,"Southern America","French Guiana",NA,NA,"Nscitur in agro cayennensi Guyanae gallicae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Pavon, JA","s.n.",NA,NA,NA,NA,"?",NA,NA,"Oritur in terris peruanis, prope Chinchao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Poeppig, EF","3216",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. Maynas et prope Ega Brasiliae prov. do Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Poeppig, EF","2824",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. Maynas et prope Ega Brasiliae prov. do Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2021-02-08 12:43:39-03","UFRGS","ICN","184412","S","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Barreto, KD; Fernandes, GD; Vitti, XF","1678","1993","12","01","América do Sul","Brasil","SP","Ubatuba","Puruba","-44.931667","-23.351389",NA,"Doação ESA - 21509; Arbusto, 1m, frutos imaturos verdes; Restinga",NA,NA,"Souza, VC",NA,NA,NA,NA,NA,"2012","06","05","-44.931667","-23.351389",NA,NA,NA,NA,NA,NA
"920","2021-03-03 22:00:02-03","FLAS","FLAS","165875","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Gerardo Aymard C.","4790",NA,NA,NA,NA,"Venezuela","Bolivar",NA,NA,NA,NA,"Preserved herbarium specimen","[Minimal record, additional data is likely to be present on the sheet.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-04-30 16:07:23-03","UFMT","CNMT","4006","S","Plantae","Angiosperma",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Pereira-Silva, G.; Santos, A.J.B.; Moreira, G.A.; Pereira, J.B.; Amaral, J.P.;Simon, M.F.; Moser, P.","15777","2010","10","25",NA,"Brasil","Rondônia","Porto Velho","Ramal Arrependido.","-63.9039001464844","-8.76194000244141",NA,"Frutos imaturos verdesDoação Embrapa - CENARGEM. Herbário CEN","CNMT004006",NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2021-04-05 12:36:15-03","UNIVASF","HVASF","2044","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","cf. ovata","Mollinedia cf. ovata","Ruiz & Pav.","Marcondes Oliveira","1195","2002","11","13","América do Sul","Brasil","Alagoas","Ibateguara","Coimbra, Grota da Burra. Interior da Burra.","-35.899683","-8.955641",NA,"Arbusto ± 1,0m alt. flores verdes- amareladas. Freqüente.","HVASF002044",NA,"J.A. Siqueira Filho","509","509",NA,NA,NA,"2011","11","10","-35.899683","-8.955641",NA,NA,NA,NA,NA,"U"
