"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","typeStatus","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1835","2018-02-27 14:12:24-03","F","FMNH-SEEDPLANTS","V0428228F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"A. Weberbauer","1909",NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0428228F","V0428228F_01",NA,"6964","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1836","2018-02-27 14:12:24-03","F","FMNH-SEEDPLANTS","V0428229F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"F. Woytkowski","1947","2","20","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0428229F","V0428229F_01",NA,"35119","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1837","2018-02-27 14:12:24-03","F","FMNH-SEEDPLANTS","V0428230F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"F. C. Hoehne","1918","7",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428230F","V0428230F_01",NA,"1965","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1838","2018-02-27 14:12:24-03","F","FMNH-SEEDPLANTS","V0428231F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"A. Löfgren","1888","6","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428231F","V0428231F_01",NA,"650","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1839","2018-02-27 14:12:25-03","F","FMNH-SEEDPLANTS","V0428232F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"A. Löfgren","1899","3","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428232F","V0428232F_01",NA,"4408","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1840","2018-02-27 14:12:25-03","F","FMNH-SEEDPLANTS","V0428233F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"D. B. Pickel","1933","8",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428233F","V0428233F_01",NA,"555","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1841","2018-02-27 14:12:25-03","F","FMNH-SEEDPLANTS","V0428234F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"J. Schunke V.","1970","1","17","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0428234F","V0428234F_01",NA,"3720","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1842","2018-02-27 14:12:25-03","F","FMNH-SEEDPLANTS","V0428235F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"F. Woytkowski","1960","2","21","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0428235F","V0428235F_01",NA,"5545","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1843","2018-02-27 14:12:26-03","F","FMNH-SEEDPLANTS","V0428236F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"J. J. Soukup","1944",NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0428236F","V0428236F_01",NA,"2261","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1844","2018-02-27 14:12:26-03","F","FMNH-SEEDPLANTS","V0428237F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"J. M. Schunke","1935","2","16","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0428237F","V0428237F_01",NA,"263","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1845","2018-02-27 14:12:26-03","F","FMNH-SEEDPLANTS","V0428238F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"S. F. Smith & et al.","1987","7","8","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0428238F","V0428238F_01",NA,"914","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1846","2018-02-27 14:12:26-03","F","FMNH-SEEDPLANTS","V0428239F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"E. Heinrichs","1933","1","19","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0428239F","V0428239F_01",NA,"245","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1847","2018-02-27 14:12:26-03","F","FMNH-SEEDPLANTS","V0428240F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"O. L. Haught","1942","8","16","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0428240F","V0428240F_01",NA,"3458","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1848","2018-02-27 14:12:27-03","F","FMNH-SEEDPLANTS","V0428241F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"I. A. Holmgren","1919","12","6","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0428241F","V0428241F_01",NA,"121","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1849","2018-02-27 14:12:27-03","F","FMNH-SEEDPLANTS","V0428242F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"Y. Mexía","1935","4","2","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0428242F","V0428242F_01",NA,"7226","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1850","2018-02-27 14:12:27-03","F","FMNH-SEEDPLANTS","V0428243F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"M. Acosta Solis","1943","8","12","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0428243F","V0428243F_01",NA,"5179","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1851","2018-02-27 14:12:27-03","F","FMNH-SEEDPLANTS","V0428244F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"G. Klug","1930","10",NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0428244F","V0428244F_01",NA,"1657","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1852","2018-02-27 14:12:28-03","F","FMNH-SEEDPLANTS","V0428245F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"J. Cuatrecasas","1942","12","20","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0428245F","V0428245F_01",NA,"13728","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1853","2020-01-01 15:10:54-03","F","FMNH-SEEDPLANTS","V0428246F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"M. D. B. Bertoni","1945","7","15","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0428246F","V0428246F_01",NA,"1579","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1854","2018-02-27 14:12:28-03","F","FMNH-SEEDPLANTS","V0428247F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"A. Peirano","1932","8","21","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0428247F","V0428247F_01",NA,"8851","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1855","2018-02-27 14:12:29-03","F","FMNH-SEEDPLANTS","V0428248F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"A. Glaziou","1907",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428248F","V0428248F_01",NA,NA,"South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1856","2018-02-27 14:12:29-03","F","FMNH-SEEDPLANTS","V0428249F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"M. Bang","1892","4",NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0428249F","V0428249F_01",NA,"1415","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1857","2018-03-16 15:33:55-03","F","FMNH-SEEDPLANTS","V0464812F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,NA,NA,NA,NA,"R. Spruce","1855",NA,NA,"Peru","San Martín","Tarapoto",NA,"-76.3833","-6.5167",NA,NA,"V0464812F","V0464812F_01",NA,"4180","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1858","2020-04-17 15:02:48-03","F","FMNH-SEEDPLANTS","V0543666F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella","Suess.","RRC ID Flag",NA,NA,NA,"R. B. Foster","1977","3","19","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,"V0543666F",NA,NA,"6229","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,"6229",NA,NA
"1859","2020-04-17 15:03:04-03","F","FMNH-SEEDPLANTS","V0543684F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella","Suess.","RRC ID Flag",NA,NA,NA,"R. B. Foster","1980","12",NA,"Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,"V0543684F",NA,NA,"8028","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,"rubella",NA,NA,"Dicotyledoneae",NA,NA,"8028",NA,NA
"1860","2018-02-27 14:10:56-03","F","FMNH-SEEDPLANTS","V0421708F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","macrocarpa","Chamissoa macrocarpa",NA,NA,NA,NA,NA,"B. A. Krukoff","1933","5","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0421708F","V0421708F_01",NA,"4571","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1861","2018-02-27 14:12:18-03","F","FMNH-SEEDPLANTS","V0428204F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","macrocarpa","Chamissoa macrocarpa",NA,NA,NA,NA,NA,"I. A. Rodrigues","1977","4","13","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428204F","V0428204F_01",NA,"85","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1862","2018-02-27 14:12:18-03","F","FMNH-SEEDPLANTS","V0428205F","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","macrocarpa","Chamissoa macrocarpa",NA,NA,NA,NA,NA,"W. Hoehne","1947","5","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428205F","V0428205F_01",NA,NA,"South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1863","2020-02-20 14:36:41-03","IAC","IAC","29203","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","L.C. Bernacci","1997","08","04","L.C. Bernacci; E.G. Cardoso; A.M.C. Silva & J.C.A. Bom","1994","07","20","Brasil","São Paulo","Tietê","IAC, Estação Experimental, próximo ao rio","-47.7147","-23.1019","-47.7147","-23.1019",NA,NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864","2020-02-20 14:36:41-03","IAC","IAC","30446","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","L.C. Bernacci","1997","08","04","L.C. Bernacci; A. Sciamarelli; M.D.N. Grecco; P.R.P. Andrade; R. Belinelo & S.M.P. Falivene","1995","04","27","Brasil","São Paulo","Tietê","Mata à beira do rio próximo à estação","-47.7147","-23.1019","-47.7147","-23.1019",NA,NA,NA,"1579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865","2019-01-25 15:33:23-02","IAC","IAC","38969","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","M.C. Dias","1998","06","02","V.F. Kinupp et al.","1998","05","02","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa","-51.2783","-23.2758","-51.2783","-23.2758",NA,NA,NA,"1078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866","2019-01-25 15:33:23-02","IAC","IAC","39893","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Y.J. Ahn et al.","1999","05","22","Y.J. Ahn; S.S. Constancio & T. Spinelli","1999","05","22","Brasil","São Paulo","Campinas","Sítio São Francisco","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","2020-02-20 14:36:41-03","IAC","IAC","47506","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","L.C. Bernacci et al.","2006","02","09","L.C. Bernacci; J.A.M.A. Gomes; E.C.G. Moreira & A. Simão","2006","02","09","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, mata","-47.06861","-22.86361","-47.06861","-22.86361",NA,NA,NA,"4278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","2020-02-20 14:36:41-03","IAC","IAC","50961","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","R.B. Torres","1988","06","13","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1987","05","13","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,"201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869","2020-02-20 14:36:41-03","IAC","IAC","55602","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Santos, Leonardo Biral","2009","06","15","Santos, Leonardo Biral","2009","06","15","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna, da sede até a entrada da trilha das cachoeiras, depois seguindo na borda do fragmento á direita e atravessando o rio no final da borda","-48.445","-22.8858","-48.4450","-22.8858",NA,NA,NA,"272",NA,NA,NA,NA,NA,"coordenadas do material: 22°50#?#15S, 46°30#?#40W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870","2020-02-20 14:36:41-03","IAC","IAC","56462","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","L.C. Bernacci et al.","2017","03","03","L.C. Bernacci; J.R. Martellini; F.L.F. Dias & J.H.A. Dutilh","2017","03","03","Brasil","São Paulo","Tietê","IAC, Estação Experimental, fragmento próximo à sede e ao canal de escoamento da antiga represa","-47.7147","-23.1019","-47.7147","-23.1019",NA,NA,NA,"4889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","2019-01-25 15:33:23-02","IAC","IAC","19801","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","macrocarpa","Chamissoa macrocarpa","Kunth","H.F. Leitão Filho","1967","12","26","H.F. Leitão Filho","1967","12","26","Brasil","São Paulo","Araraquara",NA,"-48.1756","-21.7944","-48.1756","-21.7944",NA,NA,NA,"38",NA,NA,NA,NA,NA,"frutifica em Julho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","2019-01-25 15:33:23-02","IAC","IAC","4298","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","macrocarpa","Chamissoa macrocarpa","Kunth","A. Gehrt","1940","04","15","A. Carvalho (1)","1938","08","15","Brasil","Paraná",NA,"próximo a Nova Dantzig",NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","2019-01-25 15:33:23-02","IAC","IAC","5627","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","macrocarpa","Chamissoa macrocarpa","Kunth","A.S. Lima","1942","12","13","A.P. Viégas","1940","06","23","Brasil","São Paulo","Águas da Prata",NA,"-46.7167","-21.9367","-46.7167","-21.9367",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,"Conf: a. gerth em 28/04/1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","2019-01-25 15:33:23-02","IAC","IAC","7438","S","Plantae","Amaranthaceae-03.Amaranthoideae","Chamissoa","macrocarpa","Chamissoa macrocarpa","Kunth","A.S. Lima","1944","05","10","A.S. Lima","1944","05","10","Brasil","São Paulo","Águas da Prata",NA,"-46.7167","-21.9367","-46.7167","-21.9367",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","2020-07-23 11:56:36-03","CEPLAC","CEPEC","30032","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima",NA,"C. C. Townsend",NA,NA,NA,"J. L. Hage","1981","05","12","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/09/1982",NA,NA,NA,NA
"1876","2020-07-23 11:56:36-03","CEPLAC","CEPEC","23581","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima",NA,"C. C. Townsend",NA,NA,NA,"J. L. Hage","1981","06","09","Brasil","Bahia","ILHÉUS","Quadra F do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,NA,"939",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Fumo-bravo",NA,NA,NA,"61245","auto",NA,"01/09/1982",NA,NA,NA,NA
"1877","2020-07-23 11:56:36-03","CEPLAC","CEPEC","75836","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima",NA,"J. V. Godoi",NA,NA,NA,"S. R. Neto","2007","06","02","Brasil","São Paulo","MOGI GUAÇÚ","Est. Exp. da cidade. Res. Biologica.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"1316",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,"02/06/1992",NA,NA,NA,NA
"1878","2020-07-23 12:17:50-03","CEPLAC","CEPEC","62135","PreservedSpecimen","Plantae","Phytolaccaceae","Chamissoa","altissima","Chamissoa altissima altissima",NA,"T. S. dos Santos",NA,NA,NA,"W. W. Thomas","1994","05","20","Brasil","Bahia","URUÇUCA","Escola Média de Agricultura da Região Cacueira (EMARC). Reserva 'Gregório Bondar. CEPLAC.","-39.266667","-14.983333","39W16'","14S59'",NA,NA,NA,"10410",NA,NA,NA,NA,NA,NA,NA,NA,"altissima",NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"1879","2020-07-23 11:56:36-03","CEPLAC","CEPEC","85052","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima altissima",NA,"L. R. Senna",NA,NA,NA,"A. M. Amorim","1999","04","21","Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056","39W31'43","15S9'29",NA,NA,NA,"2894",NA,NA,NA,NA,NA,NA,NA,NA,"altissima",NA,NA,NA,"28/02/2006",NA,NA,NA,NA
"1880","2020-07-23 11:56:36-03","CEPLAC","CEPEC","16152","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima altissima",NA,"C. C. Townsend",NA,NA,NA,"S. A. Mori","1979","04","06","Brasil","Bahia","CAMACAN","Ramal para a Torre da EMBRATEL. Serra Boa, ao N São João do Panelinha.","-39.4958000183105","-15.4191999435425","0*0'0","0S0'0",NA,NA,NA,"11697",NA,NA,NA,NA,NA,NA,NA,NA,"altissima","22686","auto",NA,"30/12/1980",NA,NA,NA,NA
"1881","2020-07-23 11:56:36-03","CEPLAC","CEPEC","23886","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima altissima",NA,"T. S. dos Santos",NA,NA,NA,"J. L. Hage","1981","05","05","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"altissima","61245","auto",NA,"30/12/1981",NA,NA,NA,NA
"1882","2020-07-23 11:56:36-03","CEPLAC","CEPEC","38674","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima altissima",NA,"L. R. Senna",NA,NA,NA,"A. S. Grotta","1958","05","01","Brasil","São Paulo","CABREÚVA","Proximidades da cidade.","-47.1300010681152","-23.2999992370605","0*0'0","0*0'0",NA,NA,NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,"altissima","16877","auto",NA,"28/02/2006",NA,NA,NA,NA
"1883","2020-07-23 11:56:36-03","CEPLAC","CEPEC","1740","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella",NA,"L. R. Senna",NA,NA,NA,"R. P. Belém","1981","01","01","Brasil","Bahia","ubaitaba","Rod. Ubaitaba/Maraú, 12km ao N de Ubaitaba. Marg. do Rio de Contas.","-39.323299407959","-14.3125","0*0'0","0*0'0",NA,NA,NA,"899",NA,NA,NA,NA,NA,NA,NA,NA,"rubella","27575","auto",NA,"30/03/2006",NA,NA,NA,NA
"1884","2019-11-12 17:14:44-03","URICER","HPBR","2163","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","RIGO, V.",NA,NA,NA,"PLAUMANN, F.","1944","02","03","Brasil","SC","Nova Teutônia",NA,NA,NA,NA,NA,"HPBR002163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1885","2019-11-12 17:14:44-03","URICER","HPBR","1542","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","BUTZKE, A.",NA,NA,NA,"BUTZKE, A.","1987","04","03","Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,"HPBR001542",NA,NA,NA,NA,NA,NA,NA,NA,"4m de altura, flores róseas, pouco numeroso em beira de mato, erva com colmo oco, inflorescência rácimo de rácimo, verde amarelas quando novas",NA,NA,NA,"18635","auto",NA,NA,NA,NA,"1",NA
"1886","2019-11-12 17:14:44-03","URICER","HPBR","12136","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima",NA,"RAMBO, B.",NA,NA,NA,"( Jacq.) HBK","1949","09","14","Brasil","RS","Montenegro","L. Júlio de Castilhos","-51.4611015319824","-29.6886005401611",NA,NA,"HPBR012136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"1887","2019-11-12 17:14:44-03","URICER","HPBR","12132","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","( Jacq.) HBK","RAMBO, B.",NA,NA,NA,"SEHNEM, A","1947","05","14","Brasil","RS","Montenegro","São Salvador","-51.4611015319824","-29.6886005401611",NA,NA,"HPBR012132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"1888","2019-11-12 17:14:44-03","URICER","HPBR","8881","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","MILESI, T. R.",NA,NA,NA,"RÖHRIG, C. & SILVEIRA, N.","2002","09","21","Brasil","SC","Celso Ramos",NA,"-51.3363990783691","-27.6343994140625",NA,NA,"HPBR008881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,"1",NA
